JUN24SHB100005.spu,JUN24SHB100004.spu,
Wavelength,JUN24SHB100007.spu,JUN24SHB100008.spu,JUN24SHB100009.spu,JUN24SHB100010.spu,JUN24SHB100011.spu,JUN24SHB100012.spu,JUN24SHB100013.spu,JUN24SHB100014.spu,JUN24SHB100015.spu,JUN24SHB100016.spu,JUN24SHB100017.spu,JUN24SHB100018.spu,JUN24SHB100019.spu,JUN24SHB100020.spu
  (nm),6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 ,6/24/2016 
  time  ,33:46 PM,33:56 PM,34:04 PM,34:15 PM,34:31 PM,35:18 PM,35:25 PM,35:35 PM,35:44 PM,35:55 PM,36:31 PM,36:40 PM,36:51 PM,36:59 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,
 691 , 0.036779 , 0.036317 , 0.041548 , 0.060608 , 0.050587 , 0.056879 , 0.041553 , 0.04136 , 0.066235 , 0.06469 , 0.056101 , 0.057099 , 0.09215 , 0.045925 
 692 , 0.038488 , 0.038162 , 0.043628 , 0.063022 , 0.053226 , 0.060085 , 0.043821 , 0.042963 , 0.068494 , 0.068145 , 0.059062 , 0.060091 , 0.093681 , 0.048274 
 693 , 0.040184 , 0.039981 , 0.045688 , 0.065411 , 0.055839 , 0.063259 , 0.046063 , 0.044553 , 0.070732 , 0.071557 , 0.061995 , 0.063055 , 0.095199 , 0.050592 
 694 , 0.042023 , 0.041991 , 0.047921 , 0.068 , 0.058578 , 0.066733 , 0.048483 , 0.046232 , 0.073155 , 0.075336 , 0.065129 , 0.066161 , 0.096747 , 0.053103 
 695 , 0.044227 , 0.044489 , 0.050604 , 0.07109 , 0.061655 , 0.071005 , 0.051362 , 0.048165 , 0.076074 , 0.080034 , 0.068795 , 0.06966 , 0.098374 , 0.0561 
 696 , 0.046406 , 0.04696 , 0.053259 , 0.074148 , 0.064702 , 0.075224 , 0.054207 , 0.050085 , 0.078962 , 0.08467 , 0.072423 , 0.07312 , 0.099984 , 0.059063 
 697 , 0.04856 , 0.049399 , 0.055877 , 0.077173 , 0.067715 , 0.079405 , 0.057019 , 0.051976 , 0.081822 , 0.089256 , 0.076009 , 0.076541 , 0.101578 , 0.061992 
 698 , 0.051114 , 0.05236 , 0.059041 , 0.080592 , 0.071089 , 0.084548 , 0.060219 , 0.054253 , 0.085195 , 0.095074 , 0.080237 , 0.080587 , 0.103219 , 0.065702 
 699 , 0.053664 , 0.055302 , 0.062196 , 0.083992 , 0.07444 , 0.08967 , 0.063396 , 0.056508 , 0.08856 , 0.100904 , 0.084431 , 0.084616 , 0.104827 , 0.069407 
 700 , 0.056183 , 0.058217 , 0.065316 , 0.087357 , 0.077754 , 0.094736 , 0.066544 , 0.058744 , 0.09189 , 0.106673 , 0.088585 , 0.088601 , 0.10642 , 0.073074 
 701 , 0.058868 , 0.061395 , 0.068614 , 0.090874 , 0.081207 , 0.100152 , 0.069948 , 0.06118 , 0.095523 , 0.113081 , 0.092907 , 0.092749 , 0.108138 , 0.077025 
 702 , 0.061626 , 0.064698 , 0.071993 , 0.094443 , 0.08472 , 0.105742 , 0.073469 , 0.063725 , 0.099305 , 0.119793 , 0.097311 , 0.096961 , 0.109944 , 0.081099 
 703 , 0.064358 , 0.067965 , 0.075336 , 0.097981 , 0.088201 , 0.111274 , 0.076952 , 0.06624 , 0.103042 , 0.126438 , 0.101666 , 0.101124 , 0.111732 , 0.085126 
 704 , 0.067094 , 0.071271 , 0.078759 , 0.101553 , 0.091675 , 0.116849 , 0.080447 , 0.068741 , 0.106821 , 0.133211 , 0.106016 , 0.105273 , 0.113493 , 0.089233 
 705 , 0.069888 , 0.074709 , 0.08241 , 0.105288 , 0.095216 , 0.122636 , 0.084041 , 0.071261 , 0.110772 , 0.140424 , 0.110436 , 0.109447 , 0.11521 , 0.0936 
 706 , 0.072668 , 0.078131 , 0.086043 , 0.108995 , 0.098736 , 0.128399 , 0.087621 , 0.073762 , 0.114694 , 0.147596 , 0.114828 , 0.113591 , 0.116912 , 0.097942 
 707 , 0.075436 , 0.081529 , 0.089651 , 0.112677 , 0.102238 , 0.13413 , 0.091182 , 0.076253 , 0.118595 , 0.154721 , 0.119196 , 0.117706 , 0.118605 , 0.102253 
 708 , 0.07836 , 0.084965 , 0.093247 , 0.116155 , 0.105519 , 0.139566 , 0.094621 , 0.078714 , 0.122355 , 0.161797 , 0.123299 , 0.121514 , 0.120099 , 0.106709 
 709 , 0.081302 , 0.088419 , 0.096848 , 0.119648 , 0.108811 , 0.144993 , 0.098052 , 0.08118 , 0.126132 , 0.16889 , 0.127402 , 0.125336 , 0.121602 , 0.111204 
 710 , 0.084249 , 0.091888 , 0.100455 , 0.123151 , 0.112108 , 0.150436 , 0.10149 , 0.083656 , 0.129922 , 0.17601 , 0.131515 , 0.129166 , 0.123111 , 0.115706 
 711 , 0.087127 , 0.095363 , 0.10397 , 0.126507 , 0.115188 , 0.155658 , 0.104746 , 0.086022 , 0.133577 , 0.183008 , 0.135458 , 0.13271 , 0.124514 , 0.119995 
 712 , 0.090021 , 0.098906 , 0.107514 , 0.129829 , 0.118185 , 0.160848 , 0.107973 , 0.088387 , 0.137232 , 0.190077 , 0.139396 , 0.136229 , 0.125906 , 0.124242 
 713 , 0.092967 , 0.102518 , 0.111127 , 0.133208 , 0.121235 , 0.166134 , 0.111262 , 0.090801 , 0.140964 , 0.197279 , 0.143406 , 0.139811 , 0.127321 , 0.12857 
 714 , 0.095946 , 0.106156 , 0.11481 , 0.136597 , 0.124292 , 0.171407 , 0.11456 , 0.093262 , 0.144692 , 0.204531 , 0.14738 , 0.143385 , 0.128731 , 0.132971 
 715 , 0.098939 , 0.109796 , 0.118573 , 0.139954 , 0.12729 , 0.176541 , 0.117783 , 0.095777 , 0.148319 , 0.211723 , 0.151183 , 0.14679 , 0.130085 , 0.137442 
 716 , 0.102 , 0.113511 , 0.122414 , 0.143396 , 0.130349 , 0.181794 , 0.121061 , 0.098331 , 0.152013 , 0.219081 , 0.155074 , 0.15024 , 0.13146 , 0.142008 
 717 , 0.105128 , 0.117313 , 0.126354 , 0.146922 , 0.13348 , 0.187174 , 0.124419 , 0.100949 , 0.155796 , 0.226615 , 0.159057 , 0.153773 , 0.132866 , 0.146681 
 718 , 0.108316 , 0.121198 , 0.130228 , 0.150365 , 0.136488 , 0.192331 , 0.127756 , 0.103518 , 0.159624 , 0.234087 , 0.162896 , 0.157249 , 0.134426 , 0.151413 
 719 , 0.111567 , 0.125151 , 0.134153 , 0.153834 , 0.139556 , 0.197583 , 0.13116 , 0.10613 , 0.163507 , 0.241663 , 0.166772 , 0.160801 , 0.136019 , 0.156234 
 720 , 0.114872 , 0.129166 , 0.13814 , 0.157362 , 0.142681 , 0.202927 , 0.134626 , 0.108782 , 0.167455 , 0.249372 , 0.170713 , 0.16441 , 0.137637 , 0.161138 
 721 , 0.118136 , 0.133096 , 0.142085 , 0.160802 , 0.145751 , 0.208047 , 0.137939 , 0.11128 , 0.171189 , 0.256834 , 0.174485 , 0.167836 , 0.139222 , 0.165895 
 722 , 0.121347 , 0.136997 , 0.146028 , 0.164204 , 0.148798 , 0.213014 , 0.141138 , 0.113702 , 0.17485 , 0.264163 , 0.178186 , 0.171178 , 0.14076 , 0.170555 
 723 , 0.124574 , 0.140916 , 0.149983 , 0.167625 , 0.151862 , 0.217997 , 0.144354 , 0.116138 , 0.178528 , 0.271525 , 0.181905 , 0.17453 , 0.142307 , 0.175243 
 724 , 0.127772 , 0.144777 , 0.153844 , 0.170948 , 0.154858 , 0.222844 , 0.147459 , 0.1185 , 0.182117 , 0.278719 , 0.185523 , 0.177838 , 0.143847 , 0.179868 
 725 , 0.130896 , 0.148454 , 0.157471 , 0.174045 , 0.157671 , 0.227361 , 0.150298 , 0.120672 , 0.185472 , 0.285501 , 0.188913 , 0.180989 , 0.145346 , 0.184283 
 726 , 0.13401 , 0.152114 , 0.161084 , 0.177131 , 0.160466 , 0.231863 , 0.153131 , 0.122832 , 0.188803 , 0.292267 , 0.19229 , 0.184119 , 0.146836 , 0.18867 
 727 , 0.137111 , 0.155756 , 0.164683 , 0.1802 , 0.163249 , 0.236346 , 0.155956 , 0.124984 , 0.192122 , 0.299001 , 0.195655 , 0.187231 , 0.148321 , 0.193038 
 728 , 0.139996 , 0.159197 , 0.168043 , 0.183063 , 0.165822 , 0.240486 , 0.158653 , 0.126903 , 0.195227 , 0.305221 , 0.198973 , 0.19008 , 0.149736 , 0.197065 
 729 , 0.142832 , 0.162584 , 0.171345 , 0.18588 , 0.168336 , 0.244559 , 0.161314 , 0.128789 , 0.198284 , 0.311348 , 0.202202 , 0.192897 , 0.151138 , 0.200989 
 730 , 0.145632 , 0.165926 , 0.174601 , 0.188661 , 0.170823 , 0.248581 , 0.16394 , 0.130657 , 0.201299 , 0.317403 , 0.20539 , 0.195672 , 0.152525 , 0.204864 
 731 , 0.148207 , 0.168998 , 0.177625 , 0.191216 , 0.173138 , 0.252205 , 0.16629 , 0.132391 , 0.204054 , 0.322939 , 0.208223 , 0.198278 , 0.15387 , 0.208489 
 732 , 0.150701 , 0.171942 , 0.180492 , 0.193678 , 0.175367 , 0.255601 , 0.168508 , 0.134044 , 0.20663 , 0.328163 , 0.210872 , 0.200736 , 0.155176 , 0.211969 
 733 , 0.153162 , 0.174844 , 0.183326 , 0.196103 , 0.17757 , 0.258957 , 0.170696 , 0.135675 , 0.209171 , 0.333319 , 0.21349 , 0.203162 , 0.156463 , 0.215402 
 734 , 0.15549 , 0.177581 , 0.185959 , 0.198361 , 0.179598 , 0.262049 , 0.172732 , 0.137185 , 0.211526 , 0.338087 , 0.215903 , 0.205389 , 0.157664 , 0.218597 
 735 , 0.15761 , 0.180062 , 0.188289 , 0.200344 , 0.181342 , 0.264703 , 0.174505 , 0.138517 , 0.213617 , 0.342201 , 0.218018 , 0.207329 , 0.158747 , 0.221463 
 736 , 0.159715 , 0.182534 , 0.190618 , 0.20231 , 0.183084 , 0.267345 , 0.176257 , 0.139858 , 0.215714 , 0.346296 , 0.220134 , 0.20928 , 0.15983 , 0.224339 
 737 , 0.161795 , 0.184978 , 0.19292 , 0.204258 , 0.184801 , 0.269952 , 0.17799 , 0.141179 , 0.217789 , 0.350337 , 0.22223 , 0.211208 , 0.160899 , 0.227182 
 738 , 0.163538 , 0.187073 , 0.194907 , 0.205898 , 0.186271 , 0.272154 , 0.179432 , 0.142229 , 0.219552 , 0.353784 , 0.223974 , 0.212814 , 0.161765 , 0.229549 
 739 , 0.165262 , 0.18916 , 0.196882 , 0.207527 , 0.187745 , 0.27433 , 0.180884 , 0.14326 , 0.221301 , 0.357267 , 0.225614 , 0.214402 , 0.162599 , 0.231854 
 740 , 0.166985 , 0.191243 , 0.198858 , 0.209154 , 0.189217 , 0.276503 , 0.182336 , 0.144294 , 0.223049 , 0.360745 , 0.227254 , 0.215988 , 0.163435 , 0.23415 
 741 , 0.168453 , 0.192941 , 0.200517 , 0.210502 , 0.190454 , 0.278282 , 0.183503 , 0.145188 , 0.224487 , 0.363595 , 0.228619 , 0.217361 , 0.164195 , 0.236001 
 742 , 0.169822 , 0.194431 , 0.202031 , 0.211737 , 0.191569 , 0.279899 , 0.184541 , 0.146006 , 0.225793 , 0.366103 , 0.230041 , 0.218634 , 0.164935 , 0.237722 
 743 , 0.171195 , 0.195926 , 0.203544 , 0.212981 , 0.192682 , 0.281526 , 0.185583 , 0.146822 , 0.227102 , 0.368624 , 0.231462 , 0.219906 , 0.165676 , 0.239444 
 744 , 0.172436 , 0.197309 , 0.204926 , 0.214152 , 0.193717 , 0.283012 , 0.186591 , 0.147558 , 0.228312 , 0.370945 , 0.232769 , 0.221055 , 0.166384 , 0.241057 
 745 , 0.173475 , 0.198505 , 0.206087 , 0.215204 , 0.194646 , 0.284326 , 0.187561 , 0.148176 , 0.229363 , 0.372993 , 0.233866 , 0.222015 , 0.167082 , 0.242505 
 746 , 0.17453 , 0.199722 , 0.207267 , 0.216271 , 0.195588 , 0.285682 , 0.188551 , 0.148812 , 0.230428 , 0.375087 , 0.234967 , 0.222995 , 0.167805 , 0.243975 
 747 , 0.175583 , 0.200925 , 0.208434 , 0.217328 , 0.196524 , 0.287025 , 0.189533 , 0.149436 , 0.231478 , 0.377158 , 0.236059 , 0.223968 , 0.168523 , 0.245436 
 748 , 0.176398 , 0.20178 , 0.209197 , 0.218001 , 0.197194 , 0.28792 , 0.190146 , 0.149757 , 0.232112 , 0.378513 , 0.236792 , 0.224784 , 0.168951 , 0.246529 
 749 , 0.177214 , 0.202677 , 0.209953 , 0.218663 , 0.197882 , 0.288775 , 0.190767 , 0.150076 , 0.232743 , 0.379841 , 0.237524 , 0.225629 , 0.169381 , 0.247651 
 750 , 0.178043 , 0.203593 , 0.210724 , 0.219339 , 0.198588 , 0.289658 , 0.191407 , 0.150407 , 0.233394 , 0.381207 , 0.238277 , 0.226495 , 0.169812 , 0.2488 
 751 , 0.178692 , 0.204232 , 0.211276 , 0.219779 , 0.198999 , 0.290146 , 0.191826 , 0.150703 , 0.2339 , 0.382146 , 0.238775 , 0.227107 , 0.170193 , 0.249567 
 752 , 0.179292 , 0.204812 , 0.211845 , 0.220185 , 0.199312 , 0.290542 , 0.192184 , 0.151016 , 0.23442 , 0.383021 , 0.239217 , 0.227657 , 0.170567 , 0.250293 
 753 , 0.179925 , 0.205416 , 0.212444 , 0.220616 , 0.199633 , 0.290958 , 0.192555 , 0.151339 , 0.234966 , 0.383936 , 0.23968 , 0.228234 , 0.170953 , 0.251051 
 754 , 0.180371 , 0.205944 , 0.212984 , 0.220976 , 0.19984 , 0.291153 , 0.19281 , 0.1517 , 0.235409 , 0.384551 , 0.240017 , 0.228475 , 0.17127 , 0.251545 
 755 , 0.180497 , 0.206271 , 0.213366 , 0.221217 , 0.199788 , 0.290956 , 0.192845 , 0.152075 , 0.235636 , 0.384651 , 0.240108 , 0.22813 , 0.171416 , 0.251564 
 756 , 0.180646 , 0.206601 , 0.213765 , 0.221477 , 0.19972 , 0.290732 , 0.19288 , 0.15247 , 0.235861 , 0.384767 , 0.240186 , 0.227739 , 0.17156 , 0.251564 
 757 , 0.180795 , 0.206951 , 0.214204 , 0.221751 , 0.199642 , 0.290476 , 0.192912 , 0.152914 , 0.23611 , 0.384875 , 0.240264 , 0.227305 , 0.171711 , 0.251559 
 758 , 0.180861 , 0.207239 , 0.214764 , 0.221966 , 0.199623 , 0.290059 , 0.192925 , 0.153591 , 0.23634 , 0.384817 , 0.240289 , 0.226752 , 0.171944 , 0.251536 
 759 , 0.180966 , 0.207589 , 0.215388 , 0.222197 , 0.199668 , 0.289606 , 0.192936 , 0.154328 , 0.236603 , 0.384694 , 0.240328 , 0.22614 , 0.172292 , 0.251539 
 760 , 0.181077 , 0.207966 , 0.216062 , 0.222451 , 0.199717 , 0.289123 , 0.192943 , 0.155126 , 0.236891 , 0.384564 , 0.240377 , 0.225476 , 0.172666 , 0.251544 
 761 , 0.181613 , 0.208641 , 0.216726 , 0.2231 , 0.200227 , 0.289559 , 0.19335 , 0.155551 , 0.237479 , 0.385221 , 0.24089 , 0.225836 , 0.173312 , 0.252228 
 762 , 0.182286 , 0.209529 , 0.217474 , 0.223923 , 0.20094 , 0.290365 , 0.193941 , 0.155916 , 0.238203 , 0.386288 , 0.24165 , 0.226627 , 0.17401 , 0.253072 
 763 , 0.182962 , 0.210409 , 0.218223 , 0.224753 , 0.20165 , 0.291173 , 0.194528 , 0.156282 , 0.238922 , 0.387355 , 0.242405 , 0.22741 , 0.174706 , 0.253922 
 764 , 0.183795 , 0.211307 , 0.218889 , 0.225617 , 0.20254 , 0.292239 , 0.195234 , 0.15648 , 0.239659 , 0.388641 , 0.243324 , 0.228664 , 0.175437 , 0.255011 
 765 , 0.184767 , 0.212103 , 0.219347 , 0.226414 , 0.203506 , 0.293582 , 0.196066 , 0.156426 , 0.240375 , 0.390178 , 0.244351 , 0.23042 , 0.176116 , 0.256329 
 766 , 0.185672 , 0.212826 , 0.219746 , 0.227136 , 0.204384 , 0.294846 , 0.196855 , 0.156369 , 0.241052 , 0.391641 , 0.2453 , 0.232066 , 0.176731 , 0.25756 
 767 , 0.186502 , 0.213488 , 0.220114 , 0.227802 , 0.20519 , 0.296014 , 0.197582 , 0.156337 , 0.241694 , 0.392992 , 0.246168 , 0.23357 , 0.177302 , 0.258701 
 768 , 0.18711 , 0.213991 , 0.220389 , 0.228284 , 0.205817 , 0.296856 , 0.198112 , 0.156425 , 0.242312 , 0.393985 , 0.246786 , 0.234567 , 0.177814 , 0.259513 
 769 , 0.187698 , 0.214469 , 0.220682 , 0.22878 , 0.206467 , 0.297662 , 0.198604 , 0.156483 , 0.242895 , 0.394885 , 0.247383 , 0.235502 , 0.178336 , 0.260249 
 770 , 0.188264 , 0.214923 , 0.220959 , 0.229259 , 0.207088 , 0.29843 , 0.199079 , 0.156536 , 0.24345 , 0.395748 , 0.247953 , 0.236397 , 0.178842 , 0.260957 
 771 , 0.188598 , 0.215372 , 0.221403 , 0.22974 , 0.207578 , 0.298927 , 0.199449 , 0.156655 , 0.243889 , 0.396277 , 0.248349 , 0.23682 , 0.179248 , 0.261323 
 772 , 0.188862 , 0.215822 , 0.22186 , 0.230244 , 0.208037 , 0.299317 , 0.19977 , 0.156839 , 0.24429 , 0.396711 , 0.248754 , 0.237166 , 0.17961 , 0.261637 
 773 , 0.18913 , 0.216266 , 0.222316 , 0.230737 , 0.208496 , 0.299703 , 0.20009 , 0.157023 , 0.244683 , 0.397142 , 0.249156 , 0.237499 , 0.179966 , 0.261948 
 774 , 0.189412 , 0.216623 , 0.222704 , 0.231186 , 0.208873 , 0.299981 , 0.20032 , 0.157226 , 0.244991 , 0.397425 , 0.249505 , 0.237763 , 0.180301 , 0.26221 
 775 , 0.189741 , 0.21691 , 0.223046 , 0.231576 , 0.20916 , 0.30019 , 0.200481 , 0.157443 , 0.24522 , 0.397601 , 0.249778 , 0.237948 , 0.180635 , 0.262486 
 776 , 0.190078 , 0.217209 , 0.223391 , 0.231971 , 0.209436 , 0.300414 , 0.20065 , 0.157665 , 0.245452 , 0.39779 , 0.250033 , 0.238132 , 0.180977 , 0.262788 
 777 , 0.190424 , 0.217519 , 0.223726 , 0.232362 , 0.209714 , 0.300643 , 0.20083 , 0.15789 , 0.245699 , 0.398017 , 0.250311 , 0.238321 , 0.181338 , 0.263085 
 778 , 0.19083 , 0.217917 , 0.224025 , 0.232738 , 0.209966 , 0.30091 , 0.201045 , 0.158122 , 0.246057 , 0.398397 , 0.250662 , 0.238571 , 0.181816 , 0.263364 
 779 , 0.191223 , 0.218311 , 0.224327 , 0.233087 , 0.210226 , 0.301179 , 0.201248 , 0.158356 , 0.246432 , 0.398746 , 0.251022 , 0.238844 , 0.182297 , 0.26363 
 780 , 0.191617 , 0.218707 , 0.224637 , 0.233438 , 0.210482 , 0.301446 , 0.201447 , 0.158587 , 0.246809 , 0.399098 , 0.251384 , 0.239119 , 0.182779 , 0.263898 
 781 , 0.191895 , 0.21904 , 0.224936 , 0.233755 , 0.210762 , 0.301649 , 0.201693 , 0.158813 , 0.247147 , 0.399355 , 0.251731 , 0.239527 , 0.183082 , 0.264233 
 782 , 0.192161 , 0.219329 , 0.225206 , 0.234121 , 0.211039 , 0.301836 , 0.201952 , 0.159018 , 0.247449 , 0.399621 , 0.25205 , 0.2399 , 0.183371 , 0.264545 
 783 , 0.192439 , 0.219624 , 0.225477 , 0.234493 , 0.211321 , 0.302029 , 0.202221 , 0.159228 , 0.247752 , 0.399887 , 0.25237 , 0.240279 , 0.183667 , 0.264863 
 784 , 0.19268 , 0.219849 , 0.22572 , 0.234869 , 0.211582 , 0.302155 , 0.202428 , 0.159389 , 0.248036 , 0.400097 , 0.252592 , 0.240542 , 0.184001 , 0.265148 
 785 , 0.192912 , 0.220039 , 0.22593 , 0.235226 , 0.211834 , 0.302197 , 0.202595 , 0.159539 , 0.248335 , 0.400306 , 0.252785 , 0.240773 , 0.184373 , 0.265471 
 786 , 0.193151 , 0.220248 , 0.226146 , 0.235586 , 0.212099 , 0.302238 , 0.202763 , 0.159707 , 0.248656 , 0.400528 , 0.253008 , 0.241024 , 0.184746 , 0.265827 
 787 , 0.193383 , 0.220471 , 0.226371 , 0.235959 , 0.212361 , 0.302301 , 0.202945 , 0.159861 , 0.248971 , 0.400774 , 0.253255 , 0.241294 , 0.185111 , 0.266157 
 788 , 0.193566 , 0.220731 , 0.226607 , 0.236321 , 0.212617 , 0.302462 , 0.203154 , 0.159954 , 0.249224 , 0.401075 , 0.253595 , 0.241581 , 0.185373 , 0.266357 
 789 , 0.193714 , 0.220996 , 0.22684 , 0.23668 , 0.212882 , 0.302643 , 0.203377 , 0.16004 , 0.249476 , 0.401344 , 0.253902 , 0.241859 , 0.185627 , 0.266552 
 790 , 0.193866 , 0.221265 , 0.227081 , 0.237048 , 0.213157 , 0.302829 , 0.203603 , 0.160123 , 0.249732 , 0.401626 , 0.254213 , 0.242137 , 0.185888 , 0.266756 
 791 , 0.194167 , 0.221584 , 0.227332 , 0.237279 , 0.213443 , 0.303111 , 0.20381 , 0.160316 , 0.250047 , 0.401898 , 0.254513 , 0.24255 , 0.186319 , 0.267088 
 792 , 0.194547 , 0.221907 , 0.227677 , 0.237471 , 0.213701 , 0.303358 , 0.20398 , 0.16048 , 0.250326 , 0.402175 , 0.254806 , 0.242947 , 0.186802 , 0.267404 
 793 , 0.194932 , 0.22224 , 0.228031 , 0.237668 , 0.213957 , 0.30361 , 0.204148 , 0.160646 , 0.250614 , 0.402458 , 0.255099 , 0.243354 , 0.187289 , 0.26773 
 794 , 0.195244 , 0.222543 , 0.228348 , 0.237948 , 0.214213 , 0.303826 , 0.204335 , 0.160754 , 0.250928 , 0.40276 , 0.255348 , 0.243685 , 0.187728 , 0.267992 
 795 , 0.195501 , 0.222804 , 0.228553 , 0.23835 , 0.214511 , 0.304034 , 0.204567 , 0.160851 , 0.251294 , 0.403006 , 0.255551 , 0.243947 , 0.188149 , 0.268154 
 796 , 0.195773 , 0.223062 , 0.228736 , 0.23878 , 0.214834 , 0.304259 , 0.204817 , 0.160957 , 0.251677 , 0.403243 , 0.255756 , 0.244218 , 0.188588 , 0.268306 
 797 , 0.196042 , 0.223345 , 0.228955 , 0.239216 , 0.215177 , 0.30449 , 0.205085 , 0.161098 , 0.252051 , 0.403462 , 0.255984 , 0.244484 , 0.189002 , 0.268502 
 798 , 0.196255 , 0.22368 , 0.229254 , 0.239593 , 0.215549 , 0.304735 , 0.205389 , 0.161338 , 0.252341 , 0.403641 , 0.256293 , 0.244739 , 0.189286 , 0.268862 
 799 , 0.196451 , 0.224022 , 0.229554 , 0.239925 , 0.21588 , 0.304977 , 0.2057 , 0.161581 , 0.252604 , 0.403824 , 0.256611 , 0.244997 , 0.189522 , 0.269264 
 800 , 0.196657 , 0.224375 , 0.229865 , 0.240263 , 0.216216 , 0.305221 , 0.206015 , 0.16183 , 0.252867 , 0.404014 , 0.256936 , 0.24526 , 0.189766 , 0.269684 
 801 , 0.196917 , 0.224594 , 0.230026 , 0.240508 , 0.216331 , 0.305412 , 0.206137 , 0.161961 , 0.25308 , 0.404193 , 0.257198 , 0.245583 , 0.190021 , 0.269946 
 802 , 0.197198 , 0.224844 , 0.230211 , 0.240769 , 0.216473 , 0.305563 , 0.206225 , 0.162083 , 0.253344 , 0.404511 , 0.257441 , 0.245981 , 0.190332 , 0.270186 
 803 , 0.197487 , 0.225103 , 0.230405 , 0.241036 , 0.216624 , 0.305721 , 0.206315 , 0.162204 , 0.253613 , 0.40484 , 0.25769 , 0.246396 , 0.19065 , 0.270428 
 804 , 0.19775 , 0.225367 , 0.230593 , 0.241272 , 0.216823 , 0.305823 , 0.206434 , 0.162289 , 0.253854 , 0.405147 , 0.257903 , 0.246767 , 0.190986 , 0.27056 
 805 , 0.198036 , 0.225681 , 0.23082 , 0.241606 , 0.217097 , 0.306063 , 0.206646 , 0.162347 , 0.254168 , 0.405426 , 0.258206 , 0.247107 , 0.19139 , 0.270709 
 806 , 0.198346 , 0.226017 , 0.231065 , 0.241986 , 0.217393 , 0.306346 , 0.206889 , 0.162409 , 0.254516 , 0.405706 , 0.258552 , 0.247457 , 0.191813 , 0.270881 
 807 , 0.198616 , 0.226288 , 0.231307 , 0.24232 , 0.217664 , 0.306564 , 0.207081 , 0.162507 , 0.254819 , 0.405899 , 0.258864 , 0.247764 , 0.19223 , 0.271058 
 808 , 0.19877 , 0.226323 , 0.231481 , 0.24247 , 0.21783 , 0.306518 , 0.207131 , 0.162713 , 0.254916 , 0.405835 , 0.259012 , 0.24794 , 0.192604 , 0.271212 
 809 , 0.198923 , 0.226304 , 0.231626 , 0.242556 , 0.217983 , 0.306363 , 0.207179 , 0.162936 , 0.254964 , 0.405751 , 0.259111 , 0.24812 , 0.19297 , 0.271326 
 810 , 0.199087 , 0.226286 , 0.23178 , 0.242651 , 0.218142 , 0.306207 , 0.207226 , 0.163171 , 0.255005 , 0.405662 , 0.259215 , 0.24831 , 0.193362 , 0.271448 
 811 , 0.199072 , 0.226389 , 0.231858 , 0.242968 , 0.21815 , 0.305998 , 0.207389 , 0.16337 , 0.255173 , 0.405514 , 0.259154 , 0.24815 , 0.193685 , 0.271491 
 812 , 0.199026 , 0.226549 , 0.231984 , 0.243342 , 0.218219 , 0.305864 , 0.207533 , 0.163566 , 0.255332 , 0.405405 , 0.259141 , 0.247967 , 0.194062 , 0.271592 
 813 , 0.198984 , 0.226719 , 0.232114 , 0.243734 , 0.218286 , 0.305727 , 0.207684 , 0.163774 , 0.255498 , 0.4053 , 0.259131 , 0.247772 , 0.194456 , 0.271696 
 814 , 0.199058 , 0.22695 , 0.232409 , 0.24407 , 0.218465 , 0.305786 , 0.207842 , 0.163974 , 0.255631 , 0.405368 , 0.25933 , 0.247813 , 0.194754 , 0.271896 
 815 , 0.199192 , 0.227218 , 0.232736 , 0.244384 , 0.218584 , 0.305942 , 0.208032 , 0.164141 , 0.255805 , 0.405499 , 0.259649 , 0.247967 , 0.194903 , 0.272087 
 816 , 0.199328 , 0.227488 , 0.233068 , 0.244718 , 0.218683 , 0.306094 , 0.208233 , 0.16431 , 0.256 , 0.405624 , 0.259973 , 0.248116 , 0.195031 , 0.272282 
 817 , 0.199551 , 0.227767 , 0.233317 , 0.245048 , 0.218808 , 0.306283 , 0.208404 , 0.164479 , 0.256255 , 0.405829 , 0.2603 , 0.248401 , 0.195278 , 0.272578 
 818 , 0.199964 , 0.228065 , 0.233466 , 0.245309 , 0.219034 , 0.30655 , 0.208511 , 0.164675 , 0.256629 , 0.406243 , 0.260598 , 0.24895 , 0.195777 , 0.273037 
 819 , 0.200394 , 0.228402 , 0.233695 , 0.245525 , 0.219336 , 0.30684 , 0.208606 , 0.164898 , 0.256997 , 0.406738 , 0.2609 , 0.249528 , 0.196318 , 0.273472 
 820 , 0.200834 , 0.228743 , 0.233931 , 0.245759 , 0.219641 , 0.307139 , 0.20871 , 0.165128 , 0.257379 , 0.407249 , 0.261213 , 0.250113 , 0.196871 , 0.273913 
 821 , 0.201097 , 0.229171 , 0.234377 , 0.246168 , 0.220083 , 0.307628 , 0.209118 , 0.165293 , 0.257781 , 0.407892 , 0.261641 , 0.250441 , 0.197343 , 0.274298 
 822 , 0.201319 , 0.229453 , 0.234685 , 0.246704 , 0.220506 , 0.308103 , 0.209534 , 0.16543 , 0.25813 , 0.408341 , 0.262008 , 0.250677 , 0.197839 , 0.274609 
