JUN24SHB200005.spu,JUN24SHB200004.spu,JUN24SHB200003.spu,
Wavelength,JUN24SHB200006.spu,JUN24SHB200007.spu,JUN24SHB200008.spu,JUN24SHB200009.spu,JUN24SHB200010.spu,JUN24SHB200011.spu,JUN24SHB200012.spu,JUN24SHB200013.spu,JUN24SHB200014.spu,JUN24SHB200015.spu,JUN24SHB200016.spu,JUN24SHB200017.spu,JUN24SHB200018.spu,JUN24SHB200019.spu,JUN24SHB200020.spu,JUN24SHB200021.spu,JUN24SHB200022.spu,JUN24SHB200023.spu,JUN24SHB200024.spu,JUN24SHB200025.spu
 504 , 0.028917 , 0.029239 , 0.025319 , 0.023266 , 0.031344 , 0.033019 , 0.028274 , 0.04006 , 0.03334 , 0.022426 , 0.026791 , 0.036394 , 0.032511 , 0.030354 , 0.020704 , 0.074173 , 0.099668 , 0.103339 , 0.070554 , 0.117691 
 505 , 0.029621 , 0.029903 , 0.025842 , 0.023926 , 0.032195 , 0.033573 , 0.028963 , 0.041059 , 0.034257 , 0.02296 , 0.027413 , 0.037024 , 0.033187 , 0.031177 , 0.021315 , 0.075358 , 0.101017 , 0.105053 , 0.071699 , 0.119592 
 506 , 0.030327 , 0.030569 , 0.026369 , 0.024587 , 0.033044 , 0.034127 , 0.029659 , 0.042058 , 0.035168 , 0.023489 , 0.028035 , 0.037659 , 0.033859 , 0.031998 , 0.021928 , 0.076542 , 0.10237 , 0.106764 , 0.072842 , 0.121491 
 507 , 0.031038 , 0.031271 , 0.026976 , 0.025267 , 0.034001 , 0.034826 , 0.030388 , 0.043127 , 0.036186 , 0.024071 , 0.028748 , 0.038276 , 0.034551 , 0.032922 , 0.022616 , 0.077795 , 0.10368 , 0.1085 , 0.07397 , 0.123382 
 508 , 0.031758 , 0.032008 , 0.027655 , 0.025968 , 0.035052 , 0.035664 , 0.031151 , 0.044269 , 0.037298 , 0.024707 , 0.029555 , 0.038878 , 0.03526 , 0.033935 , 0.023377 , 0.079113 , 0.104943 , 0.110249 , 0.075069 , 0.125266 
 509 , 0.032479 , 0.032741 , 0.028336 , 0.026666 , 0.036102 , 0.036498 , 0.031917 , 0.04541 , 0.038409 , 0.025338 , 0.030359 , 0.039485 , 0.035968 , 0.034946 , 0.024134 , 0.080437 , 0.106203 , 0.112 , 0.076171 , 0.127153 
 510 , 0.03321 , 0.033469 , 0.029011 , 0.027364 , 0.037178 , 0.037323 , 0.032683 , 0.046561 , 0.039547 , 0.025975 , 0.03117 , 0.040063 , 0.036672 , 0.035967 , 0.024914 , 0.081715 , 0.107389 , 0.113676 , 0.077241 , 0.128955 
 511 , 0.034009 , 0.034149 , 0.029663 , 0.028057 , 0.03836 , 0.038101 , 0.033427 , 0.047752 , 0.040791 , 0.026623 , 0.031982 , 0.040532 , 0.03733 , 0.037023 , 0.025771 , 0.082763 , 0.1082 , 0.114977 , 0.078181 , 0.130358 
 512 , 0.034806 , 0.034833 , 0.030316 , 0.028745 , 0.039539 , 0.03887 , 0.03418 , 0.048941 , 0.042033 , 0.027277 , 0.032798 , 0.040997 , 0.03799 , 0.038071 , 0.026624 , 0.083812 , 0.109011 , 0.116281 , 0.079122 , 0.131765 
 513 , 0.035605 , 0.035513 , 0.030964 , 0.029435 , 0.040721 , 0.039646 , 0.034929 , 0.050133 , 0.043277 , 0.027927 , 0.033611 , 0.041462 , 0.038652 , 0.039127 , 0.027479 , 0.084863 , 0.109829 , 0.117582 , 0.080065 , 0.13317 
 514 , 0.036546 , 0.036395 , 0.031705 , 0.030244 , 0.042053 , 0.040511 , 0.035881 , 0.051698 , 0.044823 , 0.028751 , 0.034545 , 0.042026 , 0.039424 , 0.040452 , 0.02854 , 0.085967 , 0.11059 , 0.118986 , 0.081082 , 0.134657 
 515 , 0.03752 , 0.037325 , 0.032466 , 0.03109 , 0.043429 , 0.041392 , 0.036881 , 0.053347 , 0.046446 , 0.029612 , 0.03551 , 0.042606 , 0.040223 , 0.041837 , 0.02965 , 0.087075 , 0.111335 , 0.120413 , 0.082119 , 0.136164 
 516 , 0.038496 , 0.038252 , 0.033224 , 0.031933 , 0.044803 , 0.042276 , 0.037883 , 0.054999 , 0.048063 , 0.030474 , 0.036478 , 0.043182 , 0.041023 , 0.043225 , 0.030757 , 0.088186 , 0.112082 , 0.121838 , 0.083153 , 0.137664 
 517 , 0.039606 , 0.039345 , 0.034104 , 0.032903 , 0.046395 , 0.043329 , 0.039046 , 0.056897 , 0.049896 , 0.031463 , 0.037616 , 0.043894 , 0.041986 , 0.044818 , 0.032039 , 0.08955 , 0.113109 , 0.123638 , 0.084424 , 0.139532 
 518 , 0.040884 , 0.040627 , 0.035133 , 0.034022 , 0.048249 , 0.044583 , 0.040413 , 0.059115 , 0.051986 , 0.0326 , 0.038958 , 0.04478 , 0.043144 , 0.046667 , 0.033514 , 0.091228 , 0.114482 , 0.125891 , 0.085975 , 0.141851 
 519 , 0.042164 , 0.041905 , 0.036156 , 0.035142 , 0.050106 , 0.045843 , 0.041779 , 0.061335 , 0.054077 , 0.033738 , 0.040303 , 0.045661 , 0.044307 , 0.048514 , 0.034994 , 0.092909 , 0.115858 , 0.128145 , 0.087534 , 0.144171 
 520 , 0.043469 , 0.043209 , 0.0372 , 0.036296 , 0.052006 , 0.047139 , 0.043175 , 0.063585 , 0.056224 , 0.034905 , 0.041673 , 0.046568 , 0.045493 , 0.050393 , 0.036507 , 0.094632 , 0.117276 , 0.130458 , 0.089128 , 0.14656 
 521 , 0.045031 , 0.044695 , 0.038392 , 0.037754 , 0.05429 , 0.048765 , 0.04483 , 0.066164 , 0.058842 , 0.036332 , 0.043307 , 0.047718 , 0.046912 , 0.052611 , 0.038336 , 0.096758 , 0.119144 , 0.133336 , 0.091076 , 0.149536 
 522 , 0.046596 , 0.046177 , 0.039581 , 0.039214 , 0.056569 , 0.050392 , 0.046483 , 0.068731 , 0.061462 , 0.03776 , 0.044938 , 0.048864 , 0.048333 , 0.054821 , 0.040164 , 0.098883 , 0.121012 , 0.136218 , 0.093022 , 0.152504 
 523 , 0.048161 , 0.047658 , 0.04077 , 0.040673 , 0.058855 , 0.052019 , 0.048138 , 0.071304 , 0.064079 , 0.039187 , 0.046572 , 0.050012 , 0.04975 , 0.057037 , 0.041988 , 0.101002 , 0.122882 , 0.139098 , 0.094972 , 0.155479 
 524 , 0.049757 , 0.049162 , 0.042029 , 0.042093 , 0.061135 , 0.053638 , 0.049797 , 0.074032 , 0.066743 , 0.040614 , 0.048244 , 0.05116 , 0.05116 , 0.059264 , 0.043808 , 0.103106 , 0.124736 , 0.141982 , 0.096909 , 0.158489 
 525 , 0.051378 , 0.050671 , 0.043311 , 0.043503 , 0.063419 , 0.055259 , 0.051471 , 0.076809 , 0.069426 , 0.042044 , 0.049936 , 0.052306 , 0.052568 , 0.061493 , 0.045628 , 0.105195 , 0.126588 , 0.144858 , 0.098838 , 0.161511 
 526 , 0.052992 , 0.052184 , 0.044598 , 0.044917 , 0.065703 , 0.056885 , 0.053139 , 0.079588 , 0.072103 , 0.043466 , 0.051629 , 0.053458 , 0.053971 , 0.063721 , 0.047447 , 0.107281 , 0.128439 , 0.147739 , 0.100769 , 0.164532 
 527 , 0.054592 , 0.053662 , 0.045861 , 0.04632 , 0.068002 , 0.058496 , 0.054789 , 0.082329 , 0.074754 , 0.044889 , 0.053287 , 0.054592 , 0.055355 , 0.065922 , 0.04927 , 0.109363 , 0.13027 , 0.150581 , 0.102706 , 0.167513 
 528 , 0.056173 , 0.055083 , 0.047102 , 0.047716 , 0.070324 , 0.060085 , 0.05642 , 0.085 , 0.077355 , 0.046301 , 0.054885 , 0.055721 , 0.056703 , 0.068073 , 0.051105 , 0.111449 , 0.132101 , 0.153374 , 0.104641 , 0.170433 
 529 , 0.05775 , 0.05651 , 0.04834 , 0.049112 , 0.072643 , 0.061671 , 0.058048 , 0.087671 , 0.079956 , 0.04772 , 0.05648 , 0.056844 , 0.058048 , 0.070224 , 0.052936 , 0.113537 , 0.133925 , 0.156168 , 0.106582 , 0.173354 
 530 , 0.059323 , 0.057929 , 0.049568 , 0.050502 , 0.074945 , 0.063251 , 0.059679 , 0.090322 , 0.082545 , 0.049126 , 0.05807 , 0.057966 , 0.059384 , 0.072367 , 0.054762 , 0.115607 , 0.135747 , 0.158951 , 0.108504 , 0.176261 
 531 , 0.060713 , 0.059251 , 0.050531 , 0.051714 , 0.076692 , 0.064603 , 0.061178 , 0.092689 , 0.08483 , 0.05037 , 0.059493 , 0.058948 , 0.060626 , 0.074332 , 0.056297 , 0.117413 , 0.137411 , 0.161534 , 0.110204 , 0.1789 
 532 , 0.062105 , 0.060581 , 0.051492 , 0.052928 , 0.07844 , 0.065953 , 0.06268 , 0.095056 , 0.087117 , 0.051623 , 0.060918 , 0.059937 , 0.061868 , 0.07631 , 0.057826 , 0.119219 , 0.139077 , 0.164126 , 0.111904 , 0.181542 
 533 , 0.063499 , 0.061905 , 0.052455 , 0.054143 , 0.080188 , 0.067311 , 0.06418 , 0.097432 , 0.089405 , 0.052871 , 0.06234 , 0.060922 , 0.063108 , 0.078286 , 0.05936 , 0.121026 , 0.140739 , 0.166714 , 0.113604 , 0.184191 
 534 , 0.064591 , 0.063004 , 0.053306 , 0.055102 , 0.08179 , 0.0685 , 0.065352 , 0.099377 , 0.091317 , 0.053909 , 0.063543 , 0.061728 , 0.064102 , 0.079861 , 0.060694 , 0.122485 , 0.142046 , 0.168791 , 0.114984 , 0.186333 
 535 , 0.065538 , 0.064006 , 0.054107 , 0.055939 , 0.083312 , 0.06961 , 0.066355 , 0.101124 , 0.093051 , 0.054854 , 0.064644 , 0.062442 , 0.064983 , 0.081257 , 0.061945 , 0.123774 , 0.143176 , 0.170619 , 0.116199 , 0.188234 
 536 , 0.066492 , 0.065003 , 0.054908 , 0.056775 , 0.084839 , 0.070721 , 0.067364 , 0.102872 , 0.094786 , 0.055794 , 0.065741 , 0.063161 , 0.065863 , 0.082657 , 0.063193 , 0.125057 , 0.14431 , 0.172444 , 0.117414 , 0.190131 
 537 , 0.067403 , 0.065906 , 0.055646 , 0.057601 , 0.086257 , 0.071758 , 0.068332 , 0.104504 , 0.096413 , 0.056685 , 0.066751 , 0.063847 , 0.066693 , 0.083992 , 0.064338 , 0.126301 , 0.1454 , 0.174197 , 0.118571 , 0.191942 
 538 , 0.068252 , 0.066625 , 0.056285 , 0.058411 , 0.087435 , 0.072667 , 0.069238 , 0.105924 , 0.09784 , 0.05749 , 0.067578 , 0.064479 , 0.067422 , 0.085224 , 0.065296 , 0.127493 , 0.146423 , 0.175823 , 0.119642 , 0.193586 
 539 , 0.0691 , 0.067341 , 0.056927 , 0.059219 , 0.088614 , 0.073575 , 0.070136 , 0.10734 , 0.09927 , 0.058294 , 0.068397 , 0.065114 , 0.068156 , 0.086458 , 0.066247 , 0.128691 , 0.147449 , 0.177456 , 0.120718 , 0.195218 
 540 , 0.069953 , 0.068062 , 0.057559 , 0.060026 , 0.089794 , 0.074481 , 0.071039 , 0.108758 , 0.100696 , 0.05909 , 0.069227 , 0.065745 , 0.068886 , 0.087687 , 0.067198 , 0.129881 , 0.148472 , 0.179083 , 0.121793 , 0.196856 
 541 , 0.070716 , 0.068796 , 0.058162 , 0.060635 , 0.090867 , 0.075294 , 0.071815 , 0.110083 , 0.101922 , 0.05978 , 0.070013 , 0.066304 , 0.069533 , 0.088716 , 0.068046 , 0.130963 , 0.149509 , 0.180635 , 0.122769 , 0.198444 
 542 , 0.071485 , 0.069529 , 0.058761 , 0.061233 , 0.091942 , 0.076105 , 0.072596 , 0.111395 , 0.103146 , 0.060467 , 0.070811 , 0.066858 , 0.070176 , 0.089735 , 0.068887 , 0.132038 , 0.150552 , 0.18218 , 0.123742 , 0.200026 
 543 , 0.072251 , 0.070265 , 0.059357 , 0.061835 , 0.093011 , 0.076915 , 0.073374 , 0.112715 , 0.104371 , 0.061157 , 0.071607 , 0.067415 , 0.070816 , 0.090752 , 0.069727 , 0.133109 , 0.151591 , 0.183717 , 0.124719 , 0.201607 
 544 , 0.072964 , 0.070974 , 0.059917 , 0.062475 , 0.094096 , 0.077698 , 0.074126 , 0.113953 , 0.10556 , 0.061807 , 0.07235 , 0.06797 , 0.071482 , 0.091752 , 0.07054 , 0.134203 , 0.152658 , 0.185294 , 0.12567 , 0.203261 
 545 , 0.073654 , 0.071661 , 0.060439 , 0.063137 , 0.095185 , 0.07846 , 0.074862 , 0.115153 , 0.106709 , 0.062432 , 0.07307 , 0.068527 , 0.072151 , 0.092749 , 0.071332 , 0.135301 , 0.153718 , 0.186894 , 0.126603 , 0.204962 
 546 , 0.074341 , 0.072351 , 0.060969 , 0.063796 , 0.096275 , 0.079226 , 0.075603 , 0.116352 , 0.107858 , 0.063061 , 0.073795 , 0.069079 , 0.072823 , 0.093751 , 0.072122 , 0.136397 , 0.154781 , 0.188501 , 0.127538 , 0.206663 
 547 , 0.074966 , 0.072979 , 0.061437 , 0.0644 , 0.097251 , 0.079917 , 0.076282 , 0.117434 , 0.108909 , 0.063627 , 0.074437 , 0.069595 , 0.073447 , 0.094661 , 0.07285 , 0.137406 , 0.155772 , 0.189972 , 0.128414 , 0.208243 
 548 , 0.075411 , 0.073442 , 0.061782 , 0.064867 , 0.097941 , 0.080437 , 0.076827 , 0.11819 , 0.109711 , 0.064036 , 0.074866 , 0.070016 , 0.073933 , 0.09534 , 0.073388 , 0.13818 , 0.15657 , 0.191074 , 0.129149 , 0.209464 
 549 , 0.075854 , 0.073904 , 0.062133 , 0.065334 , 0.09863 , 0.080949 , 0.077372 , 0.118944 , 0.110511 , 0.064438 , 0.0753 , 0.07043 , 0.074424 , 0.096017 , 0.073925 , 0.138951 , 0.157371 , 0.192172 , 0.129881 , 0.21068 
 550 , 0.076298 , 0.074368 , 0.062478 , 0.065796 , 0.099322 , 0.08147 , 0.077912 , 0.119702 , 0.111315 , 0.064841 , 0.075728 , 0.070851 , 0.074911 , 0.096698 , 0.074471 , 0.139724 , 0.158173 , 0.193273 , 0.130616 , 0.211901 
 551 , 0.076413 , 0.074532 , 0.062698 , 0.06597 , 0.099675 , 0.081792 , 0.078073 , 0.120064 , 0.111626 , 0.064992 , 0.075937 , 0.071074 , 0.075159 , 0.097002 , 0.074711 , 0.140164 , 0.158673 , 0.193949 , 0.130982 , 0.21263 
 552 , 0.076507 , 0.074678 , 0.062902 , 0.066126 , 0.100003 , 0.082105 , 0.078212 , 0.1204 , 0.111903 , 0.065118 , 0.076134 , 0.071282 , 0.075389 , 0.097283 , 0.074933 , 0.140575 , 0.159157 , 0.194615 , 0.131326 , 0.213334 
 553 , 0.076601 , 0.07483 , 0.063107 , 0.066274 , 0.100332 , 0.082418 , 0.078344 , 0.120728 , 0.11218 , 0.065244 , 0.076331 , 0.07149 , 0.075619 , 0.097565 , 0.075155 , 0.140994 , 0.159641 , 0.195282 , 0.131664 , 0.21404 
 554 , 0.076553 , 0.074807 , 0.063107 , 0.066217 , 0.100306 , 0.082469 , 0.078285 , 0.120665 , 0.112082 , 0.065185 , 0.076296 , 0.07151 , 0.075638 , 0.097528 , 0.075091 , 0.14117 , 0.159866 , 0.195562 , 0.131749 , 0.214377 
 555 , 0.076421 , 0.074662 , 0.062962 , 0.066003 , 0.100043 , 0.08233 , 0.078084 , 0.120298 , 0.111708 , 0.064991 , 0.076102 , 0.071399 , 0.0755 , 0.097279 , 0.074807 , 0.141177 , 0.159908 , 0.195562 , 0.131652 , 0.214432 
 556 , 0.076282 , 0.074523 , 0.062816 , 0.065788 , 0.099779 , 0.082191 , 0.077883 , 0.119931 , 0.111334 , 0.064797 , 0.075908 , 0.071288 , 0.075361 , 0.097029 , 0.074516 , 0.141183 , 0.159942 , 0.195555 , 0.131555 , 0.214487 
 557 , 0.07608 , 0.074334 , 0.062641 , 0.065544 , 0.099451 , 0.081995 , 0.077624 , 0.119464 , 0.11086 , 0.064553 , 0.07565 , 0.071148 , 0.075179 , 0.096701 , 0.074161 , 0.141131 , 0.159959 , 0.195481 , 0.131413 , 0.214489 
 558 , 0.075644 , 0.073998 , 0.062349 , 0.065178 , 0.098908 , 0.081566 , 0.077173 , 0.118658 , 0.110046 , 0.06412 , 0.075195 , 0.070899 , 0.074877 , 0.096121 , 0.073569 , 0.140898 , 0.159894 , 0.195188 , 0.131082 , 0.214281 
 559 , 0.075207 , 0.073666 , 0.062048 , 0.064811 , 0.098367 , 0.08114 , 0.076719 , 0.117859 , 0.109239 , 0.063685 , 0.074737 , 0.070648 , 0.074571 , 0.095535 , 0.072976 , 0.140653 , 0.159828 , 0.19489 , 0.130748 , 0.214071 
 560 , 0.074777 , 0.073329 , 0.061756 , 0.064446 , 0.097827 , 0.080722 , 0.076267 , 0.117056 , 0.108428 , 0.063245 , 0.074281 , 0.070398 , 0.074274 , 0.094951 , 0.072384 , 0.140416 , 0.159762 , 0.194599 , 0.130415 , 0.213862 
 561 , 0.074228 , 0.072837 , 0.061402 , 0.063963 , 0.097112 , 0.080231 , 0.075577 , 0.115968 , 0.107404 , 0.062703 , 0.073663 , 0.070104 , 0.073891 , 0.094138 , 0.071605 , 0.140167 , 0.159726 , 0.194237 , 0.130026 , 0.213651 
 562 , 0.073663 , 0.07233 , 0.06105 , 0.063475 , 0.096367 , 0.079742 , 0.074858 , 0.114853 , 0.106348 , 0.062142 , 0.073031 , 0.069809 , 0.073498 , 0.093289 , 0.070798 , 0.139913 , 0.159691 , 0.193847 , 0.129643 , 0.213439 
 563 , 0.0731 , 0.071818 , 0.060693 , 0.062989 , 0.095618 , 0.079249 , 0.074135 , 0.113728 , 0.105297 , 0.061584 , 0.072394 , 0.069515 , 0.073107 , 0.092444 , 0.069988 , 0.13966 , 0.159656 , 0.193464 , 0.129255 , 0.213226 
 564 , 0.072417 , 0.071227 , 0.06026 , 0.062441 , 0.094712 , 0.078618 , 0.073346 , 0.112447 , 0.104065 , 0.060896 , 0.071671 , 0.069142 , 0.072615 , 0.091444 , 0.069101 , 0.139254 , 0.15956 , 0.192917 , 0.128759 , 0.212819 
 565 , 0.071624 , 0.070562 , 0.059753 , 0.061842 , 0.093672 , 0.077866 , 0.072496 , 0.111024 , 0.102678 , 0.060093 , 0.070869 , 0.068697 , 0.072039 , 0.090316 , 0.068146 , 0.138715 , 0.159408 , 0.192246 , 0.128157 , 0.212231 
 566 , 0.070829 , 0.069901 , 0.059247 , 0.061246 , 0.092632 , 0.077112 , 0.071649 , 0.109595 , 0.101293 , 0.059288 , 0.070063 , 0.068247 , 0.07146 , 0.089189 , 0.06719 , 0.138182 , 0.159259 , 0.19158 , 0.127562 , 0.211647 
 567 , 0.07002 , 0.069224 , 0.058718 , 0.0606 , 0.091558 , 0.076349 , 0.070789 , 0.108137 , 0.099858 , 0.058488 , 0.069237 , 0.067786 , 0.07087 , 0.088036 , 0.066194 , 0.137638 , 0.159095 , 0.19089 , 0.126936 , 0.211038 
 568 , 0.069117 , 0.068493 , 0.05812 , 0.05975 , 0.090313 , 0.075538 , 0.069868 , 0.10651 , 0.098203 , 0.057677 , 0.068325 , 0.067292 , 0.070197 , 0.086736 , 0.065024 , 0.137026 , 0.158866 , 0.190032 , 0.12619 , 0.210356 
 569 , 0.068209 , 0.067762 , 0.057517 , 0.058891 , 0.089066 , 0.074726 , 0.068936 , 0.104895 , 0.09655 , 0.05687 , 0.067415 , 0.066795 , 0.069529 , 0.085438 , 0.063847 , 0.136404 , 0.158629 , 0.189172 , 0.125445 , 0.209676 
 570 , 0.067307 , 0.067028 , 0.056917 , 0.058037 , 0.087822 , 0.073911 , 0.06801 , 0.103271 , 0.094896 , 0.056061 , 0.066504 , 0.066299 , 0.068858 , 0.084142 , 0.062672 , 0.135787 , 0.158397 , 0.188314 , 0.124701 , 0.209002 
 571 , 0.066421 , 0.066197 , 0.056264 , 0.057272 , 0.086616 , 0.073034 , 0.067021 , 0.101555 , 0.093216 , 0.055178 , 0.065552 , 0.065763 , 0.06818 , 0.082849 , 0.061521 , 0.135121 , 0.158063 , 0.187374 , 0.12395 , 0.208208 
 572 , 0.065535 , 0.065352 , 0.055602 , 0.056524 , 0.085433 , 0.072152 , 0.066032 , 0.099839 , 0.091541 , 0.054281 , 0.064593 , 0.065227 , 0.067503 , 0.081562 , 0.060375 , 0.13445 , 0.157716 , 0.186442 , 0.123209 , 0.2074 
 573 , 0.064654 , 0.064505 , 0.054936 , 0.055774 , 0.084251 , 0.071269 , 0.065037 , 0.09811 , 0.089866 , 0.053385 , 0.063635 , 0.064686 , 0.066822 , 0.080272 , 0.059227 , 0.13378 , 0.15737 , 0.185504 , 0.122472 , 0.206587 
 574 , 0.063761 , 0.063735 , 0.054301 , 0.055023 , 0.083053 , 0.070411 , 0.06407 , 0.096469 , 0.088273 , 0.052536 , 0.062697 , 0.064147 , 0.066126 , 0.079 , 0.058116 , 0.133044 , 0.156995 , 0.184535 , 0.121709 , 0.205742 
 575 , 0.062846 , 0.063025 , 0.053708 , 0.054277 , 0.081838 , 0.069567 , 0.063115 , 0.094889 , 0.086755 , 0.051732 , 0.061772 , 0.063613 , 0.065397 , 0.077733 , 0.057027 , 0.132227 , 0.156578 , 0.183525 , 0.120909 , 0.20487 
 576 , 0.061932 , 0.062312 , 0.053111 , 0.05353 , 0.080625 , 0.068728 , 0.06216 , 0.09331 , 0.085232 , 0.050935 , 0.060853 , 0.063074 , 0.064673 , 0.076463 , 0.055935 , 0.131408 , 0.156161 , 0.182514 , 0.120107 , 0.203987 
 577 , 0.061029 , 0.061595 , 0.052523 , 0.052787 , 0.079426 , 0.067904 , 0.061211 , 0.091748 , 0.083733 , 0.050136 , 0.059946 , 0.06254 , 0.06395 , 0.075214 , 0.054859 , 0.130583 , 0.155717 , 0.181487 , 0.1193 , 0.20307 
 578 , 0.060214 , 0.060832 , 0.051936 , 0.052079 , 0.078332 , 0.067142 , 0.060295 , 0.090277 , 0.082336 , 0.049368 , 0.059102 , 0.062032 , 0.063281 , 0.074058 , 0.053885 , 0.129693 , 0.155108 , 0.180348 , 0.118435 , 0.201933 
 579 , 0.059395 , 0.060071 , 0.051355 , 0.051373 , 0.07723 , 0.066382 , 0.059376 , 0.088804 , 0.08095 , 0.048596 , 0.05826 , 0.061527 , 0.062619 , 0.072897 , 0.052911 , 0.128795 , 0.154504 , 0.179214 , 0.117575 , 0.2008 
 580 , 0.058576 , 0.059308 , 0.05077 , 0.050666 , 0.076131 , 0.065625 , 0.058459 , 0.087338 , 0.079557 , 0.047824 , 0.057425 , 0.061018 , 0.061946 , 0.071745 , 0.051939 , 0.127897 , 0.153897 , 0.178083 , 0.116708 , 0.199673 
 581 , 0.057688 , 0.058468 , 0.050067 , 0.049878 , 0.074844 , 0.064724 , 0.057566 , 0.085782 , 0.078082 , 0.047 , 0.056523 , 0.060413 , 0.061194 , 0.070528 , 0.050902 , 0.126704 , 0.152816 , 0.176508 , 0.11554 , 0.19806 
 582 , 0.056787 , 0.057614 , 0.049329 , 0.049076 , 0.073514 , 0.063787 , 0.056691 , 0.0842 , 0.076591 , 0.046173 , 0.055605 , 0.059786 , 0.060414 , 0.069302 , 0.04986 , 0.125444 , 0.151608 , 0.174827 , 0.114293 , 0.196321 
 583 , 0.055887 , 0.056759 , 0.04859 , 0.048268 , 0.072183 , 0.06285 , 0.05581 , 0.082628 , 0.075097 , 0.045342 , 0.054687 , 0.05916 , 0.059637 , 0.068075 , 0.048811 , 0.124183 , 0.150398 , 0.173155 , 0.113046 , 0.194575 
 584 , 0.054926 , 0.055859 , 0.047808 , 0.047406 , 0.070846 , 0.061831 , 0.054843 , 0.081001 , 0.073569 , 0.04447 , 0.053715 , 0.058364 , 0.058754 , 0.066764 , 0.04776 , 0.122718 , 0.148887 , 0.171146 , 0.111606 , 0.192477 
 585 , 0.053897 , 0.054911 , 0.046985 , 0.046478 , 0.069504 , 0.06071 , 0.053763 , 0.079324 , 0.071969 , 0.043547 , 0.052685 , 0.057382 , 0.057755 , 0.065349 , 0.046699 , 0.121006 , 0.147016 , 0.168719 , 0.109927 , 0.189927 
 586 , 0.05287 , 0.053957 , 0.046162 , 0.045558 , 0.068162 , 0.059591 , 0.052692 , 0.077647 , 0.070375 , 0.042626 , 0.051657 , 0.056394 , 0.056756 , 0.063931 , 0.045639 , 0.119296 , 0.145154 , 0.166291 , 0.108247 , 0.187377 
 587 , 0.051858 , 0.053015 , 0.04535 , 0.044652 , 0.066831 , 0.058491 , 0.051626 , 0.075993 , 0.06881 , 0.041727 , 0.050645 , 0.05543 , 0.055781 , 0.062539 , 0.04459 , 0.117601 , 0.1433 , 0.163891 , 0.106596 , 0.18484 
 588 , 0.050965 , 0.052086 , 0.044614 , 0.043897 , 0.065645 , 0.057574 , 0.050613 , 0.074477 , 0.06747 , 0.040974 , 0.049778 , 0.054623 , 0.054959 , 0.061355 , 0.043651 , 0.116078 , 0.141561 , 0.161695 , 0.10514 , 0.182417 
 589 , 0.05007 , 0.05116 , 0.043881 , 0.043145 , 0.064457 , 0.056663 , 0.049599 , 0.072954 , 0.066134 , 0.040228 , 0.048913 , 0.053818 , 0.054133 , 0.060167 , 0.042713 , 0.114549 , 0.139814 , 0.15951 , 0.103683 , 0.179992 
 590 , 0.04917 , 0.050232 , 0.043142 , 0.042392 , 0.063263 , 0.055746 , 0.048591 , 0.071436 , 0.064795 , 0.039476 , 0.048049 , 0.053011 , 0.053306 , 0.058979 , 0.041774 , 0.113019 , 0.138074 , 0.15732 , 0.102231 , 0.177573 
 591 , 0.048467 , 0.049567 , 0.042618 , 0.041806 , 0.062299 , 0.05502 , 0.047855 , 0.07031 , 0.063773 , 0.038881 , 0.047362 , 0.052399 , 0.052664 , 0.058059 , 0.041069 , 0.111877 , 0.13673 , 0.155621 , 0.10111 , 0.175752 
 592 , 0.047826 , 0.048972 , 0.042162 , 0.04128 , 0.061398 , 0.054346 , 0.047202 , 0.069294 , 0.062845 , 0.038332 , 0.046729 , 0.051844 , 0.052081 , 0.057218 , 0.04043 , 0.110843 , 0.135517 , 0.154059 , 0.10009 , 0.174113 
 593 , 0.047179 , 0.048386 , 0.041703 , 0.040752 , 0.060497 , 0.05367 , 0.046554 , 0.068276 , 0.061919 , 0.037787 , 0.046089 , 0.051293 , 0.051496 , 0.056378 , 0.03979 , 0.109813 , 0.134298 , 0.152494 , 0.099064 , 0.172469 
 594 , 0.046609 , 0.047845 , 0.041292 , 0.040242 , 0.059721 , 0.053088 , 0.045951 , 0.067361 , 0.0611 , 0.037323 , 0.045543 , 0.05079 , 0.050981 , 0.055619 , 0.039212 , 0.108898 , 0.133248 , 0.151129 , 0.098185 , 0.171054 
 595 , 0.046148 , 0.047373 , 0.040943 , 0.039766 , 0.059124 , 0.052636 , 0.04542 , 0.066604 , 0.060433 , 0.036974 , 0.045119 , 0.050372 , 0.050562 , 0.054964 , 0.038726 , 0.108149 , 0.132417 , 0.150027 , 0.097502 , 0.169976 
 596 , 0.045685 , 0.046903 , 0.040601 , 0.039293 , 0.05852 , 0.052181 , 0.044892 , 0.065846 , 0.059765 , 0.036626 , 0.044692 , 0.049949 , 0.050144 , 0.054308 , 0.038238 , 0.107398 , 0.131587 , 0.148929 , 0.096816 , 0.168896 
 597 , 0.045228 , 0.046435 , 0.040255 , 0.038828 , 0.057924 , 0.051727 , 0.044377 , 0.065092 , 0.059099 , 0.036279 , 0.044267 , 0.049533 , 0.049726 , 0.053655 , 0.037752 , 0.106658 , 0.130774 , 0.147842 , 0.096135 , 0.167826 
 598 , 0.044841 , 0.046016 , 0.039908 , 0.038463 , 0.057338 , 0.051246 , 0.043999 , 0.064392 , 0.058487 , 0.035936 , 0.043802 , 0.049166 , 0.049364 , 0.053044 , 0.037309 , 0.106052 , 0.130105 , 0.146875 , 0.095541 , 0.166863 
