  time  ,13:14 PM,13:20 PM,13:35 PM,13:45 PM,13:51 PM,15:09 PM,15:22 PM,15:31 PM,15:40 PM,15:51 PM,16:45 PM,16:55 PM,17:02 PM,17:11 PM,17:18 PM,17:50 PM,17:57 PM,18:04 PM,18:13 PM,18:21 PM,19:37 PM,19:50 PM,20:15 PM,20:20 PM,20:28 PM,21:24 PM,21:31 PM,21:41 PM,21:49 PM,22:06 PM,22:26 PM,22:34 PM,22:45 PM,22:52 PM,23:01 PM,23:58 PM,24:06 PM,24:16 PM,24:25 PM,24:35 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 731 , 0.256437 , 0.271911 , 0.218149 , 0.238962 , 0.21445 , 0.165826 , 0.232204 , 0.20851 , 0.143757 , 0.152646 , 0.148082 , 0.188298 , 0.175023 , 0.163911 , 0.184816 , 0.202878 , 0.173762 , 0.223243 , 0.221646 , 0.198082 , 0.173084 , 0.242493 , 0.200559 , 0.236245 , 0.236182 , 0.115792 , 0.111295 , 0.117884 , 0.098033 , 0.131348 , 0.086643 , 0.109919 , 0.123897 , 0.102122 , 0.100106 , 0.191502 , 0.1647 , 0.182603 , 0.174455 , 0.184551 
 732 , 0.259216 , 0.275935 , 0.220376 , 0.241301 , 0.216667 , 0.167057 , 0.233806 , 0.210275 , 0.144711 , 0.153893 , 0.149336 , 0.190039 , 0.176176 , 0.16502 , 0.186075 , 0.203917 , 0.174851 , 0.224948 , 0.223459 , 0.199283 , 0.175251 , 0.245232 , 0.203083 , 0.238816 , 0.239206 , 0.116542 , 0.111898 , 0.118647 , 0.098642 , 0.132269 , 0.087423 , 0.110838 , 0.124817 , 0.10289 , 0.100896 , 0.193464 , 0.166099 , 0.184273 , 0.175959 , 0.186484 
 733 , 0.261969 , 0.279928 , 0.222592 , 0.243619 , 0.218863 , 0.168275 , 0.235389 , 0.212027 , 0.145651 , 0.155125 , 0.150581 , 0.191762 , 0.17732 , 0.166119 , 0.18732 , 0.204946 , 0.175931 , 0.226634 , 0.225254 , 0.200474 , 0.177402 , 0.247951 , 0.205592 , 0.241361 , 0.242205 , 0.117287 , 0.112497 , 0.1194 , 0.099246 , 0.133177 , 0.088194 , 0.111749 , 0.125729 , 0.10365 , 0.101682 , 0.195409 , 0.167489 , 0.185926 , 0.17745 , 0.1884 
 734 , 0.264595 , 0.283735 , 0.224695 , 0.245808 , 0.220925 , 0.169456 , 0.236859 , 0.213711 , 0.146593 , 0.156287 , 0.151757 , 0.193411 , 0.178453 , 0.167174 , 0.188494 , 0.205923 , 0.176964 , 0.228239 , 0.226944 , 0.201596 , 0.17941 , 0.250541 , 0.207963 , 0.243763 , 0.245059 , 0.118016 , 0.113085 , 0.1201 , 0.099843 , 0.134038 , 0.088941 , 0.112611 , 0.126627 , 0.104383 , 0.102444 , 0.197259 , 0.168823 , 0.187503 , 0.178883 , 0.19023 
 735 , 0.267031 , 0.287196 , 0.226599 , 0.247762 , 0.222724 , 0.170564 , 0.238142 , 0.215235 , 0.147575 , 0.157297 , 0.152831 , 0.194924 , 0.179511 , 0.168128 , 0.189504 , 0.206773 , 0.177917 , 0.229679 , 0.228401 , 0.202597 , 0.181197 , 0.25294 , 0.21012 , 0.24595 , 0.247641 , 0.11872 , 0.113658 , 0.120682 , 0.100429 , 0.134821 , 0.089651 , 0.113372 , 0.127487 , 0.10506 , 0.103161 , 0.198945 , 0.17009 , 0.188932 , 0.180189 , 0.191907 
 736 , 0.269465 , 0.290623 , 0.228477 , 0.249703 , 0.224501 , 0.171651 , 0.239423 , 0.216727 , 0.148573 , 0.158296 , 0.153902 , 0.196418 , 0.18054 , 0.169072 , 0.190487 , 0.2076 , 0.178863 , 0.231101 , 0.22983 , 0.203595 , 0.182975 , 0.255334 , 0.212261 , 0.248137 , 0.250198 , 0.119418 , 0.114234 , 0.121251 , 0.101019 , 0.135596 , 0.09035 , 0.114127 , 0.128336 , 0.105723 , 0.103871 , 0.200612 , 0.171356 , 0.190341 , 0.181476 , 0.193576 
 737 , 0.27188 , 0.294025 , 0.230347 , 0.251628 , 0.226264 , 0.172734 , 0.240694 , 0.218204 , 0.149564 , 0.159289 , 0.154963 , 0.197899 , 0.181556 , 0.170005 , 0.191465 , 0.208425 , 0.179803 , 0.232513 , 0.23125 , 0.204585 , 0.184741 , 0.257707 , 0.214388 , 0.250307 , 0.25273 , 0.120116 , 0.114805 , 0.121825 , 0.101598 , 0.136372 , 0.091047 , 0.114877 , 0.129176 , 0.106385 , 0.104574 , 0.202273 , 0.172612 , 0.191742 , 0.182755 , 0.195233 
 738 , 0.273841 , 0.296953 , 0.231976 , 0.253252 , 0.227861 , 0.173641 , 0.241798 , 0.219368 , 0.150417 , 0.160269 , 0.155852 , 0.199125 , 0.182421 , 0.170865 , 0.192356 , 0.209137 , 0.18061 , 0.233778 , 0.232468 , 0.20547 , 0.186303 , 0.259812 , 0.216222 , 0.25219 , 0.254859 , 0.120726 , 0.11535 , 0.122406 , 0.102119 , 0.137079 , 0.091629 , 0.115516 , 0.129901 , 0.106969 , 0.105197 , 0.203775 , 0.173734 , 0.193008 , 0.183853 , 0.196602 
 739 , 0.275741 , 0.299897 , 0.233619 , 0.254858 , 0.229463 , 0.174551 , 0.242902 , 0.220546 , 0.151248 , 0.161258 , 0.156751 , 0.200365 , 0.183273 , 0.171756 , 0.193287 , 0.209824 , 0.181395 , 0.235087 , 0.233716 , 0.206341 , 0.187858 , 0.261911 , 0.218073 , 0.254077 , 0.257038 , 0.121341 , 0.115892 , 0.122995 , 0.102634 , 0.137765 , 0.0922 , 0.116151 , 0.130624 , 0.107556 , 0.105829 , 0.205292 , 0.174848 , 0.194277 , 0.184951 , 0.197975 
 740 , 0.277635 , 0.302844 , 0.235266 , 0.256468 , 0.231064 , 0.175463 , 0.244013 , 0.221726 , 0.152082 , 0.162245 , 0.157647 , 0.201609 , 0.184126 , 0.172643 , 0.194221 , 0.210517 , 0.182176 , 0.236395 , 0.234968 , 0.207204 , 0.189418 , 0.264012 , 0.219933 , 0.255969 , 0.259219 , 0.121953 , 0.116436 , 0.123585 , 0.10315 , 0.138449 , 0.092767 , 0.116788 , 0.131349 , 0.108139 , 0.106463 , 0.206808 , 0.175966 , 0.19555 , 0.186051 , 0.199347 
 741 , 0.279303 , 0.305442 , 0.236665 , 0.257903 , 0.23246 , 0.176267 , 0.245064 , 0.222885 , 0.152804 , 0.16308 , 0.158449 , 0.202783 , 0.184858 , 0.17343 , 0.195046 , 0.211124 , 0.182844 , 0.237522 , 0.236106 , 0.207983 , 0.190782 , 0.265807 , 0.221566 , 0.257628 , 0.261122 , 0.122505 , 0.116889 , 0.124102 , 0.103624 , 0.139044 , 0.093279 , 0.117399 , 0.132022 , 0.108676 , 0.107044 , 0.20809 , 0.176939 , 0.196668 , 0.187024 , 0.200568 
 742 , 0.281014 , 0.307974 , 0.238009 , 0.259335 , 0.233809 , 0.177084 , 0.246111 , 0.224142 , 0.153535 , 0.163894 , 0.159272 , 0.203945 , 0.185568 , 0.174179 , 0.195863 , 0.211806 , 0.183517 , 0.238593 , 0.237244 , 0.208764 , 0.192104 , 0.26752 , 0.223141 , 0.259242 , 0.262888 , 0.123063 , 0.117331 , 0.124599 , 0.104097 , 0.139668 , 0.093788 , 0.118038 , 0.132705 , 0.109225 , 0.107611 , 0.209289 , 0.177884 , 0.197738 , 0.187992 , 0.201801 
 743 , 0.282731 , 0.310523 , 0.239359 , 0.260772 , 0.235167 , 0.177908 , 0.247166 , 0.225404 , 0.154264 , 0.164715 , 0.160096 , 0.205105 , 0.186286 , 0.174936 , 0.196683 , 0.212496 , 0.184198 , 0.239673 , 0.238386 , 0.209552 , 0.193436 , 0.269243 , 0.224731 , 0.260866 , 0.264664 , 0.123627 , 0.117775 , 0.125097 , 0.104572 , 0.140294 , 0.094298 , 0.118684 , 0.133396 , 0.109776 , 0.108179 , 0.210491 , 0.178837 , 0.198811 , 0.188964 , 0.203037 
 744 , 0.284297 , 0.312927 , 0.240546 , 0.262121 , 0.236482 , 0.178637 , 0.248161 , 0.226591 , 0.154968 , 0.165485 , 0.160879 , 0.206163 , 0.186987 , 0.175632 , 0.197469 , 0.213138 , 0.184854 , 0.240713 , 0.239497 , 0.210291 , 0.194671 , 0.270869 , 0.226197 , 0.262392 , 0.266343 , 0.124167 , 0.118202 , 0.125576 , 0.10501 , 0.1409 , 0.094779 , 0.11929 , 0.134048 , 0.11031 , 0.108709 , 0.211641 , 0.179721 , 0.199843 , 0.189883 , 0.204212 
 745 , 0.285566 , 0.315068 , 0.241401 , 0.263362 , 0.237766 , 0.179241 , 0.249085 , 0.227623 , 0.155645 , 0.166213 , 0.161556 , 0.207074 , 0.187696 , 0.176248 , 0.1982 , 0.213696 , 0.185488 , 0.241658 , 0.240552 , 0.210995 , 0.19576 , 0.272365 , 0.22747 , 0.263792 , 0.267931 , 0.124646 , 0.118587 , 0.126049 , 0.105382 , 0.141427 , 0.095213 , 0.119812 , 0.134617 , 0.110804 , 0.109174 , 0.212709 , 0.180495 , 0.200812 , 0.190703 , 0.205227 
 746 , 0.28684 , 0.317226 , 0.242247 , 0.264638 , 0.239091 , 0.179868 , 0.250039 , 0.228647 , 0.15633 , 0.166966 , 0.162232 , 0.207998 , 0.188432 , 0.176885 , 0.198944 , 0.214256 , 0.186131 , 0.242608 , 0.241623 , 0.211728 , 0.196862 , 0.273899 , 0.228761 , 0.265236 , 0.26957 , 0.125128 , 0.118969 , 0.126528 , 0.105765 , 0.141948 , 0.095658 , 0.120329 , 0.135181 , 0.111291 , 0.109644 , 0.213796 , 0.181278 , 0.201804 , 0.191534 , 0.206242 
 747 , 0.288118 , 0.31937 , 0.243095 , 0.265909 , 0.240408 , 0.180503 , 0.250983 , 0.229666 , 0.15701 , 0.167718 , 0.1629 , 0.208924 , 0.189169 , 0.177514 , 0.199684 , 0.214813 , 0.18677 , 0.243551 , 0.242694 , 0.212459 , 0.197963 , 0.275427 , 0.230052 , 0.266678 , 0.271204 , 0.12561 , 0.119349 , 0.127008 , 0.106143 , 0.14247 , 0.096099 , 0.120846 , 0.135748 , 0.111779 , 0.110118 , 0.214878 , 0.182065 , 0.202792 , 0.192361 , 0.207248 
 748 , 0.289322 , 0.320888 , 0.243846 , 0.266868 , 0.241438 , 0.181181 , 0.251727 , 0.230375 , 0.157475 , 0.168333 , 0.163418 , 0.209617 , 0.18967 , 0.178005 , 0.200269 , 0.21526 , 0.187228 , 0.244284 , 0.243517 , 0.212992 , 0.198754 , 0.276624 , 0.231048 , 0.267795 , 0.272406 , 0.125978 , 0.119632 , 0.127394 , 0.106441 , 0.142903 , 0.09646 , 0.121377 , 0.136163 , 0.112144 , 0.110509 , 0.215699 , 0.182696 , 0.203559 , 0.193011 , 0.208031 
 749 , 0.290609 , 0.322463 , 0.244681 , 0.267813 , 0.242458 , 0.181847 , 0.252495 , 0.231167 , 0.157972 , 0.168983 , 0.163962 , 0.210359 , 0.190136 , 0.17854 , 0.200862 , 0.215725 , 0.187713 , 0.245091 , 0.244377 , 0.213512 , 0.199563 , 0.277849 , 0.232047 , 0.268912 , 0.273603 , 0.126357 , 0.119933 , 0.127781 , 0.106738 , 0.143364 , 0.096816 , 0.121956 , 0.136599 , 0.112539 , 0.11091 , 0.216534 , 0.183316 , 0.204344 , 0.193648 , 0.208845 
 750 , 0.291925 , 0.324074 , 0.245536 , 0.268778 , 0.243508 , 0.182535 , 0.253282 , 0.231978 , 0.158482 , 0.169642 , 0.164515 , 0.211124 , 0.190611 , 0.179085 , 0.201466 , 0.216206 , 0.188213 , 0.245912 , 0.245256 , 0.214043 , 0.200394 , 0.279107 , 0.233069 , 0.27006 , 0.274826 , 0.126749 , 0.12024 , 0.128185 , 0.107047 , 0.143842 , 0.097173 , 0.122548 , 0.137043 , 0.112945 , 0.111322 , 0.217388 , 0.183952 , 0.205151 , 0.194306 , 0.209677 
 751 , 0.292825 , 0.325384 , 0.24615 , 0.269546 , 0.244247 , 0.182966 , 0.253795 , 0.232577 , 0.158963 , 0.170132 , 0.164912 , 0.211723 , 0.19091 , 0.179473 , 0.20186 , 0.216533 , 0.188611 , 0.246454 , 0.245892 , 0.214426 , 0.200964 , 0.28 , 0.233777 , 0.270801 , 0.275773 , 0.127011 , 0.12046 , 0.128444 , 0.107287 , 0.144164 , 0.097434 , 0.122951 , 0.13738 , 0.113241 , 0.111595 , 0.218041 , 0.184444 , 0.205794 , 0.194762 , 0.21032 
 752 , 0.293491 , 0.326675 , 0.246621 , 0.270307 , 0.244917 , 0.183337 , 0.254223 , 0.233102 , 0.159418 , 0.170523 , 0.1653 , 0.212231 , 0.191273 , 0.179803 , 0.202282 , 0.21681 , 0.18894 , 0.246839 , 0.246413 , 0.214756 , 0.201435 , 0.280799 , 0.234446 , 0.271433 , 0.276646 , 0.127233 , 0.120651 , 0.128648 , 0.107512 , 0.144408 , 0.09768 , 0.123257 , 0.137674 , 0.113466 , 0.111812 , 0.21862 , 0.184929 , 0.206359 , 0.195203 , 0.210892 
 753 , 0.294199 , 0.328042 , 0.247119 , 0.271118 , 0.24562 , 0.183724 , 0.254666 , 0.233658 , 0.159897 , 0.170934 , 0.165707 , 0.212767 , 0.191652 , 0.180143 , 0.20272 , 0.217105 , 0.189286 , 0.24724 , 0.246966 , 0.215104 , 0.201933 , 0.281637 , 0.235157 , 0.272099 , 0.277569 , 0.127465 , 0.120857 , 0.128857 , 0.107752 , 0.144664 , 0.097939 , 0.12358 , 0.137979 , 0.113705 , 0.112039 , 0.219223 , 0.18544 , 0.206951 , 0.19566 , 0.211487 
 754 , 0.294652 , 0.329206 , 0.247501 , 0.27176 , 0.246185 , 0.183979 , 0.254934 , 0.234109 , 0.160242 , 0.171263 , 0.166016 , 0.213106 , 0.19198 , 0.180416 , 0.202981 , 0.217293 , 0.189528 , 0.247475 , 0.247224 , 0.215271 , 0.202341 , 0.282264 , 0.235722 , 0.272589 , 0.278184 , 0.127628 , 0.121025 , 0.128985 , 0.107956 , 0.144803 , 0.098117 , 0.123722 , 0.138189 , 0.113848 , 0.112194 , 0.219735 , 0.185868 , 0.207388 , 0.196029 , 0.211964 
 755 , 0.294711 , 0.329967 , 0.24775 , 0.272129 , 0.246529 , 0.184072 , 0.255057 , 0.234417 , 0.160398 , 0.171516 , 0.166171 , 0.213179 , 0.192229 , 0.180611 , 0.202936 , 0.217335 , 0.189649 , 0.247492 , 0.24707 , 0.215172 , 0.202658 , 0.282594 , 0.236065 , 0.272835 , 0.27835 , 0.127712 , 0.121145 , 0.128978 , 0.108111 , 0.144788 , 0.098162 , 0.123586 , 0.138258 , 0.113848 , 0.112221 , 0.220105 , 0.186147 , 0.207596 , 0.196251 , 0.212247 
 756 , 0.294795 , 0.330774 , 0.248046 , 0.27254 , 0.246922 , 0.184205 , 0.255256 , 0.23476 , 0.160593 , 0.171816 , 0.166349 , 0.213284 , 0.192509 , 0.180837 , 0.202881 , 0.217394 , 0.189796 , 0.247541 , 0.246942 , 0.215078 , 0.20302 , 0.282984 , 0.236452 , 0.273128 , 0.278559 , 0.127816 , 0.121282 , 0.128987 , 0.10829 , 0.144785 , 0.098212 , 0.123448 , 0.138343 , 0.11386 , 0.112256 , 0.220525 , 0.186459 , 0.207832 , 0.196501 , 0.212572 
 757 , 0.294885 , 0.331655 , 0.248369 , 0.272995 , 0.247342 , 0.184357 , 0.255477 , 0.235156 , 0.16081 , 0.172161 , 0.166555 , 0.213406 , 0.192812 , 0.1811 , 0.202825 , 0.217473 , 0.189968 , 0.247606 , 0.246795 , 0.214975 , 0.203429 , 0.283416 , 0.236875 , 0.273444 , 0.278786 , 0.127937 , 0.121434 , 0.12899 , 0.108484 , 0.144789 , 0.098269 , 0.123297 , 0.138441 , 0.113877 , 0.112293 , 0.220983 , 0.186804 , 0.208095 , 0.196786 , 0.212926 
 758 , 0.295035 , 0.332557 , 0.248739 , 0.273625 , 0.247753 , 0.184601 , 0.255665 , 0.23578 , 0.161188 , 0.172658 , 0.166959 , 0.213687 , 0.193103 , 0.18152 , 0.202858 , 0.217697 , 0.190295 , 0.247794 , 0.246598 , 0.214883 , 0.203962 , 0.283863 , 0.237325 , 0.273867 , 0.279006 , 0.128164 , 0.121659 , 0.129021 , 0.108581 , 0.144907 , 0.098369 , 0.123163 , 0.138576 , 0.113972 , 0.112355 , 0.221481 , 0.187224 , 0.208424 , 0.197231 , 0.213281 
 759 , 0.295237 , 0.333597 , 0.249095 , 0.274335 , 0.248246 , 0.184851 , 0.25576 , 0.23649 , 0.161577 , 0.173168 , 0.167398 , 0.213978 , 0.193364 , 0.181953 , 0.202886 , 0.21791 , 0.190647 , 0.247937 , 0.246316 , 0.214765 , 0.204512 , 0.284248 , 0.237813 , 0.274335 , 0.279199 , 0.128384 , 0.12191 , 0.129033 , 0.108667 , 0.145019 , 0.098486 , 0.123006 , 0.138709 , 0.114055 , 0.112429 , 0.222012 , 0.187651 , 0.208774 , 0.197693 , 0.213664 
 760 , 0.29545 , 0.334722 , 0.24948 , 0.275107 , 0.248783 , 0.185118 , 0.255864 , 0.237255 , 0.162004 , 0.173724 , 0.167872 , 0.214296 , 0.193648 , 0.182424 , 0.202917 , 0.21814 , 0.191032 , 0.248097 , 0.246012 , 0.214641 , 0.20511 , 0.284659 , 0.238349 , 0.274844 , 0.279406 , 0.128626 , 0.12218 , 0.129049 , 0.108753 , 0.145134 , 0.098607 , 0.122841 , 0.138849 , 0.114145 , 0.112504 , 0.222589 , 0.188116 , 0.209156 , 0.198195 , 0.214074 
 761 , 0.296266 , 0.336057 , 0.250068 , 0.2761 , 0.249852 , 0.185901 , 0.256737 , 0.238276 , 0.162765 , 0.174381 , 0.168555 , 0.215074 , 0.194376 , 0.183066 , 0.203614 , 0.218737 , 0.191692 , 0.248849 , 0.246701 , 0.21516 , 0.205852 , 0.285689 , 0.239305 , 0.275919 , 0.280325 , 0.129096 , 0.122663 , 0.129427 , 0.10915 , 0.145629 , 0.099015 , 0.123285 , 0.139372 , 0.11459 , 0.112974 , 0.223429 , 0.188792 , 0.210007 , 0.198917 , 0.214859 
 762 , 0.297213 , 0.337296 , 0.250704 , 0.277038 , 0.250855 , 0.186636 , 0.257745 , 0.239127 , 0.163543 , 0.174983 , 0.169132 , 0.215817 , 0.195133 , 0.183692 , 0.204356 , 0.21933 , 0.192336 , 0.249726 , 0.247635 , 0.215853 , 0.206579 , 0.286886 , 0.240261 , 0.276962 , 0.281408 , 0.129634 , 0.123142 , 0.129911 , 0.10965 , 0.146175 , 0.099469 , 0.123903 , 0.139981 , 0.115154 , 0.113526 , 0.2243 , 0.189554 , 0.210964 , 0.199674 , 0.215742 
 763 , 0.298161 , 0.338537 , 0.25134 , 0.277978 , 0.251857 , 0.187364 , 0.258756 , 0.239975 , 0.164315 , 0.175584 , 0.169712 , 0.216558 , 0.195888 , 0.184316 , 0.205097 , 0.219924 , 0.192978 , 0.250606 , 0.248566 , 0.216537 , 0.207299 , 0.288082 , 0.241216 , 0.277998 , 0.282488 , 0.13017 , 0.12362 , 0.130393 , 0.110144 , 0.146724 , 0.099924 , 0.124521 , 0.140589 , 0.115718 , 0.114078 , 0.225168 , 0.19031 , 0.211921 , 0.200429 , 0.216618 
 764 , 0.299349 , 0.339725 , 0.252071 , 0.279071 , 0.252939 , 0.188209 , 0.260022 , 0.240822 , 0.165119 , 0.176343 , 0.170355 , 0.217437 , 0.196672 , 0.185011 , 0.206073 , 0.220614 , 0.193645 , 0.251695 , 0.249878 , 0.217477 , 0.20801 , 0.289421 , 0.242253 , 0.279226 , 0.283804 , 0.130731 , 0.124085 , 0.131022 , 0.110674 , 0.147411 , 0.100464 , 0.125411 , 0.141302 , 0.116371 , 0.114699 , 0.22604 , 0.19108 , 0.21297 , 0.201229 , 0.217552 
 765 , 0.300783 , 0.340724 , 0.252841 , 0.28023 , 0.254075 , 0.189129 , 0.261431 , 0.241578 , 0.165862 , 0.177191 , 0.171049 , 0.218481 , 0.197479 , 0.185711 , 0.207268 , 0.221375 , 0.194336 , 0.252991 , 0.251627 , 0.218656 , 0.208662 , 0.290814 , 0.243332 , 0.280625 , 0.285312 , 0.131308 , 0.124542 , 0.131797 , 0.111209 , 0.148293 , 0.101065 , 0.12661 , 0.142146 , 0.117081 , 0.115382 , 0.226906 , 0.191832 , 0.214104 , 0.202091 , 0.218526 
 766 , 0.302138 , 0.341635 , 0.253555 , 0.281299 , 0.255144 , 0.189989 , 0.262711 , 0.242263 , 0.166538 , 0.177955 , 0.171707 , 0.219483 , 0.198253 , 0.186349 , 0.208382 , 0.222091 , 0.194994 , 0.254217 , 0.253284 , 0.219754 , 0.209269 , 0.292099 , 0.244339 , 0.281935 , 0.286719 , 0.131844 , 0.12498 , 0.132521 , 0.111722 , 0.149148 , 0.101629 , 0.127733 , 0.142951 , 0.117749 , 0.116029 , 0.227742 , 0.192542 , 0.215186 , 0.202921 , 0.219453 
 767 , 0.303397 , 0.342497 , 0.254223 , 0.28229 , 0.25615 , 0.19079 , 0.263891 , 0.242919 , 0.167197 , 0.178667 , 0.172325 , 0.220423 , 0.198989 , 0.18696 , 0.209426 , 0.222758 , 0.195617 , 0.25536 , 0.254812 , 0.22077 , 0.209859 , 0.293307 , 0.24529 , 0.283161 , 0.288017 , 0.132355 , 0.125395 , 0.133196 , 0.112194 , 0.149955 , 0.102159 , 0.128767 , 0.143699 , 0.118375 , 0.116628 , 0.228536 , 0.193216 , 0.216206 , 0.203704 , 0.220322 
 768 , 0.304475 , 0.343373 , 0.254826 , 0.283159 , 0.257057 , 0.191419 , 0.264844 , 0.243588 , 0.167937 , 0.179215 , 0.172896 , 0.22122 , 0.199717 , 0.187564 , 0.210413 , 0.22337 , 0.196205 , 0.256354 , 0.255999 , 0.221604 , 0.210483 , 0.294422 , 0.246169 , 0.284196 , 0.289018 , 0.132834 , 0.125791 , 0.133765 , 0.112626 , 0.150629 , 0.102684 , 0.12952 , 0.144314 , 0.118905 , 0.117139 , 0.229305 , 0.193858 , 0.217142 , 0.204447 , 0.221103 
 769 , 0.305483 , 0.34428 , 0.255416 , 0.283997 , 0.257921 , 0.191998 , 0.265803 , 0.244211 , 0.168651 , 0.179759 , 0.173449 , 0.221919 , 0.200362 , 0.188113 , 0.211379 , 0.223983 , 0.196776 , 0.257308 , 0.257155 , 0.222451 , 0.21108 , 0.295481 , 0.246996 , 0.285179 , 0.289967 , 0.133297 , 0.126166 , 0.134322 , 0.113049 , 0.151233 , 0.103209 , 0.130244 , 0.144887 , 0.119425 , 0.117634 , 0.230019 , 0.194468 , 0.218049 , 0.205165 , 0.221853 
 770 , 0.306449 , 0.345145 , 0.255972 , 0.284795 , 0.258748 , 0.192556 , 0.266716 , 0.244807 , 0.169337 , 0.180278 , 0.173984 , 0.222584 , 0.200976 , 0.188636 , 0.212304 , 0.224567 , 0.197325 , 0.25822 , 0.258255 , 0.22326 , 0.211648 , 0.296494 , 0.247782 , 0.286122 , 0.290871 , 0.133737 , 0.126522 , 0.134855 , 0.11345 , 0.151806 , 0.103709 , 0.13094 , 0.145435 , 0.119923 , 0.118113 , 0.230699 , 0.195048 , 0.218918 , 0.205847 , 0.222569 
 771 , 0.30706 , 0.345882 , 0.256469 , 0.285437 , 0.25947 , 0.193003 , 0.267461 , 0.245364 , 0.169815 , 0.180802 , 0.174431 , 0.223087 , 0.201545 , 0.189118 , 0.213006 , 0.225135 , 0.197809 , 0.258996 , 0.259037 , 0.223874 , 0.212188 , 0.297319 , 0.248457 , 0.286924 , 0.291535 , 0.134163 , 0.126881 , 0.135341 , 0.113805 , 0.152303 , 0.104115 , 0.131472 , 0.145896 , 0.120361 , 0.11856 , 0.2313 , 0.195597 , 0.219649 , 0.206475 , 0.223185 
 772 , 0.307598 , 0.346515 , 0.256997 , 0.286112 , 0.260206 , 0.193515 , 0.268171 , 0.24604 , 0.170255 , 0.181315 , 0.174867 , 0.223642 , 0.202171 , 0.189667 , 0.213618 , 0.225731 , 0.198271 , 0.259772 , 0.259711 , 0.2244 , 0.212777 , 0.298137 , 0.249141 , 0.287727 , 0.292225 , 0.134604 , 0.127258 , 0.135816 , 0.114155 , 0.152829 , 0.104488 , 0.131968 , 0.146329 , 0.12081 , 0.118984 , 0.231931 , 0.196177 , 0.220314 , 0.207082 , 0.223817 
 773 , 0.308123 , 0.347138 , 0.257514 , 0.286777 , 0.260938 , 0.194025 , 0.268865 , 0.246702 , 0.170683 , 0.181817 , 0.175296 , 0.224188 , 0.20278 , 0.190209 , 0.214228 , 0.226318 , 0.198726 , 0.260534 , 0.260369 , 0.224911 , 0.21336 , 0.298939 , 0.249815 , 0.288514 , 0.292899 , 0.13503 , 0.12763 , 0.136286 , 0.114496 , 0.153345 , 0.104852 , 0.132454 , 0.146752 , 0.121249 , 0.119398 , 0.232554 , 0.19675 , 0.220971 , 0.207677 , 0.224441 
 774 , 0.308661 , 0.347695 , 0.258005 , 0.287411 , 0.261606 , 0.19452 , 0.269491 , 0.247315 , 0.171141 , 0.18231 , 0.175763 , 0.224659 , 0.203274 , 0.190747 , 0.214729 , 0.22683 , 0.199183 , 0.26119 , 0.26094 , 0.225357 , 0.213912 , 0.299652 , 0.250422 , 0.289222 , 0.293531 , 0.135453 , 0.12798 , 0.136677 , 0.114833 , 0.153799 , 0.105184 , 0.132908 , 0.147164 , 0.12163 , 0.119788 , 0.233169 , 0.197294 , 0.221589 , 0.208223 , 0.225039 
 775 , 0.309203 , 0.348246 , 0.258428 , 0.287981 , 0.262243 , 0.19497 , 0.270103 , 0.247809 , 0.171657 , 0.182866 , 0.176271 , 0.22504 , 0.203629 , 0.191296 , 0.215168 , 0.227214 , 0.199652 , 0.26172 , 0.261438 , 0.22574 , 0.214394 , 0.300288 , 0.250976 , 0.289836 , 0.294074 , 0.135864 , 0.128297 , 0.136998 , 0.115164 , 0.154181 , 0.105496 , 0.13333 , 0.147591 , 0.121932 , 0.120155 , 0.233741 , 0.197786 , 0.222197 , 0.20874 , 0.225588 
 776 , 0.309742 , 0.348813 , 0.258835 , 0.288531 , 0.262897 , 0.195408 , 0.270728 , 0.248277 , 0.172182 , 0.183447 , 0.176783 , 0.225418 , 0.203982 , 0.191838 , 0.215618 , 0.22759 , 0.200119 , 0.262238 , 0.26195 , 0.226129 , 0.214865 , 0.300932 , 0.251533 , 0.290457 , 0.294603 , 0.136267 , 0.128619 , 0.137324 , 0.115491 , 0.154557 , 0.105807 , 0.133754 , 0.148024 , 0.122223 , 0.120521 , 0.234301 , 0.198271 , 0.222811 , 0.209253 , 0.226135 
 777 , 0.31027 , 0.34938 , 0.259234 , 0.289078 , 0.263547 , 0.195842 , 0.271328 , 0.248746 , 0.172714 , 0.184006 , 0.177263 , 0.225802 , 0.204353 , 0.192364 , 0.216074 , 0.227958 , 0.20058 , 0.26275 , 0.262461 , 0.226515 , 0.215324 , 0.301576 , 0.252088 , 0.291062 , 0.295123 , 0.136664 , 0.128935 , 0.137645 , 0.115818 , 0.154928 , 0.106117 , 0.134171 , 0.148438 , 0.122529 , 0.120876 , 0.234847 , 0.19876 , 0.223425 , 0.209773 , 0.226673 
