  time  ,20:22 PM,20:30 PM,20:38 PM,20:49 PM,21:02 PM,21:24 PM,21:34 PM,21:43 PM,21:55 PM,22:04 PM,22:37 PM,22:47 PM,22:55 PM,23:08 PM,23:15 PM,23:36 PM,23:45 PM,23:54 PM,24:08 PM,24:16 PM,25:40 PM,25:49 PM,25:57 PM,26:06 PM,26:17 PM,26:35 PM,26:43 PM,26:57 PM,27:07 PM,27:17 PM,27:51 PM,28:05 PM,28:15 PM,28:25 PM,28:35 PM,28:58 PM,29:06 PM,29:18 PM,29:31 PM,29:42 PM,30:24 PM,30:38 PM,30:49 PM,31:00 PM,31:09 PM,31:29 PM,31:36 PM,31:43 PM,31:52 PM,32:07 PM,32:35 PM,32:47 PM,32:57 PM,33:05 PM,33:12 PM,33:37 PM,33:51 PM,34:02 PM,34:13 PM,34:22 PM,35:11 PM,35:21 PM,35:30 PM,35:38 PM,35:46 PM,36:01 PM,36:10 PM,36:19 PM,36:26 PM,36:35 PM,37:05 PM,37:16 PM,37:29 PM,37:38 PM,37:48 PM,38:07 PM,38:15 PM,38:23 PM,38:31 PM,38:39 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5.127827 , 0 , 0 , 0 , 5.127827 , 0 , 0 , 5.127827 , 0 , 0 , 5.127827 , 0 , 0 , 0 , 0 , 5.127827 , 0 , 5.127827 , 0 , 0 , 5.127827 , 5.127827 , 5.127827 , 0 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 0 , 0 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 , 5.127827 
 327 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5.866542 , 0 , 0 , 0 , 5.866542 , 0 , 0 , 5.866542 , 0 , 0 , 5.866542 , 0 , 0 , 0 , 0 , 5.866542 , 0 , 5.866542 , 0 , 0 , 5.866542 , 5.866542 , 5.866542 , 0 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 0 , 0 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 , 5.866542 
 328 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6.398439 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6.398439 , 0 , 6.398439 , 0 , 0 , 0 , 0 , 0 , 0 , 6.398439 , 6.398439 , 6.398439 , 6.398439 , 6.398439 , 0 , 6.398439 , 0 , 0 
 329 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000953 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5.862898 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5.862898 , 0 , 5.862898 , 0 , 0 , 0 , 0 , 0 , 0.046996 , 5.862898 , 5.862898 , 5.862898 , 5.862898 , 5.862898 , 0 , 5.862898 , 0 , 0 
 330 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001789 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5.395016 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5.395016 , 0 , 5.395016 , 0 , 0 , 0 , 0 , 0 , 0.044366 , 5.395016 , 5.395016 , 5.395016 , 5.395016 , 5.395016 , 0 , 5.395016 , 0 , 0 
 331 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002495 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4.979983 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4.979983 , 0 , 4.979983 , 0 , 0 , 0 , 0 , 0 , 0.0413 , 4.979983 , 4.979983 , 4.979983 , 4.979983 , 4.979983 , 0 , 4.979983 , 0 , 0 
 332 , 0 , 0 , 0 , 0 , 0 , 0.000401 , 0 , 0.000414 , 0.00032 , 0 , 0 , 0.005882 , 0.000477 , 0.001797 , 0.001448 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000115 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000633 , 0 , 0.000394 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001166 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001236 , 0 , 0 , 0 , 0 , 0 , 0 , 0.026583 , 0 , 0.002016 , 0.006674 , 0.003394 , 0 , 0 , 0.020136 , 0.002606 , 0 
 333 , 0 , 0 , 0 , 0 , 0 , 0.000946 , 0 , 0.000943 , 0.00063 , 0 , 0 , 0.008981 , 0.001013 , 0.004345 , 0.004135 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000246 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001494 , 0 , 0.001002 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003051 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003828 , 0 , 0 , 0 , 0 , 0 , 0 , 0.020081 , 0 , 0.002084 , 0.0069 , 0.003508 , 0 , 0 , 0.020817 , 0.003445 , 0 
 334 , 0 , 0 , 0 , 0 , 0 , 0.001351 , 0 , 0.00131 , 0.000798 , 0 , 0 , 0.010648 , 0.001343 , 0.006323 , 0.007054 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000327 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002133 , 0 , 0.001524 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004759 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.007214 , 0 , 0 , 0 , 0 , 0 , 0 , 0.017349 , 0 , 0.002073 , 0.006863 , 0.00349 , 0 , 0 , 0.020705 , 0.003668 , 0 
 335 , 0.000091 , 0.000015 , 0.000102 , 0.000167 , 0.000099 , 0.0018 , 0.000023 , 0.001499 , 0.000963 , 0 , 0.000068 , 0.011189 , 0.00157 , 0.007953 , 0.009488 , 0 , 0.000012 , 0.000282 , 0.000263 , 0.000191 , 0.000059 , 0.000367 , 0.000263 , 0.000635 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00013 , 0.002893 , 0.000401 , 0.00236 , 0 , 0.000752 , 0.000064 , 0 , 0 , 0 , 0.000532 , 0 , 0 , 0.000087 , 0.00042 , 0 , 0 , 0 , 0 , 0.000509 , 0.000281 , 0.006285 , 0.001311 , 0.000103 , 0.000622 , 0.000041 , 0.000316 , 0 , 0 , 0.000033 , 0 , 0 , 0.00012 , 0.010168 , 0 , 0 , 0 , 0 , 0 , 0 , 0.016826 , 0.004023 , 0.002804 , 0.007409 , 0.005224 , 0.000032 , 0.000514 , 0.021301 , 0.004456 , 0.000047 
 336 , 0.000528 , 0.00008 , 0.000572 , 0.000833 , 0.000525 , 0.002634 , 0.000124 , 0.001337 , 0.001313 , 0 , 0.000314 , 0.010266 , 0.001757 , 0.009539 , 0.009633 , 0 , 0.00007 , 0.00141 , 0.001337 , 0.001034 , 0.000268 , 0.001936 , 0.001329 , 0.001918 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00066 , 0.004587 , 0.002595 , 0.004335 , 0 , 0.003326 , 0.000371 , 0 , 0 , 0 , 0.002385 , 0 , 0 , 0.000422 , 0.0023 , 0 , 0 , 0 , 0 , 0.001845 , 0.001342 , 0.007517 , 0.005716 , 0.000531 , 0.002501 , 0.000218 , 0.001711 , 0 , 0 , 0.000162 , 0 , 0 , 0.000599 , 0.010063 , 0 , 0 , 0 , 0 , 0 , 0 , 0.019832 , 0.009582 , 0.006043 , 0.009412 , 0.010522 , 0.000151 , 0.0028 , 0.024212 , 0.008037 , 0.000294 
 337 , 0.000934 , 0.000132 , 0.000973 , 0.001292 , 0.000852 , 0.003233 , 0.000202 , 0.001175 , 0.001604 , 0 , 0.000464 , 0.009567 , 0.001911 , 0.01085 , 0.009624 , 0 , 0.000123 , 0.002194 , 0.002104 , 0.001712 , 0.000392 , 0.003139 , 0.002083 , 0.003134 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001035 , 0.006121 , 0.005113 , 0.005749 , 0 , 0.004777 , 0.000657 , 0 , 0 , 0 , 0.003455 , 0 , 0 , 0.000643 , 0.003844 , 0 , 0 , 0 , 0 , 0.002397 , 0.002021 , 0.008222 , 0.008146 , 0.000849 , 0.003413 , 0.000353 , 0.002829 , 0 , 0 , 0.00025 , 0 , 0 , 0.000931 , 0.009916 , 0 , 0 , 0 , 0 , 0 , 0 , 0.022233 , 0.010832 , 0.008621 , 0.01028 , 0.01297 , 0.000225 , 0.004659 , 0.025548 , 0.011924 , 0.000561 
 338 , 0.001302 , 0.000173 , 0.001308 , 0.001611 , 0.0011 , 0.003659 , 0.000262 , 0.00102 , 0.00184 , 0 , 0.000559 , 0.008987 , 0.002033 , 0.011904 , 0.009514 , 0 , 0.000171 , 0.002745 , 0.002654 , 0.00225 , 0.000468 , 0.004054 , 0.00262 , 0.004262 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001302 , 0.007478 , 0.008004 , 0.006757 , 0 , 0.005647 , 0.000918 , 0 , 0 , 0 , 0.004108 , 0 , 0 , 0.000791 , 0.005094 , 0 , 0 , 0 , 0 , 0.002666 , 0.002469 , 0.00861 , 0.00958 , 0.001083 , 0.003906 , 0.000456 , 0.003714 , 0 , 0 , 0.000311 , 0 , 0 , 0.001165 , 0.009713 , 0 , 0 , 0 , 0 , 0 , 0 , 0.024091 , 0.011232 , 0.01064 , 0.010655 , 0.014222 , 0.000273 , 0.006149 , 0.026078 , 0.016115 , 0.000847 
 339 , 0.001612 , 0.001581 , 0.002719 , 0.002433 , 0.002519 , 0.004742 , 0.001576 , 0.002585 , 0.003061 , 0.000679 , 0.000632 , 0.010729 , 0.004155 , 0.013073 , 0.010674 , 0.001062 , 0.002287 , 0.004298 , 0.003475 , 0.002847 , 0.001822 , 0.005711 , 0.003981 , 0.006356 , 0.000551 , 0.001186 , 0.001037 , 0.000729 , 0.000225 , 0.000443 , 0.00259 , 0.009301 , 0.009084 , 0.008773 , 0.001093 , 0.007362 , 0.00341 , 0 , 0.000599 , 0.000982 , 0.006385 , 0 , 0.001417 , 0.002268 , 0.00703 , 0.001149 , 0.000877 , 0.000124 , 0 , 0.003935 , 0.004037 , 0.0104 , 0.009371 , 0.002315 , 0.005601 , 0.002106 , 0.006152 , 0.000314 , 0.000987 , 0.002869 , 0.000336 , 0 , 0.002721 , 0.0112 , 0.001454 , 0.00017 , 0.000713 , 0 , 0.000477 , 0 , 0.027601 , 0.013581 , 0.012601 , 0.013357 , 0.016116 , 0.002444 , 0.008779 , 0.023871 , 0.019325 , 0.004156 
 340 , 0.001875 , 0.002953 , 0.004211 , 0.003202 , 0.004184 , 0.005856 , 0.003248 , 0.004546 , 0.004262 , 0.001594 , 0.000689 , 0.012736 , 0.00658 , 0.014075 , 0.011831 , 0.002305 , 0.004947 , 0.005976 , 0.004302 , 0.003355 , 0.003467 , 0.007365 , 0.005418 , 0.008725 , 0.00116 , 0.00269 , 0.002243 , 0.001583 , 0.000461 , 0.001 , 0.003911 , 0.010925 , 0.00973 , 0.010989 , 0.002476 , 0.009143 , 0.006081 , 0 , 0.001362 , 0.002125 , 0.009083 , 0 , 0.003224 , 0.003906 , 0.009034 , 0.002626 , 0.001883 , 0.000258 , 0 , 0.005183 , 0.005639 , 0.012205 , 0.008674 , 0.003635 , 0.007506 , 0.00387 , 0.008841 , 0.000701 , 0.001953 , 0.005654 , 0.000713 , 0 , 0.004846 , 0.012679 , 0.002893 , 0.000345 , 0.00145 , 0 , 0.00099 , 0 , 0.030922 , 0.015612 , 0.014285 , 0.016159 , 0.017788 , 0.004808 , 0.01149 , 0.022558 , 0.021745 , 0.007461 
 341 , 0.002104 , 0.004074 , 0.005547 , 0.003838 , 0.005806 , 0.006866 , 0.004969 , 0.006497 , 0.005267 , 0.002582 , 0.00074 , 0.014611 , 0.008847 , 0.014899 , 0.012804 , 0.003477 , 0.007641 , 0.007539 , 0.005071 , 0.003772 , 0.005088 , 0.008845 , 0.006736 , 0.011141 , 0.001704 , 0.004218 , 0.003373 , 0.002389 , 0.000664 , 0.00156 , 0.005055 , 0.012281 , 0.010265 , 0.013201 , 0.003878 , 0.010804 , 0.008451 , 0 , 0.002142 , 0.003195 , 0.011822 , 0 , 0.005069 , 0.005402 , 0.010931 , 0.004148 , 0.002816 , 0.000376 , 0 , 0.006234 , 0.007041 , 0.01378 , 0.007914 , 0.004821 , 0.009348 , 0.005424 , 0.0114 , 0.001082 , 0.002742 , 0.008128 , 0.001055 , 0 , 0.007272 , 0.013919 , 0.004076 , 0.000493 , 0.002075 , 0 , 0.001439 , 0 , 0.03382 , 0.017165 , 0.015717 , 0.018644 , 0.019167 , 0.006909 , 0.014002 , 0.021855 , 0.023671 , 0.010229 
 342 , 0.002909 , 0.004718 , 0.006436 , 0.004128 , 0.007301 , 0.007992 , 0.005956 , 0.007391 , 0.00665 , 0.003948 , 0.001681 , 0.01602 , 0.010423 , 0.016329 , 0.014065 , 0.004454 , 0.009207 , 0.008566 , 0.005766 , 0.004412 , 0.006227 , 0.010122 , 0.007804 , 0.012458 , 0.002578 , 0.00549 , 0.004541 , 0.003371 , 0.001081 , 0.002307 , 0.006287 , 0.013657 , 0.011051 , 0.014676 , 0.005158 , 0.012195 , 0.009859 , 0.000814 , 0.00297 , 0.004348 , 0.013218 , 0.000763 , 0.006647 , 0.006657 , 0.012507 , 0.005514 , 0.00379 , 0.001103 , 0.000476 , 0.00718 , 0.008289 , 0.015526 , 0.008008 , 0.006041 , 0.010257 , 0.006697 , 0.01309 , 0.002261 , 0.003988 , 0.009257 , 0.002053 , 0.000869 , 0.008843 , 0.015861 , 0.005229 , 0.001305 , 0.002812 , 0.001113 , 0.002601 , 0.000194 , 0.033829 , 0.01812 , 0.017048 , 0.020865 , 0.020257 , 0.009057 , 0.015521 , 0.022245 , 0.024065 , 0.011114 
 343 , 0.004361 , 0.004917 , 0.006858 , 0.00409 , 0.008653 , 0.009259 , 0.006047 , 0.007153 , 0.008663 , 0.005654 , 0.003785 , 0.016881 , 0.011214 , 0.018577 , 0.015644 , 0.005219 , 0.009395 , 0.008994 , 0.006349 , 0.005267 , 0.006755 , 0.011173 , 0.008593 , 0.01252 , 0.003776 , 0.006372 , 0.005722 , 0.004458 , 0.001726 , 0.003095 , 0.007755 , 0.01512 , 0.012066 , 0.015234 , 0.006152 , 0.01324 , 0.010297 , 0.002351 , 0.003704 , 0.005537 , 0.013069 , 0.002149 , 0.007706 , 0.00768 , 0.013651 , 0.006524 , 0.004788 , 0.002311 , 0.001476 , 0.008 , 0.009387 , 0.017518 , 0.009014 , 0.007314 , 0.010173 , 0.00769 , 0.013779 , 0.004208 , 0.005952 , 0.009104 , 0.003546 , 0.002202 , 0.009131 , 0.018592 , 0.006405 , 0.002814 , 0.003758 , 0.00283 , 0.004217 , 0.000615 , 0.031735 , 0.018535 , 0.018271 , 0.022738 , 0.021075 , 0.011197 , 0.016003 , 0.023413 , 0.023241 , 0.010499 
 344 , 0.005698 , 0.005088 , 0.007211 , 0.00405 , 0.009947 , 0.010416 , 0.006116 , 0.006974 , 0.010734 , 0.007248 , 0.005958 , 0.017614 , 0.011874 , 0.020917 , 0.017039 , 0.005929 , 0.009537 , 0.009343 , 0.006826 , 0.005985 , 0.007184 , 0.012068 , 0.009281 , 0.012574 , 0.004811 , 0.007142 , 0.006762 , 0.005355 , 0.002298 , 0.003686 , 0.009239 , 0.016467 , 0.012952 , 0.015679 , 0.006965 , 0.014104 , 0.010636 , 0.003597 , 0.004269 , 0.006552 , 0.01294 , 0.003225 , 0.008532 , 0.008625 , 0.014583 , 0.007339 , 0.005661 , 0.003244 , 0.002396 , 0.00865 , 0.010336 , 0.019364 , 0.009834 , 0.008458 , 0.010103 , 0.008553 , 0.014321 , 0.005887 , 0.007965 , 0.008995 , 0.004699 , 0.003074 , 0.009353 , 0.021046 , 0.007436 , 0.004154 , 0.004691 , 0.003961 , 0.005397 , 0.001017 , 0.030303 , 0.018857 , 0.019283 , 0.024236 , 0.021718 , 0.012991 , 0.016376 , 0.024366 , 0.022641 , 0.010111 
 345 , 0.006872 , 0.005284 , 0.007503 , 0.004102 , 0.011034 , 0.011453 , 0.006252 , 0.006911 , 0.012576 , 0.008618 , 0.008049 , 0.018371 , 0.012467 , 0.023185 , 0.018259 , 0.006651 , 0.009644 , 0.009593 , 0.007303 , 0.006644 , 0.007614 , 0.012767 , 0.009934 , 0.012678 , 0.00571 , 0.007831 , 0.007661 , 0.006117 , 0.002873 , 0.004175 , 0.01063 , 0.017622 , 0.01368 , 0.016052 , 0.00764 , 0.014869 , 0.010838 , 0.004623 , 0.004741 , 0.007446 , 0.012876 , 0.00411 , 0.009217 , 0.009498 , 0.015331 , 0.008083 , 0.006462 , 0.00404 , 0.00322 , 0.009211 , 0.011184 , 0.020906 , 0.010502 , 0.009474 , 0.010135 , 0.009335 , 0.01482 , 0.00728 , 0.009873 , 0.009093 , 0.005622 , 0.003756 , 0.009594 , 0.022958 , 0.008315 , 0.005307 , 0.005624 , 0.004808 , 0.006258 , 0.001488 , 0.029486 , 0.019234 , 0.020097 , 0.025327 , 0.022235 , 0.014467 , 0.016714 , 0.025036 , 0.022165 , 0.010002 
 346 , 0.007322 , 0.006105 , 0.007696 , 0.005255 , 0.010489 , 0.012142 , 0.007318 , 0.007717 , 0.011617 , 0.008661 , 0.008587 , 0.020534 , 0.013408 , 0.023832 , 0.019133 , 0.008129 , 0.009853 , 0.009601 , 0.008644 , 0.00779 , 0.008837 , 0.012742 , 0.011084 , 0.013311 , 0.006469 , 0.008664 , 0.008313 , 0.006914 , 0.004257 , 0.004864 , 0.011012 , 0.017898 , 0.013945 , 0.01651 , 0.008198 , 0.015933 , 0.010389 , 0.005421 , 0.005417 , 0.008448 , 0.013459 , 0.005131 , 0.010058 , 0.010375 , 0.015678 , 0.009565 , 0.007574 , 0.005385 , 0.003754 , 0.009993 , 0.012169 , 0.020795 , 0.010959 , 0.010308 , 0.011226 , 0.010426 , 0.015997 , 0.007744 , 0.010301 , 0.011315 , 0.006412 , 0.00497 , 0.01053 , 0.021666 , 0.00886 , 0.005887 , 0.006795 , 0.005863 , 0.006498 , 0.002978 , 0.031065 , 0.02088 , 0.020422 , 0.024905 , 0.022709 , 0.015042 , 0.017398 , 0.024514 , 0.02176 , 0.011668 
 347 , 0.007689 , 0.00676 , 0.007846 , 0.006223 , 0.010035 , 0.012792 , 0.008331 , 0.008412 , 0.010886 , 0.008674 , 0.009022 , 0.022616 , 0.014208 , 0.024342 , 0.019907 , 0.009546 , 0.009988 , 0.009572 , 0.009964 , 0.008937 , 0.009995 , 0.012687 , 0.01213 , 0.013862 , 0.007166 , 0.00932 , 0.008794 , 0.007531 , 0.005578 , 0.005505 , 0.011282 , 0.018089 , 0.014122 , 0.016871 , 0.008662 , 0.01689 , 0.010028 , 0.006117 , 0.005918 , 0.009284 , 0.01388 , 0.005944 , 0.010727 , 0.011126 , 0.01594 , 0.010937 , 0.008521 , 0.006769 , 0.004141 , 0.010703 , 0.013057 , 0.020655 , 0.01131 , 0.010973 , 0.012136 , 0.011309 , 0.016915 , 0.008113 , 0.010593 , 0.013431 , 0.007084 , 0.005893 , 0.011272 , 0.02063 , 0.009265 , 0.006373 , 0.007751 , 0.006788 , 0.006652 , 0.004179 , 0.032449 , 0.022361 , 0.020662 , 0.024519 , 0.02305 , 0.015575 , 0.017941 , 0.024051 , 0.021394 , 0.0132 
 348 , 0.007991 , 0.007291 , 0.007964 , 0.007045 , 0.00965 , 0.013407 , 0.009296 , 0.009017 , 0.010309 , 0.008669 , 0.00938 , 0.024629 , 0.014893 , 0.024749 , 0.020597 , 0.010908 , 0.010074 , 0.009522 , 0.01127 , 0.010087 , 0.011096 , 0.012616 , 0.013086 , 0.014344 , 0.007811 , 0.009844 , 0.009156 , 0.008018 , 0.006844 , 0.006106 , 0.011473 , 0.018219 , 0.01424 , 0.01716 , 0.009052 , 0.017756 , 0.009731 , 0.006728 , 0.006298 , 0.009988 , 0.014188 , 0.006602 , 0.011267 , 0.011775 , 0.016141 , 0.012215 , 0.009335 , 0.008201 , 0.004429 , 0.011352 , 0.013862 , 0.020501 , 0.011583 , 0.01151 , 0.012905 , 0.012034 , 0.017644 , 0.008409 , 0.010795 , 0.015455 , 0.00766 , 0.006612 , 0.011871 , 0.019778 , 0.009571 , 0.006785 , 0.008541 , 0.007605 , 0.006751 , 0.005163 , 0.033668 , 0.0237 , 0.020841 , 0.024164 , 0.023297 , 0.016071 , 0.018377 , 0.023638 , 0.021062 , 0.014615 
 349 , 0.008115 , 0.007896 , 0.008866 , 0.00749 , 0.010186 , 0.013798 , 0.009458 , 0.00966 , 0.01065 , 0.008881 , 0.009227 , 0.025018 , 0.01462 , 0.023771 , 0.022051 , 0.01151 , 0.010566 , 0.0103 , 0.012054 , 0.010855 , 0.011772 , 0.01295 , 0.013279 , 0.014967 , 0.008143 , 0.009946 , 0.009545 , 0.008322 , 0.007084 , 0.006586 , 0.01152 , 0.018834 , 0.014343 , 0.017566 , 0.009763 , 0.017585 , 0.010309 , 0.006948 , 0.00701 , 0.010362 , 0.014386 , 0.00677 , 0.012033 , 0.01207 , 0.016879 , 0.012564 , 0.009604 , 0.008456 , 0.005073 , 0.011899 , 0.014141 , 0.02086 , 0.011995 , 0.011726 , 0.012927 , 0.012488 , 0.017778 , 0.00881 , 0.011293 , 0.015467 , 0.007999 , 0.007438 , 0.012733 , 0.019723 , 0.009698 , 0.007306 , 0.009131 , 0.007917 , 0.007481 , 0.00574 , 0.033658 , 0.023363 , 0.021027 , 0.0236 , 0.023288 , 0.015961 , 0.018455 , 0.023821 , 0.021741 , 0.015064 
 350 , 0.008153 , 0.00853 , 0.010057 , 0.007787 , 0.011021 , 0.014035 , 0.009312 , 0.01028 , 0.011299 , 0.009128 , 0.008949 , 0.024763 , 0.014083 , 0.022557 , 0.023842 , 0.011764 , 0.01114 , 0.011464 , 0.012525 , 0.011348 , 0.012231 , 0.013374 , 0.013175 , 0.015589 , 0.008315 , 0.009891 , 0.009903 , 0.008542 , 0.006925 , 0.006954 , 0.011502 , 0.019586 , 0.014414 , 0.017968 , 0.010555 , 0.017082 , 0.011148 , 0.006995 , 0.007837 , 0.01057 , 0.014514 , 0.006755 , 0.012843 , 0.012197 , 0.017779 , 0.012535 , 0.009648 , 0.008251 , 0.00583 , 0.012349 , 0.014195 , 0.021346 , 0.012405 , 0.011802 , 0.012694 , 0.012817 , 0.017689 , 0.009198 , 0.011832 , 0.014808 , 0.00821 , 0.008268 , 0.013643 , 0.019912 , 0.009737 , 0.007805 , 0.009595 , 0.00801 , 0.008408 , 0.006083 , 0.033208 , 0.022528 , 0.021176 , 0.023029 , 0.023178 , 0.015661 , 0.018392 , 0.024176 , 0.022721 , 0.015101 
 351 , 0.008169 , 0.009139 , 0.011196 , 0.008066 , 0.01178 , 0.014198 , 0.009177 , 0.010838 , 0.011905 , 0.009316 , 0.00872 , 0.024517 , 0.013634 , 0.021586 , 0.025637 , 0.011973 , 0.011621 , 0.012692 , 0.012899 , 0.011728 , 0.012634 , 0.01372 , 0.013071 , 0.016134 , 0.008443 , 0.00983 , 0.010199 , 0.008729 , 0.006783 , 0.007254 , 0.01147 , 0.020261 , 0.014451 , 0.018302 , 0.011274 , 0.016647 , 0.011893 , 0.007016 , 0.008619 , 0.010724 , 0.014601 , 0.006733 , 0.013575 , 0.012282 , 0.018602 , 0.01249 , 0.009668 , 0.008076 , 0.006527 , 0.012729 , 0.014223 , 0.02175 , 0.01274 , 0.011849 , 0.012482 , 0.013102 , 0.017586 , 0.009516 , 0.012276 , 0.014265 , 0.008373 , 0.009015 , 0.014459 , 0.020054 , 0.009745 , 0.00822 , 0.009985 , 0.008072 , 0.009253 , 0.00633 , 0.032789 , 0.021828 , 0.021271 , 0.02253 , 0.023057 , 0.015392 , 0.018318 , 0.024474 , 0.02359 , 0.015101 
