  time  ,:10:30 A,:10:38 A,:10:46 A,:10:55 A,:11:06 A,:11:31 A,:11:39 A,:11:47 A,:11:56 A,:12:04 A,:12:23 A,:12:30 A,:12:39 A,:12:47 A,:12:57 A,:13:26 A,:13:34 A,:13:42 A,:13:51 A,:14:04 A,:14:41 A,:15:01 A,:15:10 A,:15:17 A,:15:27 A,:15:36 A,:15:57 A,:16:05 A,:16:14 A,:16:24 A,:16:31 A,:16:54 A,:17:13 A,:17:57 A,:18:06 A,:18:17 A,:18:41 A,:18:52 A,:19:14 A,:19:22 A,:19:31 A,:20:24 A,:20:45 A,:20:54 A,:21:05 A,:21:16 A,:21:39 A,:21:56 A,:22:06 A,:22:14 A,:22:24 A,:22:52 A,:23:00 A,:23:11 A,:23:20 A,:23:32 A,:23:59 A,:24:10 A,:24:18 A,:24:27 A,:24:35 A,:24:44 A,:25:05 A,:25:14 A,:25:23 A,:25:33 A,:25:44 A,:26:07 A,:26:21 A,:26:29 A,:26:40 A,:26:49 A,:27:28 A,:27:38 A,:27:48 A,:27:57 A,:28:07 A,:28:32 A,:28:40 A,:28:50 A,:28:58 A,:29:07 A,:30:42 A,:30:59 A,:31:14 A,:31:27 A,:31:37 A,:31:56 A,:32:07 A,:32:19 A,:32:29 A,:32:57 A,:33:06 A,:33:17 A,:33:26 A,:33:37 A,:34:04 A,:34:12 A,:34:21 A,:34:35 A,:34:46 A,:35:08 A,:35:18 A,:35:29 A,:35:39 A,:35:47 A,:36:10 A,:36:27 A,:36:36 A,:36:46 A,:37:03 A,:37:25 A,:37:33 A,:37:40 A,:37:51 A,:38:04 A,:38:24 A,:38:33 A,:38:45 A,:38:53 A,:39:03 A,:44:53 A,:45:08 A,:45:15 A,:45:23 A,:45:30 A,:45:47 A,:45:54 A,:46:03 A,:46:12 A,:46:21 A,:46:48 A,:47:02 A,:47:11 A,:47:23 A,:47:31 A,:48:17 A,:48:26 A,:48:34 A,:48:42 A,:48:50 A,:49:10 A,:49:17 A,:49:24 A,:49:40 A,:49:59 A,:50:22 A,:50:30 A,:50:40 A,:50:49 A,:50:59 A,:51:25 A,:51:41 A,:51:50 A,:51:59 A,:52:08 A,:53:13 A,:53:20 A,:53:28 A,:53:35 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 787 , 0.426145 , 0.478101 , 0.416658 , 0.345046 , 0.357975 , 0.415627 , 0.369092 , 0.455914 , 0.41813 , 0.439369 , 0.622741 , 0.365935 , 0.526532 , 0.401097 , 0.367527 , 0.366497 , 0.413888 , 0.328841 , 0.406149 , 0.362641 , 0.919568 , 0.415526 , 0.390128 , 0.326347 , 0.379131 , 0.419897 , 0.53071 , 0.363064 , 0.494407 , 0.520394 , 0.384312 , 0.408532 , 0.42471 , 0.387128 , 0.408422 , 0.446795 , 0.376518 , 0.399063 , 0.280493 , 0.350926 , 0.434952 , 0.452611 , 0.415728 , 0.379113 , 0.315387 , 0.374401 , 0.376021 , 0.3698 , 0.319574 , 0.299541 , 0.319519 , 0.38226 , 0.347301 , 0.291204 , 0.305762 , 0.372239 , 0.354736 , 0.329504 , 0.343473 , 0.351 , 0.357469 , 0.362144 , 0.369018 , 0.368641 , 0.412959 , 0.313888 , 0.365227 , 0.192556 , 0.359825 , 0.387597 , 0.375018 , 0.321194 , 0.327295 , 0.431326 , 0.355693 , 0.412333 , 0.311431 , 0.425943 , 0.320863 , 0.430204 , 0.3856 , 0.411827 , 0.322262 , 0.3901 , 0.432072 , 0.399625 , 0.395097 , 0.336092 , 0.361895 , 0.417182 , 0.293541 , 0.373472 , 0.338292 , 0.397232 , 0.258582 , 0.376343 , 0.354193 , 0.371696 , 0.379518 , 0.380235 , 0.367168 , 0.352408 , 0.337243 , 0.333332 , 0.354957 , 0.430388 , 0.352574 , 0.301096 , 0.34489 , 0.345782 , 0.3164 , 0.36773 , 0.37315 , 0.311329 , 0.303949 , 0.302679 , 0.487635 , 0.564823 , 0.406213 , 0.33658 , 0.458786 , 0.373996 , 0.365852 , 0.344568 , 0.296072 , 0.285692 , 0.419336 , 0.356319 , 0.394554 , 0.377926 , 0.341743 , 0.356448 , 0.426955 , 0.327047 , 0.308808 , 0.337712 , 0.387349 , 0.318755 , 0.301704 , 0.307078 , 0.304345 , 0.337123 , 0.335531 , 0.309084 , 0.342663 , 0.385913 , 0.38053 , 0.32159 , 0.301373 , 0.354994 , 0.306866 , 0.409986 , 0.369773 , 0.26587 , 0.295594 , 0.397628 , 0.451258 , 0.281983 , 0.301713 , 0.304823 
 788 , 0.426437 , 0.478476 , 0.416952 , 0.345392 , 0.358335 , 0.415968 , 0.369429 , 0.456315 , 0.418479 , 0.439739 , 0.623354 , 0.36644 , 0.526919 , 0.401498 , 0.367755 , 0.366817 , 0.414248 , 0.329201 , 0.406355 , 0.362907 , 0.919208 , 0.415931 , 0.390468 , 0.326681 , 0.379558 , 0.420227 , 0.531068 , 0.36345 , 0.494713 , 0.5207 , 0.384626 , 0.408875 , 0.424983 , 0.387368 , 0.40859 , 0.447135 , 0.376844 , 0.3994 , 0.280657 , 0.35116 , 0.435314 , 0.452765 , 0.415996 , 0.379484 , 0.315587 , 0.37459 , 0.376366 , 0.369944 , 0.319892 , 0.299856 , 0.319892 , 0.38252 , 0.347609 , 0.291476 , 0.306084 , 0.372566 , 0.355033 , 0.329726 , 0.343727 , 0.351261 , 0.357728 , 0.362383 , 0.369255 , 0.36885 , 0.413125 , 0.314152 , 0.365575 , 0.19287 , 0.360166 , 0.387837 , 0.375344 , 0.321364 , 0.327619 , 0.431892 , 0.35598 , 0.412739 , 0.311677 , 0.426133 , 0.321115 , 0.430346 , 0.385868 , 0.412012 , 0.322569 , 0.390514 , 0.432287 , 0.399888 , 0.395279 , 0.336524 , 0.362162 , 0.417357 , 0.29372 , 0.373827 , 0.338493 , 0.397514 , 0.258763 , 0.376549 , 0.354591 , 0.371895 , 0.379778 , 0.38057 , 0.367323 , 0.352742 , 0.337536 , 0.333709 , 0.355327 , 0.430622 , 0.352788 , 0.301457 , 0.345318 , 0.346303 , 0.316764 , 0.368059 , 0.373449 , 0.311631 , 0.304244 , 0.302929 , 0.487841 , 0.564994 , 0.406493 , 0.336809 , 0.459186 , 0.374332 , 0.3662 , 0.344969 , 0.296508 , 0.28602 , 0.419602 , 0.356615 , 0.394819 , 0.378196 , 0.342025 , 0.356799 , 0.427228 , 0.327389 , 0.309166 , 0.338014 , 0.387717 , 0.319165 , 0.302128 , 0.307556 , 0.304805 , 0.337527 , 0.336055 , 0.309672 , 0.342871 , 0.38631 , 0.380882 , 0.321925 , 0.301723 , 0.355391 , 0.307123 , 0.41054 , 0.370138 , 0.26615 , 0.295882 , 0.39791 , 0.451817 , 0.282442 , 0.302229 , 0.305247 
 789 , 0.426774 , 0.47893 , 0.417336 , 0.345807 , 0.358759 , 0.416388 , 0.369815 , 0.45678 , 0.418909 , 0.440185 , 0.624086 , 0.367001 , 0.527398 , 0.401974 , 0.36804 , 0.367194 , 0.414668 , 0.329617 , 0.406555 , 0.363238 , 0.91918 , 0.416425 , 0.39088 , 0.327005 , 0.380063 , 0.420601 , 0.531519 , 0.363901 , 0.495028 , 0.52107 , 0.385012 , 0.409269 , 0.425274 , 0.387633 , 0.408901 , 0.447526 , 0.377193 , 0.399822 , 0.280836 , 0.351418 , 0.435724 , 0.452972 , 0.416352 , 0.379888 , 0.315847 , 0.374764 , 0.37677 , 0.370119 , 0.320225 , 0.30019 , 0.320299 , 0.382813 , 0.347941 , 0.291792 , 0.306418 , 0.372897 , 0.355327 , 0.329957 , 0.344004 , 0.351528 , 0.357995 , 0.362576 , 0.369576 , 0.369162 , 0.413298 , 0.314439 , 0.365897 , 0.193191 , 0.360506 , 0.388093 , 0.375675 , 0.32155 , 0.327952 , 0.432459 , 0.356284 , 0.413178 , 0.3119 , 0.426351 , 0.321357 , 0.430462 , 0.386134 , 0.412221 , 0.322865 , 0.390954 , 0.43256 , 0.400162 , 0.39548 , 0.336994 , 0.362456 , 0.417575 , 0.293917 , 0.374222 , 0.338733 , 0.397798 , 0.258943 , 0.37677 , 0.355024 , 0.372124 , 0.380054 , 0.380909 , 0.367488 , 0.353092 , 0.337868 , 0.334115 , 0.355723 , 0.430876 , 0.353037 , 0.301837 , 0.345807 , 0.346855 , 0.31719 , 0.368399 , 0.37378 , 0.311956 , 0.30456 , 0.303226 , 0.488055 , 0.565205 , 0.406813 , 0.337059 , 0.459632 , 0.374654 , 0.366605 , 0.34542 , 0.296998 , 0.286374 , 0.419893 , 0.356956 , 0.395084 , 0.378453 , 0.342348 , 0.357213 , 0.427565 , 0.327759 , 0.309573 , 0.338337 , 0.388093 , 0.319609 , 0.302582 , 0.308083 , 0.305286 , 0.337979 , 0.336608 , 0.310337 , 0.343185 , 0.386759 , 0.381295 , 0.322322 , 0.302122 , 0.355852 , 0.307411 , 0.411154 , 0.370524 , 0.266468 , 0.296198 , 0.398184 , 0.452457 , 0.282943 , 0.302794 , 0.305737 
 790 , 0.427111 , 0.479403 , 0.417729 , 0.346231 , 0.3592 , 0.416818 , 0.37022 , 0.457263 , 0.419357 , 0.440651 , 0.624845 , 0.36758 , 0.527887 , 0.40245 , 0.368343 , 0.36758 , 0.415107 , 0.330051 , 0.406774 , 0.363569 , 0.919161 , 0.416928 , 0.391302 , 0.327328 , 0.380577 , 0.420994 , 0.53198 , 0.364361 , 0.495353 , 0.521448 , 0.385406 , 0.409671 , 0.425575 , 0.387908 , 0.40922 , 0.447917 , 0.377551 , 0.400243 , 0.281015 , 0.351695 , 0.436144 , 0.453179 , 0.416717 , 0.38031 , 0.316116 , 0.374948 , 0.377183 , 0.370293 , 0.320577 , 0.300543 , 0.320715 , 0.383107 , 0.348291 , 0.292108 , 0.30677 , 0.373237 , 0.355631 , 0.330189 , 0.344272 , 0.351814 , 0.358262 , 0.362778 , 0.369898 , 0.369484 , 0.41347 , 0.314727 , 0.366219 , 0.193512 , 0.360865 , 0.388368 , 0.376015 , 0.321736 , 0.328294 , 0.433035 , 0.356597 , 0.413626 , 0.312133 , 0.426577 , 0.321616 , 0.430588 , 0.386409 , 0.41243 , 0.323162 , 0.391403 , 0.432851 , 0.400454 , 0.39569 , 0.337465 , 0.36276 , 0.417793 , 0.294123 , 0.374626 , 0.338983 , 0.3981 , 0.259124 , 0.376999 , 0.355466 , 0.372354 , 0.380329 , 0.381248 , 0.367663 , 0.353451 , 0.33821 , 0.33454 , 0.356137 , 0.43114 , 0.353304 , 0.302226 , 0.346314 , 0.347427 , 0.317624 , 0.368748 , 0.37412 , 0.312289 , 0.304894 , 0.303533 , 0.488279 , 0.565425 , 0.407151 , 0.337318 , 0.460096 , 0.374984 , 0.367028 , 0.34589 , 0.297489 , 0.286737 , 0.420203 , 0.357305 , 0.395349 , 0.37871 , 0.34268 , 0.357646 , 0.427902 , 0.328129 , 0.30999 , 0.33867 , 0.388469 , 0.320053 , 0.303045 , 0.308628 , 0.305786 , 0.33844 , 0.33718 , 0.31102 , 0.343508 , 0.387218 , 0.381727 , 0.322729 , 0.302521 , 0.35633 , 0.307718 , 0.411777 , 0.370928 , 0.266804 , 0.296524 , 0.398458 , 0.453114 , 0.283462 , 0.303367 , 0.306237 
 791 , 0.427451 , 0.479874 , 0.418136 , 0.346588 , 0.359614 , 0.417291 , 0.370628 , 0.457718 , 0.41979 , 0.44111 , 0.625625 , 0.368157 , 0.528338 , 0.402998 , 0.368662 , 0.367982 , 0.41561 , 0.330513 , 0.407049 , 0.363894 , 0.917989 , 0.417457 , 0.391755 , 0.327638 , 0.381044 , 0.421489 , 0.532499 , 0.364804 , 0.495692 , 0.521853 , 0.385747 , 0.410209 , 0.425972 , 0.3882 , 0.409511 , 0.448367 , 0.37793 , 0.400546 , 0.28136 , 0.352036 , 0.436517 , 0.453474 , 0.417108 , 0.380888 , 0.316404 , 0.375367 , 0.377544 , 0.370591 , 0.320942 , 0.300935 , 0.321171 , 0.383414 , 0.348646 , 0.29242 , 0.307154 , 0.373696 , 0.355995 , 0.330504 , 0.344595 , 0.352091 , 0.358557 , 0.36304 , 0.370242 , 0.370021 , 0.413819 , 0.315054 , 0.366613 , 0.193838 , 0.361276 , 0.388806 , 0.376497 , 0.322099 , 0.328575 , 0.433734 , 0.357106 , 0.414214 , 0.312408 , 0.426918 , 0.321879 , 0.430932 , 0.386758 , 0.412946 , 0.32355 , 0.391736 , 0.433192 , 0.400867 , 0.396081 , 0.337945 , 0.363132 , 0.418118 , 0.294395 , 0.375018 , 0.339295 , 0.398442 , 0.259388 , 0.377361 , 0.355848 , 0.372694 , 0.380732 , 0.381595 , 0.367936 , 0.353928 , 0.338698 , 0.335069 , 0.356527 , 0.431474 , 0.353616 , 0.30268 , 0.346745 , 0.347893 , 0.318011 , 0.369176 , 0.374577 , 0.312647 , 0.30528 , 0.30392 , 0.488729 , 0.565825 , 0.407463 , 0.337641 , 0.460575 , 0.375322 , 0.367449 , 0.34635 , 0.298023 , 0.287083 , 0.420561 , 0.357749 , 0.395631 , 0.379005 , 0.342969 , 0.358006 , 0.428314 , 0.328529 , 0.310387 , 0.339084 , 0.388916 , 0.32051 , 0.30359 , 0.309138 , 0.30629 , 0.338891 , 0.337641 , 0.311609 , 0.343869 , 0.387814 , 0.382284 , 0.323174 , 0.30291 , 0.356757 , 0.308072 , 0.412386 , 0.371362 , 0.267058 , 0.296903 , 0.398764 , 0.453731 , 0.283877 , 0.304022 , 0.306796 
 792 , 0.427798 , 0.480337 , 0.418505 , 0.346913 , 0.359998 , 0.417734 , 0.371025 , 0.458162 , 0.420204 , 0.441525 , 0.626358 , 0.368739 , 0.528753 , 0.40353 , 0.368923 , 0.368353 , 0.4161 , 0.330946 , 0.407368 , 0.364203 , 0.917601 , 0.417872 , 0.392199 , 0.328017 , 0.381474 , 0.421967 , 0.532968 , 0.365213 , 0.496121 , 0.522216 , 0.38602 , 0.410701 , 0.426301 , 0.388489 , 0.409737 , 0.44876 , 0.378307 , 0.400665 , 0.281767 , 0.352349 , 0.436805 , 0.453691 , 0.417404 , 0.381447 , 0.316604 , 0.375855 , 0.377829 , 0.370888 , 0.321204 , 0.301178 , 0.321489 , 0.383651 , 0.348934 , 0.29263 , 0.307486 , 0.374101 , 0.356307 , 0.330689 , 0.344756 , 0.352175 , 0.358676 , 0.363294 , 0.370502 , 0.370447 , 0.41408 , 0.315272 , 0.36693 , 0.194125 , 0.361614 , 0.389178 , 0.376874 , 0.322379 , 0.32866 , 0.434344 , 0.357546 , 0.414695 , 0.312637 , 0.427155 , 0.322058 , 0.431195 , 0.387039 , 0.4134 , 0.323885 , 0.391896 , 0.433399 , 0.401197 , 0.396386 , 0.338338 , 0.363423 , 0.418358 , 0.294595 , 0.375267 , 0.339485 , 0.398681 , 0.259602 , 0.377627 , 0.356105 , 0.37299 , 0.38107 , 0.38186 , 0.368151 , 0.354378 , 0.339127 , 0.335565 , 0.356876 , 0.431746 , 0.353883 , 0.303115 , 0.347079 , 0.348291 , 0.318312 , 0.369611 , 0.37502 , 0.312986 , 0.30565 , 0.304254 , 0.489151 , 0.566161 , 0.407707 , 0.337943 , 0.460954 , 0.375736 , 0.367821 , 0.346739 , 0.298534 , 0.287387 , 0.420893 , 0.358171 , 0.395964 , 0.379372 , 0.343158 , 0.358299 , 0.428734 , 0.328935 , 0.310764 , 0.339494 , 0.389444 , 0.320965 , 0.304153 , 0.309598 , 0.306825 , 0.339292 , 0.33808 , 0.312114 , 0.344232 , 0.38837 , 0.382797 , 0.3236 , 0.303281 , 0.357124 , 0.308404 , 0.412959 , 0.371797 , 0.267278 , 0.297294 , 0.399131 , 0.454306 , 0.284265 , 0.304649 , 0.307312 
 793 , 0.428149 , 0.480804 , 0.418879 , 0.347244 , 0.360387 , 0.418191 , 0.371429 , 0.458611 , 0.420614 , 0.441962 , 0.627112 , 0.369336 , 0.529182 , 0.404084 , 0.36918 , 0.368739 , 0.416603 , 0.331385 , 0.407691 , 0.364517 , 0.917195 , 0.418283 , 0.392639 , 0.328402 , 0.381919 , 0.42244 , 0.533459 , 0.365628 , 0.496554 , 0.522592 , 0.386306 , 0.411188 , 0.426626 , 0.388794 , 0.409967 , 0.449158 , 0.378688 , 0.400789 , 0.282172 , 0.352659 , 0.437107 , 0.453912 , 0.417714 , 0.38202 , 0.31681 , 0.376366 , 0.378119 , 0.371199 , 0.321472 , 0.301436 , 0.321812 , 0.383892 , 0.349236 , 0.292846 , 0.307824 , 0.374522 , 0.356633 , 0.33088 , 0.344913 , 0.352265 , 0.358809 , 0.363554 , 0.370768 , 0.370878 , 0.414336 , 0.315506 , 0.367253 , 0.194411 , 0.361966 , 0.389555 , 0.377257 , 0.322665 , 0.328741 , 0.434969 , 0.357983 , 0.41519 , 0.312863 , 0.427397 , 0.322243 , 0.431463 , 0.387325 , 0.413859 , 0.324235 , 0.392052 , 0.43361 , 0.401533 , 0.396705 , 0.338745 , 0.363728 , 0.418595 , 0.294782 , 0.375531 , 0.339682 , 0.398935 , 0.259814 , 0.377899 , 0.356367 , 0.373301 , 0.381414 , 0.382139 , 0.368372 , 0.354844 , 0.339562 , 0.336075 , 0.35723 , 0.432022 , 0.354146 , 0.303557 , 0.347419 , 0.348704 , 0.318627 , 0.370052 , 0.375476 , 0.31334 , 0.306044 , 0.304594 , 0.489587 , 0.566491 , 0.407967 , 0.338241 , 0.461337 , 0.376146 , 0.368207 , 0.347143 , 0.29905 , 0.287697 , 0.421229 , 0.358598 , 0.396301 , 0.379744 , 0.343353 , 0.358598 , 0.429159 , 0.329356 , 0.311138 , 0.339911 , 0.389978 , 0.321426 , 0.304722 , 0.310055 , 0.307356 , 0.339709 , 0.338534 , 0.312624 , 0.344601 , 0.38894 , 0.383323 , 0.324042 , 0.303657 , 0.357505 , 0.308742 , 0.413547 , 0.372236 , 0.267514 , 0.297692 , 0.399504 , 0.454894 , 0.284659 , 0.305291 , 0.307843 
 794 , 0.428521 , 0.481228 , 0.419269 , 0.347572 , 0.360749 , 0.418636 , 0.371798 , 0.459037 , 0.421048 , 0.442349 , 0.627895 , 0.369882 , 0.529579 , 0.404533 , 0.369432 , 0.369093 , 0.417022 , 0.331791 , 0.407981 , 0.364793 , 0.916287 , 0.418682 , 0.393026 , 0.328802 , 0.382325 , 0.422891 , 0.533879 , 0.366003 , 0.496935 , 0.522922 , 0.38657 , 0.411548 , 0.426852 , 0.389046 , 0.410209 , 0.449501 , 0.37906 , 0.400911 , 0.282523 , 0.352945 , 0.437452 , 0.454086 , 0.417994 , 0.38249 , 0.317028 , 0.37675 , 0.378391 , 0.371422 , 0.321677 , 0.301651 , 0.322035 , 0.384104 , 0.349479 , 0.293004 , 0.308079 , 0.374861 , 0.356907 , 0.331039 , 0.345051 , 0.352313 , 0.358924 , 0.363811 , 0.371055 , 0.371184 , 0.414565 , 0.315763 , 0.367598 , 0.19467 , 0.36228 , 0.38988 , 0.377612 , 0.322851 , 0.328793 , 0.435462 , 0.358356 , 0.415674 , 0.313095 , 0.427705 , 0.322438 , 0.431749 , 0.38757 , 0.414171 , 0.324529 , 0.392173 , 0.433849 , 0.401755 , 0.396923 , 0.339099 , 0.363958 , 0.418792 , 0.294957 , 0.375759 , 0.339851 , 0.399215 , 0.260003 , 0.378098 , 0.356586 , 0.373623 , 0.38171 , 0.382416 , 0.36857 , 0.355311 , 0.339851 , 0.336459 , 0.357594 , 0.432262 , 0.354376 , 0.303934 , 0.347737 , 0.349103 , 0.318908 , 0.370404 , 0.375833 , 0.313663 , 0.306337 , 0.304879 , 0.489884 , 0.56678 , 0.408293 , 0.338485 , 0.461651 , 0.37653 , 0.368506 , 0.347535 , 0.299505 , 0.287988 , 0.421561 , 0.358942 , 0.396638 , 0.380078 , 0.343528 , 0.358878 , 0.42952 , 0.329737 , 0.311481 , 0.340264 , 0.390458 , 0.321852 , 0.30519 , 0.31049 , 0.307767 , 0.340136 , 0.338971 , 0.313159 , 0.344922 , 0.389422 , 0.383737 , 0.324428 , 0.303998 , 0.357925 , 0.309051 , 0.414116 , 0.372651 , 0.267724 , 0.298038 , 0.399848 , 0.455489 , 0.285072 , 0.305841 , 0.308253 
 795 , 0.428924 , 0.481634 , 0.41972 , 0.347897 , 0.361115 , 0.419106 , 0.372153 , 0.45945 , 0.42148 , 0.44272 , 0.628728 , 0.370365 , 0.529944 , 0.404915 , 0.369696 , 0.36943 , 0.41741 , 0.33212 , 0.408234 , 0.365048 , 0.916012 , 0.419133 , 0.393264 , 0.329233 , 0.382722 , 0.423323 , 0.534317 , 0.366359 , 0.497319 , 0.523252 , 0.386847 , 0.411836 , 0.427044 , 0.389295 , 0.410489 , 0.449861 , 0.379349 , 0.401139 , 0.282838 , 0.353204 , 0.437889 , 0.45428 , 0.418308 , 0.382878 , 0.317215 , 0.377066 , 0.378661 , 0.371511 , 0.321899 , 0.301915 , 0.322321 , 0.384207 , 0.349638 , 0.293106 , 0.308194 , 0.375159 , 0.357027 , 0.331286 , 0.345266 , 0.352462 , 0.359135 , 0.364131 , 0.371382 , 0.371456 , 0.414843 , 0.316078 , 0.367982 , 0.194927 , 0.362555 , 0.390184 , 0.377992 , 0.322953 , 0.328921 , 0.435817 , 0.358631 , 0.416044 , 0.313245 , 0.42808 , 0.322669 , 0.432059 , 0.387791 , 0.414403 , 0.324713 , 0.392311 , 0.434121 , 0.401881 , 0.397087 , 0.339408 , 0.364104 , 0.41895 , 0.295095 , 0.375975 , 0.340031 , 0.399534 , 0.260159 , 0.378276 , 0.356789 , 0.373949 , 0.38198 , 0.382704 , 0.36877 , 0.35578 , 0.340041 , 0.33675 , 0.357962 , 0.43248 , 0.35457 , 0.30428 , 0.348052 , 0.349519 , 0.319195 , 0.370713 , 0.376122 , 0.313951 , 0.306553 , 0.305169 , 0.490123 , 0.567043 , 0.408683 , 0.338693 , 0.461943 , 0.376901 , 0.368797 , 0.348007 , 0.299889 , 0.288293 , 0.421911 , 0.359245 , 0.397004 , 0.380403 , 0.343771 , 0.359181 , 0.429831 , 0.330094 , 0.311825 , 0.340609 , 0.390844 , 0.322257 , 0.3056 , 0.310944 , 0.30802 , 0.340627 , 0.339417 , 0.313722 , 0.345147 , 0.389881 , 0.38407 , 0.324759 , 0.304289 , 0.35842 , 0.309313 , 0.414678 , 0.373088 , 0.267915 , 0.298358 , 0.400213 , 0.456095 , 0.285506 , 0.306324 , 0.308598 
 796 , 0.429332 , 0.482062 , 0.420201 , 0.348229 , 0.361494 , 0.419596 , 0.372513 , 0.459868 , 0.421934 , 0.443119 , 0.6296 , 0.370872 , 0.530328 , 0.405304 , 0.369973 , 0.369781 , 0.417818 , 0.332452 , 0.408504 , 0.365316 , 0.916041 , 0.419633 , 0.393497 , 0.329683 , 0.383129 , 0.423776 , 0.534783 , 0.366737 , 0.49771 , 0.523608 , 0.387144 , 0.412152 , 0.427269 , 0.389546 , 0.410777 , 0.450251 , 0.379608 , 0.401399 , 0.283159 , 0.353472 , 0.438352 , 0.454505 , 0.418643 , 0.383275 , 0.317408 , 0.37739 , 0.378948 , 0.371578 , 0.322139 , 0.302218 , 0.322652 , 0.384302 , 0.349787 , 0.293207 , 0.308305 , 0.375465 , 0.357121 , 0.331572 , 0.345515 , 0.352647 , 0.359394 , 0.364473 , 0.371715 , 0.371752 , 0.415159 , 0.316418 , 0.368388 , 0.195199 , 0.362832 , 0.390499 , 0.378417 , 0.323064 , 0.329069 , 0.43618 , 0.358899 , 0.416387 , 0.313375 , 0.42847 , 0.322918 , 0.432394 , 0.388024 , 0.414655 , 0.32488 , 0.39247 , 0.43441 , 0.402013 , 0.397264 , 0.339731 , 0.364253 , 0.41911 , 0.295242 , 0.376216 , 0.340226 , 0.399868 , 0.260314 , 0.378472 , 0.357011 , 0.374291 , 0.382267 , 0.383 , 0.368965 , 0.356268 , 0.340235 , 0.337054 , 0.35834 , 0.432714 , 0.354783 , 0.304638 , 0.348384 , 0.349952 , 0.31948 , 0.371028 , 0.376427 , 0.314246 , 0.306774 , 0.305472 , 0.490386 , 0.567327 , 0.409081 , 0.338896 , 0.462251 , 0.377289 , 0.369103 , 0.348495 , 0.300293 , 0.288614 , 0.422282 , 0.359569 , 0.397402 , 0.380745 , 0.344039 , 0.359495 , 0.430166 , 0.330472 , 0.312192 , 0.340968 , 0.391242 , 0.322679 , 0.306013 , 0.311431 , 0.308268 , 0.341133 , 0.339877 , 0.31431 , 0.345368 , 0.390362 , 0.384412 , 0.3251 , 0.304602 , 0.358936 , 0.309589 , 0.41526 , 0.37354 , 0.268116 , 0.298689 , 0.400592 , 0.456714 , 0.285955 , 0.306829 , 0.308965 
