SHB1_00005_SHB1_REF.spu,SHB1_00004_SHB1_REF.spu,SHB1_00003_SHB1_REF.spu,SHB1_00002_SHB1_REF.spu,
Wavelength,SHB1_00006_B1_NP.spu,SHB1_00007_B1_NP.spu,SHB1_00008_B1_NP.spu,SHB1_00009_B1_NP.spu,SHB1_00010_B1_NP.spu,SHB1_00011_B1_P.spu,SHB1_00012_B1_P.spu,SHB1_00013_B1_P.spu,SHB1_00014_B1_P.spu,SHB1_00015_B1_P.spu,SHB1_00016_B1_N.spu,SHB1_00017_B1_N.spu,SHB1_00018_B1_N.spu,SHB1_00019_B1_N.spu,SHB1_00020_B1_N.spu,SHB1_00021_B1_CT2.spu,SHB1_00022_B1_CT2.spu,SHB1_00023_B1_CT2.spu,SHB1_00024_B1_CT2.spu,SHB1_00025_B1_CT2.spu
  (nm),7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 
  time  ,:38:25 A,:39:05 A,:39:28 A,:40:20 A,:40:41 A,:41:37 A,:41:56 A,:42:14 A,:42:39 A,:42:58 A,:44:37 A,:45:15 A,:45:35 A,:45:52 A,:46:06 A,:46:57 A,:47:15 A,:47:29 A,:47:50 A,:48:06 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 719 , 0.087339 , 0.105611 , 0.082144 , 0.121619 , 0.092092 , 0.141587 , 0.17401 , 0.146529 , 0.151508 , 0.145573 , 0.082622 , 0.140866 , 0.157803 , 0.202789 , 0.151553 , 0.192453 , 0.134165 , 0.154168 , 0.089702 , 0.155647 
 720 , 0.091841 , 0.110766 , 0.08655 , 0.128025 , 0.096701 , 0.147805 , 0.181343 , 0.153357 , 0.158351 , 0.152178 , 0.086316 , 0.146284 , 0.164695 , 0.21139 , 0.157946 , 0.202058 , 0.140534 , 0.161078 , 0.093641 , 0.162931 
 721 , 0.096411 , 0.115924 , 0.091036 , 0.134536 , 0.101358 , 0.153914 , 0.188508 , 0.160082 , 0.165154 , 0.158727 , 0.089958 , 0.151596 , 0.171456 , 0.219787 , 0.164227 , 0.211649 , 0.146845 , 0.167864 , 0.097534 , 0.17011 
 722 , 0.100988 , 0.121063 , 0.095541 , 0.141076 , 0.106018 , 0.159951 , 0.195578 , 0.166741 , 0.171931 , 0.165221 , 0.093559 , 0.156841 , 0.178142 , 0.228077 , 0.170429 , 0.221207 , 0.153144 , 0.174597 , 0.101406 , 0.177236 
 723 , 0.105604 , 0.126238 , 0.100076 , 0.147651 , 0.110707 , 0.166017 , 0.202686 , 0.17345 , 0.178748 , 0.171758 , 0.097188 , 0.162118 , 0.184869 , 0.236414 , 0.176674 , 0.230823 , 0.159469 , 0.18137 , 0.105303 , 0.1844 
 724 , 0.110282 , 0.131459 , 0.104679 , 0.154328 , 0.115471 , 0.172043 , 0.209738 , 0.180139 , 0.185556 , 0.178307 , 0.100839 , 0.167357 , 0.191564 , 0.244666 , 0.182887 , 0.240482 , 0.165797 , 0.18812 , 0.109199 , 0.191556 
 725 , 0.115012 , 0.136703 , 0.109337 , 0.161085 , 0.120301 , 0.177899 , 0.216579 , 0.186731 , 0.192248 , 0.184767 , 0.104531 , 0.172461 , 0.198125 , 0.252644 , 0.188977 , 0.250083 , 0.172049 , 0.194757 , 0.113065 , 0.198625 
 726 , 0.119712 , 0.141897 , 0.113949 , 0.167779 , 0.12509 , 0.183711 , 0.223352 , 0.193258 , 0.198881 , 0.191173 , 0.108195 , 0.177527 , 0.204626 , 0.260558 , 0.195018 , 0.259613 , 0.178254 , 0.201351 , 0.116901 , 0.205634 
 727 , 0.124357 , 0.147045 , 0.118523 , 0.174412 , 0.129832 , 0.189456 , 0.230066 , 0.199724 , 0.205453 , 0.19752 , 0.111832 , 0.182555 , 0.211077 , 0.26841 , 0.20101 , 0.269057 , 0.184401 , 0.207885 , 0.120709 , 0.212582 
 728 , 0.128911 , 0.151998 , 0.122924 , 0.180958 , 0.13442 , 0.194835 , 0.236368 , 0.205809 , 0.211744 , 0.203619 , 0.115217 , 0.187301 , 0.217131 , 0.275834 , 0.2066 , 0.278119 , 0.190273 , 0.214072 , 0.12421 , 0.219129 
 729 , 0.133367 , 0.156851 , 0.127238 , 0.187358 , 0.138897 , 0.200094 , 0.242521 , 0.211771 , 0.217891 , 0.209583 , 0.118539 , 0.19195 , 0.223048 , 0.283116 , 0.212092 , 0.287005 , 0.196039 , 0.22014 , 0.127637 , 0.225557 
 730 , 0.137705 , 0.161577 , 0.131433 , 0.193602 , 0.143274 , 0.205217 , 0.248528 , 0.217578 , 0.223893 , 0.215401 , 0.12177 , 0.196482 , 0.22882 , 0.290208 , 0.217448 , 0.295673 , 0.201661 , 0.22607 , 0.130991 , 0.231813 
 731 , 0.141867 , 0.166061 , 0.135455 , 0.199601 , 0.147457 , 0.209967 , 0.254046 , 0.222999 , 0.229506 , 0.220879 , 0.124864 , 0.200717 , 0.234144 , 0.296792 , 0.222419 , 0.30387 , 0.206964 , 0.231591 , 0.134131 , 0.237614 
 732 , 0.145863 , 0.170359 , 0.139332 , 0.2054 , 0.151468 , 0.214491 , 0.259288 , 0.228157 , 0.234887 , 0.226125 , 0.127836 , 0.204751 , 0.239177 , 0.303039 , 0.227154 , 0.311741 , 0.21206 , 0.236859 , 0.137135 , 0.243139 
 733 , 0.149736 , 0.174535 , 0.143095 , 0.211024 , 0.155374 , 0.218884 , 0.264383 , 0.233169 , 0.240103 , 0.231214 , 0.13073 , 0.208672 , 0.244081 , 0.309113 , 0.23175 , 0.319394 , 0.217008 , 0.24198 , 0.140052 , 0.248508 
 734 , 0.153434 , 0.178506 , 0.146701 , 0.216386 , 0.159111 , 0.222998 , 0.269186 , 0.237892 , 0.245023 , 0.235988 , 0.133485 , 0.212353 , 0.248719 , 0.314821 , 0.236083 , 0.326669 , 0.221665 , 0.246806 , 0.142841 , 0.253626 
 735 , 0.156913 , 0.182202 , 0.150138 , 0.221421 , 0.162648 , 0.226715 , 0.27361 , 0.242222 , 0.249543 , 0.240308 , 0.136051 , 0.215712 , 0.253052 , 0.320012 , 0.24003 , 0.333466 , 0.225926 , 0.251258 , 0.145469 , 0.258423 
 736 , 0.160319 , 0.185818 , 0.153491 , 0.22635 , 0.166115 , 0.230353 , 0.277939 , 0.246461 , 0.253955 , 0.244537 , 0.138571 , 0.21902 , 0.2573 , 0.325099 , 0.243905 , 0.340141 , 0.230111 , 0.255619 , 0.14805 , 0.263114 
 737 , 0.163642 , 0.189347 , 0.156769 , 0.231155 , 0.169501 , 0.233911 , 0.282166 , 0.250602 , 0.258272 , 0.24867 , 0.141022 , 0.222237 , 0.261444 , 0.330066 , 0.247682 , 0.346645 , 0.234197 , 0.259876 , 0.150564 , 0.267693 
 738 , 0.166578 , 0.192421 , 0.159622 , 0.235342 , 0.172526 , 0.237046 , 0.285793 , 0.254263 , 0.262124 , 0.252376 , 0.14317 , 0.224968 , 0.265063 , 0.334304 , 0.25102 , 0.352382 , 0.237811 , 0.263611 , 0.152787 , 0.271689 
 739 , 0.169476 , 0.195466 , 0.162443 , 0.239491 , 0.175516 , 0.240144 , 0.289374 , 0.257883 , 0.265942 , 0.256037 , 0.145296 , 0.227654 , 0.268632 , 0.338499 , 0.254323 , 0.358022 , 0.24138 , 0.267283 , 0.154975 , 0.27563 
 740 , 0.172342 , 0.198471 , 0.165241 , 0.243593 , 0.178476 , 0.243201 , 0.292923 , 0.261462 , 0.269713 , 0.259659 , 0.14739 , 0.230324 , 0.272161 , 0.342654 , 0.257585 , 0.363608 , 0.2449 , 0.270915 , 0.15713 , 0.279523 
 741 , 0.174876 , 0.2011 , 0.167735 , 0.247288 , 0.181109 , 0.245889 , 0.29602 , 0.264596 , 0.27304 , 0.262874 , 0.149247 , 0.232716 , 0.275269 , 0.346334 , 0.260444 , 0.368554 , 0.248049 , 0.27415 , 0.159063 , 0.282978 
 742 , 0.17726 , 0.203543 , 0.170107 , 0.250793 , 0.183599 , 0.248398 , 0.298901 , 0.267511 , 0.276159 , 0.265911 , 0.151002 , 0.234976 , 0.27817 , 0.349771 , 0.263087 , 0.373187 , 0.250995 , 0.277208 , 0.160874 , 0.286214 
 743 , 0.179643 , 0.205986 , 0.172471 , 0.254281 , 0.18608 , 0.250888 , 0.301763 , 0.270409 , 0.279268 , 0.268922 , 0.152758 , 0.237218 , 0.281053 , 0.353198 , 0.265721 , 0.377792 , 0.253931 , 0.280257 , 0.162684 , 0.28944 
 744 , 0.181805 , 0.208216 , 0.174628 , 0.257464 , 0.188342 , 0.25317 , 0.304381 , 0.273062 , 0.282114 , 0.27166 , 0.154342 , 0.23929 , 0.2837 , 0.356345 , 0.268137 , 0.382038 , 0.256631 , 0.283052 , 0.164323 , 0.292384 
 745 , 0.183618 , 0.210141 , 0.176465 , 0.260142 , 0.190253 , 0.255113 , 0.306606 , 0.275326 , 0.284533 , 0.273948 , 0.155673 , 0.241079 , 0.285954 , 0.359029 , 0.270191 , 0.385649 , 0.25894 , 0.285428 , 0.165678 , 0.294898 
 746 , 0.185437 , 0.21208 , 0.178309 , 0.262837 , 0.192162 , 0.257052 , 0.308837 , 0.277594 , 0.286952 , 0.276251 , 0.157004 , 0.242875 , 0.288216 , 0.361727 , 0.272257 , 0.389266 , 0.261257 , 0.287804 , 0.167029 , 0.297425 
 747 , 0.187238 , 0.214001 , 0.180132 , 0.265498 , 0.194045 , 0.258981 , 0.31105 , 0.279842 , 0.289354 , 0.278524 , 0.158314 , 0.244655 , 0.290461 , 0.364401 , 0.274291 , 0.39285 , 0.263557 , 0.290162 , 0.168379 , 0.29993 
 748 , 0.188447 , 0.215357 , 0.18143 , 0.267449 , 0.195349 , 0.260415 , 0.312674 , 0.28143 , 0.291192 , 0.280221 , 0.159206 , 0.245984 , 0.292136 , 0.36639 , 0.275746 , 0.395419 , 0.265252 , 0.291906 , 0.169338 , 0.301756 
 749 , 0.189679 , 0.216724 , 0.182757 , 0.26942 , 0.196681 , 0.26187 , 0.314301 , 0.283017 , 0.293048 , 0.281931 , 0.1601 , 0.247319 , 0.293825 , 0.3684 , 0.277225 , 0.398033 , 0.266947 , 0.293657 , 0.170307 , 0.303546 
 750 , 0.190923 , 0.218112 , 0.184104 , 0.27143 , 0.198043 , 0.263347 , 0.315967 , 0.284644 , 0.294944 , 0.283673 , 0.161013 , 0.248684 , 0.295553 , 0.370442 , 0.278726 , 0.400696 , 0.268682 , 0.295447 , 0.171295 , 0.305385 
 751 , 0.191879 , 0.219129 , 0.1851 , 0.272922 , 0.199114 , 0.264464 , 0.317238 , 0.285863 , 0.296411 , 0.285006 , 0.161736 , 0.249736 , 0.296893 , 0.371951 , 0.279852 , 0.402773 , 0.270046 , 0.296839 , 0.172088 , 0.306753 
 752 , 0.19274 , 0.220037 , 0.185999 , 0.274264 , 0.200099 , 0.265475 , 0.318397 , 0.286987 , 0.29777 , 0.286209 , 0.162404 , 0.250678 , 0.298083 , 0.373276 , 0.280836 , 0.404614 , 0.271296 , 0.298101 , 0.172811 , 0.307998 
 753 , 0.193651 , 0.221006 , 0.186937 , 0.27568 , 0.201143 , 0.266541 , 0.319613 , 0.288167 , 0.299195 , 0.287487 , 0.163118 , 0.251673 , 0.299347 , 0.374681 , 0.281874 , 0.406565 , 0.272601 , 0.299428 , 0.173582 , 0.30931 
 754 , 0.194483 , 0.221875 , 0.187834 , 0.276886 , 0.202135 , 0.267427 , 0.320567 , 0.289317 , 0.300429 , 0.288531 , 0.163802 , 0.252457 , 0.300493 , 0.375803 , 0.282812 , 0.408309 , 0.273715 , 0.300556 , 0.174382 , 0.31053 
 755 , 0.195184 , 0.222596 , 0.188633 , 0.277729 , 0.203014 , 0.268002 , 0.321055 , 0.290377 , 0.301308 , 0.289181 , 0.164424 , 0.252873 , 0.301381 , 0.376425 , 0.283551 , 0.409668 , 0.274481 , 0.301299 , 0.175246 , 0.311565 
 756 , 0.195951 , 0.223387 , 0.189519 , 0.278663 , 0.20398 , 0.268615 , 0.321597 , 0.291527 , 0.302272 , 0.289885 , 0.165111 , 0.253319 , 0.302364 , 0.377111 , 0.28437 , 0.411153 , 0.275323 , 0.302107 , 0.176177 , 0.312705 
 757 , 0.196807 , 0.224266 , 0.190488 , 0.279673 , 0.205044 , 0.269287 , 0.322166 , 0.292798 , 0.303332 , 0.29064 , 0.16588 , 0.2538 , 0.303433 , 0.377841 , 0.285262 , 0.412771 , 0.276223 , 0.30299 , 0.177216 , 0.313957 
 758 , 0.19758 , 0.225143 , 0.191468 , 0.280481 , 0.206098 , 0.269825 , 0.322564 , 0.293996 , 0.304293 , 0.291175 , 0.166725 , 0.25419 , 0.30444 , 0.378308 , 0.286105 , 0.414205 , 0.276923 , 0.303721 , 0.178313 , 0.315161 
 759 , 0.198424 , 0.22609 , 0.192532 , 0.281358 , 0.207271 , 0.270429 , 0.322993 , 0.295317 , 0.305354 , 0.291767 , 0.167644 , 0.25463 , 0.305577 , 0.378818 , 0.287009 , 0.415778 , 0.277697 , 0.304555 , 0.17953 , 0.316497 
 760 , 0.199342 , 0.227133 , 0.193707 , 0.28232 , 0.208549 , 0.271087 , 0.323471 , 0.296768 , 0.306519 , 0.292417 , 0.168664 , 0.25512 , 0.306828 , 0.379379 , 0.288001 , 0.417511 , 0.27855 , 0.305469 , 0.180862 , 0.317967 
 761 , 0.199899 , 0.227786 , 0.194347 , 0.283078 , 0.20931 , 0.271692 , 0.324035 , 0.297541 , 0.307416 , 0.293072 , 0.169126 , 0.255719 , 0.307662 , 0.380128 , 0.288612 , 0.418719 , 0.279228 , 0.306242 , 0.181477 , 0.318784 
 762 , 0.200334 , 0.228325 , 0.194822 , 0.283804 , 0.20988 , 0.272314 , 0.324681 , 0.298124 , 0.308263 , 0.293779 , 0.169459 , 0.256398 , 0.3084 , 0.381037 , 0.289234 , 0.419861 , 0.279935 , 0.30704 , 0.181899 , 0.319489 
 763 , 0.200766 , 0.228869 , 0.195303 , 0.284527 , 0.210457 , 0.272923 , 0.325313 , 0.298702 , 0.309097 , 0.294483 , 0.16979 , 0.257073 , 0.309143 , 0.381949 , 0.289853 , 0.420997 , 0.280637 , 0.307844 , 0.182318 , 0.320189 
 764 , 0.201027 , 0.229165 , 0.195548 , 0.285116 , 0.210741 , 0.273489 , 0.325964 , 0.298891 , 0.309751 , 0.295145 , 0.169883 , 0.25779 , 0.309643 , 0.382899 , 0.290261 , 0.421779 , 0.28127 , 0.308487 , 0.182413 , 0.320539 
 765 , 0.201077 , 0.229171 , 0.195504 , 0.285566 , 0.210724 , 0.27402 , 0.326687 , 0.298673 , 0.310237 , 0.295819 , 0.169736 , 0.258595 , 0.309934 , 0.383973 , 0.290479 , 0.422232 , 0.281875 , 0.309024 , 0.182148 , 0.320571 
 766 , 0.201125 , 0.229202 , 0.195483 , 0.286005 , 0.21073 , 0.274534 , 0.327392 , 0.298506 , 0.310724 , 0.296489 , 0.169618 , 0.259376 , 0.310235 , 0.385021 , 0.290696 , 0.422712 , 0.282478 , 0.309551 , 0.181933 , 0.320648 
 767 , 0.201193 , 0.229252 , 0.195486 , 0.286414 , 0.210756 , 0.275008 , 0.328031 , 0.298378 , 0.311184 , 0.297111 , 0.169537 , 0.260084 , 0.310528 , 0.385974 , 0.290925 , 0.423169 , 0.283037 , 0.31005 , 0.181758 , 0.320738 
 768 , 0.201421 , 0.229513 , 0.195671 , 0.286851 , 0.210924 , 0.275369 , 0.328555 , 0.298475 , 0.311652 , 0.29765 , 0.169672 , 0.260676 , 0.310906 , 0.386736 , 0.291323 , 0.423684 , 0.283568 , 0.31056 , 0.181793 , 0.321004 
 769 , 0.201642 , 0.229757 , 0.195856 , 0.287254 , 0.21107 , 0.275699 , 0.329049 , 0.29856 , 0.312063 , 0.298143 , 0.169814 , 0.261247 , 0.311266 , 0.387467 , 0.291702 , 0.424177 , 0.284073 , 0.311053 , 0.181829 , 0.321252 
 770 , 0.201852 , 0.229983 , 0.196038 , 0.287642 , 0.211205 , 0.276015 , 0.329515 , 0.298632 , 0.312454 , 0.298606 , 0.169952 , 0.261786 , 0.311596 , 0.388157 , 0.292067 , 0.424641 , 0.284554 , 0.311525 , 0.181871 , 0.321498 
 771 , 0.202011 , 0.230228 , 0.19623 , 0.287941 , 0.211443 , 0.276191 , 0.329842 , 0.298868 , 0.312838 , 0.298958 , 0.170161 , 0.262159 , 0.312006 , 0.388638 , 0.292452 , 0.42516 , 0.284863 , 0.311925 , 0.182081 , 0.321859 
 772 , 0.202158 , 0.230462 , 0.19642 , 0.288219 , 0.211724 , 0.276357 , 0.330133 , 0.299175 , 0.313242 , 0.299291 , 0.170383 , 0.262452 , 0.312435 , 0.389074 , 0.292845 , 0.425662 , 0.285108 , 0.312274 , 0.182335 , 0.322235 
 773 , 0.202296 , 0.230697 , 0.196611 , 0.288494 , 0.212005 , 0.276512 , 0.330421 , 0.29947 , 0.313643 , 0.299614 , 0.170591 , 0.262752 , 0.312844 , 0.389485 , 0.293228 , 0.426149 , 0.285342 , 0.312619 , 0.18259 , 0.322607 
 774 , 0.202466 , 0.230921 , 0.196824 , 0.288762 , 0.212295 , 0.276709 , 0.330698 , 0.299802 , 0.314043 , 0.299938 , 0.170838 , 0.263047 , 0.313266 , 0.389878 , 0.293609 , 0.426651 , 0.285615 , 0.312976 , 0.18289 , 0.322986 
 775 , 0.202646 , 0.231138 , 0.197085 , 0.289032 , 0.212594 , 0.276993 , 0.331007 , 0.300125 , 0.314499 , 0.300234 , 0.171128 , 0.26331 , 0.313699 , 0.390246 , 0.293956 , 0.427133 , 0.285915 , 0.313327 , 0.183239 , 0.323394 
 776 , 0.202821 , 0.231377 , 0.197348 , 0.289311 , 0.212892 , 0.277281 , 0.331335 , 0.300447 , 0.314953 , 0.300529 , 0.171423 , 0.263568 , 0.314134 , 0.390616 , 0.294301 , 0.427605 , 0.286196 , 0.313679 , 0.183588 , 0.323805 
 777 , 0.20298 , 0.231604 , 0.19761 , 0.289565 , 0.213182 , 0.277573 , 0.331651 , 0.300762 , 0.315412 , 0.300817 , 0.171708 , 0.263827 , 0.314563 , 0.390991 , 0.294625 , 0.428063 , 0.286478 , 0.314015 , 0.183928 , 0.324198 
 778 , 0.203068 , 0.231763 , 0.197791 , 0.289722 , 0.213437 , 0.277801 , 0.33187 , 0.301 , 0.315774 , 0.301092 , 0.171877 , 0.264119 , 0.314902 , 0.391288 , 0.294888 , 0.428416 , 0.286749 , 0.314287 , 0.184173 , 0.324483 
 779 , 0.203173 , 0.231874 , 0.197927 , 0.289854 , 0.213683 , 0.277956 , 0.331986 , 0.301227 , 0.316037 , 0.301347 , 0.171992 , 0.264405 , 0.315173 , 0.391454 , 0.295136 , 0.428745 , 0.287024 , 0.314558 , 0.184386 , 0.324691 
 780 , 0.203263 , 0.231997 , 0.198075 , 0.289989 , 0.213923 , 0.278106 , 0.332106 , 0.30145 , 0.316314 , 0.301606 , 0.17211 , 0.264704 , 0.31544 , 0.391635 , 0.295398 , 0.429079 , 0.287304 , 0.314823 , 0.184591 , 0.324895 
 781 , 0.203298 , 0.232031 , 0.198128 , 0.290013 , 0.214063 , 0.278186 , 0.33217 , 0.301591 , 0.31652 , 0.301775 , 0.172165 , 0.264909 , 0.315662 , 0.391786 , 0.295562 , 0.429327 , 0.287557 , 0.315034 , 0.184721 , 0.325051 
 782 , 0.203316 , 0.232068 , 0.19819 , 0.289988 , 0.214178 , 0.278304 , 0.332262 , 0.301709 , 0.316745 , 0.301912 , 0.172218 , 0.265078 , 0.315886 , 0.392001 , 0.295687 , 0.42951 , 0.287734 , 0.315184 , 0.184843 , 0.325206 
 783 , 0.203326 , 0.232117 , 0.198244 , 0.289957 , 0.214294 , 0.278416 , 0.332366 , 0.301829 , 0.316973 , 0.302051 , 0.172281 , 0.265241 , 0.316105 , 0.39223 , 0.295814 , 0.429687 , 0.287924 , 0.315328 , 0.184976 , 0.325353 
 784 , 0.203336 , 0.23218 , 0.198339 , 0.289971 , 0.214422 , 0.278552 , 0.332456 , 0.301973 , 0.317215 , 0.302195 , 0.172363 , 0.265439 , 0.316354 , 0.392458 , 0.295949 , 0.429881 , 0.288102 , 0.315503 , 0.185143 , 0.325525 
 785 , 0.203352 , 0.232262 , 0.198481 , 0.290026 , 0.214593 , 0.278701 , 0.332576 , 0.30212 , 0.31751 , 0.30237 , 0.172469 , 0.265672 , 0.31664 , 0.392684 , 0.296101 , 0.430094 , 0.288295 , 0.315723 , 0.18535 , 0.325687 
 786 , 0.203366 , 0.232342 , 0.198625 , 0.290098 , 0.214766 , 0.278856 , 0.332705 , 0.302276 , 0.317824 , 0.302544 , 0.172576 , 0.26592 , 0.316926 , 0.392907 , 0.296247 , 0.430309 , 0.288506 , 0.315962 , 0.185568 , 0.325853 
 787 , 0.203389 , 0.232427 , 0.198759 , 0.290171 , 0.214936 , 0.279004 , 0.332849 , 0.302431 , 0.318135 , 0.302718 , 0.172675 , 0.26617 , 0.317209 , 0.393129 , 0.296403 , 0.43052 , 0.288717 , 0.3162 , 0.185768 , 0.326024 
 788 , 0.203387 , 0.232542 , 0.198897 , 0.29024 , 0.215071 , 0.279157 , 0.333013 , 0.302516 , 0.318403 , 0.302859 , 0.172733 , 0.266381 , 0.317487 , 0.39335 , 0.296554 , 0.430735 , 0.288906 , 0.316404 , 0.185926 , 0.326208 
 789 , 0.203382 , 0.232684 , 0.199038 , 0.290297 , 0.215199 , 0.279341 , 0.333203 , 0.302623 , 0.318663 , 0.302984 , 0.172792 , 0.266588 , 0.31783 , 0.393603 , 0.296724 , 0.430962 , 0.289111 , 0.316626 , 0.186073 , 0.32647 
 790 , 0.203377 , 0.232826 , 0.199189 , 0.290363 , 0.215327 , 0.279543 , 0.333403 , 0.302721 , 0.318914 , 0.30312 , 0.172853 , 0.266806 , 0.318173 , 0.393858 , 0.296894 , 0.4312 , 0.289317 , 0.316848 , 0.186229 , 0.326733 
 791 , 0.203387 , 0.232922 , 0.199297 , 0.290373 , 0.215453 , 0.279714 , 0.333593 , 0.302837 , 0.319149 , 0.303272 , 0.17288 , 0.26701 , 0.318474 , 0.394107 , 0.297026 , 0.431405 , 0.289476 , 0.317021 , 0.186325 , 0.326959 
 792 , 0.203395 , 0.232919 , 0.199325 , 0.290376 , 0.215585 , 0.279785 , 0.333682 , 0.302937 , 0.319419 , 0.303436 , 0.172908 , 0.267243 , 0.318642 , 0.394339 , 0.297147 , 0.431587 , 0.289627 , 0.317199 , 0.186431 , 0.327031 
 793 , 0.203409 , 0.232913 , 0.19935 , 0.290376 , 0.215716 , 0.279845 , 0.333767 , 0.303034 , 0.319686 , 0.303598 , 0.172935 , 0.267474 , 0.318817 , 0.394568 , 0.297274 , 0.431783 , 0.289794 , 0.317374 , 0.186536 , 0.32711 
 794 , 0.203416 , 0.232929 , 0.199397 , 0.290404 , 0.21584 , 0.27991 , 0.333838 , 0.303123 , 0.319954 , 0.303788 , 0.172978 , 0.267707 , 0.318993 , 0.394786 , 0.297424 , 0.431957 , 0.289942 , 0.317561 , 0.186677 , 0.327177 
 795 , 0.203431 , 0.233001 , 0.199497 , 0.29044 , 0.215963 , 0.280042 , 0.333936 , 0.303221 , 0.320204 , 0.303988 , 0.173058 , 0.267936 , 0.319234 , 0.395014 , 0.297597 , 0.432119 , 0.29008 , 0.317738 , 0.186846 , 0.327305 
 796 , 0.203463 , 0.233079 , 0.199603 , 0.290493 , 0.216096 , 0.280196 , 0.334054 , 0.30332 , 0.320451 , 0.304197 , 0.173136 , 0.268163 , 0.319499 , 0.395253 , 0.29777 , 0.432276 , 0.290234 , 0.317911 , 0.187007 , 0.32746 
 797 , 0.203483 , 0.233156 , 0.199705 , 0.290526 , 0.216209 , 0.280349 , 0.334172 , 0.303428 , 0.320698 , 0.304379 , 0.173209 , 0.26838 , 0.319747 , 0.395486 , 0.297942 , 0.432427 , 0.290378 , 0.318075 , 0.187164 , 0.327597 
 798 , 0.203454 , 0.233182 , 0.199768 , 0.290515 , 0.216286 , 0.280491 , 0.334249 , 0.303504 , 0.320909 , 0.304492 , 0.173272 , 0.268565 , 0.319948 , 0.395711 , 0.298072 , 0.432571 , 0.290543 , 0.31822 , 0.187268 , 0.32769 
 799 , 0.203414 , 0.233214 , 0.199809 , 0.290512 , 0.216354 , 0.280622 , 0.334352 , 0.303591 , 0.321135 , 0.304599 , 0.173346 , 0.268754 , 0.320155 , 0.395949 , 0.298212 , 0.432727 , 0.290706 , 0.318389 , 0.187377 , 0.327771 
 800 , 0.203377 , 0.233239 , 0.199862 , 0.290504 , 0.216435 , 0.280765 , 0.334451 , 0.303682 , 0.321365 , 0.304709 , 0.173422 , 0.268946 , 0.320366 , 0.396182 , 0.298355 , 0.432888 , 0.290883 , 0.318562 , 0.187488 , 0.327866 
 801 , 0.203384 , 0.233298 , 0.19991 , 0.290532 , 0.216548 , 0.280897 , 0.33461 , 0.303751 , 0.321613 , 0.304882 , 0.173489 , 0.269141 , 0.320584 , 0.396467 , 0.298462 , 0.433097 , 0.29106 , 0.318769 , 0.18758 , 0.327968 
 802 , 0.203395 , 0.233364 , 0.199972 , 0.290576 , 0.216677 , 0.281069 , 0.334783 , 0.303812 , 0.321881 , 0.305083 , 0.173565 , 0.269344 , 0.320824 , 0.396735 , 0.298572 , 0.433318 , 0.291262 , 0.318969 , 0.187663 , 0.328096 
 803 , 0.203411 , 0.233427 , 0.200021 , 0.290619 , 0.216803 , 0.281238 , 0.334966 , 0.303862 , 0.322149 , 0.305293 , 0.173626 , 0.269546 , 0.321062 , 0.397005 , 0.298689 , 0.433541 , 0.291473 , 0.319186 , 0.187752 , 0.328223 
 804 , 0.203403 , 0.233446 , 0.20009 , 0.290648 , 0.216899 , 0.28139 , 0.335129 , 0.303929 , 0.322408 , 0.305488 , 0.173668 , 0.269873 , 0.321298 , 0.397259 , 0.298814 , 0.433723 , 0.291684 , 0.319375 , 0.187873 , 0.328391 
 805 , 0.203365 , 0.233437 , 0.200145 , 0.290602 , 0.21695 , 0.281502 , 0.335232 , 0.303971 , 0.322639 , 0.305619 , 0.17365 , 0.270249 , 0.321497 , 0.397453 , 0.298906 , 0.433825 , 0.291838 , 0.319512 , 0.188002 , 0.3285 
 806 , 0.203314 , 0.233414 , 0.200208 , 0.290554 , 0.216985 , 0.281594 , 0.335329 , 0.304019 , 0.322868 , 0.305754 , 0.173627 , 0.270626 , 0.321705 , 0.397649 , 0.298999 , 0.433913 , 0.291999 , 0.319641 , 0.188123 , 0.328592 
 807 , 0.203231 , 0.233377 , 0.200252 , 0.290465 , 0.217031 , 0.28168 , 0.335393 , 0.304059 , 0.323072 , 0.30584 , 0.173602 , 0.270914 , 0.321903 , 0.397788 , 0.299081 , 0.434015 , 0.292134 , 0.319745 , 0.188261 , 0.328681 
 808 , 0.203057 , 0.233307 , 0.200284 , 0.290305 , 0.21709 , 0.281712 , 0.335377 , 0.304054 , 0.323195 , 0.305782 , 0.173594 , 0.270926 , 0.322037 , 0.397749 , 0.299107 , 0.434067 , 0.292166 , 0.319787 , 0.188397 , 0.328731 
 809 , 0.202873 , 0.233204 , 0.200301 , 0.290131 , 0.217138 , 0.281745 , 0.335337 , 0.304053 , 0.323311 , 0.305701 , 0.173553 , 0.270939 , 0.322149 , 0.397676 , 0.299088 , 0.434067 , 0.292161 , 0.319785 , 0.188513 , 0.328752 
