  time  ,43:06 PM,43:13 PM,43:20 PM,43:27 PM,43:35 PM,43:52 PM,43:59 PM,44:06 PM,44:13 PM,44:21 PM,44:39 PM,44:46 PM,44:56 PM,45:04 PM,45:13 PM,46:10 PM,46:24 PM,46:31 PM,46:41 PM,46:48 PM,47:16 PM,47:22 PM,47:29 PM,47:36 PM,47:45 PM,48:16 PM,48:24 PM,48:30 PM,48:37 PM,48:45 PM,49:11 PM,49:18 PM,49:25 PM,49:31 PM,49:38 PM,50:44 PM,50:56 PM,51:03 PM,51:11 PM,51:19 PM,51:46 PM,51:51 PM,51:59 PM,52:06 PM,52:13 PM,53:19 PM,53:26 PM,53:33 PM,53:40 PM,53:50 PM,54:27 PM,54:34 PM,54:43 PM,54:51 PM,54:57 PM,55:32 PM,55:41 PM,55:49 PM,55:55 PM,56:07 PM,56:42 PM,56:52 PM,56:58 PM,57:06 PM,57:13 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 702 , 0.12338 , 0.100172 , 0.111925 , 0.095463 , 0.084135 , 0.099907 , 0.174888 , 0.194055 , 0.158532 , 0.106929 , 0.151043 , 0.144891 , 0.148636 , 0.182907 , 0.163199 , 0.183278 , 0.167601 , 0.176076 , 0.168969 , 0.160717 , 0.114598 , 0.134698 , 0.114248 , 0.130763 , 0.139853 , 0.177444 , 0.162796 , 0.159137 , 0.199676 , 0.155668 , 0.156697 , 0.187754 , 0.163008 , 0.144637 , 0.125385 , 0.172459 , 0.161544 , 0.144934 , 0.179534 , 0.161428 , 0.161894 , 0.099822 , 0.111999 , 0.107099 , 0.104277 , 0.154098 , 0.16478 , 0.167463 , 0.171377 , 0.182864 , 0.164207 , 0.165225 , 0.190364 , 0.179099 , 0.152995 , 0.185336 , 0.107756 , 0.138379 , 0.127337 , 0.070717 , 0.143088 , 0.107024 , 0.128758 , 0.144308 , 0.135409 
 703 , 0.128459 , 0.104371 , 0.1166 , 0.099739 , 0.088376 , 0.103918 , 0.184728 , 0.205208 , 0.168459 , 0.112031 , 0.155924 , 0.149477 , 0.154489 , 0.189118 , 0.168649 , 0.19146 , 0.17213 , 0.180371 , 0.173998 , 0.164913 , 0.120261 , 0.14053 , 0.119417 , 0.137164 , 0.146069 , 0.184908 , 0.169313 , 0.164175 , 0.205662 , 0.162856 , 0.162592 , 0.193275 , 0.167952 , 0.148781 , 0.129652 , 0.177986 , 0.166306 , 0.149224 , 0.184929 , 0.165705 , 0.167994 , 0.104371 , 0.116136 , 0.111377 , 0.107473 , 0.158372 , 0.169577 , 0.171613 , 0.175855 , 0.188284 , 0.169113 , 0.169756 , 0.195258 , 0.184612 , 0.157274 , 0.195237 , 0.113709 , 0.144666 , 0.133471 , 0.074248 , 0.147694 , 0.110945 , 0.132775 , 0.14838 , 0.139612 
 704 , 0.133483 , 0.108523 , 0.12126 , 0.10405 , 0.092741 , 0.107924 , 0.194585 , 0.216437 , 0.178562 , 0.117133 , 0.160774 , 0.154064 , 0.160333 , 0.19531 , 0.174025 , 0.19951 , 0.176608 , 0.184599 , 0.178971 , 0.169059 , 0.125964 , 0.146367 , 0.124578 , 0.143553 , 0.152289 , 0.192317 , 0.175789 , 0.169195 , 0.211565 , 0.169983 , 0.16846 , 0.198765 , 0.172828 , 0.152867 , 0.133861 , 0.183476 , 0.171012 , 0.153507 , 0.19027 , 0.169899 , 0.174183 , 0.109048 , 0.120357 , 0.115726 , 0.110718 , 0.16259 , 0.17433 , 0.175716 , 0.180263 , 0.19364 , 0.173952 , 0.174235 , 0.200077 , 0.190039 , 0.161509 , 0.20517 , 0.119738 , 0.150966 , 0.139657 , 0.077798 , 0.152331 , 0.114886 , 0.136832 , 0.152489 , 0.143826 
 705 , 0.138459 , 0.112665 , 0.125959 , 0.108509 , 0.09745 , 0.112018 , 0.204613 , 0.228025 , 0.189251 , 0.122335 , 0.16562 , 0.158686 , 0.166205 , 0.201532 , 0.17932 , 0.20738 , 0.181023 , 0.188688 , 0.183853 , 0.173086 , 0.131807 , 0.152368 , 0.129802 , 0.15005 , 0.158644 , 0.199704 , 0.182244 , 0.174266 , 0.217384 , 0.177054 , 0.17436 , 0.204226 , 0.177639 , 0.156911 , 0.137989 , 0.18898 , 0.175676 , 0.157871 , 0.19559 , 0.173995 , 0.180678 , 0.114075 , 0.124821 , 0.12032 , 0.114117 , 0.166716 , 0.179028 , 0.17979 , 0.184563 , 0.19888 , 0.178746 , 0.178673 , 0.204706 , 0.19536 , 0.165703 , 0.215379 , 0.126063 , 0.157401 , 0.146071 , 0.081463 , 0.157099 , 0.118983 , 0.141048 , 0.156702 , 0.148097 
 706 , 0.143387 , 0.116758 , 0.130592 , 0.112908 , 0.102115 , 0.116063 , 0.214515 , 0.239473 , 0.19981 , 0.127478 , 0.1704 , 0.16326 , 0.172009 , 0.207687 , 0.184555 , 0.215127 , 0.185364 , 0.192722 , 0.188665 , 0.177052 , 0.137565 , 0.1583 , 0.134961 , 0.156484 , 0.164941 , 0.207012 , 0.188613 , 0.179273 , 0.223139 , 0.184026 , 0.180196 , 0.209607 , 0.182386 , 0.160905 , 0.142069 , 0.194414 , 0.18029 , 0.162171 , 0.200858 , 0.178028 , 0.187118 , 0.119041 , 0.129222 , 0.124853 , 0.117485 , 0.170805 , 0.183663 , 0.183829 , 0.188779 , 0.204034 , 0.183497 , 0.18305 , 0.209254 , 0.20063 , 0.16984 , 0.225495 , 0.132293 , 0.163748 , 0.152395 , 0.085086 , 0.161797 , 0.123026 , 0.145224 , 0.160842 , 0.152301 
 707 , 0.148255 , 0.120811 , 0.135188 , 0.117273 , 0.106712 , 0.120058 , 0.224316 , 0.250801 , 0.210259 , 0.132558 , 0.175121 , 0.167778 , 0.177751 , 0.213765 , 0.189735 , 0.2228 , 0.189663 , 0.196697 , 0.193417 , 0.180969 , 0.143253 , 0.164168 , 0.140056 , 0.162848 , 0.171171 , 0.21424 , 0.194912 , 0.184228 , 0.228833 , 0.190921 , 0.18596 , 0.214931 , 0.187074 , 0.164859 , 0.146099 , 0.19978 , 0.184847 , 0.166437 , 0.206061 , 0.182021 , 0.193479 , 0.123967 , 0.133589 , 0.12934 , 0.120811 , 0.174853 , 0.18825 , 0.187827 , 0.192963 , 0.209135 , 0.188198 , 0.187384 , 0.213765 , 0.205855 , 0.173945 , 0.235496 , 0.138467 , 0.170037 , 0.158651 , 0.088664 , 0.166448 , 0.12704 , 0.149358 , 0.164952 , 0.156464 
 708 , 0.153017 , 0.124738 , 0.139686 , 0.121732 , 0.111695 , 0.124121 , 0.234097 , 0.262345 , 0.221188 , 0.13771 , 0.179763 , 0.172206 , 0.183407 , 0.219798 , 0.1947 , 0.230041 , 0.193856 , 0.200578 , 0.198004 , 0.184735 , 0.149064 , 0.170137 , 0.145173 , 0.169252 , 0.177436 , 0.22127 , 0.20101 , 0.189069 , 0.234231 , 0.197624 , 0.191622 , 0.220138 , 0.191632 , 0.168614 , 0.14996 , 0.205046 , 0.189264 , 0.170693 , 0.21112 , 0.185857 , 0.200053 , 0.129196 , 0.138142 , 0.134024 , 0.124213 , 0.178754 , 0.192703 , 0.191632 , 0.196903 , 0.214064 , 0.192734 , 0.191632 , 0.217935 , 0.210842 , 0.177858 , 0.245544 , 0.144977 , 0.176468 , 0.165144 , 0.092373 , 0.171249 , 0.131162 , 0.153584 , 0.1692 , 0.160697 
 709 , 0.157714 , 0.128592 , 0.144115 , 0.126136 , 0.11663 , 0.128121 , 0.243759 , 0.273791 , 0.232043 , 0.142795 , 0.184318 , 0.176541 , 0.188974 , 0.225719 , 0.199554 , 0.237169 , 0.197948 , 0.204364 , 0.202491 , 0.188411 , 0.154808 , 0.17603 , 0.150234 , 0.175559 , 0.183602 , 0.228226 , 0.207004 , 0.193834 , 0.239482 , 0.204231 , 0.197191 , 0.225248 , 0.196096 , 0.172295 , 0.153754 , 0.210227 , 0.19363 , 0.174884 , 0.21609 , 0.189598 , 0.206523 , 0.134363 , 0.142641 , 0.13864 , 0.127569 , 0.182548 , 0.197068 , 0.195308 , 0.200741 , 0.218873 , 0.19715 , 0.195799 , 0.221974 , 0.215691 , 0.181678 , 0.255455 , 0.151431 , 0.182834 , 0.171568 , 0.096042 , 0.175979 , 0.135212 , 0.157714 , 0.173369 , 0.164866 
 710 , 0.162401 , 0.132459 , 0.148549 , 0.130547 , 0.121567 , 0.132124 , 0.253436 , 0.285239 , 0.24291 , 0.147898 , 0.188875 , 0.180891 , 0.19456 , 0.231641 , 0.204415 , 0.244303 , 0.202045 , 0.208158 , 0.206978 , 0.192088 , 0.16056 , 0.181928 , 0.155292 , 0.181877 , 0.18977 , 0.235191 , 0.213009 , 0.198608 , 0.244741 , 0.210853 , 0.202767 , 0.23037 , 0.200571 , 0.175989 , 0.15754 , 0.215409 , 0.197987 , 0.17908 , 0.221084 , 0.193339 , 0.212999 , 0.139528 , 0.147166 , 0.14327 , 0.130924 , 0.186352 , 0.201455 , 0.198984 , 0.204588 , 0.223698 , 0.201557 , 0.199971 , 0.226027 , 0.220555 , 0.185498 , 0.265376 , 0.157896 , 0.18921 , 0.177992 , 0.099721 , 0.180718 , 0.139263 , 0.161842 , 0.177545 , 0.169032 
 711 , 0.167098 , 0.136384 , 0.15308 , 0.135122 , 0.126825 , 0.136262 , 0.263138 , 0.297017 , 0.254098 , 0.153161 , 0.193424 , 0.185269 , 0.200092 , 0.237667 , 0.209213 , 0.251155 , 0.20621 , 0.211921 , 0.211443 , 0.195735 , 0.166528 , 0.187967 , 0.160511 , 0.188303 , 0.196081 , 0.242075 , 0.218945 , 0.203431 , 0.250025 , 0.217408 , 0.208358 , 0.235458 , 0.204988 , 0.179691 , 0.161325 , 0.220615 , 0.202331 , 0.183315 , 0.22597 , 0.197068 , 0.219658 , 0.144986 , 0.151827 , 0.14804 , 0.134429 , 0.190135 , 0.205793 , 0.202657 , 0.208348 , 0.228454 , 0.205945 , 0.204133 , 0.230072 , 0.225308 , 0.18927 , 0.275486 , 0.164705 , 0.195836 , 0.184709 , 0.103533 , 0.185636 , 0.143439 , 0.166161 , 0.181879 , 0.173318 
 712 , 0.171612 , 0.140196 , 0.157495 , 0.139669 , 0.132159 , 0.140358 , 0.272639 , 0.308757 , 0.265292 , 0.158377 , 0.197778 , 0.189458 , 0.205369 , 0.243503 , 0.213739 , 0.25759 , 0.210182 , 0.215401 , 0.215645 , 0.199136 , 0.172483 , 0.193917 , 0.165663 , 0.194626 , 0.202257 , 0.24857 , 0.224623 , 0.208054 , 0.255046 , 0.223722 , 0.213729 , 0.24025 , 0.209149 , 0.183124 , 0.164943 , 0.225576 , 0.206392 , 0.18736 , 0.230522 , 0.200555 , 0.226225 , 0.150502 , 0.15641 , 0.152752 , 0.137865 , 0.193684 , 0.209828 , 0.206078 , 0.211783 , 0.232923 , 0.210071 , 0.207963 , 0.233825 , 0.229731 , 0.192792 , 0.285438 , 0.171581 , 0.20242 , 0.191434 , 0.107331 , 0.190451 , 0.147533 , 0.170406 , 0.186104 , 0.1775 
 713 , 0.17622 , 0.144093 , 0.162017 , 0.144315 , 0.137617 , 0.144547 , 0.282355 , 0.320757 , 0.276727 , 0.163712 , 0.202224 , 0.193731 , 0.210768 , 0.249462 , 0.218353 , 0.264158 , 0.214248 , 0.218969 , 0.219937 , 0.202618 , 0.17857 , 0.199985 , 0.170924 , 0.201074 , 0.208579 , 0.255211 , 0.230427 , 0.212785 , 0.260174 , 0.230175 , 0.219231 , 0.245154 , 0.21339 , 0.18663 , 0.168645 , 0.230649 , 0.210536 , 0.191492 , 0.235168 , 0.204121 , 0.232929 , 0.156137 , 0.161089 , 0.157579 , 0.141379 , 0.197322 , 0.213955 , 0.209578 , 0.215297 , 0.237488 , 0.214278 , 0.211877 , 0.23766 , 0.23426 , 0.196394 , 0.29562 , 0.178611 , 0.209154 , 0.19829 , 0.111219 , 0.195365 , 0.151719 , 0.174727 , 0.190412 , 0.181758 
 714 , 0.180953 , 0.148084 , 0.16666 , 0.149119 , 0.143309 , 0.148858 , 0.292277 , 0.333088 , 0.288578 , 0.169203 , 0.206696 , 0.198072 , 0.216205 , 0.255558 , 0.22303 , 0.270756 , 0.218356 , 0.222568 , 0.224257 , 0.206123 , 0.184863 , 0.206284 , 0.17637 , 0.207731 , 0.215079 , 0.261921 , 0.236269 , 0.217582 , 0.265328 , 0.236671 , 0.224779 , 0.25016 , 0.217683 , 0.190171 , 0.172389 , 0.235786 , 0.214727 , 0.195729 , 0.239897 , 0.207711 , 0.239817 , 0.161985 , 0.165906 , 0.162548 , 0.145008 , 0.201007 , 0.218115 , 0.213099 , 0.218819 , 0.242119 , 0.218517 , 0.215803 , 0.241536 , 0.238822 , 0.200012 , 0.306089 , 0.185979 , 0.216155 , 0.20547 , 0.115275 , 0.200454 , 0.156075 , 0.179234 , 0.194865 , 0.18616 
 715 , 0.185785 , 0.152165 , 0.171408 , 0.154122 , 0.149386 , 0.153339 , 0.302344 , 0.345806 , 0.301 , 0.174839 , 0.211057 , 0.202409 , 0.221551 , 0.261702 , 0.227651 , 0.277122 , 0.222384 , 0.226086 , 0.228464 , 0.209512 , 0.191433 , 0.212843 , 0.182012 , 0.214578 , 0.221772 , 0.268614 , 0.242008 , 0.222374 , 0.27031 , 0.243011 , 0.230229 , 0.255191 , 0.221892 , 0.19366 , 0.176083 , 0.240874 , 0.218822 , 0.200001 , 0.244576 , 0.211228 , 0.246884 , 0.168107 , 0.170866 , 0.167706 , 0.148764 , 0.204626 , 0.222153 , 0.216505 , 0.222163 , 0.246693 , 0.222605 , 0.219665 , 0.245319 , 0.243272 , 0.203522 , 0.316841 , 0.193861 , 0.223538 , 0.213084 , 0.119579 , 0.20571 , 0.160623 , 0.183939 , 0.199429 , 0.190681 
 716 , 0.190727 , 0.156333 , 0.176277 , 0.159235 , 0.155612 , 0.157924 , 0.312675 , 0.358838 , 0.313766 , 0.18062 , 0.215525 , 0.206849 , 0.227023 , 0.268003 , 0.232367 , 0.283624 , 0.226483 , 0.229665 , 0.232748 , 0.212953 , 0.198163 , 0.219558 , 0.187785 , 0.22158 , 0.228625 , 0.275478 , 0.247868 , 0.227274 , 0.275368 , 0.24947 , 0.23581 , 0.260347 , 0.226183 , 0.197242 , 0.179849 , 0.246077 , 0.222991 , 0.204387 , 0.24934 , 0.214815 , 0.254103 , 0.174376 , 0.175927 , 0.172995 , 0.1526 , 0.20831 , 0.226253 , 0.219958 , 0.225572 , 0.251331 , 0.226773 , 0.223621 , 0.249159 , 0.247778 , 0.207109 , 0.327846 , 0.201935 , 0.231086 , 0.220889 , 0.123979 , 0.211082 , 0.165269 , 0.188746 , 0.204097 , 0.195291 
 717 , 0.195825 , 0.160632 , 0.181303 , 0.164515 , 0.16204 , 0.162659 , 0.323321 , 0.372287 , 0.326924 , 0.186583 , 0.220118 , 0.211425 , 0.232664 , 0.274494 , 0.237226 , 0.290324 , 0.230708 , 0.233363 , 0.237156 , 0.216505 , 0.205087 , 0.226486 , 0.193729 , 0.228802 , 0.235689 , 0.282559 , 0.253914 , 0.232325 , 0.280583 , 0.256139 , 0.241557 , 0.265651 , 0.230608 , 0.200925 , 0.183738 , 0.251448 , 0.227285 , 0.2089 , 0.254243 , 0.218512 , 0.261549 , 0.180844 , 0.181143 , 0.178448 , 0.15656 , 0.212104 , 0.230479 , 0.223512 , 0.229081 , 0.25612 , 0.231058 , 0.227694 , 0.253105 , 0.252437 , 0.210806 , 0.33918 , 0.210247 , 0.238863 , 0.228922 , 0.128524 , 0.216605 , 0.170054 , 0.193699 , 0.20889 , 0.200037 
 718 , 0.200648 , 0.164763 , 0.186255 , 0.169799 , 0.16859 , 0.167281 , 0.333502 , 0.385604 , 0.340064 , 0.192411 , 0.22442 , 0.215538 , 0.237871 , 0.280596 , 0.241648 , 0.296269 , 0.2346 , 0.236801 , 0.241252 , 0.219751 , 0.212118 , 0.233401 , 0.199578 , 0.235978 , 0.242669 , 0.289082 , 0.259511 , 0.23692 , 0.285305 , 0.262257 , 0.247001 , 0.270525 , 0.234541 , 0.204286 , 0.187226 , 0.256468 , 0.23116 , 0.213168 , 0.258718 , 0.221892 , 0.268909 , 0.187395 , 0.186374 , 0.183856 , 0.160392 , 0.215538 , 0.234412 , 0.226888 , 0.23235 , 0.260503 , 0.234987 , 0.231378 , 0.256597 , 0.256666 , 0.21413 , 0.350344 , 0.218858 , 0.246783 , 0.237287 , 0.133161 , 0.222001 , 0.174894 , 0.198606 , 0.213614 , 0.204653 
 719 , 0.205682 , 0.169079 , 0.19142 , 0.17528 , 0.175359 , 0.172095 , 0.344062 , 0.399416 , 0.353626 , 0.198452 , 0.228933 , 0.219864 , 0.243313 , 0.286977 , 0.24631 , 0.302524 , 0.238704 , 0.240465 , 0.245598 , 0.223207 , 0.219419 , 0.240613 , 0.205672 , 0.243461 , 0.249949 , 0.295878 , 0.265338 , 0.241741 , 0.2903 , 0.268681 , 0.252689 , 0.275624 , 0.238685 , 0.207818 , 0.190896 , 0.261738 , 0.235263 , 0.217649 , 0.263439 , 0.225462 , 0.276583 , 0.194209 , 0.191826 , 0.189462 , 0.164381 , 0.219201 , 0.238576 , 0.230496 , 0.235856 , 0.26516 , 0.239169 , 0.235253 , 0.260344 , 0.261165 , 0.217609 , 0.361973 , 0.227806 , 0.255043 , 0.245983 , 0.137985 , 0.227667 , 0.179978 , 0.203753 , 0.218588 , 0.209499 
 720 , 0.210816 , 0.173481 , 0.196677 , 0.180881 , 0.182253 , 0.176994 , 0.354836 , 0.413502 , 0.367456 , 0.20462 , 0.233529 , 0.224264 , 0.248851 , 0.293467 , 0.251071 , 0.308908 , 0.242892 , 0.244204 , 0.250015 , 0.226731 , 0.226879 , 0.247973 , 0.211882 , 0.251081 , 0.257386 , 0.302811 , 0.271287 , 0.246651 , 0.295391 , 0.275234 , 0.258491 , 0.280828 , 0.242912 , 0.211428 , 0.194635 , 0.267104 , 0.239448 , 0.222212 , 0.268268 , 0.229108 , 0.28442 , 0.201157 , 0.197388 , 0.195178 , 0.168459 , 0.222932 , 0.242823 , 0.23417 , 0.239419 , 0.269896 , 0.243425 , 0.239212 , 0.264174 , 0.265752 , 0.221166 , 0.373829 , 0.236933 , 0.263453 , 0.25485 , 0.142905 , 0.23345 , 0.185153 , 0.209001 , 0.223662 , 0.214457 
 721 , 0.215496 , 0.177497 , 0.201646 , 0.186231 , 0.188999 , 0.181527 , 0.364775 , 0.426806 , 0.3806 , 0.210381 , 0.237543 , 0.228153 , 0.253681 , 0.29931 , 0.255237 , 0.314422 , 0.246561 , 0.247382 , 0.253877 , 0.229718 , 0.234012 , 0.254953 , 0.217716 , 0.258269 , 0.264411 , 0.308944 , 0.27653 , 0.251011 , 0.29975 , 0.28101 , 0.263658 , 0.285401 , 0.24661 , 0.214538 , 0.19789 , 0.271835 , 0.243176 , 0.226294 , 0.27249 , 0.232241 , 0.291739 , 0.207798 , 0.202605 , 0.200521 , 0.172195 , 0.226128 , 0.246492 , 0.237367 , 0.242482 , 0.274055 , 0.247099 , 0.242687 , 0.267355 , 0.269712 , 0.224201 , 0.384933 , 0.245857 , 0.271639 , 0.26359 , 0.147674 , 0.238804 , 0.190056 , 0.213941 , 0.228339 , 0.219027 
 722 , 0.220223 , 0.18155 , 0.206711 , 0.191687 , 0.195911 , 0.186097 , 0.374749 , 0.440193 , 0.393842 , 0.216223 , 0.241589 , 0.232067 , 0.258477 , 0.305228 , 0.259423 , 0.319979 , 0.250321 , 0.250662 , 0.257823 , 0.232799 , 0.241345 , 0.262126 , 0.223677 , 0.265608 , 0.271647 , 0.31514 , 0.281872 , 0.255472 , 0.304233 , 0.286818 , 0.268896 , 0.290096 , 0.250418 , 0.217706 , 0.201199 , 0.276652 , 0.247033 , 0.230477 , 0.276828 , 0.235472 , 0.299238 , 0.214575 , 0.20796 , 0.205979 , 0.176028 , 0.229423 , 0.250233 , 0.240701 , 0.245677 , 0.278379 , 0.250896 , 0.24634 , 0.270633 , 0.273765 , 0.227375 , 0.396232 , 0.255043 , 0.280145 , 0.272691 , 0.152585 , 0.244331 , 0.195131 , 0.219053 , 0.23317 , 0.223745 
 723 , 0.22496 , 0.185618 , 0.211784 , 0.197159 , 0.202832 , 0.190687 , 0.384761 , 0.453617 , 0.407133 , 0.222089 , 0.245658 , 0.235995 , 0.26329 , 0.311157 , 0.263621 , 0.325558 , 0.254094 , 0.253948 , 0.261772 , 0.235878 , 0.248694 , 0.269323 , 0.22967 , 0.272972 , 0.278908 , 0.321364 , 0.287228 , 0.259952 , 0.308734 , 0.292658 , 0.274169 , 0.294809 , 0.25425 , 0.220883 , 0.204525 , 0.281477 , 0.250922 , 0.234671 , 0.281185 , 0.238729 , 0.306758 , 0.221369 , 0.213331 , 0.211463 , 0.179876 , 0.232725 , 0.253987 , 0.244042 , 0.248869 , 0.282713 , 0.254707 , 0.249998 , 0.273916 , 0.277838 , 0.230565 , 0.40758 , 0.264263 , 0.288688 , 0.281827 , 0.157515 , 0.249871 , 0.200224 , 0.224181 , 0.238029 , 0.228492 
 724 , 0.229532 , 0.189562 , 0.216748 , 0.202511 , 0.209649 , 0.19517 , 0.394407 , 0.466695 , 0.42014 , 0.227817 , 0.249492 , 0.23972 , 0.267864 , 0.31687 , 0.267593 , 0.330826 , 0.257686 , 0.257085 , 0.26553 , 0.2388 , 0.255962 , 0.276465 , 0.235536 , 0.280251 , 0.286053 , 0.327252 , 0.292328 , 0.264223 , 0.312977 , 0.298207 , 0.279196 , 0.299292 , 0.257879 , 0.223895 , 0.207683 , 0.286082 , 0.254606 , 0.238723 , 0.285317 , 0.241793 , 0.314081 , 0.22804 , 0.218559 , 0.216806 , 0.183616 , 0.235866 , 0.25754 , 0.247216 , 0.251913 , 0.286827 , 0.258296 , 0.253444 , 0.277017 , 0.281675 , 0.233561 , 0.418648 , 0.273462 , 0.2972 , 0.290992 , 0.162444 , 0.255255 , 0.205252 , 0.229222 , 0.242742 , 0.233115 
 725 , 0.234021 , 0.193444 , 0.221685 , 0.207825 , 0.216396 , 0.19966 , 0.403673 , 0.479498 , 0.432947 , 0.23348 , 0.253131 , 0.243306 , 0.272242 , 0.322442 , 0.271412 , 0.335704 , 0.261123 , 0.260139 , 0.269115 , 0.241568 , 0.263227 , 0.283651 , 0.241337 , 0.28755 , 0.293148 , 0.332769 , 0.297144 , 0.268275 , 0.31695 , 0.303428 , 0.28396 , 0.303582 , 0.261307 , 0.226772 , 0.210653 , 0.290426 , 0.258112 , 0.24264 , 0.28922 , 0.244686 , 0.321197 , 0.23458 , 0.223645 , 0.222023 , 0.187257 , 0.238847 , 0.26094 , 0.250236 , 0.25484 , 0.290687 , 0.261635 , 0.256635 , 0.279973 , 0.285311 , 0.236347 , 0.429414 , 0.282773 , 0.30586 , 0.300407 , 0.16749 , 0.260506 , 0.210306 , 0.234243 , 0.24735 , 0.237659 
 726 , 0.23861 , 0.197421 , 0.226729 , 0.213237 , 0.223209 , 0.204229 , 0.413078 , 0.492496 , 0.445896 , 0.239227 , 0.256895 , 0.247 , 0.276742 , 0.328154 , 0.275344 , 0.3407 , 0.264658 , 0.263298 , 0.272817 , 0.244435 , 0.27056 , 0.290909 , 0.247212 , 0.29493 , 0.300331 , 0.338405 , 0.302057 , 0.272441 , 0.321017 , 0.30875 , 0.288816 , 0.307969 , 0.264841 , 0.229728 , 0.21369 , 0.294873 , 0.261697 , 0.246634 , 0.293214 , 0.247666 , 0.328424 , 0.241185 , 0.228792 , 0.227307 , 0.19095 , 0.241908 , 0.264427 , 0.253355 , 0.257869 , 0.294651 , 0.265073 , 0.259913 , 0.283039 , 0.289038 , 0.239227 , 0.440293 , 0.292143 , 0.314604 , 0.309898 , 0.172568 , 0.265825 , 0.215407 , 0.239333 , 0.252034 , 0.242284 
 727 , 0.243174 , 0.201363 , 0.231726 , 0.218602 , 0.229982 , 0.208763 , 0.422432 , 0.505417 , 0.458769 , 0.244947 , 0.260634 , 0.250661 , 0.281207 , 0.333829 , 0.27926 , 0.345671 , 0.268169 , 0.266425 , 0.276495 , 0.247278 , 0.277844 , 0.298127 , 0.25305 , 0.302261 , 0.307465 , 0.344004 , 0.306935 , 0.276572 , 0.32507 , 0.314036 , 0.293647 , 0.312331 , 0.268343 , 0.23267 , 0.216723 , 0.299284 , 0.265269 , 0.250603 , 0.297183 , 0.250622 , 0.335592 , 0.247751 , 0.233913 , 0.232555 , 0.194618 , 0.244947 , 0.26789 , 0.256452 , 0.260884 , 0.29858 , 0.268478 , 0.263168 , 0.286083 , 0.292751 , 0.242085 , 0.451118 , 0.301462 , 0.323297 , 0.319327 , 0.17762 , 0.271108 , 0.220481 , 0.244407 , 0.256693 , 0.246883 
 728 , 0.247262 , 0.204909 , 0.236331 , 0.223578 , 0.236292 , 0.212877 , 0.430711 , 0.517105 , 0.470466 , 0.250052 , 0.263869 , 0.253734 , 0.284974 , 0.338776 , 0.282577 , 0.349774 , 0.271147 , 0.269057 , 0.279643 , 0.249697 , 0.28482 , 0.304899 , 0.258346 , 0.309041 , 0.314027 , 0.348729 , 0.311055 , 0.280026 , 0.328401 , 0.318496 , 0.297823 , 0.316012 , 0.27131 , 0.235075 , 0.219244 , 0.303048 , 0.268357 , 0.254003 , 0.300527 , 0.253178 , 0.342074 , 0.253773 , 0.238575 , 0.23728 , 0.197852 , 0.247473 , 0.270802 , 0.259094 , 0.263495 , 0.301955 , 0.27131 , 0.265883 , 0.288579 , 0.295886 , 0.24452 , 0.460906 , 0.310518 , 0.331623 , 0.328583 , 0.18251 , 0.275961 , 0.225275 , 0.249045 , 0.260839 , 0.251001 
 729 , 0.251538 , 0.208631 , 0.241125 , 0.228699 , 0.242765 , 0.217155 , 0.439334 , 0.529157 , 0.482481 , 0.255335 , 0.26733 , 0.257023 , 0.28899 , 0.344007 , 0.286133 , 0.354171 , 0.274349 , 0.271933 , 0.283017 , 0.252353 , 0.291991 , 0.311877 , 0.263821 , 0.316029 , 0.320804 , 0.353749 , 0.315444 , 0.283726 , 0.33206 , 0.323239 , 0.302241 , 0.31996 , 0.274512 , 0.237674 , 0.221949 , 0.307073 , 0.271674 , 0.257608 , 0.304139 , 0.255968 , 0.348811 , 0.259966 , 0.243427 , 0.242161 , 0.201248 , 0.250244 , 0.273965 , 0.26198 , 0.266333 , 0.305597 , 0.274397 , 0.268845 , 0.291368 , 0.299288 , 0.247195 , 0.471052 , 0.319788 , 0.340172 , 0.338044 , 0.187518 , 0.281051 , 0.230252 , 0.253887 , 0.26523 , 0.255335 
