  time  ,15:08 AM,15:48 AM,16:08 AM,16:27 AM,16:50 AM,17:32 AM,17:50 AM,18:06 AM,18:20 AM,18:36 AM,19:53 AM,20:15 AM,20:32 AM,20:46 AM,21:03 AM,21:40 AM,22:06 AM,22:15 AM,22:29 AM,22:43 AM,24:50 AM,25:07 AM,25:19 AM,25:29 AM,25:41 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 697 , 0.093906 , 0.090505 , 0.111807 , 0.135178 , 0.089188 , 0.085121 , 0.102444 , 0.08913 , 0.096814 , 0.090924 , 0.107031 , 0.09515 , 0.139838 , 0.103688 , 0.093558 , 0.108044 , 0.082951 , 0.109926 , 0.091489 , 0.087075 , 0.080519 , 0.073515 , 0.082574 , 0.087292 , 0.064138 
 698 , 0.09878 , 0.0961 , 0.118104 , 0.144503 , 0.093636 , 0.090019 , 0.108579 , 0.094356 , 0.102267 , 0.097281 , 0.113118 , 0.101648 , 0.142687 , 0.107224 , 0.098852 , 0.114011 , 0.08754 , 0.117815 , 0.097339 , 0.090855 , 0.086532 , 0.079067 , 0.0879 , 0.093319 , 0.068044 
 699 , 0.10358 , 0.101645 , 0.124339 , 0.153772 , 0.098046 , 0.094835 , 0.114648 , 0.099509 , 0.107666 , 0.103595 , 0.11915 , 0.108082 , 0.145485 , 0.110705 , 0.104111 , 0.119924 , 0.092083 , 0.125658 , 0.103165 , 0.09462 , 0.092527 , 0.084585 , 0.093201 , 0.099308 , 0.071926 
 700 , 0.108306 , 0.10708 , 0.130458 , 0.162852 , 0.102373 , 0.099563 , 0.120616 , 0.104583 , 0.112956 , 0.10979 , 0.125081 , 0.114411 , 0.148246 , 0.11414 , 0.109276 , 0.125751 , 0.096567 , 0.133382 , 0.108905 , 0.098322 , 0.098436 , 0.090006 , 0.098407 , 0.105197 , 0.075756 
 701 , 0.114013 , 0.113588 , 0.137426 , 0.173317 , 0.107448 , 0.105108 , 0.127471 , 0.110454 , 0.11892 , 0.116807 , 0.131782 , 0.121671 , 0.151422 , 0.118168 , 0.11529 , 0.132264 , 0.101634 , 0.141978 , 0.115304 , 0.102399 , 0.105037 , 0.096245 , 0.104285 , 0.111801 , 0.080093 
 702 , 0.120254 , 0.12062 , 0.144806 , 0.184458 , 0.112915 , 0.111069 , 0.134734 , 0.116746 , 0.12524 , 0.12424 , 0.138861 , 0.129424 , 0.154835 , 0.122521 , 0.121761 , 0.139157 , 0.107027 , 0.151018 , 0.122028 , 0.106717 , 0.111985 , 0.102928 , 0.11052 , 0.118817 , 0.084686 
 703 , 0.126375 , 0.127522 , 0.152025 , 0.195377 , 0.118259 , 0.116915 , 0.141852 , 0.122904 , 0.13144 , 0.131524 , 0.145812 , 0.137038 , 0.158182 , 0.126809 , 0.128096 , 0.14591 , 0.112311 , 0.159917 , 0.128642 , 0.110954 , 0.118832 , 0.109499 , 0.116649 , 0.125717 , 0.089208 
 704 , 0.132391 , 0.134394 , 0.159222 , 0.20632 , 0.12353 , 0.12264 , 0.148901 , 0.128955 , 0.137523 , 0.138775 , 0.152726 , 0.144687 , 0.161378 , 0.131027 , 0.134477 , 0.152671 , 0.117563 , 0.168792 , 0.135228 , 0.115157 , 0.125756 , 0.116116 , 0.122751 , 0.132697 , 0.093778 
 705 , 0.138319 , 0.141387 , 0.166527 , 0.217636 , 0.128768 , 0.128257 , 0.156009 , 0.13496 , 0.143501 , 0.1461 , 0.159713 , 0.152637 , 0.164246 , 0.135168 , 0.141097 , 0.159575 , 0.122853 , 0.177846 , 0.141912 , 0.119357 , 0.132998 , 0.12295 , 0.128907 , 0.140032 , 0.098542 
 706 , 0.144142 , 0.148273 , 0.173717 , 0.228763 , 0.133918 , 0.133767 , 0.162999 , 0.140848 , 0.149384 , 0.153296 , 0.166581 , 0.16046 , 0.167047 , 0.139243 , 0.147614 , 0.166361 , 0.128058 , 0.186782 , 0.148492 , 0.123501 , 0.140135 , 0.129677 , 0.134961 , 0.147271 , 0.103245 
 707 , 0.149872 , 0.155037 , 0.180768 , 0.239683 , 0.138983 , 0.139174 , 0.169865 , 0.146628 , 0.15516 , 0.160366 , 0.17334 , 0.168148 , 0.16981 , 0.143262 , 0.154042 , 0.173054 , 0.133191 , 0.195568 , 0.154983 , 0.127589 , 0.147187 , 0.136312 , 0.140945 , 0.154424 , 0.107883 
 708 , 0.155984 , 0.162426 , 0.188043 , 0.25114 , 0.14427 , 0.144718 , 0.177008 , 0.152682 , 0.161121 , 0.167998 , 0.180405 , 0.176369 , 0.172876 , 0.147518 , 0.160945 , 0.180106 , 0.138603 , 0.204799 , 0.161801 , 0.131849 , 0.15468 , 0.143454 , 0.147232 , 0.161923 , 0.112864 
 709 , 0.162122 , 0.169818 , 0.195324 , 0.262619 , 0.149565 , 0.150267 , 0.184157 , 0.158746 , 0.16705 , 0.175624 , 0.187438 , 0.184576 , 0.175907 , 0.151738 , 0.167793 , 0.187101 , 0.143988 , 0.213957 , 0.168562 , 0.136035 , 0.162095 , 0.15055 , 0.153467 , 0.169345 , 0.117807 
 710 , 0.168235 , 0.177197 , 0.202577 , 0.274052 , 0.154834 , 0.155786 , 0.191282 , 0.164774 , 0.172971 , 0.183233 , 0.194448 , 0.192771 , 0.17894 , 0.155947 , 0.174634 , 0.194072 , 0.149347 , 0.223089 , 0.175318 , 0.140225 , 0.169496 , 0.157624 , 0.15969 , 0.176754 , 0.122746 
 711 , 0.174761 , 0.185062 , 0.210172 , 0.285795 , 0.160543 , 0.161669 , 0.198529 , 0.171072 , 0.179134 , 0.191205 , 0.201735 , 0.201399 , 0.182339 , 0.160543 , 0.181897 , 0.20144 , 0.15503 , 0.232478 , 0.18238 , 0.144702 , 0.177242 , 0.165224 , 0.166284 , 0.1847 , 0.12811 
 712 , 0.18162 , 0.193368 , 0.21812 , 0.297916 , 0.166601 , 0.167842 , 0.205931 , 0.177615 , 0.185532 , 0.199496 , 0.209229 , 0.210323 , 0.185919 , 0.165332 , 0.18939 , 0.208988 , 0.16086 , 0.241964 , 0.189563 , 0.149272 , 0.185078 , 0.173089 , 0.173022 , 0.192874 , 0.133665 
 713 , 0.188604 , 0.201824 , 0.226205 , 0.310269 , 0.172753 , 0.174121 , 0.213463 , 0.184259 , 0.192045 , 0.207936 , 0.216864 , 0.219415 , 0.18956 , 0.170202 , 0.197027 , 0.216665 , 0.166787 , 0.251622 , 0.196881 , 0.153912 , 0.193041 , 0.181083 , 0.179888 , 0.201199 , 0.139324 
 714 , 0.195686 , 0.210435 , 0.234386 , 0.322788 , 0.178937 , 0.180433 , 0.221013 , 0.190932 , 0.198545 , 0.216485 , 0.224562 , 0.228746 , 0.193196 , 0.175124 , 0.204887 , 0.224456 , 0.17282 , 0.261488 , 0.204318 , 0.158614 , 0.201246 , 0.189291 , 0.186868 , 0.209733 , 0.145109 
 715 , 0.202842 , 0.219216 , 0.242594 , 0.335498 , 0.185094 , 0.186693 , 0.228493 , 0.19753 , 0.204917 , 0.225123 , 0.23222 , 0.238484 , 0.196723 , 0.180019 , 0.213058 , 0.232312 , 0.178962 , 0.271562 , 0.211895 , 0.163315 , 0.209754 , 0.197781 , 0.193948 , 0.218502 , 0.151104 
 716 , 0.210191 , 0.228237 , 0.251016 , 0.348565 , 0.191419 , 0.193133 , 0.23616 , 0.204311 , 0.211456 , 0.233998 , 0.240088 , 0.248472 , 0.20033 , 0.185026 , 0.221422 , 0.240365 , 0.18525 , 0.281863 , 0.219629 , 0.168113 , 0.21843 , 0.20646 , 0.201174 , 0.227473 , 0.157225 
 717 , 0.217748 , 0.237523 , 0.259691 , 0.361998 , 0.197921 , 0.199748 , 0.244045 , 0.211279 , 0.218182 , 0.243125 , 0.24816 , 0.258732 , 0.204035 , 0.190176 , 0.230003 , 0.248634 , 0.191689 , 0.292431 , 0.22757 , 0.173031 , 0.227347 , 0.215369 , 0.208584 , 0.236669 , 0.163525 
 718 , 0.225675 , 0.247283 , 0.268304 , 0.375756 , 0.204733 , 0.206261 , 0.25201 , 0.218325 , 0.224853 , 0.252271 , 0.256201 , 0.269061 , 0.207684 , 0.195372 , 0.238718 , 0.256866 , 0.197918 , 0.302667 , 0.235311 , 0.177707 , 0.236055 , 0.224187 , 0.215831 , 0.245886 , 0.16986 
 719 , 0.233729 , 0.257219 , 0.277053 , 0.38974 , 0.211645 , 0.212881 , 0.260109 , 0.225479 , 0.231621 , 0.261592 , 0.264403 , 0.279603 , 0.21145 , 0.2007 , 0.247654 , 0.265314 , 0.204318 , 0.313192 , 0.243256 , 0.182533 , 0.245025 , 0.233222 , 0.223318 , 0.255398 , 0.176377 
 720 , 0.241909 , 0.267307 , 0.285933 , 0.403943 , 0.218665 , 0.219612 , 0.268331 , 0.232726 , 0.238498 , 0.271042 , 0.272728 , 0.290304 , 0.215267 , 0.206109 , 0.256722 , 0.273883 , 0.210818 , 0.32386 , 0.251313 , 0.187444 , 0.254141 , 0.242389 , 0.23091 , 0.26505 , 0.182995 
 721 , 0.24979 , 0.277167 , 0.294527 , 0.417744 , 0.225267 , 0.22591 , 0.276087 , 0.239451 , 0.245019 , 0.279996 , 0.280716 , 0.300571 , 0.218786 , 0.211251 , 0.265478 , 0.281964 , 0.216883 , 0.333941 , 0.258791 , 0.191988 , 0.262701 , 0.251102 , 0.238037 , 0.274235 , 0.189223 
 722 , 0.257426 , 0.28686 , 0.302922 , 0.431199 , 0.231565 , 0.231911 , 0.283606 , 0.245911 , 0.251342 , 0.288743 , 0.288448 , 0.310645 , 0.222189 , 0.216349 , 0.274154 , 0.289921 , 0.222856 , 0.343883 , 0.266148 , 0.19647 , 0.271208 , 0.259757 , 0.245091 , 0.28335 , 0.195356 
 723 , 0.265057 , 0.296544 , 0.311305 , 0.444624 , 0.237858 , 0.237896 , 0.291109 , 0.252363 , 0.257658 , 0.297475 , 0.296161 , 0.320707 , 0.225597 , 0.221426 , 0.282842 , 0.297871 , 0.228825 , 0.353827 , 0.273503 , 0.200949 , 0.279704 , 0.268426 , 0.252147 , 0.292461 , 0.201498 
 724 , 0.272489 , 0.306055 , 0.319451 , 0.457776 , 0.243996 , 0.243667 , 0.298418 , 0.25861 , 0.263748 , 0.305966 , 0.303607 , 0.3305 , 0.228824 , 0.226325 , 0.291276 , 0.30556 , 0.234558 , 0.363483 , 0.280595 , 0.205191 , 0.287952 , 0.276827 , 0.258953 , 0.30131 , 0.207449 
 725 , 0.279487 , 0.315106 , 0.327089 , 0.470286 , 0.249802 , 0.248981 , 0.305232 , 0.264424 , 0.269373 , 0.313919 , 0.310586 , 0.339677 , 0.231784 , 0.230837 , 0.299235 , 0.31277 , 0.239878 , 0.37262 , 0.287315 , 0.209057 , 0.29575 , 0.284803 , 0.265345 , 0.309715 , 0.213148 
 726 , 0.286401 , 0.324029 , 0.334644 , 0.482674 , 0.255536 , 0.254251 , 0.311977 , 0.270169 , 0.274929 , 0.321762 , 0.317556 , 0.348748 , 0.234732 , 0.235324 , 0.307141 , 0.319961 , 0.245184 , 0.381755 , 0.294045 , 0.212934 , 0.303552 , 0.29276 , 0.271718 , 0.31811 , 0.21884 
 727 , 0.293259 , 0.33286 , 0.342104 , 0.49492 , 0.261219 , 0.259461 , 0.31863 , 0.275839 , 0.280436 , 0.329519 , 0.324458 , 0.357729 , 0.237657 , 0.239779 , 0.314988 , 0.327083 , 0.250455 , 0.390811 , 0.300732 , 0.216782 , 0.311282 , 0.300657 , 0.278049 , 0.326442 , 0.224507 
 728 , 0.300075 , 0.341381 , 0.349241 , 0.506658 , 0.26659 , 0.264407 , 0.324926 , 0.2811 , 0.285703 , 0.336766 , 0.330989 , 0.366133 , 0.240504 , 0.243972 , 0.322431 , 0.333597 , 0.255125 , 0.398969 , 0.306587 , 0.220119 , 0.318127 , 0.30776 , 0.283707 , 0.333983 , 0.229625 
 729 , 0.306713 , 0.349743 , 0.356175 , 0.518047 , 0.271818 , 0.26923 , 0.33112 , 0.286286 , 0.290864 , 0.343884 , 0.337452 , 0.374586 , 0.243392 , 0.248231 , 0.329864 , 0.340189 , 0.259863 , 0.407229 , 0.31251 , 0.223538 , 0.325186 , 0.314961 , 0.289433 , 0.34162 , 0.234821 
 730 , 0.313205 , 0.357914 , 0.362939 , 0.529174 , 0.276918 , 0.273941 , 0.337172 , 0.291358 , 0.295911 , 0.350856 , 0.343772 , 0.382874 , 0.246214 , 0.252392 , 0.337147 , 0.34665 , 0.264513 , 0.415328 , 0.318316 , 0.226899 , 0.332123 , 0.322037 , 0.295068 , 0.349106 , 0.239937 
 731 , 0.319002 , 0.365348 , 0.369009 , 0.539302 , 0.281426 , 0.277888 , 0.342577 , 0.295761 , 0.300226 , 0.356962 , 0.349268 , 0.390271 , 0.248624 , 0.256045 , 0.34369 , 0.352385 , 0.268624 , 0.422578 , 0.32343 , 0.229725 , 0.338273 , 0.328353 , 0.300053 , 0.355824 , 0.24448 
 732 , 0.324402 , 0.372305 , 0.374688 , 0.548874 , 0.285588 , 0.281427 , 0.347569 , 0.299778 , 0.304174 , 0.362635 , 0.354349 , 0.397151 , 0.250813 , 0.259433 , 0.349903 , 0.357745 , 0.272523 , 0.429494 , 0.328255 , 0.232462 , 0.344173 , 0.334331 , 0.304816 , 0.36224 , 0.248812 
 733 , 0.329682 , 0.379101 , 0.380248 , 0.558221 , 0.289659 , 0.284862 , 0.352431 , 0.303703 , 0.308018 , 0.368189 , 0.359324 , 0.403872 , 0.252952 , 0.262754 , 0.355982 , 0.363011 , 0.276355 , 0.436301 , 0.332999 , 0.23516 , 0.34999 , 0.3402 , 0.309498 , 0.368534 , 0.253063 
 734 , 0.334643 , 0.38548 , 0.385443 , 0.566934 , 0.293458 , 0.28812 , 0.356918 , 0.307338 , 0.311616 , 0.373387 , 0.364006 , 0.41022 , 0.254998 , 0.265919 , 0.361738 , 0.367987 , 0.27996 , 0.442677 , 0.337478 , 0.23769 , 0.355475 , 0.345749 , 0.313909 , 0.374496 , 0.257069 
 735 , 0.339147 , 0.391239 , 0.390179 , 0.574702 , 0.296882 , 0.291161 , 0.360823 , 0.310605 , 0.314846 , 0.378047 , 0.368307 , 0.416096 , 0.256922 , 0.268832 , 0.36695 , 0.372523 , 0.283208 , 0.448362 , 0.34149 , 0.239907 , 0.360391 , 0.350799 , 0.317867 , 0.379921 , 0.260633 
 736 , 0.343597 , 0.3969 , 0.394855 , 0.582338 , 0.30025 , 0.294163 , 0.364679 , 0.313828 , 0.31803 , 0.382644 , 0.372553 , 0.421913 , 0.258813 , 0.271726 , 0.372072 , 0.377001 , 0.286425 , 0.453961 , 0.345433 , 0.24208 , 0.365221 , 0.355771 , 0.321751 , 0.385268 , 0.264148 
 737 , 0.34797 , 0.402451 , 0.399447 , 0.589823 , 0.303575 , 0.297122 , 0.368475 , 0.316998 , 0.321148 , 0.387156 , 0.376738 , 0.427648 , 0.260682 , 0.274561 , 0.37712 , 0.381418 , 0.289585 , 0.459482 , 0.349325 , 0.244217 , 0.370002 , 0.360692 , 0.325582 , 0.390543 , 0.267615 
 738 , 0.352031 , 0.40745 , 0.403342 , 0.596272 , 0.306864 , 0.299783 , 0.371919 , 0.319856 , 0.323989 , 0.391054 , 0.38053 , 0.432532 , 0.262487 , 0.277243 , 0.381554 , 0.385268 , 0.292381 , 0.464177 , 0.35271 , 0.24619 , 0.374214 , 0.36501 , 0.32901 , 0.395187 , 0.270815 
 739 , 0.356065 , 0.41244 , 0.407196 , 0.602712 , 0.310141 , 0.302429 , 0.375412 , 0.322677 , 0.326823 , 0.394931 , 0.384308 , 0.437289 , 0.264266 , 0.27985 , 0.385949 , 0.389009 , 0.295088 , 0.468753 , 0.355979 , 0.248091 , 0.378361 , 0.369193 , 0.332363 , 0.399682 , 0.273915 
 740 , 0.36006 , 0.417378 , 0.411023 , 0.609112 , 0.313391 , 0.305049 , 0.378865 , 0.325484 , 0.329618 , 0.398769 , 0.388071 , 0.442008 , 0.266031 , 0.282443 , 0.390304 , 0.392735 , 0.297781 , 0.473313 , 0.359245 , 0.249977 , 0.382493 , 0.373362 , 0.335714 , 0.404162 , 0.277014 
 741 , 0.363301 , 0.421466 , 0.414155 , 0.614392 , 0.315898 , 0.307152 , 0.381634 , 0.327835 , 0.331918 , 0.402007 , 0.391134 , 0.446119 , 0.267593 , 0.284626 , 0.39409 , 0.396008 , 0.300101 , 0.477268 , 0.362076 , 0.251647 , 0.386272 , 0.377019 , 0.338684 , 0.408106 , 0.279765 
 742 , 0.36626 , 0.425177 , 0.416997 , 0.619166 , 0.318097 , 0.309026 , 0.384068 , 0.329989 , 0.334024 , 0.404994 , 0.393757 , 0.449927 , 0.268993 , 0.286566 , 0.397482 , 0.398955 , 0.302208 , 0.480778 , 0.364614 , 0.253092 , 0.389562 , 0.38033 , 0.341325 , 0.411664 , 0.28221 
 743 , 0.369222 , 0.428892 , 0.419842 , 0.623932 , 0.320298 , 0.310889 , 0.386504 , 0.332145 , 0.336119 , 0.407982 , 0.39637 , 0.453725 , 0.270395 , 0.288494 , 0.400876 , 0.401904 , 0.304303 , 0.484303 , 0.367142 , 0.254537 , 0.392867 , 0.383632 , 0.343967 , 0.415224 , 0.284644 
 744 , 0.371959 , 0.432322 , 0.422464 , 0.628239 , 0.322372 , 0.312613 , 0.388798 , 0.334127 , 0.338033 , 0.410721 , 0.398842 , 0.457233 , 0.271743 , 0.290331 , 0.40405 , 0.404657 , 0.306326 , 0.487575 , 0.369516 , 0.255958 , 0.39599 , 0.386777 , 0.34644 , 0.418545 , 0.28697 
 745 , 0.374305 , 0.435296 , 0.424717 , 0.631866 , 0.324228 , 0.314133 , 0.390844 , 0.335813 , 0.33955 , 0.413008 , 0.4011 , 0.460217 , 0.272946 , 0.291956 , 0.406787 , 0.407035 , 0.308123 , 0.490302 , 0.371523 , 0.257276 , 0.398666 , 0.389528 , 0.34854 , 0.421315 , 0.289001 
 746 , 0.376668 , 0.438301 , 0.426985 , 0.635571 , 0.326102 , 0.315668 , 0.392889 , 0.337504 , 0.341056 , 0.415297 , 0.403373 , 0.463192 , 0.274144 , 0.293571 , 0.409509 , 0.409397 , 0.309905 , 0.49299 , 0.373488 , 0.258581 , 0.401298 , 0.392256 , 0.350596 , 0.424054 , 0.291012 
 747 , 0.379008 , 0.44128 , 0.429236 , 0.63923 , 0.327949 , 0.317185 , 0.39493 , 0.339172 , 0.342541 , 0.417564 , 0.405632 , 0.466151 , 0.275348 , 0.295185 , 0.41222 , 0.411747 , 0.311666 , 0.495658 , 0.375454 , 0.259885 , 0.403942 , 0.39498 , 0.352658 , 0.426787 , 0.293022 
 748 , 0.380738 , 0.443594 , 0.430821 , 0.641817 , 0.329243 , 0.318268 , 0.396433 , 0.340269 , 0.343728 , 0.419308 , 0.407246 , 0.468467 , 0.276475 , 0.296491 , 0.414251 , 0.413452 , 0.312961 , 0.497761 , 0.376929 , 0.26088 , 0.406048 , 0.397007 , 0.354191 , 0.428773 , 0.294568 
 749 , 0.38254 , 0.44602 , 0.432489 , 0.644505 , 0.330592 , 0.31936 , 0.397969 , 0.341399 , 0.344934 , 0.42107 , 0.408814 , 0.470757 , 0.277619 , 0.297784 , 0.416222 , 0.415061 , 0.31415 , 0.499792 , 0.378305 , 0.261777 , 0.407989 , 0.398956 , 0.355654 , 0.430665 , 0.29601 
 750 , 0.384371 , 0.448499 , 0.434199 , 0.647235 , 0.331955 , 0.320492 , 0.399522 , 0.342556 , 0.346169 , 0.422873 , 0.410397 , 0.473088 , 0.278765 , 0.299091 , 0.418235 , 0.416698 , 0.315355 , 0.501852 , 0.379696 , 0.262689 , 0.409972 , 0.400947 , 0.357144 , 0.432586 , 0.297479 
 751 , 0.385686 , 0.450384 , 0.435348 , 0.649159 , 0.332951 , 0.321279 , 0.400647 , 0.343511 , 0.34709 , 0.424245 , 0.411687 , 0.475045 , 0.279748 , 0.300248 , 0.419932 , 0.418187 , 0.316549 , 0.5036 , 0.38102 , 0.263662 , 0.411851 , 0.402759 , 0.358471 , 0.434286 , 0.298844 
 752 , 0.386811 , 0.452039 , 0.436239 , 0.650792 , 0.333822 , 0.321962 , 0.401673 , 0.344364 , 0.347874 , 0.42538 , 0.412748 , 0.476658 , 0.280529 , 0.301195 , 0.421364 , 0.419374 , 0.317565 , 0.504813 , 0.382021 , 0.264425 , 0.413229 , 0.404182 , 0.359442 , 0.435555 , 0.29989 
 753 , 0.387988 , 0.453794 , 0.437187 , 0.652505 , 0.334753 , 0.322678 , 0.402754 , 0.345278 , 0.348693 , 0.426573 , 0.413876 , 0.478361 , 0.281339 , 0.302199 , 0.422865 , 0.420618 , 0.318628 , 0.50609 , 0.383075 , 0.265227 , 0.414689 , 0.405662 , 0.360463 , 0.436895 , 0.300993 
 754 , 0.389313 , 0.455426 , 0.438115 , 0.653971 , 0.33593 , 0.323572 , 0.403711 , 0.346247 , 0.349635 , 0.427862 , 0.415094 , 0.480103 , 0.282354 , 0.303348 , 0.424461 , 0.422087 , 0.319915 , 0.507488 , 0.384411 , 0.266301 , 0.416377 , 0.407458 , 0.361903 , 0.438654 , 0.302411 
 755 , 0.390908 , 0.456936 , 0.43913 , 0.655163 , 0.337595 , 0.324815 , 0.404415 , 0.347374 , 0.35079 , 0.429286 , 0.416363 , 0.481846 , 0.283619 , 0.304646 , 0.425948 , 0.423727 , 0.321334 , 0.508769 , 0.38596 , 0.267593 , 0.417961 , 0.409441 , 0.363777 , 0.440767 , 0.304087 
 756 , 0.392671 , 0.458644 , 0.440283 , 0.656524 , 0.339471 , 0.326214 , 0.405196 , 0.348632 , 0.352074 , 0.430873 , 0.417733 , 0.483759 , 0.284989 , 0.306046 , 0.427509 , 0.425455 , 0.322811 , 0.510064 , 0.387567 , 0.268944 , 0.4195 , 0.411504 , 0.365724 , 0.442966 , 0.305837 
 757 , 0.394609 , 0.460492 , 0.441568 , 0.657994 , 0.341531 , 0.327764 , 0.406016 , 0.350011 , 0.353492 , 0.432588 , 0.419216 , 0.485837 , 0.286502 , 0.307588 , 0.429225 , 0.427366 , 0.324454 , 0.511486 , 0.389334 , 0.270427 , 0.421207 , 0.413757 , 0.367879 , 0.445406 , 0.307772 
 758 , 0.396274 , 0.461834 , 0.442836 , 0.658861 , 0.343497 , 0.329417 , 0.40644 , 0.351271 , 0.354642 , 0.433965 , 0.420295 , 0.487535 , 0.287957 , 0.308925 , 0.430726 , 0.429166 , 0.326099 , 0.512654 , 0.39088 , 0.271789 , 0.422662 , 0.415827 , 0.370017 , 0.4479 , 0.309652 
 759 , 0.398157 , 0.463353 , 0.444299 , 0.659784 , 0.345649 , 0.331276 , 0.406955 , 0.352629 , 0.355905 , 0.435555 , 0.421556 , 0.489426 , 0.289572 , 0.310457 , 0.43252 , 0.431263 , 0.328013 , 0.514082 , 0.392715 , 0.27334 , 0.424564 , 0.418293 , 0.372511 , 0.450838 , 0.311821 
 760 , 0.40026 , 0.465052 , 0.44591 , 0.660823 , 0.348058 , 0.333342 , 0.407543 , 0.35415 , 0.357318 , 0.437327 , 0.422976 , 0.491532 , 0.291375 , 0.312156 , 0.434551 , 0.433604 , 0.330161 , 0.515697 , 0.394777 , 0.275089 , 0.426699 , 0.421041 , 0.375296 , 0.454127 , 0.314227 
 761 , 0.401408 , 0.466261 , 0.446611 , 0.661465 , 0.349108 , 0.334097 , 0.407901 , 0.354786 , 0.357796 , 0.437962 , 0.423267 , 0.491997 , 0.291918 , 0.312593 , 0.435044 , 0.433822 , 0.330404 , 0.515539 , 0.394731 , 0.275146 , 0.42654 , 0.421295 , 0.375409 , 0.454353 , 0.314447 
 762 , 0.402138 , 0.467242 , 0.446875 , 0.661908 , 0.349654 , 0.334386 , 0.40825 , 0.355371 , 0.358125 , 0.43847 , 0.423756 , 0.492838 , 0.292586 , 0.31315 , 0.435796 , 0.434347 , 0.330921 , 0.5163 , 0.395208 , 0.275658 , 0.427431 , 0.422069 , 0.37583 , 0.454977 , 0.315126 
 763 , 0.402878 , 0.46822 , 0.447148 , 0.662358 , 0.350211 , 0.334698 , 0.408595 , 0.355941 , 0.358463 , 0.438975 , 0.424241 , 0.493689 , 0.293253 , 0.313718 , 0.436559 , 0.434896 , 0.331423 , 0.517072 , 0.395683 , 0.276182 , 0.428334 , 0.422841 , 0.376248 , 0.455611 , 0.315817 
 764 , 0.403275 , 0.469092 , 0.4473 , 0.662907 , 0.350257 , 0.334624 , 0.409187 , 0.356208 , 0.358599 , 0.439075 , 0.424326 , 0.493847 , 0.293379 , 0.313768 , 0.43658 , 0.434579 , 0.331207 , 0.517003 , 0.395231 , 0.275876 , 0.42812 , 0.42252 , 0.375635 , 0.45485 , 0.315431 
 765 , 0.403302 , 0.469724 , 0.447357 , 0.663619 , 0.349681 , 0.33413 , 0.410182 , 0.356101 , 0.358607 , 0.438866 , 0.424275 , 0.493599 , 0.293131 , 0.313618 , 0.436308 , 0.433955 , 0.330614 , 0.516772 , 0.394299 , 0.275164 , 0.427651 , 0.421602 , 0.374439 , 0.453202 , 0.314475 
 766 , 0.403336 , 0.470279 , 0.447409 , 0.664285 , 0.349148 , 0.333712 , 0.411149 , 0.356009 , 0.358652 , 0.438757 , 0.424388 , 0.493542 , 0.293043 , 0.31365 , 0.436305 , 0.433663 , 0.330294 , 0.516919 , 0.393692 , 0.274735 , 0.427653 , 0.421059 , 0.373593 , 0.451983 , 0.313892 
 767 , 0.403345 , 0.470771 , 0.447466 , 0.664911 , 0.348671 , 0.333302 , 0.412002 , 0.355887 , 0.358681 , 0.438632 , 0.424489 , 0.493483 , 0.292973 , 0.3137 , 0.436331 , 0.433412 , 0.330016 , 0.517066 , 0.393171 , 0.274356 , 0.427674 , 0.420571 , 0.372848 , 0.450929 , 0.313372 
 768 , 0.40323 , 0.470988 , 0.447442 , 0.66546 , 0.348293 , 0.332856 , 0.412476 , 0.35543 , 0.358436 , 0.438271 , 0.424553 , 0.493372 , 0.292888 , 0.313643 , 0.436477 , 0.43318 , 0.329711 , 0.517234 , 0.392758 , 0.274028 , 0.427711 , 0.420169 , 0.372357 , 0.450373 , 0.312998 
 769 , 0.403054 , 0.471161 , 0.447338 , 0.665813 , 0.347878 , 0.332365 , 0.412837 , 0.355005 , 0.358178 , 0.437869 , 0.424598 , 0.493234 , 0.29279 , 0.313516 , 0.436535 , 0.432921 , 0.329431 , 0.517385 , 0.392389 , 0.273714 , 0.427733 , 0.419788 , 0.37189 , 0.449831 , 0.312597 
 770 , 0.402882 , 0.471322 , 0.447233 , 0.666135 , 0.347472 , 0.331906 , 0.413163 , 0.354603 , 0.357929 , 0.437479 , 0.424637 , 0.493102 , 0.292703 , 0.313403 , 0.436613 , 0.432683 , 0.329157 , 0.517518 , 0.392036 , 0.273409 , 0.427763 , 0.41944 , 0.371449 , 0.449342 , 0.312223 
 771 , 0.403205 , 0.47162 , 0.447415 , 0.666512 , 0.347641 , 0.331975 , 0.413557 , 0.354682 , 0.358095 , 0.43752 , 0.425088 , 0.493452 , 0.293131 , 0.313796 , 0.437165 , 0.433207 , 0.329539 , 0.518202 , 0.392397 , 0.273671 , 0.428349 , 0.419925 , 0.371846 , 0.449864 , 0.312641 
 772 , 0.403545 , 0.47185 , 0.447567 , 0.666837 , 0.347896 , 0.332079 , 0.413852 , 0.3547 , 0.358216 , 0.437501 , 0.425353 , 0.493619 , 0.29344 , 0.314067 , 0.437501 , 0.433502 , 0.329833 , 0.518626 , 0.39259 , 0.273727 , 0.428539 , 0.420224 , 0.372115 , 0.450283 , 0.312874 
