  time  ,10:47 PM,11:17 PM,11:34 PM,11:49 PM,11:57 PM,12:59 PM,13:14 PM,13:30 PM,13:44 PM,13:57 PM,14:35 PM,14:54 PM,15:06 PM,15:19 PM,15:27 PM,16:10 PM,16:21 PM,16:35 PM,16:50 PM,16:59 PM,17:48 PM,17:57 PM,18:11 PM,18:21 PM,18:38 PM,18:50 PM,19:01 PM,19:09 PM,19:19 PM,19:31 PM,20:08 PM,20:22 PM,20:35 PM,20:49 PM,20:56 PM,22:26 PM,22:38 PM,23:04 PM,23:14 PM,23:22 PM,23:34 PM,23:42 PM,23:52 PM,24:00 PM,24:09 PM,25:09 PM,25:21 PM,25:34 PM,25:45 PM,25:55 PM,26:33 PM,26:49 PM,27:00 PM,27:11 PM,27:23 PM,27:51 PM,28:03 PM,28:18 PM,28:30 PM,28:41 PM,29:02 PM,29:10 PM,29:19 PM,29:28 PM,29:36 PM,30:09 PM,30:34 PM,30:44 PM,30:56 PM,31:05 PM,31:38 PM,31:49 PM,32:01 PM,32:11 PM,32:23 PM,33:22 PM,33:31 PM,33:43 PM,33:53 PM,34:03 PM,34:58 PM,35:11 PM,35:19 PM,35:31 PM,35:46 PM,36:00 PM,36:08 PM,36:19 PM,36:26 PM,36:35 PM,37:45 PM,37:56 PM,38:06 PM,38:19 PM,38:30 PM,39:12 PM,39:23 PM,39:32 PM,39:43 PM,39:51 PM,40:14 PM,40:25 PM,40:34 PM,40:44 PM,40:56 PM,41:08 PM,41:20 PM,41:35 PM,42:02 PM,42:11 PM,43:08 PM,43:23 PM,43:31 PM,43:39 PM,43:48 PM,44:29 PM,44:37 PM,44:46 PM,44:55 PM,45:03 PM,45:34 PM,45:42 PM,45:53 PM,46:02 PM,46:12 PM,46:26 PM,46:37 PM,46:46 PM,46:57 PM,47:07 PM,47:35 PM,47:45 PM,47:53 PM,48:00 PM,48:08 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 479 , 0.027571 , 0.060759 , 0.042907 , 0.067555 , 0.059767 , 0.06029 , 0.069309 , 0.04421 , 0.045317 , 0.074731 , 0.059962 , 0.053557 , 0.046832 , 0.042624 , 0.040267 , 0.038965 , 0.030973 , 0.045547 , 0.038779 , 0.037795 , 0.032541 , 0.040683 , 0.043687 , 0.059422 , 0.06464 , 0.055001 , 0.041481 , 0.060697 , 0.039851 , 0.04708 , 0.048117 , 0.059891 , 0.045601 , 0.039975 , 0.050039 , 0.056799 , 0.051218 , 0.048179 , 0.07365 , 0.068715 , 0.044936 , 0.063993 , 0.072011 , 0.058093 , 0.081092 , 0.075493 , 0.072649 , 0.060999 , 0.057242 , 0.057056 , 0.042385 , 0.031496 , 0.032125 , 0.043634 , 0.062788 , 0.047762 , 0.056542 , 0.063258 , 0.070594 , 0.059094 , 0.051519 , 0.054939 , 0.051696 , 0.06619 , 0.057428 , 0.02836 , 0.040932 , 0.027376 , 0.031948 , 0.032276 , 0.032639 , 0.027155 , 0.021972 , 0.054124 , 0.063364 , 0.044059 , 0.056356 , 0.04786 , 0.068078 , 0.053787 , 0.053105 , 0.066802 , 0.042774 , 0.043687 , 0.050704 , 0.023248 , 0.053433 , 0.034677 , 0.050482 , 0.050642 , 0.038929 , 0.025489 , 0.044015 , 0.034801 , 0.037441 , 0.067218 , 0.096499 , 0.038956 , 0.05998 , 0.070319 , 0.051537 , 0.056489 , 0.057623 , 0.047798 , 0.058323 , 0.05104 , 0.051262 , 0.042207 , 0.050305 , 0.072667 , 0.077407 , 0.091263 , 0.064162 , 0.041392 , 0.087702 , 0.031797 , 0.036883 , 0.038371 , 0.061016 , 0.029627 , 0.026419 , 0.024453 , 0.050854 , 0.053114 , 0.078213 , 0.065375 , 0.056206 , 0.067608 , 0.077531 , 0.048002 , 0.077017 , 0.074306 , 0.076999 , 0.071604 , 0.07047 
 480 , 0.027607 , 0.061002 , 0.043044 , 0.067855 , 0.059981 , 0.060389 , 0.069417 , 0.04426 , 0.045405 , 0.07485 , 0.060061 , 0.053661 , 0.046932 , 0.042751 , 0.040381 , 0.03904 , 0.031033 , 0.045627 , 0.038854 , 0.037886 , 0.03256 , 0.040727 , 0.043763 , 0.059519 , 0.064748 , 0.055196 , 0.041597 , 0.060895 , 0.039946 , 0.047198 , 0.048201 , 0.059972 , 0.04568 , 0.040043 , 0.050145 , 0.056909 , 0.051335 , 0.048308 , 0.073775 , 0.068875 , 0.045041 , 0.064144 , 0.07216 , 0.058241 , 0.08125 , 0.075719 , 0.072879 , 0.061153 , 0.057478 , 0.057247 , 0.042458 , 0.031557 , 0.032214 , 0.043727 , 0.062901 , 0.047864 , 0.05667 , 0.063443 , 0.07074 , 0.059217 , 0.05161 , 0.055063 , 0.051814 , 0.066319 , 0.057549 , 0.028433 , 0.04102 , 0.027438 , 0.032037 , 0.032356 , 0.032667 , 0.02719 , 0.022023 , 0.054202 , 0.063443 , 0.044145 , 0.056457 , 0.047944 , 0.068192 , 0.0539 , 0.053208 , 0.066958 , 0.042866 , 0.043745 , 0.050793 , 0.023248 , 0.05351 , 0.034762 , 0.050554 , 0.050811 , 0.038969 , 0.025512 , 0.044074 , 0.03485 , 0.037505 , 0.06734 , 0.09666 , 0.039014 , 0.060078 , 0.070456 , 0.051672 , 0.056581 , 0.057788 , 0.047873 , 0.058436 , 0.051211 , 0.051406 , 0.04228 , 0.050412 , 0.072781 , 0.077539 , 0.091423 , 0.064277 , 0.041481 , 0.087827 , 0.031823 , 0.036937 , 0.038437 , 0.061108 , 0.029675 , 0.026435 , 0.024465 , 0.050882 , 0.053288 , 0.078684 , 0.065591 , 0.056315 , 0.067739 , 0.077717 , 0.04813 , 0.077175 , 0.074441 , 0.077149 , 0.071743 , 0.070589 
 481 , 0.027623 , 0.06119 , 0.043145 , 0.068138 , 0.060186 , 0.060435 , 0.069488 , 0.044291 , 0.04549 , 0.074953 , 0.060142 , 0.053762 , 0.04701 , 0.042852 , 0.040471 , 0.039085 , 0.03107 , 0.045668 , 0.038898 , 0.037965 , 0.032554 , 0.040755 , 0.043793 , 0.059617 , 0.064833 , 0.055362 , 0.041714 , 0.06111 , 0.040026 , 0.047294 , 0.048289 , 0.060026 , 0.045748 , 0.040097 , 0.050217 , 0.056987 , 0.051426 , 0.048405 , 0.073895 , 0.069035 , 0.045135 , 0.064264 , 0.072278 , 0.058374 , 0.081376 , 0.075921 , 0.073078 , 0.061279 , 0.057672 , 0.05745 , 0.042505 , 0.031612 , 0.032288 , 0.043776 , 0.062976 , 0.047952 , 0.056756 , 0.063562 , 0.070857 , 0.059306 , 0.051657 , 0.055148 , 0.051923 , 0.066423 , 0.057609 , 0.028467 , 0.041057 , 0.027463 , 0.032083 , 0.03243 , 0.03267 , 0.027223 , 0.022052 , 0.05426 , 0.063518 , 0.044202 , 0.056508 , 0.048005 , 0.068289 , 0.053976 , 0.053247 , 0.06709 , 0.042932 , 0.043758 , 0.050857 , 0.023269 , 0.053558 , 0.03482 , 0.050608 , 0.050928 , 0.038987 , 0.025526 , 0.044087 , 0.034891 , 0.037556 , 0.067436 , 0.096783 , 0.039049 , 0.060151 , 0.070528 , 0.051763 , 0.056668 , 0.05792 , 0.047925 , 0.058516 , 0.051354 , 0.051532 , 0.042363 , 0.050466 , 0.072856 , 0.077636 , 0.091523 , 0.064371 , 0.041546 , 0.087933 , 0.031799 , 0.036961 , 0.038507 , 0.06119 , 0.029711 , 0.026424 , 0.02446 , 0.050892 , 0.053442 , 0.079129 , 0.065766 , 0.056383 , 0.067845 , 0.077867 , 0.048236 , 0.077334 , 0.074535 , 0.077289 , 0.071825 , 0.070688 
 482 , 0.02763 , 0.061379 , 0.043255 , 0.068413 , 0.060401 , 0.06049 , 0.069569 , 0.044322 , 0.045567 , 0.075056 , 0.060223 , 0.053873 , 0.047097 , 0.042953 , 0.040561 , 0.039129 , 0.031116 , 0.04571 , 0.038951 , 0.038044 , 0.032548 , 0.040792 , 0.043815 , 0.059716 , 0.064909 , 0.055527 , 0.041841 , 0.061317 , 0.040116 , 0.04739 , 0.048377 , 0.060072 , 0.045816 , 0.040152 , 0.050289 , 0.057057 , 0.051526 , 0.048511 , 0.074016 , 0.069187 , 0.045229 , 0.064385 , 0.072388 , 0.058507 , 0.081504 , 0.076132 , 0.073278 , 0.061406 , 0.057866 , 0.057653 , 0.042553 , 0.031659 , 0.03237 , 0.043824 , 0.063042 , 0.04804 , 0.056844 , 0.063691 , 0.070974 , 0.059396 , 0.051712 , 0.055234 , 0.052024 , 0.066528 , 0.057679 , 0.028511 , 0.041103 , 0.027497 , 0.032139 , 0.032504 , 0.032673 , 0.027248 , 0.022081 , 0.054327 , 0.063593 , 0.04426 , 0.056568 , 0.048066 , 0.068387 , 0.054051 , 0.053277 , 0.067222 , 0.042997 , 0.04378 , 0.050912 , 0.023282 , 0.053607 , 0.034869 , 0.050663 , 0.051054 , 0.039004 , 0.025549 , 0.0441 , 0.03494 , 0.037608 , 0.067524 , 0.096906 , 0.039084 , 0.060214 , 0.070592 , 0.051855 , 0.056755 , 0.058062 , 0.047977 , 0.058595 , 0.051499 , 0.051668 , 0.042446 , 0.05053 , 0.07294 , 0.077742 , 0.091624 , 0.064465 , 0.04161 , 0.08804 , 0.031783 , 0.036986 , 0.038569 , 0.061272 , 0.029738 , 0.026412 , 0.024456 , 0.050894 , 0.053598 , 0.079565 , 0.065941 , 0.056452 , 0.067951 , 0.078009 , 0.048342 , 0.077484 , 0.074638 , 0.077431 , 0.071899 , 0.070788 
 483 , 0.027638 , 0.061568 , 0.043366 , 0.068707 , 0.060616 , 0.060536 , 0.06965 , 0.044354 , 0.045653 , 0.075169 , 0.060295 , 0.053976 , 0.047184 , 0.043054 , 0.040651 , 0.039173 , 0.031162 , 0.045742 , 0.039004 , 0.038123 , 0.032551 , 0.04082 , 0.043846 , 0.059815 , 0.064986 , 0.055694 , 0.041959 , 0.061533 , 0.040206 , 0.047487 , 0.048466 , 0.060117 , 0.045876 , 0.040206 , 0.050353 , 0.057135 , 0.051617 , 0.048608 , 0.074136 , 0.069348 , 0.045324 , 0.064506 , 0.072507 , 0.05864 , 0.081631 , 0.076344 , 0.073478 , 0.061541 , 0.05807 , 0.057856 , 0.042591 , 0.031705 , 0.032444 , 0.043873 , 0.063117 , 0.048128 , 0.056922 , 0.06382 , 0.071092 , 0.059485 , 0.051768 , 0.05532 , 0.052124 , 0.066633 , 0.057741 , 0.028554 , 0.041149 , 0.027522 , 0.032186 , 0.032587 , 0.032676 , 0.027273 , 0.02211 , 0.054394 , 0.06366 , 0.044327 , 0.056628 , 0.048137 , 0.068484 , 0.054127 , 0.053308 , 0.067354 , 0.043063 , 0.043802 , 0.050967 , 0.023294 , 0.053655 , 0.034928 , 0.050718 , 0.051181 , 0.039022 , 0.025573 , 0.044113 , 0.034981 , 0.03766 , 0.067621 , 0.097039 , 0.039111 , 0.060286 , 0.070665 , 0.051946 , 0.056842 , 0.058195 , 0.04803 , 0.058675 , 0.051644 , 0.051804 , 0.042529 , 0.050584 , 0.073015 , 0.077848 , 0.091725 , 0.064559 , 0.041674 , 0.088155 , 0.031768 , 0.03701 , 0.03863 , 0.061355 , 0.029774 , 0.026409 , 0.024442 , 0.050905 , 0.053762 , 0.080011 , 0.066117 , 0.056521 , 0.068057 , 0.07816 , 0.048448 , 0.077643 , 0.074733 , 0.077572 , 0.071982 , 0.070888 
 484 , 0.027758 , 0.061865 , 0.043565 , 0.069052 , 0.060904 , 0.060672 , 0.069782 , 0.044473 , 0.0458 , 0.075357 , 0.06044 , 0.054135 , 0.047341 , 0.043218 , 0.040831 , 0.039308 , 0.031293 , 0.04588 , 0.039139 , 0.038239 , 0.032638 , 0.040929 , 0.043975 , 0.060004 , 0.065151 , 0.055961 , 0.042158 , 0.061758 , 0.040332 , 0.047661 , 0.04857 , 0.060289 , 0.046023 , 0.040332 , 0.050502 , 0.057315 , 0.051793 , 0.048819 , 0.074306 , 0.069542 , 0.045506 , 0.064724 , 0.072685 , 0.058837 , 0.081813 , 0.076648 , 0.073754 , 0.061767 , 0.058357 , 0.058107 , 0.042728 , 0.031801 , 0.032593 , 0.04401 , 0.063263 , 0.048294 , 0.057074 , 0.064056 , 0.07126 , 0.059675 , 0.051927 , 0.055453 , 0.052319 , 0.066799 , 0.057929 , 0.028666 , 0.041258 , 0.027651 , 0.032309 , 0.032718 , 0.032754 , 0.027366 , 0.02221 , 0.054518 , 0.063842 , 0.044473 , 0.056771 , 0.048285 , 0.06866 , 0.054314 , 0.053476 , 0.067591 , 0.043226 , 0.043966 , 0.051134 , 0.023314 , 0.053806 , 0.035078 , 0.050849 , 0.051419 , 0.039085 , 0.02563 , 0.044197 , 0.035078 , 0.037767 , 0.067796 , 0.097264 , 0.039228 , 0.060414 , 0.070824 , 0.052114 , 0.056994 , 0.058383 , 0.048169 , 0.058846 , 0.051882 , 0.052007 , 0.042665 , 0.050778 , 0.073175 , 0.078037 , 0.091921 , 0.064724 , 0.041828 , 0.088323 , 0.031872 , 0.037117 , 0.038774 , 0.061482 , 0.02986 , 0.026493 , 0.024534 , 0.050974 , 0.053993 , 0.080558 , 0.066371 , 0.056691 , 0.068224 , 0.078349 , 0.048623 , 0.07785 , 0.074929 , 0.077752 , 0.07216 , 0.071082 
 485 , 0.027876 , 0.062175 , 0.043761 , 0.069409 , 0.061195 , 0.060821 , 0.069926 , 0.044607 , 0.045952 , 0.075548 , 0.06059 , 0.0543 , 0.047493 , 0.043386 , 0.040999 , 0.039458 , 0.031431 , 0.046024 , 0.039271 , 0.038362 , 0.032722 , 0.041043 , 0.044108 , 0.060207 , 0.06532 , 0.056224 , 0.042353 , 0.061979 , 0.040455 , 0.047832 , 0.048669 , 0.060456 , 0.046157 , 0.040464 , 0.050656 , 0.057498 , 0.051966 , 0.049035 , 0.07447 , 0.069739 , 0.045685 , 0.064937 , 0.072857 , 0.059039 , 0.081989 , 0.076955 , 0.074042 , 0.061997 , 0.058647 , 0.058362 , 0.042861 , 0.031903 , 0.03274 , 0.044144 , 0.063414 , 0.048456 , 0.057222 , 0.064287 , 0.071423 , 0.059859 , 0.05209 , 0.055592 , 0.052509 , 0.066959 , 0.058113 , 0.028785 , 0.041373 , 0.027778 , 0.032428 , 0.032847 , 0.03282 , 0.027457 , 0.022308 , 0.054647 , 0.06402 , 0.044625 , 0.056919 , 0.048438 , 0.068839 , 0.054496 , 0.053641 , 0.067833 , 0.043395 , 0.044126 , 0.051306 , 0.023341 , 0.05397 , 0.035235 , 0.050977 , 0.051654 , 0.039155 , 0.025684 , 0.044277 , 0.035181 , 0.037881 , 0.067975 , 0.09749 , 0.039351 , 0.060545 , 0.070986 , 0.052286 , 0.057151 , 0.058567 , 0.048304 , 0.059022 , 0.052117 , 0.052215 , 0.042798 , 0.050986 , 0.073338 , 0.07822 , 0.092118 , 0.064893 , 0.041988 , 0.088483 , 0.031983 , 0.03723 , 0.038923 , 0.061614 , 0.029943 , 0.026584 , 0.024624 , 0.051039 , 0.054229 , 0.081116 , 0.066639 , 0.056857 , 0.068394 , 0.078541 , 0.048812 , 0.07806 , 0.075138 , 0.077944 , 0.072349 , 0.071271 
 486 , 0.028003 , 0.062486 , 0.043957 , 0.069767 , 0.061479 , 0.060962 , 0.070062 , 0.044732 , 0.046105 , 0.075739 , 0.06073 , 0.054456 , 0.047655 , 0.043556 , 0.041176 , 0.039598 , 0.031568 , 0.046158 , 0.039411 , 0.038475 , 0.032816 , 0.041158 , 0.044242 , 0.0604 , 0.065481 , 0.056497 , 0.042557 , 0.06221 , 0.040588 , 0.048012 , 0.048769 , 0.060623 , 0.046301 , 0.040597 , 0.050802 , 0.057682 , 0.052138 , 0.049242 , 0.074643 , 0.069937 , 0.045873 , 0.06516 , 0.073038 , 0.059251 , 0.082165 , 0.077263 , 0.074331 , 0.062227 , 0.058948 , 0.058609 , 0.043003 , 0.031996 , 0.032887 , 0.044286 , 0.063564 , 0.048627 , 0.05737 , 0.064527 , 0.071595 , 0.060044 , 0.052245 , 0.05573 , 0.0527 , 0.06712 , 0.058306 , 0.028903 , 0.041488 , 0.027914 , 0.032558 , 0.032985 , 0.032887 , 0.027558 , 0.022406 , 0.054777 , 0.064197 , 0.044768 , 0.057067 , 0.048591 , 0.06901 , 0.054687 , 0.053814 , 0.068074 , 0.043556 , 0.044295 , 0.05147 , 0.02336 , 0.054126 , 0.035383 , 0.051113 , 0.051898 , 0.039224 , 0.025748 , 0.044349 , 0.035276 , 0.037994 , 0.068154 , 0.097717 , 0.039474 , 0.060668 , 0.07114 , 0.052459 , 0.057308 , 0.058752 , 0.048449 , 0.059188 , 0.052352 , 0.052424 , 0.042932 , 0.051185 , 0.073502 , 0.078404 , 0.092316 , 0.065071 , 0.042147 , 0.088653 , 0.032094 , 0.037344 , 0.039064 , 0.061746 , 0.030035 , 0.026675 , 0.024715 , 0.051113 , 0.054456 , 0.081684 , 0.066907 , 0.057031 , 0.068573 , 0.078742 , 0.048992 , 0.07827 , 0.075338 , 0.078127 , 0.07253 , 0.071461 
 487 , 0.028063 , 0.062762 , 0.04411 , 0.0701 , 0.061739 , 0.06109 , 0.07018 , 0.044812 , 0.046227 , 0.075891 , 0.060867 , 0.054588 , 0.047765 , 0.043683 , 0.041308 , 0.039689 , 0.031648 , 0.04628 , 0.039538 , 0.038613 , 0.032858 , 0.041219 , 0.044332 , 0.060565 , 0.065608 , 0.056722 , 0.042731 , 0.062451 , 0.040667 , 0.048148 , 0.048868 , 0.060725 , 0.046404 , 0.040694 , 0.050905 , 0.057816 , 0.052293 , 0.049411 , 0.074797 , 0.070127 , 0.046004 , 0.065342 , 0.073205 , 0.059409 , 0.082322 , 0.077527 , 0.074601 , 0.062415 , 0.059204 , 0.058839 , 0.043104 , 0.032084 , 0.033 , 0.044385 , 0.063669 , 0.048735 , 0.057496 , 0.064737 , 0.071728 , 0.060183 , 0.052355 , 0.055842 , 0.052853 , 0.067254 , 0.058457 , 0.029006 , 0.041575 , 0.02801 , 0.032653 , 0.033098 , 0.032938 , 0.02761 , 0.022477 , 0.054899 , 0.064336 , 0.044866 , 0.057176 , 0.048708 , 0.069166 , 0.054828 , 0.053929 , 0.068259 , 0.0437 , 0.044385 , 0.051599 , 0.023376 , 0.054223 , 0.035526 , 0.051199 , 0.052088 , 0.039297 , 0.025768 , 0.044385 , 0.035375 , 0.038088 , 0.068304 , 0.097914 , 0.039546 , 0.060778 , 0.071274 , 0.052604 , 0.057443 , 0.058928 , 0.048548 , 0.059329 , 0.052542 , 0.052569 , 0.043051 , 0.051341 , 0.073623 , 0.07855 , 0.092506 , 0.065217 , 0.042268 , 0.088788 , 0.032164 , 0.037412 , 0.039164 , 0.061873 , 0.0301 , 0.02672 , 0.024781 , 0.051145 , 0.054694 , 0.082197 , 0.067156 , 0.057158 , 0.068722 , 0.078906 , 0.049135 , 0.078444 , 0.075473 , 0.078284 , 0.072671 , 0.071595 
 488 , 0.028096 , 0.063014 , 0.044254 , 0.070414 , 0.061975 , 0.061193 , 0.070281 , 0.044867 , 0.046324 , 0.07601 , 0.060989 , 0.054682 , 0.047852 , 0.043783 , 0.041412 , 0.03975 , 0.031703 , 0.046386 , 0.039653 , 0.038756 , 0.032866 , 0.041261 , 0.044396 , 0.060696 , 0.065706 , 0.056921 , 0.042895 , 0.062686 , 0.040728 , 0.04826 , 0.048962 , 0.060794 , 0.046484 , 0.040763 , 0.050978 , 0.057916 , 0.052426 , 0.049539 , 0.074944 , 0.070298 , 0.046111 , 0.065484 , 0.073354 , 0.05955 , 0.082477 , 0.07776 , 0.074855 , 0.062579 , 0.059452 , 0.059053 , 0.043188 , 0.032173 , 0.033088 , 0.044467 , 0.063743 , 0.048811 , 0.057614 , 0.064924 , 0.071853 , 0.060287 , 0.052426 , 0.055944 , 0.052986 , 0.067358 , 0.058582 , 0.029091 , 0.041634 , 0.028087 , 0.032742 , 0.033213 , 0.032973 , 0.027634 , 0.022536 , 0.055011 , 0.064453 , 0.044938 , 0.057276 , 0.048793 , 0.069312 , 0.054931 , 0.054016 , 0.068415 , 0.043819 , 0.044432 , 0.051698 , 0.023397 , 0.0543 , 0.035647 , 0.051254 , 0.052249 , 0.039377 , 0.025778 , 0.044396 , 0.03546 , 0.038169 , 0.068433 , 0.098084 , 0.039591 , 0.060874 , 0.071391 , 0.052728 , 0.057569 , 0.059097 , 0.048633 , 0.059452 , 0.052702 , 0.052684 , 0.043153 , 0.051467 , 0.073718 , 0.078657 , 0.092692 , 0.065342 , 0.042362 , 0.088899 , 0.032209 , 0.037459 , 0.039235 , 0.061993 , 0.030166 , 0.026755 , 0.024827 , 0.051165 , 0.054922 , 0.08269 , 0.067394 , 0.057267 , 0.068859 , 0.079066 , 0.049246 , 0.078604 , 0.075557 , 0.078417 , 0.072786 , 0.071702 
 489 , 0.028129 , 0.063266 , 0.044381 , 0.070718 , 0.062211 , 0.061297 , 0.070381 , 0.044922 , 0.04643 , 0.076129 , 0.061111 , 0.054786 , 0.047947 , 0.043893 , 0.041515 , 0.039812 , 0.031749 , 0.046501 , 0.039759 , 0.038889 , 0.032884 , 0.041293 , 0.04446 , 0.060836 , 0.065803 , 0.057119 , 0.04305 , 0.06292 , 0.040788 , 0.048381 , 0.049047 , 0.060862 , 0.046563 , 0.040841 , 0.051051 , 0.058015 , 0.052568 , 0.049667 , 0.075082 , 0.070469 , 0.046217 , 0.065635 , 0.073512 , 0.059691 , 0.082631 , 0.077983 , 0.075109 , 0.062743 , 0.059691 , 0.059257 , 0.043263 , 0.032254 , 0.033168 , 0.04454 , 0.063816 , 0.048887 , 0.057731 , 0.065103 , 0.071969 , 0.060401 , 0.052506 , 0.056046 , 0.053118 , 0.067471 , 0.058716 , 0.029176 , 0.041702 , 0.028156 , 0.032822 , 0.033319 , 0.033008 , 0.027659 , 0.022585 , 0.055123 , 0.064562 , 0.04501 , 0.057376 , 0.048887 , 0.069458 , 0.055043 , 0.054094 , 0.068562 , 0.043937 , 0.044478 , 0.051805 , 0.023419 , 0.054369 , 0.035776 , 0.051317 , 0.0524 , 0.039457 , 0.025787 , 0.044398 , 0.035545 , 0.038251 , 0.068553 , 0.098244 , 0.039635 , 0.060969 , 0.071507 , 0.052843 , 0.057687 , 0.059266 , 0.048709 , 0.059576 , 0.05287 , 0.05279 , 0.043245 , 0.051592 , 0.073805 , 0.078773 , 0.092868 , 0.065466 , 0.042447 , 0.089009 , 0.032254 , 0.037506 , 0.039306 , 0.062113 , 0.030232 , 0.026781 , 0.024874 , 0.051176 , 0.055141 , 0.083181 , 0.067622 , 0.057367 , 0.069006 , 0.079216 , 0.049357 , 0.078755 , 0.075641 , 0.078542 , 0.072891 , 0.071809 
 490 , 0.028173 , 0.063537 , 0.044537 , 0.071038 , 0.062458 , 0.061414 , 0.070499 , 0.044997 , 0.046536 , 0.076266 , 0.061255 , 0.054913 , 0.048058 , 0.044015 , 0.041636 , 0.039902 , 0.031817 , 0.046616 , 0.039884 , 0.039017 , 0.032905 , 0.041353 , 0.044537 , 0.060963 , 0.065917 , 0.057336 , 0.043219 , 0.063183 , 0.040866 , 0.048509 , 0.049146 , 0.060945 , 0.04666 , 0.040928 , 0.051145 , 0.058141 , 0.05271 , 0.049818 , 0.075249 , 0.07064 , 0.046342 , 0.065802 , 0.073674 , 0.059849 , 0.082794 , 0.078229 , 0.075381 , 0.062909 , 0.059928 , 0.059477 , 0.043361 , 0.032348 , 0.033277 , 0.044643 , 0.063926 , 0.048995 , 0.057867 , 0.065306 , 0.072108 , 0.060521 , 0.052595 , 0.056151 , 0.05325 , 0.067597 , 0.058867 , 0.029279 , 0.041786 , 0.028261 , 0.032914 , 0.033436 , 0.033064 , 0.027713 , 0.022662 , 0.055249 , 0.064687 , 0.045103 , 0.057496 , 0.048995 , 0.069605 , 0.055169 , 0.054196 , 0.068729 , 0.044068 , 0.044537 , 0.051923 , 0.023449 , 0.054462 , 0.035895 , 0.051383 , 0.052578 , 0.039539 , 0.025811 , 0.04444 , 0.035638 , 0.038345 , 0.068694 , 0.098424 , 0.039699 , 0.061078 , 0.071648 , 0.052976 , 0.057832 , 0.059442 , 0.048809 , 0.059716 , 0.053038 , 0.052923 , 0.043369 , 0.051728 , 0.073931 , 0.078902 , 0.093046 , 0.065625 , 0.042564 , 0.089145 , 0.032313 , 0.037567 , 0.03938 , 0.062228 , 0.030305 , 0.02682 , 0.024927 , 0.051224 , 0.055373 , 0.083687 , 0.067863 , 0.057478 , 0.069154 , 0.079388 , 0.049482 , 0.078928 , 0.075744 , 0.078698 , 0.073037 , 0.071932 
 491 , 0.028276 , 0.063855 , 0.044733 , 0.071387 , 0.062752 , 0.061553 , 0.070663 , 0.04513 , 0.046691 , 0.07644 , 0.061447 , 0.055097 , 0.048235 , 0.044195 , 0.041797 , 0.04005 , 0.031936 , 0.046753 , 0.040024 , 0.039124 , 0.03295 , 0.041453 , 0.044663 , 0.061103 , 0.066086 , 0.05761 , 0.043393 , 0.063511 , 0.040985 , 0.048658 , 0.049267 , 0.061068 , 0.046806 , 0.041056 , 0.051269 , 0.058316 , 0.052883 , 0.049999 , 0.075452 , 0.070831 , 0.046533 , 0.066024 , 0.073874 , 0.060044 , 0.082993 , 0.078531 , 0.075682 , 0.063114 , 0.060177 , 0.059709 , 0.043472 , 0.032456 , 0.033427 , 0.044795 , 0.06411 , 0.04917 , 0.058078 , 0.065557 , 0.072313 , 0.060688 , 0.052759 , 0.056314 , 0.053377 , 0.06777 , 0.059074 , 0.029405 , 0.041911 , 0.028417 , 0.03303 , 0.033568 , 0.033171 , 0.027808 , 0.022781 , 0.055405 , 0.06486 , 0.045254 , 0.057672 , 0.049161 , 0.06979 , 0.055335 , 0.054347 , 0.068944 , 0.044231 , 0.044636 , 0.052071 , 0.023504 , 0.054603 , 0.036028 , 0.051463 , 0.052803 , 0.0396 , 0.025886 , 0.044548 , 0.035755 , 0.038445 , 0.068847 , 0.098639 , 0.039812 , 0.061244 , 0.071828 , 0.053121 , 0.058016 , 0.059656 , 0.04894 , 0.059912 , 0.053244 , 0.053103 , 0.043543 , 0.051913 , 0.074121 , 0.079077 , 0.093215 , 0.065848 , 0.042731 , 0.089326 , 0.032421 , 0.037687 , 0.039477 , 0.062346 , 0.030419 , 0.026882 , 0.025021 , 0.051331 , 0.055617 , 0.084246 , 0.068132 , 0.05761 , 0.069349 , 0.079615 , 0.049628 , 0.07913 , 0.075902 , 0.078901 , 0.073265 , 0.072101 
