HST_00004.spu,HST_00003.spu,HST_00002.spu,
Wavelength,SHB1_00002.spu,SHB1_00003.spu,SHB1_00004.spu,SHB1_00005.spu,SHB1_00006.spu,SHB1_00007.spu,SHB1_00008.spu,SHB1_00009.spu,SHB1_00010.spu,SHB1_00011.spu,SHB1_00012.spu,SHB1_00013.spu,SHB1_00014.spu,SHB1_00015.spu,SHB1_00016.spu,SHB1_00017.spu,SHB1_00018.spu,SHB1_00019.spu,SHB1_00020.spu,SHB1_00021.spu
  (nm),7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 
  time  ,33:25 PM,34:00 PM,34:29 PM,34:45 PM,35:01 PM,35:56 PM,36:17 PM,36:30 PM,36:45 PM,37:04 PM,38:17 PM,38:35 PM,38:46 PM,39:02 PM,39:18 PM,40:10 PM,40:26 PM,40:45 PM,41:15 PM,41:42 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 367 , 0.015059 , 0.015759 , 0.016716 , 0.009966 , 0.01424 , 0.016444 , 0.022283 , 0.017988 , 0.016923 , 0.01861 , 0.012238 , 0.0148 , 0.01816 , 0.012778 , 0.01494 , 0.013073 , 0.010247 , 0.016507 , 0.01101 , 0.010596 
 368 , 0.015402 , 0.015931 , 0.017107 , 0.010321 , 0.014564 , 0.016658 , 0.022782 , 0.018191 , 0.01721 , 0.018995 , 0.012562 , 0.015146 , 0.01848 , 0.013184 , 0.015423 , 0.013369 , 0.010504 , 0.016824 , 0.011318 , 0.010908 
 369 , 0.015528 , 0.015891 , 0.017135 , 0.010345 , 0.014577 , 0.016666 , 0.023014 , 0.018153 , 0.017234 , 0.019037 , 0.012621 , 0.015178 , 0.018473 , 0.013301 , 0.015527 , 0.013401 , 0.010509 , 0.016771 , 0.01133 , 0.010946 
 370 , 0.015389 , 0.015583 , 0.016715 , 0.00996 , 0.01421 , 0.016418 , 0.022918 , 0.017811 , 0.016934 , 0.018654 , 0.012351 , 0.014821 , 0.018062 , 0.013062 , 0.01516 , 0.013104 , 0.010204 , 0.016259 , 0.010974 , 0.01064 
 371 , 0.015242 , 0.015263 , 0.016273 , 0.009559 , 0.013839 , 0.016155 , 0.022809 , 0.017455 , 0.016615 , 0.018252 , 0.012071 , 0.014459 , 0.017649 , 0.012807 , 0.014776 , 0.012792 , 0.009886 , 0.015734 , 0.010607 , 0.01032 
 372 , 0.015129 , 0.015012 , 0.015885 , 0.009215 , 0.013527 , 0.015923 , 0.022721 , 0.017142 , 0.016336 , 0.017894 , 0.011837 , 0.014151 , 0.017298 , 0.012585 , 0.014444 , 0.012533 , 0.009616 , 0.015279 , 0.010292 , 0.010039 
 373 , 0.015519 , 0.015683 , 0.016387 , 0.009689 , 0.014021 , 0.016236 , 0.023003 , 0.017483 , 0.016711 , 0.018257 , 0.012245 , 0.014587 , 0.01776 , 0.01291 , 0.01487 , 0.013036 , 0.010041 , 0.015833 , 0.010724 , 0.010345 
 374 , 0.015902 , 0.016355 , 0.016878 , 0.010164 , 0.014508 , 0.016533 , 0.02327 , 0.017817 , 0.01708 , 0.018614 , 0.01265 , 0.015015 , 0.018212 , 0.013229 , 0.015292 , 0.013538 , 0.010467 , 0.016379 , 0.011153 , 0.010647 
 375 , 0.016278 , 0.017027 , 0.017359 , 0.01064 , 0.014988 , 0.016814 , 0.023526 , 0.018145 , 0.017444 , 0.018967 , 0.013055 , 0.015438 , 0.018656 , 0.013542 , 0.015713 , 0.014038 , 0.010893 , 0.016918 , 0.01158 , 0.010945 
 376 , 0.016353 , 0.017037 , 0.017543 , 0.010713 , 0.014958 , 0.016866 , 0.023562 , 0.018206 , 0.017575 , 0.019145 , 0.013159 , 0.015469 , 0.018732 , 0.013603 , 0.015812 , 0.014075 , 0.011077 , 0.016999 , 0.011671 , 0.011138 
 377 , 0.016309 , 0.016781 , 0.017615 , 0.010623 , 0.014726 , 0.01684 , 0.023527 , 0.018168 , 0.017619 , 0.019257 , 0.013151 , 0.015356 , 0.018677 , 0.013569 , 0.015801 , 0.013928 , 0.011163 , 0.01691 , 0.011633 , 0.011297 
 378 , 0.016268 , 0.016531 , 0.017703 , 0.010537 , 0.014505 , 0.016831 , 0.023515 , 0.018143 , 0.017676 , 0.019374 , 0.013156 , 0.015263 , 0.018648 , 0.013545 , 0.015813 , 0.01379 , 0.01125 , 0.016845 , 0.011605 , 0.011467 
 379 , 0.016232 , 0.01633 , 0.017696 , 0.010404 , 0.014283 , 0.016794 , 0.023401 , 0.018067 , 0.017634 , 0.019346 , 0.01306 , 0.015142 , 0.018534 , 0.013465 , 0.015748 , 0.013645 , 0.011204 , 0.016687 , 0.011491 , 0.011501 
 380 , 0.016199 , 0.016232 , 0.017492 , 0.01018 , 0.014061 , 0.016701 , 0.023087 , 0.017888 , 0.017383 , 0.019028 , 0.012749 , 0.014947 , 0.018232 , 0.013268 , 0.015507 , 0.013488 , 0.010893 , 0.016322 , 0.011196 , 0.011251 
 381 , 0.016163 , 0.016152 , 0.017303 , 0.009963 , 0.013849 , 0.016643 , 0.022809 , 0.01772 , 0.017136 , 0.01873 , 0.012438 , 0.014758 , 0.017939 , 0.013085 , 0.015271 , 0.013343 , 0.010594 , 0.015963 , 0.010908 , 0.011006 
