spu_filename,DateTime,Site,FileNum,Date,Integration_ms,Temp,Remarks,Type
2019-06-08_DHT_00038.spu,2019-06-08T18:34:58Z,DHT,38,2019-06-08,50,23.912,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00039.spu,2019-06-08T18:35:08Z,DHT,39,2019-06-08,50,23.424,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00040.spu,2019-06-08T18:35:18Z,DHT,40,2019-06-08,50,23.912,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00041.spu,2019-06-08T18:36:02Z,DHT,41,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00042.spu,2019-06-08T18:36:09Z,DHT,42,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00043.spu,2019-06-08T18:36:18Z,DHT,43,2019-06-08,50,23.668,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00044.spu,2019-06-08T18:36:24Z,DHT,44,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00045.spu,2019-06-08T18:36:35Z,DHT,45,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00046.spu,2019-06-08T18:37:02Z,DHT,46,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00047.spu,2019-06-08T18:37:10Z,DHT,47,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00048.spu,2019-06-08T18:37:18Z,DHT,48,2019-06-08,50,23.668,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00049.spu,2019-06-08T18:37:26Z,DHT,49,2019-06-08,50,23.668,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00050.spu,2019-06-08T18:37:34Z,DHT,50,2019-06-08,50,23.912,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00051.spu,2019-06-08T18:38:01Z,DHT,51,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00052.spu,2019-06-08T18:38:13Z,DHT,52,2019-06-08,50,23.912,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00053.spu,2019-06-08T18:38:24Z,DHT,53,2019-06-08,50,23.912,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00054.spu,2019-06-08T18:38:37Z,DHT,54,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00055.spu,2019-06-08T18:38:49Z,DHT,55,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00056.spu,2019-06-08T18:39:06Z,DHT,56,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00057.spu,2019-06-08T18:39:16Z,DHT,57,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00058.spu,2019-06-08T18:39:25Z,DHT,58,2019-06-08,50,23.912,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00059.spu,2019-06-08T18:39:39Z,DHT,59,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00060.spu,2019-06-08T18:39:54Z,DHT,60,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00061.spu,2019-06-08T18:41:24Z,DHT,61,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00062.spu,2019-06-08T18:41:33Z,DHT,62,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00063.spu,2019-06-08T18:41:41Z,DHT,63,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00064.spu,2019-06-08T18:41:47Z,DHT,64,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00065.spu,2019-06-08T18:41:55Z,DHT,65,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00066.spu,2019-06-08T18:42:21Z,DHT,66,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00067.spu,2019-06-08T18:42:28Z,DHT,67,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00068.spu,2019-06-08T18:42:36Z,DHT,68,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00069.spu,2019-06-08T18:42:47Z,DHT,69,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00070.spu,2019-06-08T18:42:55Z,DHT,70,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00071.spu,2019-06-08T18:43:18Z,DHT,71,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00072.spu,2019-06-08T18:43:25Z,DHT,72,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00073.spu,2019-06-08T18:43:33Z,DHT,73,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00074.spu,2019-06-08T18:43:42Z,DHT,74,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00075.spu,2019-06-08T18:43:49Z,DHT,75,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00076.spu,2019-06-08T18:44:03Z,DHT,76,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00077.spu,2019-06-08T18:44:15Z,DHT,77,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00078.spu,2019-06-08T18:44:27Z,DHT,78,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00079.spu,2019-06-08T18:44:43Z,DHT,79,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00080.spu,2019-06-08T18:44:59Z,DHT,80,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00081.spu,2019-06-08T18:45:10Z,DHT,81,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00082.spu,2019-06-08T18:45:22Z,DHT,82,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00083.spu,2019-06-08T18:45:31Z,DHT,83,2019-06-08,50,24.156,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00084.spu,2019-06-08T18:45:45Z,DHT,84,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00085.spu,2019-06-08T18:45:55Z,DHT,85,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00086.spu,2019-06-08T18:46:42Z,DHT,86,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00087.spu,2019-06-08T18:46:49Z,DHT,87,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00088.spu,2019-06-08T18:46:56Z,DHT,88,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00089.spu,2019-06-08T18:47:05Z,DHT,89,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00090.spu,2019-06-08T18:47:17Z,DHT,90,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00091.spu,2019-06-08T18:47:42Z,DHT,91,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00092.spu,2019-06-08T18:47:51Z,DHT,92,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00093.spu,2019-06-08T18:47:58Z,DHT,93,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00094.spu,2019-06-08T18:48:06Z,DHT,94,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00095.spu,2019-06-08T18:48:13Z,DHT,95,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00096.spu,2019-06-08T18:48:51Z,DHT,96,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00097.spu,2019-06-08T18:48:59Z,DHT,97,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00098.spu,2019-06-08T18:49:07Z,DHT,98,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00099.spu,2019-06-08T18:49:14Z,DHT,99,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00100.spu,2019-06-08T18:49:26Z,DHT,100,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00101.spu,2019-06-08T18:50:06Z,DHT,101,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00102.spu,2019-06-08T18:50:16Z,DHT,102,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00103.spu,2019-06-08T18:50:24Z,DHT,103,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00104.spu,2019-06-08T18:50:32Z,DHT,104,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00105.spu,2019-06-08T18:50:45Z,DHT,105,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00106.spu,2019-06-08T18:51:01Z,DHT,106,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00107.spu,2019-06-08T18:51:10Z,DHT,107,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00108.spu,2019-06-08T18:51:21Z,DHT,108,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00109.spu,2019-06-08T18:51:32Z,DHT,109,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00110.spu,2019-06-08T18:51:45Z,DHT,110,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00111.spu,2019-06-08T18:52:02Z,DHT,111,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00112.spu,2019-06-08T18:52:11Z,DHT,112,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00113.spu,2019-06-08T18:52:21Z,DHT,113,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00114.spu,2019-06-08T18:52:32Z,DHT,114,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00115.spu,2019-06-08T18:52:42Z,DHT,115,2019-06-08,50,24.4,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00116.spu,2019-06-08T18:54:40Z,DHT,116,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00117.spu,2019-06-08T18:54:51Z,DHT,117,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00118.spu,2019-06-08T18:55:09Z,DHT,118,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00119.spu,2019-06-08T18:55:16Z,DHT,119,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00120.spu,2019-06-08T18:55:24Z,DHT,120,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00121.spu,2019-06-08T18:55:48Z,DHT,121,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00122.spu,2019-06-08T18:56:01Z,DHT,122,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00123.spu,2019-06-08T18:56:10Z,DHT,123,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00124.spu,2019-06-08T18:56:19Z,DHT,124,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00125.spu,2019-06-08T18:56:26Z,DHT,125,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00126.spu,2019-06-08T18:58:12Z,DHT,126,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00127.spu,2019-06-08T18:58:22Z,DHT,127,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00128.spu,2019-06-08T18:58:32Z,DHT,128,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00129.spu,2019-06-08T18:58:50Z,DHT,129,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00130.spu,2019-06-08T18:59:00Z,DHT,130,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00131.spu,2019-06-08T18:59:11Z,DHT,131,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00132.spu,2019-06-08T18:59:21Z,DHT,132,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00133.spu,2019-06-08T18:59:32Z,DHT,133,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00134.spu,2019-06-08T18:59:43Z,DHT,134,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00135.spu,2019-06-08T18:59:54Z,DHT,135,2019-06-08,50,24.644,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00136.spu,2019-06-08T19:00:11Z,DHT,136,2019-06-08,50,25.376,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00137.spu,2019-06-08T19:00:22Z,DHT,137,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00138.spu,2019-06-08T19:00:29Z,DHT,138,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00139.spu,2019-06-08T19:00:43Z,DHT,139,2019-06-08,50,25.376,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00140.spu,2019-06-08T19:00:52Z,DHT,140,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00141.spu,2019-06-08T19:02:05Z,DHT,141,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00142.spu,2019-06-08T19:02:15Z,DHT,142,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00143.spu,2019-06-08T19:02:24Z,DHT,143,2019-06-08,50,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00144.spu,2019-06-08T19:02:31Z,DHT,144,2019-06-08,50,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00145.spu,2019-06-08T19:02:52Z,DHT,145,2019-06-08,80,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00146.spu,2019-06-08T19:03:34Z,DHT,146,2019-06-08,100,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00147.spu,2019-06-08T19:03:44Z,DHT,147,2019-06-08,100,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00148.spu,2019-06-08T19:03:52Z,DHT,148,2019-06-08,100,25.62,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00149.spu,2019-06-08T19:04:02Z,DHT,149,2019-06-08,100,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00150.spu,2019-06-08T19:04:12Z,DHT,150,2019-06-08,100,25.132,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00151.spu,2019-06-08T19:04:35Z,DHT,151,2019-06-08,100,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00152.spu,2019-06-08T19:04:44Z,DHT,152,2019-06-08,100,25.376,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
2019-06-08_DHT_00153.spu,2019-06-08T19:04:52Z,DHT,153,2019-06-08,100,24.888,"""Remarks:    SW=UnispecDCcf Version=1.5 Comment=Datascan Dark=\Storage Card\2018\2019-06-08\DHT_00000.spu""",NA
