  time  ,:31:08 A,:31:21 A,:31:30 A,:31:38 A,:31:48 A,:32:14 A,:32:23 A,:32:32 A,:32:40 A,:32:48 A,:33:15 A,:33:25 A,:33:33 A,:33:43 A,:33:54 A,:34:21 A,:34:30 A,:34:39 A,:34:46 A,:34:56 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 723 , 0.203274 , 0.21962 , 0.170392 , 0.213964 , 0.206888 , 0.149634 , 0.19043 , 0.18311 , 0.197443 , 0.219844 , 0.212929 , 0.246069 , 0.247412 , 0.193856 , 0.233422 , 0.150613 , 0.178698 , 0.157919 , 0.135078 , 0.196002 
 724 , 0.206748 , 0.223043 , 0.172837 , 0.217324 , 0.210081 , 0.151318 , 0.192625 , 0.186251 , 0.200619 , 0.223926 , 0.215675 , 0.247985 , 0.25033 , 0.196082 , 0.237034 , 0.152362 , 0.180992 , 0.160015 , 0.136624 , 0.198156 
 725 , 0.210058 , 0.226247 , 0.175123 , 0.220474 , 0.213121 , 0.152899 , 0.194743 , 0.18915 , 0.203599 , 0.227702 , 0.218305 , 0.249844 , 0.253115 , 0.198221 , 0.240426 , 0.153994 , 0.183142 , 0.162026 , 0.138096 , 0.20019 
 726 , 0.213363 , 0.229441 , 0.177402 , 0.223619 , 0.216157 , 0.154478 , 0.196863 , 0.192043 , 0.206572 , 0.231468 , 0.220928 , 0.251709 , 0.2559 , 0.200355 , 0.243826 , 0.155626 , 0.185293 , 0.164028 , 0.139575 , 0.202215 
 727 , 0.216653 , 0.232622 , 0.179678 , 0.226756 , 0.219179 , 0.156049 , 0.198966 , 0.194915 , 0.209538 , 0.235223 , 0.223547 , 0.253566 , 0.258672 , 0.202485 , 0.247203 , 0.15725 , 0.187435 , 0.166028 , 0.141047 , 0.204238 
 728 , 0.219616 , 0.235513 , 0.181751 , 0.229649 , 0.22193 , 0.157455 , 0.200876 , 0.197511 , 0.212179 , 0.238542 , 0.225961 , 0.255325 , 0.261189 , 0.204467 , 0.250298 , 0.15876 , 0.189394 , 0.167811 , 0.142409 , 0.206129 
 729 , 0.222512 , 0.238354 , 0.183794 , 0.232486 , 0.22463 , 0.158834 , 0.202755 , 0.200054 , 0.214765 , 0.241795 , 0.228339 , 0.257041 , 0.263663 , 0.206409 , 0.253333 , 0.160239 , 0.191321 , 0.169563 , 0.143746 , 0.207979 
 730 , 0.225367 , 0.241147 , 0.185798 , 0.235283 , 0.227296 , 0.160197 , 0.204604 , 0.202558 , 0.217326 , 0.245 , 0.230684 , 0.258742 , 0.266092 , 0.208326 , 0.256326 , 0.161709 , 0.19323 , 0.171297 , 0.145066 , 0.209812 
 731 , 0.227969 , 0.243711 , 0.187614 , 0.237818 , 0.229738 , 0.161457 , 0.206313 , 0.204797 , 0.219637 , 0.247905 , 0.232805 , 0.260341 , 0.268325 , 0.21009 , 0.25905 , 0.163068 , 0.194976 , 0.172876 , 0.146275 , 0.211497 
 732 , 0.230448 , 0.246144 , 0.189315 , 0.24021 , 0.232058 , 0.16265 , 0.207944 , 0.206901 , 0.221812 , 0.250646 , 0.234807 , 0.261881 , 0.270463 , 0.211771 , 0.261642 , 0.164376 , 0.196641 , 0.17439 , 0.147431 , 0.213135 
 733 , 0.232891 , 0.248548 , 0.190995 , 0.242573 , 0.234342 , 0.16383 , 0.209548 , 0.208969 , 0.223952 , 0.253352 , 0.236782 , 0.263402 , 0.272573 , 0.213425 , 0.264199 , 0.165669 , 0.198285 , 0.175876 , 0.148574 , 0.214754 
 734 , 0.235196 , 0.25081 , 0.192582 , 0.244795 , 0.23649 , 0.16495 , 0.211079 , 0.210895 , 0.225951 , 0.255872 , 0.23865 , 0.264851 , 0.27456 , 0.215003 , 0.266602 , 0.166884 , 0.199844 , 0.177287 , 0.149635 , 0.216283 
 735 , 0.237296 , 0.252852 , 0.194025 , 0.246818 , 0.23842 , 0.165991 , 0.212497 , 0.212585 , 0.22774 , 0.25809 , 0.240368 , 0.266209 , 0.276371 , 0.216468 , 0.268749 , 0.16798 , 0.201272 , 0.178578 , 0.150557 , 0.217653 
 736 , 0.239376 , 0.254887 , 0.195456 , 0.248833 , 0.240336 , 0.16702 , 0.213913 , 0.21426 , 0.229512 , 0.260302 , 0.242064 , 0.267548 , 0.278167 , 0.217913 , 0.270874 , 0.169068 , 0.202695 , 0.179857 , 0.151475 , 0.219008 
 737 , 0.241436 , 0.256897 , 0.19687 , 0.250821 , 0.242232 , 0.168043 , 0.215314 , 0.215919 , 0.23127 , 0.262483 , 0.24374 , 0.268877 , 0.279947 , 0.219344 , 0.272968 , 0.170136 , 0.204101 , 0.181125 , 0.152379 , 0.220343 
 738 , 0.243227 , 0.258648 , 0.198099 , 0.252533 , 0.243887 , 0.168936 , 0.21652 , 0.217268 , 0.232744 , 0.264301 , 0.245186 , 0.27009 , 0.281471 , 0.220574 , 0.27475 , 0.171106 , 0.205296 , 0.182214 , 0.153222 , 0.221506 
 739 , 0.245009 , 0.260401 , 0.199323 , 0.254248 , 0.245539 , 0.169832 , 0.21772 , 0.218624 , 0.234206 , 0.266125 , 0.246641 , 0.271319 , 0.282992 , 0.221792 , 0.276533 , 0.172089 , 0.206482 , 0.183313 , 0.154059 , 0.222669 
 740 , 0.24679 , 0.262159 , 0.200548 , 0.255956 , 0.247191 , 0.170728 , 0.218913 , 0.219973 , 0.235675 , 0.267948 , 0.248095 , 0.27254 , 0.284512 , 0.223017 , 0.278316 , 0.173065 , 0.207675 , 0.184411 , 0.154904 , 0.223839 
 741 , 0.248355 , 0.263723 , 0.201639 , 0.25746 , 0.248668 , 0.171543 , 0.219992 , 0.221142 , 0.236958 , 0.269523 , 0.249416 , 0.273665 , 0.285864 , 0.2241 , 0.279927 , 0.173936 , 0.208759 , 0.185401 , 0.155665 , 0.224909 
 742 , 0.249839 , 0.265232 , 0.202693 , 0.258874 , 0.250076 , 0.17234 , 0.221035 , 0.222251 , 0.238181 , 0.27102 , 0.250688 , 0.27475 , 0.287168 , 0.225138 , 0.281468 , 0.174752 , 0.209812 , 0.186335 , 0.156396 , 0.225953 
 743 , 0.251325 , 0.266744 , 0.203743 , 0.260297 , 0.251488 , 0.173135 , 0.222081 , 0.223364 , 0.239407 , 0.272513 , 0.251969 , 0.275838 , 0.288468 , 0.22618 , 0.283012 , 0.175578 , 0.210863 , 0.187279 , 0.157132 , 0.227001 
 744 , 0.252712 , 0.268174 , 0.204733 , 0.261631 , 0.2528 , 0.173891 , 0.223052 , 0.224396 , 0.240549 , 0.273909 , 0.253167 , 0.276882 , 0.289669 , 0.227165 , 0.284456 , 0.176341 , 0.211866 , 0.188151 , 0.157832 , 0.228013 
 745 , 0.253949 , 0.269463 , 0.205609 , 0.26284 , 0.25397 , 0.174582 , 0.223906 , 0.225297 , 0.241564 , 0.275157 , 0.254255 , 0.277838 , 0.290684 , 0.228045 , 0.285751 , 0.177004 , 0.212776 , 0.188908 , 0.158484 , 0.228962 
 746 , 0.255196 , 0.270762 , 0.206492 , 0.264064 , 0.255149 , 0.175286 , 0.224776 , 0.226214 , 0.242593 , 0.276423 , 0.255359 , 0.278803 , 0.291711 , 0.228939 , 0.287053 , 0.177679 , 0.213685 , 0.189679 , 0.159137 , 0.229915 
 747 , 0.256441 , 0.272056 , 0.207379 , 0.265295 , 0.256325 , 0.175985 , 0.225643 , 0.227127 , 0.243616 , 0.277679 , 0.256461 , 0.279773 , 0.292732 , 0.22983 , 0.288363 , 0.178349 , 0.2146 , 0.190442 , 0.159787 , 0.230873 
 748 , 0.257447 , 0.2731 , 0.208102 , 0.266279 , 0.257291 , 0.176557 , 0.22631 , 0.227818 , 0.244416 , 0.278685 , 0.257352 , 0.280587 , 0.293652 , 0.23061 , 0.289406 , 0.178915 , 0.215344 , 0.191049 , 0.160367 , 0.231731 
 749 , 0.258476 , 0.274199 , 0.208862 , 0.267281 , 0.258299 , 0.177144 , 0.226995 , 0.22853 , 0.245244 , 0.279711 , 0.258265 , 0.281449 , 0.294606 , 0.231422 , 0.290486 , 0.1795 , 0.216113 , 0.191672 , 0.160966 , 0.232617 
 750 , 0.259526 , 0.275325 , 0.209631 , 0.268311 , 0.259329 , 0.177748 , 0.227696 , 0.229263 , 0.246087 , 0.280759 , 0.2592 , 0.282326 , 0.295581 , 0.232255 , 0.291592 , 0.180095 , 0.216903 , 0.192312 , 0.161575 , 0.233524 
 751 , 0.260302 , 0.276187 , 0.210218 , 0.269076 , 0.26009 , 0.178243 , 0.228218 , 0.229765 , 0.246696 , 0.281532 , 0.259892 , 0.283017 , 0.296281 , 0.232879 , 0.292462 , 0.180543 , 0.21748 , 0.1928 , 0.16203 , 0.234199 
 752 , 0.261033 , 0.276998 , 0.210756 , 0.269799 , 0.260787 , 0.178723 , 0.228713 , 0.230205 , 0.247265 , 0.28224 , 0.260513 , 0.283657 , 0.296898 , 0.233455 , 0.293265 , 0.18092 , 0.217983 , 0.193245 , 0.162437 , 0.23481 
 753 , 0.261797 , 0.277856 , 0.211327 , 0.270569 , 0.261516 , 0.179223 , 0.229234 , 0.230664 , 0.247866 , 0.282987 , 0.26116 , 0.284335 , 0.297541 , 0.234058 , 0.294113 , 0.181323 , 0.218512 , 0.193708 , 0.162863 , 0.235453 
 754 , 0.262458 , 0.278557 , 0.211812 , 0.271169 , 0.262099 , 0.179663 , 0.229709 , 0.230977 , 0.248337 , 0.283539 , 0.2617 , 0.284917 , 0.298073 , 0.234492 , 0.294772 , 0.181668 , 0.218958 , 0.194156 , 0.163164 , 0.235898 
 755 , 0.262945 , 0.279012 , 0.21217 , 0.271513 , 0.262445 , 0.179981 , 0.230111 , 0.231027 , 0.248594 , 0.283775 , 0.262084 , 0.285337 , 0.298446 , 0.234652 , 0.295148 , 0.181953 , 0.219286 , 0.19459 , 0.163269 , 0.236033 
 756 , 0.263476 , 0.279511 , 0.21256 , 0.271891 , 0.262822 , 0.180332 , 0.230558 , 0.231095 , 0.24887 , 0.284045 , 0.262522 , 0.285793 , 0.29886 , 0.234828 , 0.295559 , 0.182268 , 0.219658 , 0.195077 , 0.163392 , 0.236193 
 757 , 0.264071 , 0.280056 , 0.212994 , 0.272304 , 0.263239 , 0.180724 , 0.231053 , 0.231158 , 0.249182 , 0.284329 , 0.263002 , 0.286299 , 0.29933 , 0.235027 , 0.29602 , 0.18263 , 0.220068 , 0.195626 , 0.16353 , 0.23636 
 758 , 0.264716 , 0.280675 , 0.213514 , 0.272751 , 0.2637 , 0.181228 , 0.231735 , 0.231227 , 0.249503 , 0.284567 , 0.263575 , 0.286927 , 0.299968 , 0.235279 , 0.296528 , 0.183129 , 0.22056 , 0.196309 , 0.163752 , 0.236525 
 759 , 0.26546 , 0.2814 , 0.214107 , 0.273272 , 0.264256 , 0.181808 , 0.232517 , 0.231341 , 0.249906 , 0.284879 , 0.264235 , 0.287658 , 0.300692 , 0.235605 , 0.297115 , 0.183684 , 0.221135 , 0.197083 , 0.164014 , 0.236746 
 760 , 0.266267 , 0.282187 , 0.214746 , 0.27385 , 0.264859 , 0.18244 , 0.23337 , 0.231462 , 0.250346 , 0.285215 , 0.264964 , 0.288454 , 0.301487 , 0.235954 , 0.297756 , 0.184292 , 0.221759 , 0.197924 , 0.164302 , 0.236989 
 761 , 0.267286 , 0.283306 , 0.21556 , 0.274807 , 0.265816 , 0.183177 , 0.234213 , 0.231983 , 0.251094 , 0.286055 , 0.265918 , 0.289514 , 0.302424 , 0.236708 , 0.298779 , 0.184996 , 0.222602 , 0.198678 , 0.164928 , 0.237871 
 762 , 0.268187 , 0.284372 , 0.216289 , 0.275735 , 0.266721 , 0.183851 , 0.234885 , 0.232495 , 0.251797 , 0.286872 , 0.266742 , 0.290489 , 0.303222 , 0.23744 , 0.299783 , 0.185604 , 0.223372 , 0.199282 , 0.16559 , 0.238803 
 763 , 0.269088 , 0.285431 , 0.217019 , 0.276656 , 0.26762 , 0.184524 , 0.235558 , 0.233005 , 0.252491 , 0.287682 , 0.267558 , 0.291456 , 0.304011 , 0.238165 , 0.30078 , 0.186212 , 0.224134 , 0.199873 , 0.166246 , 0.239722 
 764 , 0.26999 , 0.28652 , 0.217761 , 0.277656 , 0.268561 , 0.185189 , 0.236152 , 0.233667 , 0.253203 , 0.288585 , 0.268378 , 0.292418 , 0.304837 , 0.238976 , 0.301864 , 0.186801 , 0.224898 , 0.200385 , 0.166967 , 0.240825 
 765 , 0.270878 , 0.287647 , 0.218497 , 0.278737 , 0.269566 , 0.185823 , 0.236678 , 0.234522 , 0.253949 , 0.289622 , 0.269245 , 0.293357 , 0.305741 , 0.239884 , 0.303044 , 0.187382 , 0.22568 , 0.200804 , 0.167775 , 0.24216 
 766 , 0.27172 , 0.288716 , 0.219199 , 0.279761 , 0.270526 , 0.186416 , 0.237176 , 0.235327 , 0.254665 , 0.290611 , 0.270079 , 0.294248 , 0.306619 , 0.240759 , 0.30417 , 0.187931 , 0.226426 , 0.201216 , 0.16854 , 0.243435 
 767 , 0.272513 , 0.289716 , 0.219848 , 0.280722 , 0.271428 , 0.186975 , 0.237656 , 0.236072 , 0.255331 , 0.291533 , 0.270856 , 0.295081 , 0.307444 , 0.241564 , 0.305207 , 0.188453 , 0.227131 , 0.201607 , 0.169247 , 0.244606 
 768 , 0.273276 , 0.290636 , 0.22039 , 0.28158 , 0.27227 , 0.187475 , 0.238223 , 0.23665 , 0.255969 , 0.292289 , 0.27157 , 0.295888 , 0.308236 , 0.242255 , 0.30609 , 0.188968 , 0.227807 , 0.20203 , 0.169815 , 0.24558 
 769 , 0.273988 , 0.291476 , 0.220893 , 0.28236 , 0.273044 , 0.187945 , 0.238727 , 0.237177 , 0.256554 , 0.292972 , 0.272213 , 0.29663 , 0.308951 , 0.242896 , 0.30691 , 0.189435 , 0.22842 , 0.202414 , 0.170351 , 0.24648 
 770 , 0.274665 , 0.292276 , 0.22137 , 0.283106 , 0.273776 , 0.188392 , 0.239206 , 0.237673 , 0.257115 , 0.293629 , 0.272827 , 0.297339 , 0.309627 , 0.243506 , 0.307683 , 0.189878 , 0.229007 , 0.202784 , 0.170855 , 0.247341 
 771 , 0.275305 , 0.292998 , 0.221807 , 0.283746 , 0.274394 , 0.188794 , 0.239733 , 0.238052 , 0.257553 , 0.294123 , 0.27339 , 0.298022 , 0.310228 , 0.243994 , 0.308325 , 0.190314 , 0.229557 , 0.203183 , 0.171269 , 0.247993 
 772 , 0.275876 , 0.293642 , 0.222177 , 0.284323 , 0.274931 , 0.189138 , 0.240218 , 0.238375 , 0.257889 , 0.294519 , 0.273886 , 0.298619 , 0.310751 , 0.244404 , 0.308848 , 0.190706 , 0.230049 , 0.203554 , 0.171614 , 0.248538 
 773 , 0.276441 , 0.294273 , 0.222549 , 0.284888 , 0.275456 , 0.189483 , 0.240696 , 0.238693 , 0.258226 , 0.294909 , 0.274377 , 0.29921 , 0.311268 , 0.244802 , 0.309359 , 0.191091 , 0.230527 , 0.203912 , 0.171952 , 0.249069 
 774 , 0.277017 , 0.294915 , 0.222952 , 0.285454 , 0.27598 , 0.189841 , 0.241187 , 0.238987 , 0.258567 , 0.295285 , 0.27487 , 0.299806 , 0.311777 , 0.245197 , 0.309872 , 0.191476 , 0.231027 , 0.204321 , 0.172299 , 0.249591 
 775 , 0.277684 , 0.295642 , 0.223464 , 0.286106 , 0.276584 , 0.190287 , 0.241787 , 0.239304 , 0.25901 , 0.295743 , 0.275443 , 0.300508 , 0.312386 , 0.245661 , 0.310489 , 0.191921 , 0.231597 , 0.204824 , 0.172707 , 0.250176 
 776 , 0.278377 , 0.296396 , 0.223997 , 0.286779 , 0.277209 , 0.190756 , 0.242414 , 0.239645 , 0.259474 , 0.296227 , 0.276027 , 0.301238 , 0.313023 , 0.246142 , 0.311139 , 0.192384 , 0.232183 , 0.205337 , 0.173129 , 0.250789 
 777 , 0.27905 , 0.297147 , 0.224529 , 0.287442 , 0.277826 , 0.191216 , 0.243018 , 0.239975 , 0.259932 , 0.296707 , 0.276615 , 0.301962 , 0.313641 , 0.246609 , 0.311775 , 0.192839 , 0.232759 , 0.205837 , 0.173545 , 0.251397 
 778 , 0.279628 , 0.297825 , 0.225002 , 0.288017 , 0.278386 , 0.191686 , 0.243491 , 0.240249 , 0.260331 , 0.297133 , 0.277152 , 0.30264 , 0.314164 , 0.247045 , 0.312339 , 0.193266 , 0.233269 , 0.206275 , 0.173875 , 0.251982 
 779 , 0.280199 , 0.298513 , 0.22548 , 0.288582 , 0.278937 , 0.192155 , 0.24395 , 0.240532 , 0.260731 , 0.297556 , 0.277709 , 0.303322 , 0.314676 , 0.247484 , 0.312906 , 0.193682 , 0.233783 , 0.206725 , 0.174201 , 0.252571 
 780 , 0.28077 , 0.299208 , 0.225966 , 0.289162 , 0.279502 , 0.192632 , 0.244417 , 0.240809 , 0.261139 , 0.297987 , 0.278274 , 0.304011 , 0.315197 , 0.247925 , 0.313481 , 0.194111 , 0.234303 , 0.207183 , 0.174534 , 0.253161 
 781 , 0.28131 , 0.299851 , 0.226423 , 0.289697 , 0.280033 , 0.193059 , 0.244848 , 0.241089 , 0.261526 , 0.298403 , 0.278803 , 0.304636 , 0.3157 , 0.248375 , 0.314056 , 0.1945 , 0.234796 , 0.207603 , 0.174906 , 0.253744 
 782 , 0.28185 , 0.300489 , 0.226876 , 0.290215 , 0.280587 , 0.193481 , 0.245284 , 0.241373 , 0.261913 , 0.298832 , 0.279324 , 0.305242 , 0.316229 , 0.248829 , 0.31464 , 0.19488 , 0.235269 , 0.208019 , 0.175297 , 0.254322 
 783 , 0.282404 , 0.301135 , 0.227338 , 0.290748 , 0.281142 , 0.193907 , 0.24573 , 0.241659 , 0.262303 , 0.299269 , 0.279853 , 0.305856 , 0.316758 , 0.249285 , 0.315239 , 0.195277 , 0.235744 , 0.208438 , 0.175692 , 0.254915 
 784 , 0.282947 , 0.301774 , 0.227773 , 0.291258 , 0.281678 , 0.19433 , 0.246159 , 0.241899 , 0.262653 , 0.299685 , 0.280375 , 0.306463 , 0.317271 , 0.249715 , 0.315812 , 0.195633 , 0.236206 , 0.208843 , 0.176052 , 0.255482 
 785 , 0.283484 , 0.302433 , 0.228197 , 0.291779 , 0.282182 , 0.194775 , 0.24659 , 0.242113 , 0.263002 , 0.300114 , 0.280907 , 0.307099 , 0.317774 , 0.250123 , 0.316377 , 0.195982 , 0.236674 , 0.209234 , 0.176395 , 0.256037 
 786 , 0.284048 , 0.303109 , 0.228634 , 0.292321 , 0.282699 , 0.195229 , 0.247038 , 0.242342 , 0.263361 , 0.300568 , 0.281453 , 0.307757 , 0.318287 , 0.250541 , 0.316965 , 0.196347 , 0.237158 , 0.209641 , 0.176751 , 0.256612 
 787 , 0.284618 , 0.30379 , 0.229064 , 0.292863 , 0.283216 , 0.195682 , 0.247492 , 0.242577 , 0.263726 , 0.301021 , 0.281998 , 0.308414 , 0.318798 , 0.250958 , 0.317553 , 0.196718 , 0.237662 , 0.210048 , 0.177126 , 0.257186 
 788 , 0.285149 , 0.304389 , 0.229486 , 0.293389 , 0.283701 , 0.196093 , 0.247941 , 0.24284 , 0.264069 , 0.301432 , 0.282497 , 0.30903 , 0.319258 , 0.251344 , 0.318108 , 0.197081 , 0.238158 , 0.210421 , 0.17753 , 0.257743 
 789 , 0.285669 , 0.304986 , 0.229921 , 0.293924 , 0.284188 , 0.196499 , 0.2484 , 0.243113 , 0.264397 , 0.301822 , 0.282991 , 0.309658 , 0.319719 , 0.251727 , 0.318671 , 0.197446 , 0.23865 , 0.2108 , 0.177933 , 0.258312 
 790 , 0.286205 , 0.305592 , 0.23036 , 0.294469 , 0.284691 , 0.196916 , 0.248869 , 0.243388 , 0.264736 , 0.30222 , 0.283495 , 0.310295 , 0.320188 , 0.252112 , 0.319249 , 0.197815 , 0.239158 , 0.211188 , 0.178346 , 0.258897 
 791 , 0.286701 , 0.306173 , 0.230789 , 0.29498 , 0.285204 , 0.197317 , 0.249289 , 0.243649 , 0.265057 , 0.302577 , 0.283969 , 0.310903 , 0.320639 , 0.252501 , 0.319755 , 0.198187 , 0.239614 , 0.211553 , 0.178702 , 0.259484 
 792 , 0.287235 , 0.306788 , 0.23122 , 0.295481 , 0.285732 , 0.197731 , 0.249681 , 0.243896 , 0.26539 , 0.302952 , 0.284451 , 0.311501 , 0.321102 , 0.252917 , 0.320252 , 0.198554 , 0.240053 , 0.21191 , 0.179055 , 0.260084 
 793 , 0.287778 , 0.307417 , 0.231668 , 0.295984 , 0.286275 , 0.198149 , 0.250082 , 0.244153 , 0.265733 , 0.303341 , 0.284941 , 0.312107 , 0.321573 , 0.253336 , 0.320771 , 0.198931 , 0.240494 , 0.212271 , 0.179426 , 0.260693 
 794 , 0.288353 , 0.308088 , 0.232131 , 0.296551 , 0.286818 , 0.198591 , 0.250519 , 0.244435 , 0.266128 , 0.303793 , 0.285459 , 0.312745 , 0.322101 , 0.25379 , 0.32134 , 0.199325 , 0.240975 , 0.212665 , 0.179839 , 0.261322 
 795 , 0.288927 , 0.308802 , 0.232614 , 0.297152 , 0.287373 , 0.199057 , 0.250995 , 0.244756 , 0.266576 , 0.304293 , 0.28602 , 0.313412 , 0.32266 , 0.254259 , 0.321946 , 0.19975 , 0.241512 , 0.21307 , 0.180279 , 0.261959 
 796 , 0.289502 , 0.309517 , 0.233114 , 0.297763 , 0.28794 , 0.199534 , 0.251493 , 0.245077 , 0.26703 , 0.304798 , 0.286587 , 0.314088 , 0.323223 , 0.254737 , 0.322557 , 0.200187 , 0.242068 , 0.213476 , 0.180724 , 0.262594 
 797 , 0.290074 , 0.310237 , 0.233612 , 0.298364 , 0.288512 , 0.200014 , 0.251977 , 0.245404 , 0.267473 , 0.305287 , 0.287165 , 0.314763 , 0.32378 , 0.25521 , 0.323167 , 0.200613 , 0.242616 , 0.213887 , 0.181164 , 0.263237 
 798 , 0.290627 , 0.310912 , 0.234079 , 0.29893 , 0.28905 , 0.200477 , 0.252409 , 0.245717 , 0.267829 , 0.305709 , 0.287716 , 0.31538 , 0.324269 , 0.255644 , 0.323743 , 0.200989 , 0.243129 , 0.214306 , 0.181547 , 0.263852 
 799 , 0.291205 , 0.311595 , 0.234549 , 0.299515 , 0.289587 , 0.20094 , 0.252848 , 0.246043 , 0.268179 , 0.306132 , 0.288265 , 0.316013 , 0.324767 , 0.256079 , 0.324336 , 0.201372 , 0.243641 , 0.214727 , 0.18194 , 0.264489 
 800 , 0.291797 , 0.312291 , 0.235025 , 0.300107 , 0.290136 , 0.201421 , 0.253299 , 0.246373 , 0.268541 , 0.30656 , 0.28882 , 0.316665 , 0.325279 , 0.256525 , 0.324942 , 0.201759 , 0.244172 , 0.215158 , 0.182337 , 0.265146 
 801 , 0.292374 , 0.312986 , 0.235468 , 0.300685 , 0.290697 , 0.20192 , 0.25374 , 0.246701 , 0.268929 , 0.307008 , 0.289318 , 0.317334 , 0.325801 , 0.256946 , 0.325551 , 0.202217 , 0.244685 , 0.215553 , 0.182741 , 0.265764 
 802 , 0.293006 , 0.313752 , 0.235985 , 0.301313 , 0.291346 , 0.202488 , 0.254251 , 0.247069 , 0.269394 , 0.307532 , 0.289903 , 0.318088 , 0.326422 , 0.257442 , 0.326246 , 0.202759 , 0.24526 , 0.216018 , 0.183198 , 0.26644 
 803 , 0.293651 , 0.314539 , 0.236519 , 0.30196 , 0.292008 , 0.203072 , 0.254766 , 0.247448 , 0.269864 , 0.308076 , 0.290501 , 0.318857 , 0.327057 , 0.25795 , 0.326962 , 0.203309 , 0.245846 , 0.216493 , 0.183663 , 0.267135 
 804 , 0.294231 , 0.315234 , 0.237008 , 0.302527 , 0.292601 , 0.203571 , 0.255251 , 0.247759 , 0.270289 , 0.308553 , 0.291088 , 0.319563 , 0.327634 , 0.258434 , 0.327621 , 0.203775 , 0.246389 , 0.216932 , 0.184101 , 0.267794 
 805 , 0.294733 , 0.315805 , 0.237402 , 0.303012 , 0.293078 , 0.203961 , 0.255671 , 0.248021 , 0.270631 , 0.308934 , 0.291622 , 0.320167 , 0.328091 , 0.258858 , 0.32816 , 0.204112 , 0.246872 , 0.217287 , 0.184482 , 0.268402 
 806 , 0.295246 , 0.316389 , 0.237801 , 0.303505 , 0.293561 , 0.204363 , 0.256093 , 0.24828 , 0.270972 , 0.30931 , 0.292169 , 0.320782 , 0.32854 , 0.259286 , 0.328698 , 0.204452 , 0.247361 , 0.217645 , 0.184858 , 0.269011 
 807 , 0.295734 , 0.316948 , 0.238189 , 0.303963 , 0.294014 , 0.204755 , 0.256499 , 0.248503 , 0.2713 , 0.309661 , 0.292686 , 0.321372 , 0.328969 , 0.259685 , 0.329203 , 0.204782 , 0.247829 , 0.218007 , 0.185213 , 0.269593 
 808 , 0.296091 , 0.317408 , 0.238546 , 0.304276 , 0.294333 , 0.205106 , 0.256832 , 0.24862 , 0.271563 , 0.309922 , 0.293067 , 0.321843 , 0.329274 , 0.259981 , 0.329579 , 0.205079 , 0.248191 , 0.218349 , 0.185477 , 0.270034 
 809 , 0.29643 , 0.317898 , 0.238921 , 0.304579 , 0.294654 , 0.205468 , 0.257168 , 0.248714 , 0.271826 , 0.31018 , 0.293439 , 0.322319 , 0.329572 , 0.260263 , 0.32996 , 0.205384 , 0.248548 , 0.218689 , 0.185729 , 0.270466 
 810 , 0.296781 , 0.318408 , 0.239314 , 0.304893 , 0.294984 , 0.205843 , 0.257523 , 0.248819 , 0.272104 , 0.310449 , 0.293822 , 0.322809 , 0.329883 , 0.260552 , 0.33035 , 0.205711 , 0.248917 , 0.219045 , 0.185998 , 0.270913 
 811 , 0.297066 , 0.31882 , 0.239615 , 0.305157 , 0.295248 , 0.206163 , 0.257803 , 0.24886 , 0.272278 , 0.310625 , 0.294123 , 0.323226 , 0.33012 , 0.260712 , 0.330673 , 0.205918 , 0.24923 , 0.219358 , 0.18622 , 0.271215 
 812 , 0.297437 , 0.319297 , 0.239951 , 0.305489 , 0.295584 , 0.206516 , 0.258126 , 0.248951 , 0.272495 , 0.310845 , 0.294495 , 0.323719 , 0.330451 , 0.26092 , 0.331076 , 0.206158 , 0.24959 , 0.219727 , 0.186489 , 0.271597 
 813 , 0.297827 , 0.31979 , 0.240304 , 0.305834 , 0.295931 , 0.206888 , 0.258461 , 0.249045 , 0.27272 , 0.311064 , 0.294895 , 0.324231 , 0.3308 , 0.26114 , 0.331498 , 0.206408 , 0.249968 , 0.22011 , 0.186771 , 0.272009 
