  time  ,00:11 PM,00:24 PM,00:41 PM,00:56 PM,01:52 PM,02:10 PM,02:21 PM,02:37 PM,02:51 PM,03:38 PM,03:57 PM,04:10 PM,04:19 PM,04:32 PM,04:45 PM,05:25 PM,05:38 PM,05:51 PM,06:05 PM,06:19 PM,07:05 PM,07:17 PM,07:45 PM,07:58 PM,08:13 PM,09:03 PM,09:15 PM,09:27 PM,09:38 PM,09:52 PM,10:31 PM,10:42 PM,10:56 PM,11:11 PM,11:23 PM,11:39 PM,11:49 PM,12:01 PM,12:13 PM,12:24 PM,13:02 PM,13:13 PM,13:28 PM,13:39 PM,13:50 PM,14:36 PM,14:54 PM,15:05 PM,15:18 PM,15:31 PM,17:09 PM,17:20 PM,17:30 PM,17:39 PM,17:50 PM,18:24 PM,18:36 PM,18:46 PM,18:56 PM,19:05 PM,19:43 PM,19:52 PM,20:02 PM,20:12 PM,20:22 PM,20:45 PM,21:01 PM,21:15 PM,21:29 PM,21:59 PM,22:39 PM,22:49 PM,23:00 PM,23:10 PM,23:22 PM,24:00 PM,24:09 PM,24:19 PM,24:30 PM,24:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 800 , 0.236244 , 0.258559 , 0.277919 , 0.223432 , 0.244557 , 0.142335 , 0.267206 , 0.085891 , 0.267121 , 0.268796 , 0.219655 , 0.251269 , 0.230214 , 0.307704 , 0.275817 , 0.324781 , 0.31012 , 0.329451 , 0.265907 , 0.202046 , 0.173199 , 0.216113 , 0.310586 , 0.340653 , 0.294974 , 0.206273 , 0.256627 , 0.178262 , 0.181039 , 0.163952 , 0.135511 , 0.205482 , 0.113246 , 0.149782 , 0.152176 , 0.228243 , 0.255686 , 0.353809 , 0.254447 , 0.250581 , 0.312052 , 0.253525 , 0.332947 , 0.337895 , 0.259743 , 0.26253 , 0.247088 , 0.261448 , 0.191615 , 0.21169 , 0.261854 , 0.285717 , 0.254919 , 0.243455 , 0.224059 , 0.330382 , 0.376953 , 0.323545 , 0.304497 , 0.413886 , 0.262238 , 0.298112 , 0.274515 , 0.179974 , 0.229027 , 0.26393 , 0.247383 , 0.273817 , 0.251109 , 0.286491 , 0.287947 , 0.316416 , 0.23062 , 0.192818 , 0.244406 , 0.240448 , 0.267501 , 0.285487 , 0.306107 , 0.266553 
 801 , 0.23655 , 0.258948 , 0.278352 , 0.22368 , 0.244807 , 0.142553 , 0.26758 , 0.085987 , 0.267583 , 0.269179 , 0.219845 , 0.251472 , 0.230486 , 0.30815 , 0.276129 , 0.32519 , 0.310688 , 0.329819 , 0.266296 , 0.202303 , 0.173457 , 0.216431 , 0.310993 , 0.340959 , 0.295382 , 0.206542 , 0.256988 , 0.178487 , 0.181294 , 0.164195 , 0.13575 , 0.206072 , 0.113487 , 0.150202 , 0.152461 , 0.22852 , 0.256036 , 0.354479 , 0.254884 , 0.25097 , 0.312359 , 0.25383 , 0.333309 , 0.338267 , 0.260015 , 0.262911 , 0.247473 , 0.26185 , 0.191774 , 0.212022 , 0.262166 , 0.286162 , 0.255297 , 0.243819 , 0.224366 , 0.330774 , 0.377501 , 0.323719 , 0.304801 , 0.414538 , 0.262573 , 0.298675 , 0.275069 , 0.18023 , 0.229373 , 0.264349 , 0.247779 , 0.274366 , 0.251564 , 0.286931 , 0.288287 , 0.316827 , 0.230933 , 0.193071 , 0.244771 , 0.240799 , 0.267783 , 0.285857 , 0.306469 , 0.266844 
 802 , 0.236796 , 0.25931 , 0.278749 , 0.22391 , 0.245081 , 0.142759 , 0.267914 , 0.086081 , 0.268032 , 0.269554 , 0.22 , 0.251666 , 0.230746 , 0.308588 , 0.276415 , 0.325608 , 0.3112 , 0.330139 , 0.266668 , 0.202543 , 0.173709 , 0.21672 , 0.311411 , 0.34126 , 0.295801 , 0.206815 , 0.257322 , 0.178698 , 0.181534 , 0.164435 , 0.13597 , 0.206664 , 0.113722 , 0.15062 , 0.152733 , 0.228774 , 0.256389 , 0.355122 , 0.255308 , 0.251367 , 0.31264 , 0.254124 , 0.333659 , 0.338615 , 0.26027 , 0.263273 , 0.247821 , 0.262258 , 0.191919 , 0.21232 , 0.262442 , 0.286599 , 0.255682 , 0.24418 , 0.224653 , 0.331151 , 0.378043 , 0.323889 , 0.305078 , 0.415178 , 0.262899 , 0.299252 , 0.275633 , 0.180486 , 0.229701 , 0.264798 , 0.24818 , 0.274933 , 0.251995 , 0.287368 , 0.288597 , 0.317251 , 0.231226 , 0.193338 , 0.245133 , 0.241124 , 0.268058 , 0.286218 , 0.306833 , 0.267145 
 803 , 0.23705 , 0.259682 , 0.279155 , 0.224143 , 0.245359 , 0.142969 , 0.268257 , 0.086177 , 0.268491 , 0.269935 , 0.220162 , 0.251866 , 0.231014 , 0.309036 , 0.276705 , 0.326036 , 0.311727 , 0.330464 , 0.26705 , 0.202784 , 0.173965 , 0.217018 , 0.311839 , 0.341572 , 0.296231 , 0.207097 , 0.257659 , 0.178913 , 0.181778 , 0.164676 , 0.136193 , 0.207268 , 0.113963 , 0.151048 , 0.153008 , 0.229034 , 0.256747 , 0.355776 , 0.255744 , 0.251774 , 0.312931 , 0.254425 , 0.33402 , 0.338974 , 0.260534 , 0.263649 , 0.248178 , 0.262672 , 0.192064 , 0.212623 , 0.262728 , 0.287047 , 0.25608 , 0.244554 , 0.224948 , 0.331536 , 0.378598 , 0.324063 , 0.305362 , 0.415831 , 0.263238 , 0.299842 , 0.276208 , 0.180745 , 0.230034 , 0.265257 , 0.24859 , 0.275514 , 0.252438 , 0.287816 , 0.288918 , 0.317681 , 0.231524 , 0.193613 , 0.245504 , 0.241461 , 0.268343 , 0.286586 , 0.307207 , 0.267455 
 804 , 0.237224 , 0.259971 , 0.279488 , 0.224312 , 0.245536 , 0.143146 , 0.268508 , 0.086242 , 0.268871 , 0.270219 , 0.22026 , 0.252026 , 0.231224 , 0.309402 , 0.276926 , 0.326363 , 0.312176 , 0.330705 , 0.267385 , 0.202965 , 0.174195 , 0.217265 , 0.312202 , 0.341801 , 0.296595 , 0.207324 , 0.257957 , 0.179082 , 0.181979 , 0.164879 , 0.136389 , 0.207797 , 0.114151 , 0.151435 , 0.153251 , 0.229226 , 0.257072 , 0.356338 , 0.256081 , 0.252059 , 0.313156 , 0.254635 , 0.334285 , 0.339255 , 0.260764 , 0.264007 , 0.248492 , 0.263042 , 0.192173 , 0.212876 , 0.26295 , 0.287421 , 0.256438 , 0.244843 , 0.225204 , 0.331855 , 0.379092 , 0.32419 , 0.305587 , 0.416386 , 0.263511 , 0.300366 , 0.276708 , 0.180955 , 0.230306 , 0.265661 , 0.248974 , 0.276024 , 0.252835 , 0.288197 , 0.289178 , 0.318034 , 0.231772 , 0.193844 , 0.245778 , 0.241712 , 0.268561 , 0.286889 , 0.307516 , 0.267705 
 805 , 0.237434 , 0.260301 , 0.279874 , 0.224521 , 0.245743 , 0.143353 , 0.268838 , 0.086312 , 0.269291 , 0.270506 , 0.22042 , 0.252261 , 0.231466 , 0.309794 , 0.277206 , 0.326713 , 0.312694 , 0.331039 , 0.267802 , 0.203177 , 0.174452 , 0.217554 , 0.312598 , 0.342078 , 0.297001 , 0.20758 , 0.258335 , 0.179268 , 0.182214 , 0.165097 , 0.13662 , 0.208341 , 0.114336 , 0.15182 , 0.153509 , 0.229444 , 0.257434 , 0.356964 , 0.256411 , 0.252323 , 0.313412 , 0.254852 , 0.334581 , 0.339566 , 0.261032 , 0.264422 , 0.248844 , 0.263416 , 0.192304 , 0.213168 , 0.263187 , 0.287795 , 0.256819 , 0.245107 , 0.225478 , 0.332171 , 0.379599 , 0.324316 , 0.305825 , 0.416931 , 0.26377 , 0.300883 , 0.277189 , 0.181165 , 0.230579 , 0.26607 , 0.249377 , 0.276517 , 0.25326 , 0.288583 , 0.289463 , 0.318364 , 0.232039 , 0.194071 , 0.246014 , 0.241973 , 0.268785 , 0.287163 , 0.307798 , 0.267944 
 806 , 0.237675 , 0.260664 , 0.280297 , 0.224759 , 0.24598 , 0.143581 , 0.26921 , 0.086389 , 0.269751 , 0.270822 , 0.220608 , 0.252528 , 0.231734 , 0.31022 , 0.277515 , 0.327095 , 0.31326 , 0.331415 , 0.268256 , 0.203415 , 0.174732 , 0.21787 , 0.313025 , 0.342388 , 0.297433 , 0.207861 , 0.258751 , 0.179469 , 0.182473 , 0.165333 , 0.136871 , 0.208919 , 0.11453 , 0.152228 , 0.153789 , 0.229689 , 0.257822 , 0.357639 , 0.256771 , 0.252607 , 0.313698 , 0.255091 , 0.334903 , 0.339909 , 0.261323 , 0.264867 , 0.249226 , 0.263813 , 0.192445 , 0.213484 , 0.263445 , 0.288194 , 0.257222 , 0.24539 , 0.225774 , 0.332509 , 0.38014 , 0.324449 , 0.306086 , 0.417503 , 0.264048 , 0.301425 , 0.277697 , 0.181389 , 0.230869 , 0.266502 , 0.249799 , 0.277031 , 0.253715 , 0.288989 , 0.289775 , 0.318714 , 0.232328 , 0.194312 , 0.246265 , 0.242254 , 0.269031 , 0.287454 , 0.308095 , 0.268196 
 807 , 0.237903 , 0.261019 , 0.280714 , 0.225014 , 0.246217 , 0.143808 , 0.269572 , 0.086494 , 0.270185 , 0.271133 , 0.220808 , 0.252773 , 0.231993 , 0.310639 , 0.277812 , 0.327449 , 0.313818 , 0.331779 , 0.268707 , 0.203672 , 0.175038 , 0.218188 , 0.313448 , 0.342691 , 0.297863 , 0.208148 , 0.259106 , 0.17967 , 0.182752 , 0.165567 , 0.137119 , 0.209469 , 0.114738 , 0.152607 , 0.154078 , 0.229953 , 0.258204 , 0.358313 , 0.257139 , 0.252889 , 0.313997 , 0.255345 , 0.335227 , 0.340255 , 0.261602 , 0.265286 , 0.249611 , 0.264194 , 0.192603 , 0.213815 , 0.263732 , 0.288602 , 0.257632 , 0.245687 , 0.226079 , 0.33286 , 0.38066 , 0.324614 , 0.306353 , 0.41808 , 0.264327 , 0.30196 , 0.278202 , 0.181621 , 0.231171 , 0.26695 , 0.250204 , 0.277566 , 0.254167 , 0.28942 , 0.290069 , 0.319043 , 0.232615 , 0.19455 , 0.246519 , 0.242549 , 0.269313 , 0.287736 , 0.308406 , 0.268467 
 808 , 0.238099 , 0.261359 , 0.281136 , 0.225312 , 0.246444 , 0.144032 , 0.269886 , 0.086658 , 0.270575 , 0.271455 , 0.221015 , 0.252946 , 0.232209 , 0.311036 , 0.278041 , 0.327715 , 0.314302 , 0.332058 , 0.269113 , 0.203945 , 0.175411 , 0.218489 , 0.313834 , 0.342954 , 0.29824 , 0.20843 , 0.259281 , 0.179861 , 0.183057 , 0.16578 , 0.137336 , 0.209905 , 0.114958 , 0.152906 , 0.154385 , 0.230248 , 0.258505 , 0.358913 , 0.257474 , 0.253134 , 0.314306 , 0.255587 , 0.335492 , 0.340558 , 0.261808 , 0.265572 , 0.249965 , 0.264478 , 0.192762 , 0.214125 , 0.264036 , 0.288984 , 0.257996 , 0.245983 , 0.226359 , 0.333186 , 0.381059 , 0.324827 , 0.306576 , 0.418596 , 0.264585 , 0.302399 , 0.278657 , 0.181843 , 0.231456 , 0.267376 , 0.250524 , 0.278091 , 0.254563 , 0.289864 , 0.290279 , 0.319268 , 0.232848 , 0.194756 , 0.246762 , 0.242827 , 0.269638 , 0.287983 , 0.308721 , 0.268758 
 809 , 0.238312 , 0.261735 , 0.281619 , 0.225648 , 0.246684 , 0.144286 , 0.270231 , 0.086837 , 0.271028 , 0.271826 , 0.221224 , 0.253115 , 0.232434 , 0.311466 , 0.278278 , 0.327998 , 0.314794 , 0.332325 , 0.269524 , 0.204222 , 0.175809 , 0.218807 , 0.314224 , 0.343227 , 0.29861 , 0.208717 , 0.25946 , 0.180062 , 0.18336 , 0.165997 , 0.13755 , 0.210362 , 0.115187 , 0.153225 , 0.154703 , 0.230554 , 0.258796 , 0.359498 , 0.257801 , 0.253363 , 0.31461 , 0.25581 , 0.33573 , 0.340837 , 0.261993 , 0.265827 , 0.25031 , 0.264741 , 0.192905 , 0.214414 , 0.264319 , 0.289354 , 0.258334 , 0.246259 , 0.226616 , 0.333491 , 0.381429 , 0.325029 , 0.306764 , 0.419089 , 0.264835 , 0.302816 , 0.279119 , 0.182043 , 0.23173 , 0.267778 , 0.250847 , 0.278616 , 0.254949 , 0.290312 , 0.290463 , 0.319479 , 0.233061 , 0.194952 , 0.247009 , 0.243078 , 0.269946 , 0.288231 , 0.309036 , 0.269041 
 810 , 0.238543 , 0.262136 , 0.282129 , 0.226002 , 0.246941 , 0.144553 , 0.270595 , 0.087031 , 0.271508 , 0.272216 , 0.221441 , 0.253295 , 0.232672 , 0.311919 , 0.278524 , 0.328296 , 0.315316 , 0.332609 , 0.269957 , 0.204516 , 0.176233 , 0.219141 , 0.314634 , 0.343515 , 0.299002 , 0.209021 , 0.259649 , 0.180271 , 0.183682 , 0.166227 , 0.13778 , 0.210844 , 0.115431 , 0.153563 , 0.155036 , 0.230876 , 0.259105 , 0.36012 , 0.258142 , 0.253607 , 0.314926 , 0.256044 , 0.335982 , 0.341128 , 0.262187 , 0.266097 , 0.250677 , 0.26502 , 0.193057 , 0.214717 , 0.26462 , 0.289745 , 0.258689 , 0.246552 , 0.226885 , 0.333811 , 0.381817 , 0.325241 , 0.306961 , 0.419606 , 0.265097 , 0.303259 , 0.279604 , 0.182252 , 0.232024 , 0.268202 , 0.251184 , 0.279171 , 0.255356 , 0.290782 , 0.290658 , 0.319699 , 0.233283 , 0.195161 , 0.247273 , 0.243343 , 0.27027 , 0.288493 , 0.309371 , 0.26934 
 811 , 0.238766 , 0.262416 , 0.282605 , 0.22632 , 0.247205 , 0.144823 , 0.270929 , 0.087264 , 0.271915 , 0.272632 , 0.221677 , 0.253449 , 0.232925 , 0.312318 , 0.278789 , 0.328482 , 0.31573 , 0.332823 , 0.270384 , 0.204836 , 0.176677 , 0.219419 , 0.315037 , 0.343755 , 0.299341 , 0.209311 , 0.259738 , 0.180469 , 0.184029 , 0.166462 , 0.138023 , 0.211239 , 0.115709 , 0.153834 , 0.155382 , 0.231189 , 0.259405 , 0.360635 , 0.258473 , 0.253843 , 0.315232 , 0.256266 , 0.336208 , 0.341383 , 0.262416 , 0.266306 , 0.251047 , 0.265219 , 0.193218 , 0.214957 , 0.26496 , 0.290088 , 0.258947 , 0.246861 , 0.227124 , 0.334135 , 0.382122 , 0.325488 , 0.307133 , 0.420076 , 0.265377 , 0.303614 , 0.280047 , 0.182495 , 0.232292 , 0.268601 , 0.251458 , 0.279694 , 0.255748 , 0.291286 , 0.290804 , 0.319798 , 0.233443 , 0.195318 , 0.247524 , 0.243571 , 0.270643 , 0.288675 , 0.30966 , 0.269698 
 812 , 0.239011 , 0.262689 , 0.283035 , 0.226619 , 0.24745 , 0.14509 , 0.271246 , 0.087491 , 0.272264 , 0.273032 , 0.221911 , 0.253617 , 0.233164 , 0.312715 , 0.279044 , 0.328619 , 0.316139 , 0.333027 , 0.270811 , 0.205158 , 0.177106 , 0.219677 , 0.315458 , 0.343939 , 0.299703 , 0.209593 , 0.259754 , 0.180641 , 0.184378 , 0.166682 , 0.138269 , 0.211626 , 0.115979 , 0.154088 , 0.155739 , 0.231459 , 0.259687 , 0.361133 , 0.258817 , 0.254075 , 0.315522 , 0.256485 , 0.336471 , 0.341641 , 0.262659 , 0.266538 , 0.251403 , 0.265419 , 0.193383 , 0.215221 , 0.265345 , 0.290432 , 0.259221 , 0.247187 , 0.227391 , 0.334486 , 0.382439 , 0.32574 , 0.307333 , 0.420605 , 0.265658 , 0.303997 , 0.280497 , 0.182774 , 0.232567 , 0.269028 , 0.251723 , 0.280231 , 0.256165 , 0.291807 , 0.290961 , 0.319877 , 0.233609 , 0.195462 , 0.247753 , 0.243813 , 0.27102 , 0.288828 , 0.309938 , 0.270077 
 813 , 0.239267 , 0.262982 , 0.28349 , 0.226938 , 0.24771 , 0.145374 , 0.271584 , 0.087732 , 0.272637 , 0.273457 , 0.222158 , 0.253793 , 0.23342 , 0.313137 , 0.279311 , 0.328767 , 0.316574 , 0.333244 , 0.27127 , 0.205501 , 0.17756 , 0.219953 , 0.315909 , 0.344134 , 0.300089 , 0.209897 , 0.259772 , 0.180827 , 0.18475 , 0.166915 , 0.138528 , 0.212037 , 0.116264 , 0.154361 , 0.156116 , 0.231742 , 0.259984 , 0.361665 , 0.259181 , 0.254323 , 0.315834 , 0.256716 , 0.336751 , 0.341916 , 0.262911 , 0.266787 , 0.251781 , 0.265635 , 0.193558 , 0.215501 , 0.265754 , 0.290799 , 0.259515 , 0.247534 , 0.227677 , 0.334857 , 0.382777 , 0.326006 , 0.307547 , 0.421174 , 0.265959 , 0.304407 , 0.280975 , 0.183069 , 0.232863 , 0.269484 , 0.252007 , 0.280803 , 0.256608 , 0.292365 , 0.291126 , 0.31996 , 0.233784 , 0.195617 , 0.248 , 0.24407 , 0.271418 , 0.288986 , 0.310237 , 0.27048 
 814 , 0.239554 , 0.26331 , 0.28393 , 0.227253 , 0.247974 , 0.145678 , 0.271928 , 0.087943 , 0.273039 , 0.273855 , 0.222415 , 0.25402 , 0.233678 , 0.313608 , 0.279629 , 0.329004 , 0.317056 , 0.33353 , 0.271693 , 0.20582 , 0.177971 , 0.220236 , 0.316374 , 0.344364 , 0.300545 , 0.210201 , 0.259858 , 0.181023 , 0.185096 , 0.167154 , 0.138772 , 0.212494 , 0.116537 , 0.154679 , 0.156488 , 0.23201 , 0.260275 , 0.362187 , 0.259546 , 0.254574 , 0.316153 , 0.256937 , 0.337072 , 0.342215 , 0.263145 , 0.26706 , 0.252137 , 0.265895 , 0.193724 , 0.215794 , 0.26613 , 0.291185 , 0.259808 , 0.247833 , 0.227948 , 0.335229 , 0.383113 , 0.326218 , 0.307783 , 0.421681 , 0.266234 , 0.304842 , 0.281472 , 0.18334 , 0.233141 , 0.269907 , 0.252311 , 0.281361 , 0.257018 , 0.29289 , 0.291356 , 0.320124 , 0.233991 , 0.195785 , 0.248245 , 0.244311 , 0.271723 , 0.289211 , 0.310516 , 0.270796 
 815 , 0.239852 , 0.263639 , 0.28439 , 0.227569 , 0.248273 , 0.145979 , 0.272248 , 0.08814 , 0.273464 , 0.274239 , 0.222673 , 0.25425 , 0.233959 , 0.314094 , 0.279998 , 0.329322 , 0.317583 , 0.333882 , 0.272107 , 0.206149 , 0.178379 , 0.220524 , 0.316814 , 0.344627 , 0.301005 , 0.210527 , 0.260019 , 0.181227 , 0.185434 , 0.167433 , 0.139022 , 0.212995 , 0.116837 , 0.155059 , 0.156869 , 0.232333 , 0.260633 , 0.362823 , 0.259952 , 0.254871 , 0.316532 , 0.257205 , 0.337411 , 0.342609 , 0.26341 , 0.267389 , 0.252571 , 0.266258 , 0.193919 , 0.216138 , 0.26651 , 0.29166 , 0.26017 , 0.248172 , 0.228237 , 0.335644 , 0.383585 , 0.326474 , 0.308107 , 0.422193 , 0.266557 , 0.30538 , 0.282033 , 0.183631 , 0.233472 , 0.270391 , 0.252682 , 0.282013 , 0.257443 , 0.29344 , 0.291663 , 0.320427 , 0.234254 , 0.195991 , 0.248535 , 0.244579 , 0.27203 , 0.289548 , 0.31086 , 0.271113 
 816 , 0.240159 , 0.26398 , 0.284874 , 0.227893 , 0.248592 , 0.146291 , 0.272578 , 0.088346 , 0.273907 , 0.27464 , 0.22294 , 0.254484 , 0.23425 , 0.314597 , 0.280388 , 0.329662 , 0.318137 , 0.334252 , 0.272544 , 0.206495 , 0.178808 , 0.220823 , 0.317265 , 0.344909 , 0.301473 , 0.210866 , 0.260194 , 0.181436 , 0.185794 , 0.16773 , 0.139285 , 0.213525 , 0.117157 , 0.155461 , 0.157268 , 0.232685 , 0.261026 , 0.363508 , 0.260383 , 0.255191 , 0.316936 , 0.257492 , 0.337765 , 0.343035 , 0.263694 , 0.267739 , 0.25304 , 0.266652 , 0.194132 , 0.216506 , 0.266911 , 0.292166 , 0.260558 , 0.248541 , 0.228543 , 0.336089 , 0.384108 , 0.326758 , 0.308456 , 0.422739 , 0.266908 , 0.305959 , 0.282629 , 0.183943 , 0.233826 , 0.270915 , 0.253077 , 0.282713 , 0.257896 , 0.294023 , 0.291991 , 0.320762 , 0.234536 , 0.196208 , 0.248844 , 0.244863 , 0.272362 , 0.289918 , 0.311232 , 0.271454 
 817 , 0.240499 , 0.26437 , 0.285392 , 0.228238 , 0.248927 , 0.146601 , 0.272973 , 0.088531 , 0.274406 , 0.275077 , 0.223206 , 0.254727 , 0.234565 , 0.315151 , 0.280797 , 0.330087 , 0.318749 , 0.334685 , 0.273007 , 0.20683 , 0.179203 , 0.221152 , 0.317738 , 0.345241 , 0.301943 , 0.211214 , 0.26045 , 0.181666 , 0.186134 , 0.168036 , 0.139556 , 0.21411 , 0.117467 , 0.155916 , 0.157664 , 0.233024 , 0.261433 , 0.364239 , 0.260816 , 0.255546 , 0.317339 , 0.257785 , 0.338156 , 0.343493 , 0.263981 , 0.268116 , 0.253509 , 0.267055 , 0.194341 , 0.216889 , 0.26728 , 0.292659 , 0.260963 , 0.248897 , 0.228852 , 0.336535 , 0.384653 , 0.327022 , 0.308817 , 0.423297 , 0.267257 , 0.306578 , 0.283214 , 0.184241 , 0.234182 , 0.271426 , 0.253492 , 0.283385 , 0.258352 , 0.294555 , 0.292326 , 0.321179 , 0.234833 , 0.196445 , 0.249165 , 0.245151 , 0.272678 , 0.290296 , 0.31162 , 0.271781 
 818 , 0.24084 , 0.26484 , 0.285932 , 0.228589 , 0.249243 , 0.146888 , 0.27345 , 0.088653 , 0.274963 , 0.275528 , 0.223433 , 0.254967 , 0.234887 , 0.315755 , 0.281184 , 0.330633 , 0.319433 , 0.335207 , 0.273503 , 0.207112 , 0.179484 , 0.221502 , 0.318234 , 0.345674 , 0.302374 , 0.211542 , 0.260864 , 0.181927 , 0.18642 , 0.168335 , 0.139819 , 0.214753 , 0.117734 , 0.156441 , 0.158011 , 0.23331 , 0.261829 , 0.364983 , 0.261211 , 0.255929 , 0.317703 , 0.258034 , 0.338604 , 0.343934 , 0.264231 , 0.268498 , 0.253907 , 0.267429 , 0.194513 , 0.217262 , 0.267546 , 0.293082 , 0.261358 , 0.249206 , 0.229167 , 0.336957 , 0.385159 , 0.327235 , 0.309179 , 0.423896 , 0.267579 , 0.307208 , 0.283727 , 0.184483 , 0.234512 , 0.271849 , 0.253914 , 0.283934 , 0.258789 , 0.294966 , 0.292661 , 0.321682 , 0.235144 , 0.196738 , 0.249477 , 0.245408 , 0.272935 , 0.290653 , 0.312003 , 0.272046 
 819 , 0.241152 , 0.265314 , 0.28647 , 0.228933 , 0.249536 , 0.147173 , 0.27391 , 0.088775 , 0.275494 , 0.275966 , 0.223646 , 0.255202 , 0.235195 , 0.316352 , 0.281551 , 0.331166 , 0.320116 , 0.33572 , 0.274007 , 0.207389 , 0.179747 , 0.221848 , 0.318746 , 0.346127 , 0.302811 , 0.211869 , 0.261286 , 0.182195 , 0.186719 , 0.168627 , 0.140077 , 0.215388 , 0.117997 , 0.156971 , 0.158353 , 0.233591 , 0.26221 , 0.365695 , 0.261597 , 0.256304 , 0.318053 , 0.258266 , 0.339061 , 0.344339 , 0.264481 , 0.268874 , 0.254288 , 0.267782 , 0.194678 , 0.217625 , 0.267802 , 0.293499 , 0.261752 , 0.249513 , 0.229509 , 0.337397 , 0.385632 , 0.327452 , 0.309548 , 0.424548 , 0.267903 , 0.307813 , 0.284237 , 0.184719 , 0.23485 , 0.272262 , 0.254351 , 0.284468 , 0.25923 , 0.29539 , 0.293006 , 0.322155 , 0.235459 , 0.197065 , 0.249791 , 0.245669 , 0.273193 , 0.290994 , 0.312381 , 0.272306 
 820 , 0.241469 , 0.2658 , 0.287017 , 0.229285 , 0.249841 , 0.147467 , 0.274384 , 0.088899 , 0.276041 , 0.276414 , 0.223862 , 0.255442 , 0.23551 , 0.316959 , 0.281927 , 0.33171 , 0.320811 , 0.336247 , 0.274521 , 0.207675 , 0.180019 , 0.222205 , 0.319268 , 0.346585 , 0.303262 , 0.212199 , 0.26172 , 0.182475 , 0.187022 , 0.168929 , 0.140343 , 0.216037 , 0.118266 , 0.15751 , 0.158701 , 0.233875 , 0.262599 , 0.366423 , 0.261995 , 0.256683 , 0.318409 , 0.258502 , 0.339528 , 0.344756 , 0.264733 , 0.26926 , 0.254676 , 0.268142 , 0.194847 , 0.217997 , 0.268065 , 0.293923 , 0.262156 , 0.249828 , 0.229855 , 0.337847 , 0.386114 , 0.327673 , 0.309926 , 0.425216 , 0.268236 , 0.308436 , 0.284756 , 0.184965 , 0.235194 , 0.272686 , 0.254801 , 0.285011 , 0.25968 , 0.295826 , 0.293359 , 0.322636 , 0.235781 , 0.197397 , 0.25011 , 0.245932 , 0.273461 , 0.291343 , 0.312768 , 0.272568 
 821 , 0.241855 , 0.26638 , 0.287625 , 0.229661 , 0.250194 , 0.147811 , 0.274956 , 0.089022 , 0.276692 , 0.276906 , 0.224168 , 0.255768 , 0.235897 , 0.317523 , 0.282356 , 0.332302 , 0.321502 , 0.336775 , 0.27507 , 0.208019 , 0.180371 , 0.22262 , 0.31977 , 0.34706 , 0.303808 , 0.212526 , 0.262264 , 0.182855 , 0.187362 , 0.169264 , 0.140656 , 0.216715 , 0.118552 , 0.158033 , 0.159006 , 0.234222 , 0.263013 , 0.367265 , 0.262438 , 0.257122 , 0.3187 , 0.258804 , 0.339968 , 0.345178 , 0.265023 , 0.269724 , 0.255099 , 0.268624 , 0.195076 , 0.218394 , 0.268386 , 0.294436 , 0.262615 , 0.250181 , 0.230233 , 0.338276 , 0.386681 , 0.327861 , 0.310244 , 0.425944 , 0.26863 , 0.309087 , 0.285355 , 0.185252 , 0.235583 , 0.273174 , 0.25527 , 0.285586 , 0.260158 , 0.296231 , 0.293817 , 0.32317 , 0.236175 , 0.197767 , 0.250508 , 0.246242 , 0.273766 , 0.291744 , 0.31316 , 0.272897 
 822 , 0.242213 , 0.266897 , 0.288144 , 0.229984 , 0.250504 , 0.148137 , 0.27552 , 0.089131 , 0.277335 , 0.277368 , 0.224427 , 0.256051 , 0.236251 , 0.318037 , 0.282737 , 0.33285 , 0.322178 , 0.337228 , 0.27557 , 0.208346 , 0.180732 , 0.223041 , 0.320276 , 0.347488 , 0.304352 , 0.212831 , 0.262763 , 0.183226 , 0.187648 , 0.169592 , 0.140967 , 0.217401 , 0.118827 , 0.158545 , 0.159281 , 0.23454 , 0.263402 , 0.368099 , 0.262847 , 0.257534 , 0.318988 , 0.259104 , 0.340398 , 0.345594 , 0.265277 , 0.270191 , 0.255519 , 0.26911 , 0.195307 , 0.218787 , 0.268728 , 0.294976 , 0.263081 , 0.250551 , 0.230597 , 0.338735 , 0.38729 , 0.328053 , 0.310539 , 0.426597 , 0.269023 , 0.309795 , 0.285968 , 0.185563 , 0.235956 , 0.273682 , 0.25573 , 0.286206 , 0.260641 , 0.296613 , 0.294266 , 0.323721 , 0.236565 , 0.198062 , 0.250909 , 0.246571 , 0.274088 , 0.292184 , 0.313612 , 0.273257 
