WSG1_00009.spu,WSG1_00008.spu,WSG1_00007.spu,WSG1_00006.spu,WSG1_00005.spu,
Wavelength,WSG1_00030.spu,WSG1_00031.spu,WSG1_00032.spu,WSG1_00033.spu,WSG1_00034.spu
  (nm),7/30/2018 ,7/30/2018 ,7/30/2018 ,7/30/2018 ,7/30/2018 
  time  ,15:49 PM,16:04 PM,16:15 PM,16:30 PM,16:41 PM
temp C,SW,SW,SW,SW,SW
,,,,,
 310 , 0 , 0 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 
 317 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0 , 0 
 325 , 0 , 0 , 0 , 0 , 0 
 326 , 0 , 0 , 0 , 0 , 0 
 327 , 0 , 0 , 0 , 0 , 0 
 328 , 0 , 0 , 0 , 0 , 0 
 329 , 0 , 0 , 0 , 0 , 0 
 330 , 0 , 0 , 0 , 0 , 0 
 331 , 0 , 0 , 0 , 0 , 0 
 332 , 0 , 0 , 0 , 0 , 0 
 333 , 0 , 0 , 0 , 0 , 0 
 334 , 0 , 0 , 0 , 0 , 0 
 335 , 0 , 0 , 0 , 0 , 0 
 336 , 0 , 0 , 0 , 0 , 0 
 337 , 0 , 0 , 0 , 0 , 0 
 338 , 0 , 0 , 0 , 0 , 0 
 339 , 0 , 0 , 0 , 0 , 0 
 340 , 0 , 0 , 0 , 0 , 0 
 341 , 0 , 0 , 0 , 0 , 0 
 342 , 0.000349 , 0 , 0 , 0.000766 , 0 
 343 , 0.001064 , 0 , 0 , 0.002325 , 0 
 344 , 0.001709 , 0 , 0 , 0.003714 , 0 
 345 , 0.002354 , 0.000085 , 0.000094 , 0.004961 , 0.000086 
 346 , 0.003666 , 0.001208 , 0.001335 , 0.006078 , 0.001214 
 347 , 0.004794 , 0.002193 , 0.00241 , 0.007028 , 0.002186 
 348 , 0.005775 , 0.003064 , 0.003351 , 0.007845 , 0.00303 
 349 , 0.00633 , 0.003772 , 0.003905 , 0.008465 , 0.003603 
 350 , 0.006685 , 0.004368 , 0.004278 , 0.008972 , 0.004033 
 351 , 0.006987 , 0.004896 , 0.004604 , 0.009421 , 0.004407 
 352 , 0.007257 , 0.005312 , 0.004963 , 0.009815 , 0.004746 
 353 , 0.007521 , 0.00558 , 0.00544 , 0.010164 , 0.005082 
 354 , 0.007768 , 0.005822 , 0.005885 , 0.010485 , 0.005393 
 355 , 0.007999 , 0.006042 , 0.006301 , 0.010781 , 0.005682 
 356 , 0.008326 , 0.00638 , 0.006536 , 0.011151 , 0.005866 
 357 , 0.008643 , 0.00671 , 0.006746 , 0.011507 , 0.006037 
 358 , 0.008944 , 0.007026 , 0.006943 , 0.011844 , 0.006198 
 359 , 0.009234 , 0.007312 , 0.007249 , 0.012205 , 0.006609 
 360 , 0.009498 , 0.007559 , 0.007621 , 0.012564 , 0.007173 
 361 , 0.009733 , 0.007782 , 0.007967 , 0.012892 , 0.007694 
 362 , 0.009961 , 0.007989 , 0.008275 , 0.013186 , 0.008094 
 363 , 0.010247 , 0.00821 , 0.008512 , 0.013443 , 0.008153 
 364 , 0.010513 , 0.008417 , 0.008736 , 0.013685 , 0.008206 
 365 , 0.010762 , 0.008611 , 0.008947 , 0.01391 , 0.008255 
 366 , 0.010902 , 0.008717 , 0.009036 , 0.013977 , 0.008432 
 367 , 0.011018 , 0.008804 , 0.009098 , 0.014009 , 0.008633 
 368 , 0.01113 , 0.008888 , 0.009158 , 0.01404 , 0.008828 
 369 , 0.011201 , 0.00894 , 0.009183 , 0.014037 , 0.008891 
 370 , 0.011222 , 0.008956 , 0.00917 , 0.013994 , 0.008795 
 371 , 0.011245 , 0.008974 , 0.009162 , 0.013956 , 0.008696 
 372 , 0.011277 , 0.009 , 0.00916 , 0.013928 , 0.008617 
 373 , 0.0114 , 0.00908 , 0.009191 , 0.013938 , 0.008786 
 374 , 0.011529 , 0.009161 , 0.009224 , 0.013966 , 0.008959 
 375 , 0.011662 , 0.009243 , 0.00926 , 0.014009 , 0.009135 
 376 , 0.011729 , 0.009226 , 0.009274 , 0.01409 , 0.009162 
 377 , 0.011769 , 0.009173 , 0.009287 , 0.014176 , 0.009128 
 378 , 0.011809 , 0.009124 , 0.009304 , 0.014249 , 0.009094 
 379 , 0.011829 , 0.009058 , 0.009272 , 0.014288 , 0.00904 
 380 , 0.011809 , 0.00895 , 0.009126 , 0.014265 , 0.008952 
 381 , 0.011795 , 0.008837 , 0.008977 , 0.014243 , 0.008867 
 382 , 0.011782 , 0.00872 , 0.008823 , 0.014222 , 0.008782 
 383 , 0.011973 , 0.008865 , 0.009032 , 0.014371 , 0.008967 
 384 , 0.012163 , 0.009017 , 0.009252 , 0.014521 , 0.009155 
 385 , 0.012345 , 0.009166 , 0.009469 , 0.014665 , 0.00934 
 386 , 0.012679 , 0.009495 , 0.009737 , 0.015 , 0.009646 
 387 , 0.013097 , 0.009928 , 0.010027 , 0.015443 , 0.010018 
 388 , 0.013489 , 0.010335 , 0.010299 , 0.015858 , 0.010366 
 389 , 0.013822 , 0.010706 , 0.010537 , 0.016207 , 0.010674 
 390 , 0.014008 , 0.010992 , 0.010693 , 0.016391 , 0.010896 
 391 , 0.014183 , 0.011271 , 0.01084 , 0.016567 , 0.011106 
 392 , 0.014355 , 0.011533 , 0.010986 , 0.016735 , 0.011309 
 393 , 0.014664 , 0.011854 , 0.011314 , 0.017074 , 0.011607 
 394 , 0.014971 , 0.01216 , 0.011646 , 0.017414 , 0.011894 
 395 , 0.015252 , 0.012441 , 0.011956 , 0.017729 , 0.012163 
 396 , 0.015693 , 0.012807 , 0.012333 , 0.018164 , 0.01257 
 397 , 0.016257 , 0.013232 , 0.012754 , 0.018682 , 0.013088 
 398 , 0.016741 , 0.0136 , 0.013112 , 0.019128 , 0.013532 
 399 , 0.017163 , 0.013926 , 0.013441 , 0.019516 , 0.01391 
 400 , 0.017561 , 0.014285 , 0.013834 , 0.019836 , 0.014168 
 401 , 0.017907 , 0.014599 , 0.014186 , 0.020115 , 0.014401 
 402 , 0.018211 , 0.014875 , 0.014495 , 0.020368 , 0.014604 
 403 , 0.01847 , 0.01511 , 0.014736 , 0.020632 , 0.014865 
 404 , 0.018702 , 0.01532 , 0.014947 , 0.020893 , 0.015131 
 405 , 0.018916 , 0.015511 , 0.015139 , 0.021135 , 0.015385 
 406 , 0.019132 , 0.015683 , 0.015307 , 0.021351 , 0.015598 
 407 , 0.019355 , 0.015826 , 0.015435 , 0.021526 , 0.015771 
 408 , 0.019569 , 0.015956 , 0.015555 , 0.021696 , 0.015931 
 409 , 0.019762 , 0.016085 , 0.015668 , 0.02185 , 0.016078 
 410 , 0.020056 , 0.016326 , 0.01592 , 0.022146 , 0.016319 
 411 , 0.020325 , 0.016554 , 0.016153 , 0.022417 , 0.016548 
 412 , 0.020578 , 0.016768 , 0.016365 , 0.022671 , 0.016755 
 413 , 0.020835 , 0.016973 , 0.016557 , 0.022917 , 0.016961 
 414 , 0.021085 , 0.017161 , 0.01673 , 0.023155 , 0.017148 
 415 , 0.021327 , 0.017346 , 0.016889 , 0.023378 , 0.017327 
 416 , 0.021566 , 0.01754 , 0.017055 , 0.023592 , 0.017521 
 417 , 0.021803 , 0.017774 , 0.017243 , 0.023824 , 0.017754 
 418 , 0.022037 , 0.018 , 0.017422 , 0.024046 , 0.01798 
 419 , 0.022256 , 0.018217 , 0.017593 , 0.024253 , 0.018192 
 420 , 0.022604 , 0.018479 , 0.017877 , 0.024569 , 0.018498 
 421 , 0.022956 , 0.018733 , 0.018162 , 0.024889 , 0.018798 
 422 , 0.023287 , 0.01898 , 0.01844 , 0.0252 , 0.01909 
 423 , 0.023616 , 0.019224 , 0.018681 , 0.025473 , 0.019368 
 424 , 0.02394 , 0.019475 , 0.018897 , 0.025719 , 0.019632 
 425 , 0.024257 , 0.019713 , 0.019106 , 0.025965 , 0.019891 
 426 , 0.024581 , 0.019956 , 0.019313 , 0.026217 , 0.020155 
 427 , 0.024968 , 0.020201 , 0.019535 , 0.026526 , 0.020447 
 428 , 0.02535 , 0.020446 , 0.019743 , 0.026822 , 0.020733 
 429 , 0.025726 , 0.020684 , 0.019958 , 0.027124 , 0.02102 
 430 , 0.026155 , 0.02099 , 0.020289 , 0.027497 , 0.021401 
 431 , 0.026581 , 0.021306 , 0.020636 , 0.027881 , 0.021794 
 432 , 0.026998 , 0.021615 , 0.020976 , 0.028256 , 0.022172 
 433 , 0.027431 , 0.021916 , 0.021295 , 0.028623 , 0.02255 
 434 , 0.027882 , 0.022218 , 0.021595 , 0.029003 , 0.022922 
 435 , 0.02831 , 0.022511 , 0.021872 , 0.02936 , 0.023279 
 436 , 0.028724 , 0.022788 , 0.022147 , 0.029715 , 0.023621 
 437 , 0.029254 , 0.023169 , 0.022511 , 0.030174 , 0.024034 
 438 , 0.029765 , 0.02354 , 0.022858 , 0.030614 , 0.02443 
 439 , 0.030262 , 0.023895 , 0.023189 , 0.031045 , 0.024817 
 440 , 0.030771 , 0.024244 , 0.023528 , 0.031452 , 0.025242 
 441 , 0.03128 , 0.024582 , 0.02387 , 0.031845 , 0.025683 
 442 , 0.031775 , 0.024913 , 0.024197 , 0.032229 , 0.026111 
 443 , 0.032265 , 0.025238 , 0.024519 , 0.032613 , 0.026519 
 444 , 0.032739 , 0.02557 , 0.024834 , 0.033003 , 0.026912 
 445 , 0.033206 , 0.025894 , 0.025143 , 0.033392 , 0.027291 
 446 , 0.033666 , 0.026219 , 0.025443 , 0.033773 , 0.027669 
 447 , 0.034118 , 0.026513 , 0.025721 , 0.034132 , 0.02804 
 448 , 0.034559 , 0.02681 , 0.025988 , 0.034487 , 0.028405 
 449 , 0.035001 , 0.027107 , 0.026262 , 0.034835 , 0.02877 
 450 , 0.03543 , 0.027388 , 0.026519 , 0.035184 , 0.029127 
 451 , 0.035843 , 0.02766 , 0.026782 , 0.035524 , 0.029481 
 452 , 0.036263 , 0.027933 , 0.027046 , 0.035863 , 0.029828 
 453 , 0.036661 , 0.028207 , 0.027305 , 0.036202 , 0.030164 
 454 , 0.037017 , 0.028493 , 0.027553 , 0.036529 , 0.030458 
 455 , 0.037374 , 0.028771 , 0.027803 , 0.036864 , 0.030753 
 456 , 0.037738 , 0.029058 , 0.02806 , 0.037199 , 0.031055 
 457 , 0.038042 , 0.029253 , 0.028254 , 0.037459 , 0.031308 
 458 , 0.038338 , 0.029435 , 0.028451 , 0.037718 , 0.031569 
 459 , 0.038641 , 0.029624 , 0.028647 , 0.037978 , 0.031823 
 460 , 0.038924 , 0.029823 , 0.028832 , 0.038225 , 0.032067 
 461 , 0.039181 , 0.030049 , 0.029014 , 0.03846 , 0.032309 
 462 , 0.039439 , 0.030268 , 0.029189 , 0.038702 , 0.032542 
 463 , 0.039691 , 0.030487 , 0.029371 , 0.03894 , 0.032777 
 464 , 0.03991 , 0.030658 , 0.029527 , 0.039151 , 0.032971 
 465 , 0.040128 , 0.03083 , 0.029691 , 0.039362 , 0.033158 
 466 , 0.040348 , 0.031002 , 0.029848 , 0.039581 , 0.033353 
 467 , 0.040576 , 0.031171 , 0.03001 , 0.039795 , 0.033544 
 468 , 0.040794 , 0.031327 , 0.030166 , 0.040012 , 0.033731 
 469 , 0.041019 , 0.031491 , 0.030329 , 0.040223 , 0.033924 
 470 , 0.041246 , 0.031674 , 0.030484 , 0.04045 , 0.03412 
 471 , 0.041461 , 0.031871 , 0.030631 , 0.04068 , 0.034316 
 472 , 0.041683 , 0.032076 , 0.030785 , 0.04091 , 0.034505 
 473 , 0.041901 , 0.032272 , 0.03093 , 0.041143 , 0.034699 
 474 , 0.042068 , 0.032414 , 0.031082 , 0.041311 , 0.034853 
 475 , 0.042238 , 0.032564 , 0.031218 , 0.041474 , 0.035015 
 476 , 0.0424 , 0.032706 , 0.031362 , 0.041644 , 0.03517 
 477 , 0.042592 , 0.032863 , 0.031527 , 0.041844 , 0.035346 
 478 , 0.042791 , 0.03302 , 0.0317 , 0.042058 , 0.035537 
 479 , 0.042989 , 0.033184 , 0.031865 , 0.042272 , 0.03572 
 480 , 0.043177 , 0.033329 , 0.032024 , 0.04246 , 0.035887 
 481 , 0.043341 , 0.033459 , 0.032149 , 0.042603 , 0.036015 
 482 , 0.043511 , 0.03359 , 0.032274 , 0.042737 , 0.036142 
 483 , 0.043681 , 0.033719 , 0.032398 , 0.042879 , 0.036262 
 484 , 0.043781 , 0.033797 , 0.032477 , 0.042988 , 0.036365 
 485 , 0.043891 , 0.033878 , 0.032553 , 0.043106 , 0.036457 
 486 , 0.043992 , 0.033958 , 0.032634 , 0.043215 , 0.036555 
 487 , 0.044113 , 0.034063 , 0.032716 , 0.043325 , 0.03667 
 488 , 0.044247 , 0.034168 , 0.032805 , 0.043433 , 0.036795 
 489 , 0.044373 , 0.034281 , 0.032894 , 0.043533 , 0.036912 
 490 , 0.044525 , 0.03442 , 0.033005 , 0.043669 , 0.037059 
 491 , 0.044746 , 0.03464 , 0.033168 , 0.043872 , 0.037239 
 492 , 0.044959 , 0.034846 , 0.033332 , 0.044069 , 0.037418 
 493 , 0.045166 , 0.035052 , 0.033489 , 0.04426 , 0.037591 
 494 , 0.045306 , 0.035182 , 0.033618 , 0.044416 , 0.03772 
