  time  ,:43:31 A,:43:16 A,:43:02 A,:42:45 A,:42:31 A,:41:06 A,:40:54 A,:40:39 A,:40:24 A,:40:08 A,:39:34 A,:39:21 A,:39:07 A,:38:54 A,:38:42 A,:38:13 A,:37:54 A,:37:34 A,:37:23 A,:37:12 A,:36:37 A,:36:24 A,:36:09 A,:35:51 A,:35:32 A,:35:01 A,:34:50 A,:34:31 A,:34:16 A,:33:59 A,:33:23 A,:33:13 A,:32:57 A,:32:42 A,:32:25 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 347 , 0.025349 , 0.020287 , 0.018927 , 0.021371 , 0.024388 , 0.015467 , 0.020284 , 0.018905 , 0.019889 , 0.019281 , 0.019706 , 0.01634 , 0.021804 , 0.019145 , 0.015977 , 0.017408 , 0.018248 , 0.02148 , 0.015923 , 0.021769 , 0.015491 , 0.017356 , 0.01765 , 0.015566 , 0.019677 , 0.015431 , 0.019111 , 0.013818 , 0.02048 , 0.019204 , 0.021739 , 0.020014 , 0.01619 , 0.020147 , 0.019516 
 348 , 0.025597 , 0.020246 , 0.019077 , 0.021502 , 0.024434 , 0.015566 , 0.020376 , 0.019119 , 0.02003 , 0.019341 , 0.019816 , 0.016319 , 0.021887 , 0.019357 , 0.016181 , 0.017574 , 0.018295 , 0.021582 , 0.01611 , 0.021625 , 0.015629 , 0.017381 , 0.017626 , 0.015453 , 0.019684 , 0.015558 , 0.019295 , 0.013763 , 0.020646 , 0.019306 , 0.021777 , 0.020013 , 0.016466 , 0.020177 , 0.01963 
 349 , 0.025448 , 0.020267 , 0.018974 , 0.02133 , 0.024404 , 0.015538 , 0.020288 , 0.019037 , 0.019936 , 0.019255 , 0.019786 , 0.016321 , 0.021828 , 0.019269 , 0.016211 , 0.017524 , 0.018115 , 0.021411 , 0.016061 , 0.021557 , 0.015554 , 0.017316 , 0.017556 , 0.015369 , 0.019603 , 0.015374 , 0.019233 , 0.013723 , 0.020637 , 0.019271 , 0.021682 , 0.019793 , 0.016345 , 0.020028 , 0.019453 
 350 , 0.025167 , 0.020308 , 0.018783 , 0.021058 , 0.024347 , 0.015463 , 0.020143 , 0.018849 , 0.019756 , 0.019119 , 0.019705 , 0.016334 , 0.021723 , 0.019076 , 0.016172 , 0.0174 , 0.017863 , 0.02115 , 0.015928 , 0.02152 , 0.015406 , 0.017223 , 0.017475 , 0.015299 , 0.019496 , 0.01509 , 0.019085 , 0.013689 , 0.020562 , 0.019185 , 0.021544 , 0.019502 , 0.016089 , 0.019822 , 0.019182 
 351 , 0.024914 , 0.020345 , 0.018606 , 0.020811 , 0.024292 , 0.015391 , 0.020014 , 0.018674 , 0.019585 , 0.018992 , 0.019627 , 0.016346 , 0.021629 , 0.018901 , 0.016133 , 0.017289 , 0.017635 , 0.020912 , 0.015806 , 0.021484 , 0.015271 , 0.017138 , 0.017402 , 0.015231 , 0.0194 , 0.014834 , 0.018951 , 0.013656 , 0.02049 , 0.019104 , 0.021417 , 0.019234 , 0.015862 , 0.019632 , 0.018937 
 352 , 0.024845 , 0.020311 , 0.018502 , 0.020705 , 0.024272 , 0.015334 , 0.019955 , 0.018579 , 0.019478 , 0.018933 , 0.019545 , 0.016332 , 0.021601 , 0.018756 , 0.016098 , 0.017231 , 0.017465 , 0.020747 , 0.015689 , 0.021429 , 0.015203 , 0.017067 , 0.01731 , 0.015155 , 0.01933 , 0.014679 , 0.018867 , 0.013599 , 0.020427 , 0.019042 , 0.02133 , 0.019113 , 0.015697 , 0.019547 , 0.018766 
 353 , 0.025107 , 0.020142 , 0.018523 , 0.020852 , 0.024313 , 0.015305 , 0.020018 , 0.018627 , 0.019482 , 0.018997 , 0.019451 , 0.016262 , 0.02169 , 0.018651 , 0.016073 , 0.017263 , 0.017387 , 0.020701 , 0.01557 , 0.021331 , 0.015251 , 0.017016 , 0.017174 , 0.01506 , 0.0193 , 0.014696 , 0.018866 , 0.013495 , 0.020381 , 0.019012 , 0.021311 , 0.019254 , 0.015626 , 0.01965 , 0.018716 
 354 , 0.025357 , 0.019984 , 0.018542 , 0.02099 , 0.024352 , 0.015277 , 0.020075 , 0.018673 , 0.019485 , 0.019059 , 0.019362 , 0.016197 , 0.021773 , 0.018553 , 0.01605 , 0.017293 , 0.017314 , 0.020658 , 0.015458 , 0.02124 , 0.015297 , 0.016968 , 0.017045 , 0.014971 , 0.019272 , 0.014711 , 0.018865 , 0.013397 , 0.020338 , 0.018984 , 0.021293 , 0.019389 , 0.015559 , 0.019748 , 0.018668 
 355 , 0.025596 , 0.019835 , 0.018561 , 0.021121 , 0.02439 , 0.01525 , 0.020126 , 0.018717 , 0.019489 , 0.019118 , 0.019279 , 0.016136 , 0.021852 , 0.01846 , 0.016028 , 0.017322 , 0.017245 , 0.020619 , 0.015353 , 0.021153 , 0.015342 , 0.016921 , 0.016925 , 0.014887 , 0.019245 , 0.014725 , 0.018866 , 0.013305 , 0.020296 , 0.018959 , 0.021277 , 0.019517 , 0.015495 , 0.01984 , 0.018623 
 356 , 0.025499 , 0.019845 , 0.018572 , 0.021033 , 0.024381 , 0.015331 , 0.020188 , 0.018706 , 0.019498 , 0.019148 , 0.019272 , 0.016186 , 0.021875 , 0.018442 , 0.016002 , 0.017275 , 0.017318 , 0.020643 , 0.015347 , 0.021341 , 0.015352 , 0.017002 , 0.017135 , 0.014941 , 0.019276 , 0.014722 , 0.018853 , 0.013301 , 0.020284 , 0.019018 , 0.02121 , 0.019433 , 0.015477 , 0.019754 , 0.018713 
 357 , 0.025388 , 0.019859 , 0.018579 , 0.020938 , 0.024367 , 0.015412 , 0.020246 , 0.018692 , 0.019506 , 0.019173 , 0.019269 , 0.016237 , 0.021893 , 0.018426 , 0.015975 , 0.017224 , 0.017394 , 0.020667 , 0.015344 , 0.021532 , 0.015359 , 0.017083 , 0.01735 , 0.014998 , 0.019306 , 0.014718 , 0.018837 , 0.0133 , 0.020273 , 0.019077 , 0.021141 , 0.019341 , 0.015462 , 0.019662 , 0.018804 
 358 , 0.025279 , 0.01987 , 0.018585 , 0.020845 , 0.024351 , 0.015488 , 0.020299 , 0.018677 , 0.019511 , 0.019195 , 0.019265 , 0.016283 , 0.021907 , 0.018409 , 0.015948 , 0.017175 , 0.017465 , 0.020688 , 0.015341 , 0.021712 , 0.015363 , 0.017158 , 0.017556 , 0.015051 , 0.019331 , 0.014712 , 0.01882 , 0.013299 , 0.02026 , 0.019132 , 0.021075 , 0.019251 , 0.015446 , 0.019573 , 0.018889 
 359 , 0.025235 , 0.019961 , 0.018683 , 0.020938 , 0.02436 , 0.015583 , 0.020344 , 0.01871 , 0.019612 , 0.019329 , 0.019356 , 0.016379 , 0.022027 , 0.018483 , 0.015931 , 0.017221 , 0.017538 , 0.020737 , 0.015438 , 0.021829 , 0.015415 , 0.017255 , 0.017656 , 0.015117 , 0.019422 , 0.014769 , 0.018945 , 0.013295 , 0.020353 , 0.019234 , 0.021167 , 0.01927 , 0.015508 , 0.019528 , 0.018927 
 360 , 0.025239 , 0.020108 , 0.018844 , 0.021159 , 0.024387 , 0.01569 , 0.020386 , 0.018775 , 0.019776 , 0.019539 , 0.019511 , 0.01651 , 0.022219 , 0.01862 , 0.01592 , 0.017335 , 0.017609 , 0.020808 , 0.015603 , 0.021899 , 0.0155 , 0.017366 , 0.017682 , 0.015191 , 0.019558 , 0.01487 , 0.01917 , 0.01329 , 0.02052 , 0.019366 , 0.021368 , 0.019365 , 0.015625 , 0.019518 , 0.01893 
 361 , 0.025242 , 0.020249 , 0.018998 , 0.021368 , 0.024411 , 0.015792 , 0.020427 , 0.018835 , 0.019933 , 0.019737 , 0.019657 , 0.016631 , 0.022399 , 0.018749 , 0.015908 , 0.017442 , 0.017675 , 0.020875 , 0.015759 , 0.021966 , 0.01558 , 0.017472 , 0.017706 , 0.01526 , 0.019688 , 0.014967 , 0.019386 , 0.013285 , 0.020681 , 0.019491 , 0.021557 , 0.019454 , 0.015737 , 0.019508 , 0.018934 
 362 , 0.02525 , 0.020329 , 0.019109 , 0.021501 , 0.024474 , 0.015857 , 0.020459 , 0.018906 , 0.020041 , 0.019878 , 0.019754 , 0.016725 , 0.022532 , 0.018844 , 0.015921 , 0.017515 , 0.017726 , 0.020916 , 0.015872 , 0.022011 , 0.015635 , 0.017567 , 0.017718 , 0.015309 , 0.019784 , 0.015033 , 0.019512 , 0.013298 , 0.020803 , 0.019583 , 0.021695 , 0.019537 , 0.015799 , 0.019528 , 0.018955 
 363 , 0.025271 , 0.020183 , 0.019072 , 0.021369 , 0.024685 , 0.015781 , 0.020447 , 0.019038 , 0.019972 , 0.019828 , 0.019686 , 0.016727 , 0.022505 , 0.018821 , 0.016031 , 0.01747 , 0.017729 , 0.02086 , 0.015843 , 0.021975 , 0.015605 , 0.017637 , 0.017686 , 0.01529 , 0.019763 , 0.014989 , 0.019301 , 0.013372 , 0.020788 , 0.019571 , 0.021667 , 0.019607 , 0.015681 , 0.01966 , 0.019031 
 364 , 0.025289 , 0.020045 , 0.019035 , 0.021245 , 0.024884 , 0.01571 , 0.020435 , 0.019163 , 0.019906 , 0.01978 , 0.01962 , 0.016729 , 0.022478 , 0.0188 , 0.016134 , 0.017425 , 0.01773 , 0.020805 , 0.015814 , 0.021939 , 0.015576 , 0.017703 , 0.017654 , 0.01527 , 0.019743 , 0.014947 , 0.019103 , 0.013441 , 0.020771 , 0.01956 , 0.02164 , 0.019674 , 0.015569 , 0.019784 , 0.019101 
 365 , 0.025303 , 0.019914 , 0.018998 , 0.021127 , 0.025072 , 0.015642 , 0.020422 , 0.019281 , 0.019841 , 0.019734 , 0.019557 , 0.016729 , 0.02245 , 0.018779 , 0.016232 , 0.017382 , 0.01773 , 0.020753 , 0.015785 , 0.021902 , 0.015547 , 0.017764 , 0.017624 , 0.015251 , 0.019723 , 0.014906 , 0.018917 , 0.013504 , 0.020753 , 0.019547 , 0.021616 , 0.019736 , 0.015464 , 0.0199 , 0.019165 
 366 , 0.025377 , 0.019978 , 0.01904 , 0.021269 , 0.025115 , 0.015767 , 0.020447 , 0.019294 , 0.019976 , 0.019719 , 0.019602 , 0.016738 , 0.022626 , 0.018779 , 0.016307 , 0.017445 , 0.017785 , 0.020832 , 0.015838 , 0.021972 , 0.015523 , 0.017883 , 0.017766 , 0.015316 , 0.019854 , 0.014896 , 0.019032 , 0.013521 , 0.02081 , 0.019652 , 0.021541 , 0.019716 , 0.015549 , 0.019909 , 0.019247 
 367 , 0.025461 , 0.020082 , 0.019099 , 0.021463 , 0.025126 , 0.01593 , 0.02048 , 0.019285 , 0.02015 , 0.019711 , 0.019668 , 0.016748 , 0.022844 , 0.018785 , 0.016375 , 0.017528 , 0.017851 , 0.020938 , 0.015907 , 0.022063 , 0.0155 , 0.018012 , 0.017942 , 0.015398 , 0.020013 , 0.014894 , 0.01921 , 0.013528 , 0.020884 , 0.019779 , 0.021456 , 0.019679 , 0.015673 , 0.019896 , 0.019332 
 368 , 0.025536 , 0.020182 , 0.019155 , 0.02165 , 0.025137 , 0.016088 , 0.020513 , 0.019277 , 0.020319 , 0.019704 , 0.019732 , 0.016757 , 0.023055 , 0.01879 , 0.016441 , 0.017608 , 0.017913 , 0.021041 , 0.015972 , 0.022149 , 0.015478 , 0.018138 , 0.018113 , 0.015476 , 0.020169 , 0.014893 , 0.019382 , 0.013534 , 0.020956 , 0.019903 , 0.021372 , 0.019643 , 0.015793 , 0.019882 , 0.019413 
 369 , 0.025567 , 0.020279 , 0.019261 , 0.021748 , 0.025231 , 0.016171 , 0.020602 , 0.01929 , 0.020406 , 0.019788 , 0.019841 , 0.016823 , 0.02324 , 0.018823 , 0.016521 , 0.017689 , 0.017987 , 0.021128 , 0.016055 , 0.022213 , 0.015519 , 0.01826 , 0.018245 , 0.015553 , 0.02029 , 0.014892 , 0.019497 , 0.013545 , 0.021072 , 0.019979 , 0.021404 , 0.019628 , 0.015872 , 0.019899 , 0.019419 
 370 , 0.025542 , 0.020376 , 0.019433 , 0.021737 , 0.025432 , 0.016164 , 0.020761 , 0.019331 , 0.020395 , 0.019988 , 0.020006 , 0.016961 , 0.023398 , 0.01889 , 0.016623 , 0.017772 , 0.018079 , 0.021201 , 0.016163 , 0.022248 , 0.015638 , 0.018382 , 0.018332 , 0.01563 , 0.020372 , 0.014892 , 0.019548 , 0.013561 , 0.021245 , 0.020003 , 0.02158 , 0.019641 , 0.015904 , 0.019955 , 0.019334 
 371 , 0.025522 , 0.020471 , 0.019608 , 0.021727 , 0.02563 , 0.016157 , 0.020921 , 0.01937 , 0.020385 , 0.020189 , 0.02017 , 0.0171 , 0.023555 , 0.018955 , 0.016722 , 0.017856 , 0.018173 , 0.02127 , 0.016272 , 0.02228 , 0.015757 , 0.018506 , 0.018418 , 0.015707 , 0.020455 , 0.014886 , 0.0196 , 0.013574 , 0.021417 , 0.020028 , 0.021759 , 0.019651 , 0.015935 , 0.020012 , 0.019255 
 372 , 0.025518 , 0.020547 , 0.019766 , 0.021724 , 0.02581 , 0.016147 , 0.021061 , 0.019399 , 0.020377 , 0.02037 , 0.020315 , 0.017228 , 0.023699 , 0.019006 , 0.016809 , 0.017928 , 0.018256 , 0.021331 , 0.016371 , 0.022311 , 0.015863 , 0.018627 , 0.018495 , 0.015781 , 0.020531 , 0.014878 , 0.019649 , 0.01358 , 0.021568 , 0.02005 , 0.021926 , 0.019659 , 0.015961 , 0.020066 , 0.019187 
 373 , 0.025685 , 0.020374 , 0.019689 , 0.021819 , 0.025731 , 0.0161 , 0.020956 , 0.019301 , 0.020398 , 0.020307 , 0.020234 , 0.01722 , 0.023686 , 0.018886 , 0.016736 , 0.017866 , 0.018209 , 0.021301 , 0.016342 , 0.02236 , 0.015796 , 0.018702 , 0.018453 , 0.015821 , 0.020527 , 0.014865 , 0.019649 , 0.01352 , 0.021434 , 0.020029 , 0.021911 , 0.01965 , 0.015917 , 0.020071 , 0.019248 
 374 , 0.025852 , 0.020205 , 0.019613 , 0.021911 , 0.02567 , 0.01605 , 0.020853 , 0.019212 , 0.020418 , 0.020243 , 0.020158 , 0.017214 , 0.023676 , 0.018773 , 0.016671 , 0.017805 , 0.018159 , 0.021274 , 0.016316 , 0.022414 , 0.015729 , 0.018777 , 0.018414 , 0.015863 , 0.020526 , 0.014856 , 0.019642 , 0.013462 , 0.02131 , 0.02 , 0.021893 , 0.019643 , 0.015875 , 0.020073 , 0.01929 
 375 , 0.026017 , 0.020038 , 0.019537 , 0.022003 , 0.025623 , 0.015999 , 0.020752 , 0.019128 , 0.020439 , 0.020178 , 0.020087 , 0.017208 , 0.023668 , 0.018665 , 0.01661 , 0.017746 , 0.018104 , 0.02125 , 0.016293 , 0.022471 , 0.015662 , 0.018851 , 0.018377 , 0.015906 , 0.020528 , 0.014851 , 0.01963 , 0.013406 , 0.021194 , 0.019966 , 0.021872 , 0.019638 , 0.015832 , 0.020072 , 0.019316 
 376 , 0.026053 , 0.020194 , 0.019592 , 0.022124 , 0.025691 , 0.016101 , 0.020894 , 0.019265 , 0.020578 , 0.020254 , 0.02017 , 0.017296 , 0.023842 , 0.018768 , 0.016745 , 0.017857 , 0.018254 , 0.021351 , 0.016348 , 0.022555 , 0.015761 , 0.018996 , 0.018539 , 0.016059 , 0.020672 , 0.014965 , 0.01972 , 0.013505 , 0.021307 , 0.020034 , 0.022022 , 0.019729 , 0.015901 , 0.020211 , 0.019428 
 377 , 0.026052 , 0.020481 , 0.019705 , 0.02226 , 0.025808 , 0.01627 , 0.021137 , 0.019492 , 0.020772 , 0.020395 , 0.020322 , 0.017424 , 0.024087 , 0.018953 , 0.016961 , 0.018044 , 0.018494 , 0.021501 , 0.016437 , 0.022649 , 0.015931 , 0.019178 , 0.018781 , 0.016254 , 0.020873 , 0.015131 , 0.019869 , 0.013671 , 0.021513 , 0.02016 , 0.022244 , 0.019856 , 0.016018 , 0.020409 , 0.019586 
 378 , 0.026069 , 0.020766 , 0.019826 , 0.022398 , 0.025929 , 0.016443 , 0.021383 , 0.019717 , 0.020972 , 0.020543 , 0.020477 , 0.017553 , 0.024329 , 0.019134 , 0.017175 , 0.018236 , 0.018742 , 0.021651 , 0.016529 , 0.022743 , 0.016103 , 0.019368 , 0.019025 , 0.016447 , 0.021074 , 0.015301 , 0.020034 , 0.013841 , 0.021719 , 0.020303 , 0.022469 , 0.019981 , 0.016138 , 0.020608 , 0.019754 
 379 , 0.026116 , 0.020901 , 0.019961 , 0.022531 , 0.026047 , 0.016562 , 0.021562 , 0.019853 , 0.021119 , 0.020649 , 0.020592 , 0.01764 , 0.024514 , 0.019247 , 0.01731 , 0.018384 , 0.018886 , 0.02172 , 0.01658 , 0.022842 , 0.016246 , 0.019528 , 0.019214 , 0.016595 , 0.021222 , 0.015408 , 0.02015 , 0.013949 , 0.021908 , 0.020438 , 0.022633 , 0.020061 , 0.016241 , 0.020732 , 0.019864 
 380 , 0.026206 , 0.020736 , 0.020121 , 0.022651 , 0.026154 , 0.016566 , 0.021605 , 0.019804 , 0.021148 , 0.020664 , 0.020622 , 0.017649 , 0.02459 , 0.019228 , 0.017288 , 0.018427 , 0.018814 , 0.021626 , 0.016546 , 0.022957 , 0.016321 , 0.01962 , 0.019292 , 0.016655 , 0.021264 , 0.015378 , 0.020145 , 0.013928 , 0.022068 , 0.02054 , 0.022668 , 0.020063 , 0.016303 , 0.020703 , 0.019843 
 381 , 0.026296 , 0.020581 , 0.020289 , 0.022777 , 0.026258 , 0.016572 , 0.021654 , 0.019752 , 0.021174 , 0.020679 , 0.020656 , 0.017665 , 0.024676 , 0.019213 , 0.017271 , 0.018461 , 0.018741 , 0.021535 , 0.016519 , 0.023079 , 0.016393 , 0.019711 , 0.019372 , 0.016719 , 0.02131 , 0.015346 , 0.020132 , 0.013902 , 0.022235 , 0.020642 , 0.0227 , 0.020083 , 0.016366 , 0.020673 , 0.019823 
 382 , 0.026389 , 0.020429 , 0.020462 , 0.022908 , 0.026361 , 0.016579 , 0.021705 , 0.019698 , 0.021198 , 0.020694 , 0.020693 , 0.017686 , 0.024768 , 0.019201 , 0.017258 , 0.018488 , 0.018667 , 0.021443 , 0.016495 , 0.023209 , 0.016466 , 0.019803 , 0.019455 , 0.016787 , 0.021359 , 0.01531 , 0.020114 , 0.013876 , 0.022409 , 0.020742 , 0.022733 , 0.020112 , 0.016429 , 0.020643 , 0.019802 
 383 , 0.026459 , 0.02055 , 0.020592 , 0.023103 , 0.026442 , 0.016587 , 0.02178 , 0.019871 , 0.021324 , 0.020811 , 0.020823 , 0.0179 , 0.024988 , 0.019247 , 0.017348 , 0.018558 , 0.01875 , 0.021613 , 0.016657 , 0.023288 , 0.016565 , 0.02002 , 0.019588 , 0.016895 , 0.021512 , 0.015408 , 0.02023 , 0.013935 , 0.022556 , 0.020899 , 0.022718 , 0.020145 , 0.016484 , 0.02076 , 0.019884 
 384 , 0.026537 , 0.020688 , 0.020727 , 0.023306 , 0.026527 , 0.016601 , 0.021862 , 0.02006 , 0.021461 , 0.020942 , 0.02096 , 0.018122 , 0.025219 , 0.019301 , 0.017449 , 0.018635 , 0.018841 , 0.021792 , 0.016828 , 0.023372 , 0.016667 , 0.020244 , 0.019727 , 0.017005 , 0.021675 , 0.015514 , 0.020349 , 0.014004 , 0.022704 , 0.021055 , 0.022708 , 0.020178 , 0.01654 , 0.020883 , 0.019972 
 385 , 0.026623 , 0.020829 , 0.020863 , 0.023508 , 0.026616 , 0.016618 , 0.021947 , 0.020252 , 0.0216 , 0.021076 , 0.021102 , 0.018346 , 0.025452 , 0.019354 , 0.017554 , 0.018716 , 0.01893 , 0.02197 , 0.016996 , 0.02346 , 0.016774 , 0.020472 , 0.019868 , 0.017119 , 0.021843 , 0.015623 , 0.02047 , 0.014076 , 0.022855 , 0.02121 , 0.022701 , 0.02021 , 0.016595 , 0.021007 , 0.020062 
 386 , 0.026616 , 0.020876 , 0.020863 , 0.023636 , 0.026752 , 0.016618 , 0.022012 , 0.020336 , 0.021675 , 0.021173 , 0.021168 , 0.018453 , 0.025618 , 0.019393 , 0.017611 , 0.018777 , 0.019017 , 0.022052 , 0.017017 , 0.023492 , 0.016844 , 0.020663 , 0.020002 , 0.017213 , 0.021962 , 0.015646 , 0.020544 , 0.01418 , 0.02292 , 0.021316 , 0.022759 , 0.02023 , 0.016678 , 0.021153 , 0.020118 
 387 , 0.026556 , 0.020864 , 0.020772 , 0.02371 , 0.026916 , 0.01661 , 0.022062 , 0.020343 , 0.021705 , 0.021238 , 0.021178 , 0.018478 , 0.025738 , 0.019422 , 0.01764 , 0.018827 , 0.019104 , 0.022068 , 0.016936 , 0.023489 , 0.016888 , 0.020824 , 0.020126 , 0.017294 , 0.022045 , 0.015612 , 0.020586 , 0.014302 , 0.022926 , 0.021393 , 0.02286 , 0.020243 , 0.016776 , 0.021313 , 0.020151 
 388 , 0.026509 , 0.020855 , 0.020691 , 0.023785 , 0.02708 , 0.016606 , 0.022114 , 0.020355 , 0.021733 , 0.021304 , 0.021197 , 0.018509 , 0.025854 , 0.019452 , 0.017664 , 0.018874 , 0.01919 , 0.022085 , 0.016867 , 0.023495 , 0.016931 , 0.020981 , 0.020249 , 0.017377 , 0.022127 , 0.015583 , 0.020626 , 0.014418 , 0.022937 , 0.021468 , 0.022956 , 0.020255 , 0.016873 , 0.021468 , 0.020181 
 389 , 0.026496 , 0.020853 , 0.020674 , 0.023856 , 0.027239 , 0.016617 , 0.022174 , 0.020387 , 0.0218 , 0.021377 , 0.02123 , 0.01855 , 0.025955 , 0.01949 , 0.017707 , 0.018934 , 0.019264 , 0.022113 , 0.01685 , 0.023501 , 0.016993 , 0.021137 , 0.020365 , 0.017467 , 0.022184 , 0.015591 , 0.020681 , 0.014497 , 0.022981 , 0.021535 , 0.023034 , 0.020276 , 0.01694 , 0.021614 , 0.020222 
 390 , 0.026576 , 0.020853 , 0.020857 , 0.023896 , 0.027392 , 0.016667 , 0.022271 , 0.020498 , 0.021992 , 0.021462 , 0.021323 , 0.018643 , 0.026002 , 0.019555 , 0.01781 , 0.019033 , 0.019288 , 0.022159 , 0.016998 , 0.023501 , 0.017113 , 0.021291 , 0.020479 , 0.017587 , 0.022167 , 0.015719 , 0.020769 , 0.014465 , 0.023135 , 0.021558 , 0.023063 , 0.020327 , 0.016918 , 0.021753 , 0.020295 
 391 , 0.02666 , 0.020857 , 0.021031 , 0.023937 , 0.027546 , 0.016716 , 0.022371 , 0.020604 , 0.022175 , 0.021546 , 0.021415 , 0.018727 , 0.026058 , 0.019618 , 0.017912 , 0.019129 , 0.019312 , 0.022205 , 0.017144 , 0.023501 , 0.017231 , 0.021441 , 0.020586 , 0.017706 , 0.022153 , 0.015848 , 0.020861 , 0.01443 , 0.023283 , 0.021585 , 0.023095 , 0.020381 , 0.016895 , 0.021882 , 0.020368 
 392 , 0.026736 , 0.020861 , 0.021202 , 0.023978 , 0.027696 , 0.016764 , 0.022465 , 0.020705 , 0.022351 , 0.021627 , 0.021509 , 0.018817 , 0.026112 , 0.019683 , 0.018009 , 0.019224 , 0.019338 , 0.022252 , 0.017285 , 0.023505 , 0.017346 , 0.021589 , 0.020695 , 0.017819 , 0.022138 , 0.01597 , 0.020946 , 0.014404 , 0.02343 , 0.021613 , 0.023127 , 0.020435 , 0.016878 , 0.022015 , 0.020435 
 393 , 0.026784 , 0.020986 , 0.021278 , 0.024061 , 0.027736 , 0.016769 , 0.022429 , 0.020771 , 0.022306 , 0.021697 , 0.021621 , 0.018898 , 0.026267 , 0.019666 , 0.01809 , 0.019231 , 0.019338 , 0.022158 , 0.017266 , 0.023565 , 0.017363 , 0.021769 , 0.020863 , 0.017926 , 0.022229 , 0.01594 , 0.021093 , 0.01438 , 0.023534 , 0.021718 , 0.023115 , 0.020469 , 0.016959 , 0.022015 , 0.020495 
 394 , 0.026826 , 0.021125 , 0.021339 , 0.024146 , 0.02776 , 0.016764 , 0.022377 , 0.020823 , 0.022234 , 0.021767 , 0.021734 , 0.018972 , 0.026431 , 0.019636 , 0.018159 , 0.019224 , 0.019329 , 0.022042 , 0.017219 , 0.023629 , 0.017362 , 0.021949 , 0.021031 , 0.018021 , 0.022333 , 0.015885 , 0.02124 , 0.014363 , 0.023624 , 0.021828 , 0.023097 , 0.020504 , 0.017049 , 0.021993 , 0.020554 
 395 , 0.026868 , 0.021261 , 0.021395 , 0.024234 , 0.027779 , 0.016763 , 0.022335 , 0.020875 , 0.022166 , 0.021833 , 0.021839 , 0.019041 , 0.026587 , 0.019613 , 0.018229 , 0.019216 , 0.019327 , 0.021938 , 0.017184 , 0.023696 , 0.017365 , 0.022113 , 0.021185 , 0.018112 , 0.022435 , 0.01584 , 0.021377 , 0.014351 , 0.023714 , 0.021938 , 0.023083 , 0.020536 , 0.017137 , 0.021979 , 0.020606 
 396 , 0.026948 , 0.021348 , 0.021525 , 0.024396 , 0.027905 , 0.016851 , 0.022409 , 0.020986 , 0.022237 , 0.021943 , 0.021955 , 0.019176 , 0.026832 , 0.019673 , 0.018348 , 0.019262 , 0.019397 , 0.021961 , 0.017274 , 0.023795 , 0.017458 , 0.022354 , 0.021384 , 0.018268 , 0.022611 , 0.015919 , 0.021513 , 0.01441 , 0.023912 , 0.022059 , 0.023145 , 0.020587 , 0.017244 , 0.022053 , 0.020691 
 397 , 0.027067 , 0.021399 , 0.021712 , 0.024632 , 0.028108 , 0.017016 , 0.022588 , 0.021137 , 0.022428 , 0.022096 , 0.022064 , 0.019354 , 0.027131 , 0.019802 , 0.018498 , 0.019348 , 0.01954 , 0.022083 , 0.017469 , 0.023917 , 0.017629 , 0.022651 , 0.021597 , 0.01846 , 0.02285 , 0.016108 , 0.021635 , 0.014537 , 0.024191 , 0.022185 , 0.023258 , 0.020658 , 0.017367 , 0.022204 , 0.020805 
 398 , 0.027161 , 0.021443 , 0.021873 , 0.024834 , 0.028285 , 0.017153 , 0.022746 , 0.021272 , 0.022594 , 0.022223 , 0.022164 , 0.019513 , 0.027393 , 0.01991 , 0.018627 , 0.019427 , 0.019665 , 0.02219 , 0.017643 , 0.024028 , 0.017775 , 0.022904 , 0.021787 , 0.018627 , 0.023056 , 0.016268 , 0.021734 , 0.014648 , 0.024438 , 0.022303 , 0.02336 , 0.020723 , 0.017477 , 0.022336 , 0.020901 
 399 , 0.027257 , 0.021476 , 0.022007 , 0.025006 , 0.028434 , 0.01726 , 0.022871 , 0.021381 , 0.022741 , 0.022333 , 0.022245 , 0.019654 , 0.027624 , 0.020001 , 0.018736 , 0.019497 , 0.019756 , 0.022293 , 0.017784 , 0.024129 , 0.017899 , 0.023129 , 0.021952 , 0.01877 , 0.023231 , 0.016403 , 0.021837 , 0.014744 , 0.024646 , 0.022408 , 0.023455 , 0.020776 , 0.017573 , 0.022449 , 0.02098 
 400 , 0.027394 , 0.021521 , 0.022064 , 0.02516 , 0.028514 , 0.017263 , 0.02292 , 0.021438 , 0.022843 , 0.022426 , 0.022287 , 0.019844 , 0.027846 , 0.020004 , 0.018787 , 0.019566 , 0.019761 , 0.022419 , 0.01784 , 0.024228 , 0.017993 , 0.023344 , 0.022134 , 0.018884 , 0.023351 , 0.016456 , 0.02198 , 0.014772 , 0.024771 , 0.022579 , 0.023581 , 0.020867 , 0.017625 , 0.022544 , 0.021034 
