JUL2MAT00005.spu,JUL2MAT00004.spu,
Wavelength,JUL2MAT00006.spu,JUL2MAT00007.spu,JUL2MAT00008.spu,JUL2MAT00009.spu,JUL2MAT00010.spu,JUL2MAT00011.spu,JUL2MAT00012.spu,JUL2MAT00013.spu,JUL2MAT00014.spu,JUL2MAT00015.spu,JUL2MAT00016.spu,JUL2MAT00017.spu,JUL2MAT00018.spu,JUL2MAT00019.spu,JUL2MAT00020.spu,JUL2MAT00021.spu,JUL2MAT00022.spu,JUL2MAT00023.spu,JUL2MAT00024.spu,JUL2MAT00025.spu,JUL2MAT00026.spu,JUL2MAT00027.spu,JUL2MAT00028.spu,JUL2MAT00029.spu,JUL2MAT00030.spu,JUL2MAT00031.spu,JUL2MAT00032.spu,JUL2MAT00033.spu,JUL2MAT00034.spu,JUL2MAT00035.spu,JUL2MAT00036.spu,JUL2MAT00037.spu,JUL2MAT00038.spu,JUL2MAT00039.spu,JUL2MAT00040.spu,JUL2MAT00041.spu,JUL2MAT00042.spu,JUL2MAT00043.spu,JUL2MAT00044.spu,JUL2MAT00045.spu,JUL2MAT00046.spu,JUL2MAT00047.spu,JUL2MAT00048.spu,JUL2MAT00049.spu,JUL2MAT00050.spu,JUL2MAT00051.spu,JUL2MAT00052.spu,JUL2MAT00053.spu,JUL2MAT00054.spu,JUL2MAT00055.spu,JUL2MAT00056.spu,JUL2MAT00057.spu,JUL2MAT00058.spu,JUL2MAT00059.spu,JUL2MAT00060.spu,JUL2MAT00061.spu,JUL2MAT00062.spu,JUL2MAT00063.spu,JUL2MAT00064.spu,JUL2MAT00065.spu,JUL2MAT00066.spu,JUL2MAT00067.spu,JUL2MAT00068.spu,JUL2MAT00069.spu,JUL2MAT00070.spu,JUL2MAT00071.spu,JUL2MAT00072.spu,JUL2MAT00073.spu,JUL2MAT00074.spu,JUL2MAT00075.spu,JUL2MAT00076.spu,JUL2MAT00077.spu,JUL2MAT00078.spu,JUL2MAT00079.spu,JUL2MAT00080.spu,JUL2MAT00081.spu,JUL2MAT00082.spu,JUL2MAT00083.spu,JUL2MAT00084.spu,JUL2MAT00085.spu
 478 , 0.036994 , 0.028449 , 0.02773 , 0.032015 , 0.028515 , 0.037889 , 0.040645 , 0.035545 , 0.04075 , 0.033247 , 0.029179 , 0.054771 , 0.035168 , 0.03369 , 0.037708 , 0.049883 , 0.05716 , 0.037482 , 0.050532 , 0.0259 , 0.050215 , 0.03371 , 0.040534 , 0.038367 , 0.034892 , 0.05452 , 0.024557 , 0.027142 , 0.030109 , 0.030531 , 0.028977 , 0.035968 , 0.03373 , 0.027936 , 0.027972 , 0.022646 , 0.037517 , 0.035188 , 0.043139 , 0.033338 , 0.023028 , 0.028967 , 0.017436 , 0.021218 , 0.031935 , 0.032292 , 0.040896 , 0.027479 , 0.032362 , 0.02853 , 0.036164 , 0.026739 , 0.025749 , 0.026126 , 0.021233 , 0.028464 , 0.027288 , 0.030929 , 0.0432 , 0.034706 , 0.043335 , 0.032271 , 0.033906 , 0.051487 , 0.022113 , 0.022938 , 0.015701 , 0.02084 , 0.029314 , 0.01992 , 0.043657 , 0.031276 , 0.038598 , 0.037446 , 0.029883 , 0.074606 , 0.023627 , 0.034861 , 0.03367 , 0.027921 
 479 , 0.037046 , 0.028478 , 0.027802 , 0.032167 , 0.028523 , 0.038084 , 0.040842 , 0.035705 , 0.040761 , 0.033316 , 0.029239 , 0.054808 , 0.035186 , 0.033735 , 0.037727 , 0.049975 , 0.057278 , 0.037565 , 0.050584 , 0.025912 , 0.050353 , 0.03383 , 0.040665 , 0.038538 , 0.035025 , 0.054748 , 0.024647 , 0.027182 , 0.030222 , 0.030645 , 0.029098 , 0.036094 , 0.03381 , 0.028004 , 0.028074 , 0.022671 , 0.03755 , 0.035227 , 0.043195 , 0.033387 , 0.023054 , 0.029042 , 0.01745 , 0.02122 , 0.032001 , 0.032334 , 0.041053 , 0.02756 , 0.03248 , 0.028619 , 0.03622 , 0.026769 , 0.025751 , 0.026154 , 0.021275 , 0.028568 , 0.027399 , 0.031023 , 0.043372 , 0.034753 , 0.043387 , 0.032318 , 0.033951 , 0.051507 , 0.022142 , 0.022928 , 0.015731 , 0.020842 , 0.02937 , 0.019924 , 0.04376 , 0.031356 , 0.038694 , 0.037525 , 0.029919 , 0.074919 , 0.023679 , 0.03498 , 0.033745 , 0.028014 
 480 , 0.037078 , 0.028475 , 0.027849 , 0.032234 , 0.028551 , 0.03822 , 0.040973 , 0.03583 , 0.040801 , 0.03334 , 0.029263 , 0.054834 , 0.035219 , 0.033774 , 0.037735 , 0.05002 , 0.057324 , 0.037623 , 0.050575 , 0.025919 , 0.050474 , 0.033916 , 0.040781 , 0.038679 , 0.035123 , 0.054945 , 0.024712 , 0.027228 , 0.030299 , 0.030723 , 0.029198 , 0.036184 , 0.03386 , 0.028061 , 0.028142 , 0.022681 , 0.037558 , 0.035249 , 0.043231 , 0.033395 , 0.023065 , 0.029102 , 0.017463 , 0.021221 , 0.032031 , 0.03238 , 0.04117 , 0.027616 , 0.032567 , 0.028687 , 0.036255 , 0.026768 , 0.025752 , 0.026177 , 0.021287 , 0.028637 , 0.02749 , 0.031087 , 0.043493 , 0.03479 , 0.043387 , 0.032335 , 0.033971 , 0.05154 , 0.022166 , 0.022924 , 0.015735 , 0.020842 , 0.029395 , 0.019933 , 0.043847 , 0.0314 , 0.03878 , 0.037598 , 0.02996 , 0.075176 , 0.023722 , 0.035067 , 0.03381 , 0.028081 
 481 , 0.037075 , 0.028409 , 0.027864 , 0.032166 , 0.028611 , 0.038256 , 0.041008 , 0.035893 , 0.040887 , 0.033302 , 0.029227 , 0.054839 , 0.035272 , 0.033812 , 0.037721 , 0.049961 , 0.057243 , 0.03764 , 0.050466 , 0.02591 , 0.050582 , 0.033944 , 0.040867 , 0.038776 , 0.035161 , 0.055097 , 0.024733 , 0.027288 , 0.030323 , 0.030752 , 0.029268 , 0.036216 , 0.033853 , 0.028106 , 0.028147 , 0.022673 , 0.037499 , 0.035242 , 0.043225 , 0.033348 , 0.023062 , 0.029126 , 0.017482 , 0.021214 , 0.032005 , 0.032429 , 0.041215 , 0.027642 , 0.032595 , 0.028738 , 0.036241 , 0.026718 , 0.025753 , 0.026203 , 0.021264 , 0.028652 , 0.027551 , 0.031111 , 0.043548 , 0.034792 , 0.043296 , 0.032303 , 0.033949 , 0.051587 , 0.022168 , 0.022915 , 0.015699 , 0.02085 , 0.029374 , 0.019951 , 0.043902 , 0.031399 , 0.038842 , 0.03766 , 0.03002 , 0.075336 , 0.023749 , 0.035105 , 0.033863 , 0.028106 
 482 , 0.037071 , 0.028338 , 0.027879 , 0.032094 , 0.028672 , 0.038288 , 0.041039 , 0.035956 , 0.040973 , 0.03326 , 0.029192 , 0.054845 , 0.03533 , 0.033856 , 0.037702 , 0.049908 , 0.057156 , 0.037652 , 0.050362 , 0.0259 , 0.050685 , 0.033977 , 0.040953 , 0.038868 , 0.035203 , 0.055248 , 0.024754 , 0.027349 , 0.030347 , 0.030782 , 0.029338 , 0.036243 , 0.033841 , 0.028152 , 0.028157 , 0.02266 , 0.037445 , 0.035229 , 0.043214 , 0.0333 , 0.023058 , 0.029151 , 0.017496 , 0.021206 , 0.031978 , 0.032478 , 0.041266 , 0.027662 , 0.032629 , 0.028783 , 0.036228 , 0.026668 , 0.025754 , 0.026228 , 0.021246 , 0.028661 , 0.027607 , 0.031135 , 0.043603 , 0.034795 , 0.043199 , 0.032271 , 0.033926 , 0.051634 , 0.022175 , 0.022907 , 0.015668 , 0.020853 , 0.029353 , 0.019964 , 0.043956 , 0.031392 , 0.038909 , 0.037717 , 0.030075 , 0.075495 , 0.02377 , 0.035143 , 0.033916 , 0.028126 
 483 , 0.037068 , 0.028278 , 0.027899 , 0.032022 , 0.028732 , 0.038324 , 0.041074 , 0.036023 , 0.041064 , 0.033218 , 0.029156 , 0.05485 , 0.035388 , 0.033899 , 0.037689 , 0.049854 , 0.057075 , 0.037668 , 0.050253 , 0.025896 , 0.050793 , 0.034005 , 0.041039 , 0.038965 , 0.035241 , 0.0554 , 0.024781 , 0.027405 , 0.030377 , 0.030816 , 0.029413 , 0.036276 , 0.033828 , 0.028197 , 0.028162 , 0.022651 , 0.037386 , 0.035221 , 0.043204 , 0.033258 , 0.023055 , 0.029176 , 0.017515 , 0.021203 , 0.031956 , 0.032521 , 0.041312 , 0.027687 , 0.032658 , 0.028833 , 0.036215 , 0.026613 , 0.025755 , 0.026254 , 0.021223 , 0.028676 , 0.027667 , 0.031159 , 0.043653 , 0.034802 , 0.043108 , 0.032239 , 0.033909 , 0.051681 , 0.022177 , 0.022899 , 0.015638 , 0.020855 , 0.029332 , 0.019977 , 0.044016 , 0.031391 , 0.03897 , 0.037779 , 0.030135 , 0.075655 , 0.023797 , 0.035176 , 0.03397 , 0.028152 
 484 , 0.037107 , 0.028394 , 0.027874 , 0.032072 , 0.028828 , 0.038403 , 0.041229 , 0.036078 , 0.041138 , 0.033333 , 0.029186 , 0.05482 , 0.035492 , 0.033949 , 0.037818 , 0.049952 , 0.057096 , 0.037652 , 0.050345 , 0.026068 , 0.050961 , 0.034024 , 0.041143 , 0.039064 , 0.035336 , 0.055511 , 0.024852 , 0.027516 , 0.030447 , 0.030906 , 0.029423 , 0.036375 , 0.033838 , 0.028232 , 0.028253 , 0.022678 , 0.03743 , 0.0352 , 0.043211 , 0.033283 , 0.023056 , 0.029247 , 0.017562 , 0.02122 , 0.031991 , 0.032531 , 0.041456 , 0.027758 , 0.032748 , 0.028909 , 0.036204 , 0.026623 , 0.02577 , 0.02626 , 0.021265 , 0.028798 , 0.027728 , 0.031229 , 0.043746 , 0.034852 , 0.043126 , 0.032279 , 0.033888 , 0.051657 , 0.022193 , 0.022915 , 0.01564 , 0.020902 , 0.029347 , 0.019979 , 0.04414 , 0.031482 , 0.039074 , 0.037843 , 0.03021 , 0.075838 , 0.023853 , 0.035275 , 0.034044 , 0.028207 
 485 , 0.037151 , 0.028517 , 0.027846 , 0.032118 , 0.028925 , 0.038478 , 0.041388 , 0.036132 , 0.041216 , 0.033444 , 0.029218 , 0.054789 , 0.035603 , 0.033999 , 0.037948 , 0.050053 , 0.057119 , 0.03763 , 0.050431 , 0.026237 , 0.051127 , 0.034049 , 0.041252 , 0.039169 , 0.035431 , 0.055621 , 0.024926 , 0.027624 , 0.030519 , 0.031003 , 0.029435 , 0.03648 , 0.033848 , 0.028264 , 0.02834 , 0.022706 , 0.037479 , 0.035174 , 0.043224 , 0.033313 , 0.023054 , 0.029324 , 0.017612 , 0.021234 , 0.032027 , 0.032536 , 0.041595 , 0.027826 , 0.032839 , 0.028981 , 0.036193 , 0.02663 , 0.025788 , 0.026262 , 0.021304 , 0.028925 , 0.027785 , 0.031306 , 0.043839 , 0.034907 , 0.043143 , 0.032325 , 0.033873 , 0.051626 , 0.022212 , 0.022928 , 0.015645 , 0.020946 , 0.029364 , 0.019973 , 0.044263 , 0.031578 , 0.039184 , 0.037908 , 0.030282 , 0.076022 , 0.023917 , 0.035371 , 0.034115 , 0.028264 
 486 , 0.03719 , 0.028639 , 0.027817 , 0.032169 , 0.029022 , 0.038557 , 0.041547 , 0.036187 , 0.04129 , 0.03356 , 0.029249 , 0.054757 , 0.035713 , 0.034049 , 0.038083 , 0.050154 , 0.057137 , 0.037614 , 0.050522 , 0.02641 , 0.051298 , 0.034069 , 0.041355 , 0.039273 , 0.035522 , 0.055735 , 0.024999 , 0.027731 , 0.03059 , 0.031095 , 0.029441 , 0.036585 , 0.033858 , 0.028301 , 0.028427 , 0.022735 , 0.037523 , 0.035153 , 0.043231 , 0.033343 , 0.023057 , 0.0294 , 0.017662 , 0.021247 , 0.032058 , 0.032542 , 0.041738 , 0.027893 , 0.03293 , 0.029053 , 0.036182 , 0.026637 , 0.025805 , 0.026269 , 0.021343 , 0.029047 , 0.027847 , 0.031377 , 0.043932 , 0.034957 , 0.04316 , 0.032365 , 0.033853 , 0.051601 , 0.022231 , 0.022947 , 0.015651 , 0.020995 , 0.029375 , 0.019972 , 0.044391 , 0.031669 , 0.039288 , 0.037967 , 0.030353 , 0.076201 , 0.023975 , 0.035471 , 0.034185 , 0.028321 
 487 , 0.037319 , 0.028723 , 0.027897 , 0.032273 , 0.029116 , 0.038669 , 0.041705 , 0.036292 , 0.041438 , 0.033633 , 0.029343 , 0.054838 , 0.035818 , 0.034202 , 0.038175 , 0.050291 , 0.057235 , 0.037641 , 0.050603 , 0.026482 , 0.051499 , 0.034207 , 0.041504 , 0.039434 , 0.035637 , 0.055966 , 0.025098 , 0.027827 , 0.030702 , 0.031246 , 0.029534 , 0.036695 , 0.03395 , 0.028406 , 0.028552 , 0.022801 , 0.037596 , 0.035189 , 0.043301 , 0.033391 , 0.023088 , 0.029514 , 0.01769 , 0.021296 , 0.032137 , 0.032636 , 0.041922 , 0.028018 , 0.033069 , 0.029161 , 0.036257 , 0.026694 , 0.025878 , 0.026341 , 0.021411 , 0.029171 , 0.027968 , 0.031468 , 0.044082 , 0.035048 , 0.043216 , 0.032465 , 0.033905 , 0.051655 , 0.022293 , 0.023003 , 0.015671 , 0.021039 , 0.029453 , 0.020042 , 0.044575 , 0.031765 , 0.039459 , 0.03811 , 0.030445 , 0.076536 , 0.024075 , 0.035607 , 0.034278 , 0.028416 
 488 , 0.037488 , 0.028781 , 0.02803 , 0.032417 , 0.029204 , 0.038803 , 0.041859 , 0.036426 , 0.041623 , 0.033681 , 0.029466 , 0.054978 , 0.035927 , 0.034411 , 0.038254 , 0.050441 , 0.05736 , 0.0377 , 0.050683 , 0.026505 , 0.05172 , 0.034411 , 0.041673 , 0.039628 , 0.035761 , 0.056257 , 0.025205 , 0.02791 , 0.030841 , 0.031425 , 0.029667 , 0.036808 , 0.034084 , 0.028544 , 0.02869 , 0.022894 , 0.03768 , 0.035257 , 0.043405 , 0.033454 , 0.023135 , 0.029647 , 0.017712 , 0.021353 , 0.032241 , 0.032769 , 0.042121 , 0.028171 , 0.033223 , 0.029284 , 0.036365 , 0.026766 , 0.025976 , 0.026449 , 0.021489 , 0.029289 , 0.028116 , 0.031561 , 0.044267 , 0.035156 , 0.043285 , 0.032588 , 0.033993 , 0.051755 , 0.02238 , 0.02308 , 0.015702 , 0.021086 , 0.029561 , 0.020149 , 0.04479 , 0.031858 , 0.039659 , 0.038289 , 0.030554 , 0.076945 , 0.024193 , 0.035766 , 0.034391 , 0.028529 
 489 , 0.037657 , 0.028844 , 0.028169 , 0.032555 , 0.029297 , 0.038931 , 0.042014 , 0.036559 , 0.041802 , 0.033729 , 0.029594 , 0.055119 , 0.036031 , 0.03462 , 0.038332 , 0.050596 , 0.057491 , 0.037753 , 0.050757 , 0.026527 , 0.051935 , 0.034615 , 0.041843 , 0.039818 , 0.035884 , 0.056549 , 0.025318 , 0.027992 , 0.030974 , 0.031598 , 0.0298 , 0.036922 , 0.034217 , 0.028687 , 0.028828 , 0.022986 , 0.037763 , 0.035325 , 0.04351 , 0.033512 , 0.023183 , 0.02978 , 0.017733 , 0.02141 , 0.032344 , 0.032903 , 0.042316 , 0.028325 , 0.033381 , 0.029408 , 0.036479 , 0.026844 , 0.026074 , 0.026552 , 0.021566 , 0.029408 , 0.028259 , 0.031659 , 0.044446 , 0.035265 , 0.043353 , 0.032706 , 0.034081 , 0.051855 , 0.022467 , 0.023157 , 0.015729 , 0.021133 , 0.029675 , 0.020256 , 0.04501 , 0.031956 , 0.039863 , 0.038468 , 0.030662 , 0.077349 , 0.024306 , 0.03592 , 0.034504 , 0.028642 
 490 , 0.037847 , 0.028974 , 0.028335 , 0.032736 , 0.029438 , 0.039131 , 0.042243 , 0.036769 , 0.042032 , 0.033879 , 0.029745 , 0.055315 , 0.03621 , 0.034856 , 0.038481 , 0.050783 , 0.057672 , 0.037872 , 0.050929 , 0.026593 , 0.052228 , 0.034851 , 0.042077 , 0.040068 , 0.036059 , 0.056917 , 0.025465 , 0.028123 , 0.031155 , 0.031814 , 0.029976 , 0.037112 , 0.034408 , 0.028864 , 0.029 , 0.023113 , 0.037918 , 0.03544 , 0.043658 , 0.033632 , 0.023269 , 0.029966 , 0.017796 , 0.021497 , 0.032484 , 0.033073 , 0.04257 , 0.028511 , 0.033592 , 0.029579 , 0.036623 , 0.02696 , 0.02621 , 0.026693 , 0.021678 , 0.029569 , 0.028426 , 0.031814 , 0.04469 , 0.035435 , 0.043477 , 0.032872 , 0.034206 , 0.052032 , 0.022594 , 0.023269 , 0.015796 , 0.02122 , 0.029825 , 0.020389 , 0.045274 , 0.032112 , 0.040093 , 0.038688 , 0.030812 , 0.077839 , 0.024447 , 0.036115 , 0.034675 , 0.028788 
 491 , 0.038073 , 0.029268 , 0.028577 , 0.033025 , 0.029702 , 0.039487 , 0.042648 , 0.03715 , 0.04237 , 0.034262 , 0.029965 , 0.055659 , 0.036564 , 0.03514 , 0.038785 , 0.051074 , 0.057981 , 0.038134 , 0.051307 , 0.026749 , 0.052695 , 0.03517 , 0.042451 , 0.040467 , 0.036352 , 0.057461 , 0.025694 , 0.028364 , 0.031449 , 0.032106 , 0.030248 , 0.037493 , 0.034726 , 0.029137 , 0.029248 , 0.023326 , 0.03823 , 0.03567 , 0.04393 , 0.033888 , 0.023467 , 0.030268 , 0.017949 , 0.021634 , 0.032722 , 0.033328 , 0.042951 , 0.028789 , 0.033933 , 0.029844 , 0.036852 , 0.027168 , 0.026441 , 0.026921 , 0.021857 , 0.029844 , 0.028637 , 0.032106 , 0.045086 , 0.035736 , 0.043718 , 0.033146 , 0.034423 , 0.052392 , 0.022796 , 0.023462 , 0.015959 , 0.021412 , 0.030081 , 0.020559 , 0.045647 , 0.032404 , 0.040406 , 0.039002 , 0.031066 , 0.07853 , 0.024643 , 0.036407 , 0.034989 , 0.029001 
 492 , 0.038295 , 0.029563 , 0.028824 , 0.033303 , 0.029962 , 0.039839 , 0.043053 , 0.037525 , 0.042704 , 0.034645 , 0.030185 , 0.055997 , 0.036918 , 0.035419 , 0.039084 , 0.051365 , 0.05829 , 0.038396 , 0.051684 , 0.026905 , 0.053152 , 0.03549 , 0.042825 , 0.040861 , 0.036644 , 0.058006 , 0.025918 , 0.028606 , 0.031744 , 0.032397 , 0.030519 , 0.037869 , 0.035045 , 0.029401 , 0.029492 , 0.023539 , 0.038538 , 0.0359 , 0.044192 , 0.034144 , 0.02366 , 0.030565 , 0.018102 , 0.021772 , 0.032959 , 0.033587 , 0.043331 , 0.029061 , 0.03427 , 0.030109 , 0.03708 , 0.027376 , 0.026677 , 0.027143 , 0.022035 , 0.030119 , 0.028844 , 0.032392 , 0.045478 , 0.036037 , 0.043959 , 0.03342 , 0.034635 , 0.052757 , 0.023002 , 0.02366 , 0.016123 , 0.0216 , 0.030332 , 0.020729 , 0.046014 , 0.032696 , 0.040719 , 0.039317 , 0.031314 , 0.079217 , 0.024835 , 0.036695 , 0.035298 , 0.029213 
 493 , 0.038516 , 0.029852 , 0.029061 , 0.033583 , 0.030223 , 0.040191 , 0.043454 , 0.037897 , 0.043038 , 0.035019 , 0.030406 , 0.05633 , 0.037267 , 0.035699 , 0.039389 , 0.05165 , 0.058593 , 0.038658 , 0.052056 , 0.027056 , 0.053609 , 0.035806 , 0.043195 , 0.041251 , 0.036937 , 0.058548 , 0.026142 , 0.028842 , 0.032035 , 0.032689 , 0.030786 , 0.038247 , 0.035359 , 0.02967 , 0.029736 , 0.023747 , 0.038846 , 0.03613 , 0.044459 , 0.0344 , 0.023848 , 0.030862 , 0.018256 , 0.021915 , 0.033192 , 0.033841 , 0.043708 , 0.02933 , 0.034608 , 0.030375 , 0.037303 , 0.027579 , 0.026904 , 0.027365 , 0.022214 , 0.03039 , 0.02905 , 0.032679 , 0.04587 , 0.036333 , 0.0442 , 0.033689 , 0.034851 , 0.053112 , 0.023204 , 0.023853 , 0.016281 , 0.021793 , 0.030578 , 0.0209 , 0.046382 , 0.032989 , 0.041028 , 0.039627 , 0.031568 , 0.079899 , 0.025026 , 0.036988 , 0.035603 , 0.029426 
 494 , 0.038946 , 0.030205 , 0.029379 , 0.033948 , 0.030511 , 0.040634 , 0.043923 , 0.038354 , 0.043438 , 0.035381 , 0.030669 , 0.056754 , 0.037574 , 0.0361 , 0.039695 , 0.052098 , 0.059069 , 0.039022 , 0.052419 , 0.027298 , 0.054178 , 0.036228 , 0.043648 , 0.041705 , 0.037344 , 0.059191 , 0.026457 , 0.02917 , 0.032398 , 0.033071 , 0.031138 , 0.03864 , 0.035702 , 0.030037 , 0.030098 , 0.024024 , 0.039145 , 0.036452 , 0.044841 , 0.034713 , 0.024075 , 0.031215 , 0.018461 , 0.022137 , 0.033515 , 0.034172 , 0.044214 , 0.029659 , 0.035024 , 0.03071 , 0.037661 , 0.027859 , 0.027206 , 0.027696 , 0.022474 , 0.03071 , 0.029384 , 0.033025 , 0.046371 , 0.036722 , 0.044555 , 0.033999 , 0.035146 , 0.05349 , 0.023458 , 0.024136 , 0.016446 , 0.022041 , 0.030929 , 0.021184 , 0.046901 , 0.033341 , 0.04149 , 0.040052 , 0.031873 , 0.080691 , 0.025335 , 0.037375 , 0.036003 , 0.029772 
 495 , 0.039388 , 0.030557 , 0.029701 , 0.034317 , 0.030797 , 0.041084 , 0.044393 , 0.038819 , 0.04384 , 0.035741 , 0.030941 , 0.057184 , 0.037877 , 0.036509 , 0.040003 , 0.052558 , 0.059556 , 0.039393 , 0.052789 , 0.027544 , 0.054761 , 0.036658 , 0.044106 , 0.042159 , 0.037754 , 0.059843 , 0.026776 , 0.029496 , 0.032764 , 0.033456 , 0.031499 , 0.039034 , 0.036048 , 0.030413 , 0.030469 , 0.024312 , 0.039444 , 0.036781 , 0.045238 , 0.035029 , 0.024302 , 0.031571 , 0.018672 , 0.022371 , 0.033845 , 0.034511 , 0.044726 , 0.029993 , 0.035449 , 0.031048 , 0.03802 , 0.028139 , 0.027514 , 0.028031 , 0.022739 , 0.031038 , 0.029722 , 0.033379 , 0.046877 , 0.037113 , 0.044915 , 0.034311 , 0.035454 , 0.05387 , 0.023718 , 0.02442 , 0.016608 , 0.022294 , 0.031284 , 0.021474 , 0.047436 , 0.033702 , 0.041965 , 0.040484 , 0.032186 , 0.081491 , 0.025659 , 0.037769 , 0.036412 , 0.030126 
 496 , 0.039832 , 0.030915 , 0.03002 , 0.034682 , 0.03109 , 0.041531 , 0.044865 , 0.039282 , 0.044242 , 0.036097 , 0.031213 , 0.057611 , 0.038181 , 0.036915 , 0.040311 , 0.053016 , 0.060039 , 0.03976 , 0.053155 , 0.027792 , 0.055341 , 0.03709 , 0.044561 , 0.042616 , 0.03817 , 0.060487 , 0.027092 , 0.029829 , 0.033133 , 0.033838 , 0.031852 , 0.039426 , 0.03639 , 0.030786 , 0.030838 , 0.024596 , 0.039745 , 0.03711 , 0.045632 , 0.035345 , 0.024524 , 0.031929 , 0.018879 , 0.022605 , 0.034177 , 0.034846 , 0.045241 , 0.030328 , 0.03587 , 0.031388 , 0.038387 , 0.028419 , 0.027823 , 0.028368 , 0.023006 , 0.031363 , 0.030061 , 0.03373 , 0.047381 , 0.037507 , 0.045271 , 0.03462 , 0.035757 , 0.054251 , 0.023974 , 0.024709 , 0.01677 , 0.022548 , 0.031635 , 0.021766 , 0.047968 , 0.034059 , 0.042436 , 0.040913 , 0.032495 , 0.082284 , 0.02598 , 0.03816 , 0.036822 , 0.030483 
 497 , 0.040289 , 0.031233 , 0.030349 , 0.034994 , 0.031439 , 0.041957 , 0.04532 , 0.039731 , 0.044654 , 0.036414 , 0.031465 , 0.057982 , 0.038537 , 0.037303 , 0.040671 , 0.053451 , 0.06042 , 0.040082 , 0.053487 , 0.028045 , 0.055895 , 0.037514 , 0.045036 , 0.043078 , 0.038589 , 0.061117 , 0.027415 , 0.030174 , 0.033532 , 0.034229 , 0.032199 , 0.039818 , 0.036745 , 0.031202 , 0.031207 , 0.02493 , 0.040046 , 0.037401 , 0.045966 , 0.035665 , 0.024781 , 0.032312 , 0.019103 , 0.022828 , 0.034508 , 0.035185 , 0.045733 , 0.030701 , 0.036342 , 0.031729 , 0.038739 , 0.028717 , 0.028149 , 0.028727 , 0.023293 , 0.031698 , 0.03037 , 0.034069 , 0.047857 , 0.037933 , 0.045609 , 0.034947 , 0.036053 , 0.054629 , 0.024285 , 0.024992 , 0.016949 , 0.022833 , 0.031972 , 0.022074 , 0.048502 , 0.034446 , 0.042887 , 0.041337 , 0.032819 , 0.083036 , 0.026284 , 0.038579 , 0.037251 , 0.030861 
 498 , 0.040756 , 0.03153 , 0.030686 , 0.03526 , 0.031836 , 0.042366 , 0.045765 , 0.04017 , 0.045086 , 0.036715 , 0.031706 , 0.058321 , 0.038927 , 0.037673 , 0.041066 , 0.053876 , 0.060729 , 0.040372 , 0.053809 , 0.028303 , 0.056445 , 0.037938 , 0.045526 , 0.043553 , 0.039025 , 0.061739 , 0.027738 , 0.030536 , 0.033954 , 0.034617 , 0.03254 , 0.040206 , 0.037104 , 0.031649 , 0.031582 , 0.025299 , 0.040352 , 0.037658 , 0.046246 , 0.03598 , 0.02506 , 0.032716 , 0.019347 , 0.023056 , 0.034835 , 0.035524 , 0.04622 , 0.0311 , 0.036845 , 0.032074 , 0.039088 , 0.029028 , 0.028495 , 0.029106 , 0.023594 , 0.032043 , 0.03067 , 0.034405 , 0.048308 , 0.038378 , 0.04593 , 0.03528 , 0.036358 , 0.055011 , 0.02463 , 0.025273 , 0.017146 , 0.023144 , 0.032297 , 0.022398 , 0.049043 , 0.034856 , 0.04332 , 0.041755 , 0.033162 , 0.083764 , 0.026583 , 0.039015 , 0.037699 , 0.031256 
 499 , 0.041224 , 0.031823 , 0.031018 , 0.035532 , 0.032234 , 0.042777 , 0.046216 , 0.040606 , 0.045515 , 0.037012 , 0.031943 , 0.058661 , 0.039318 , 0.038041 , 0.041469 , 0.054303 , 0.061034 , 0.040658 , 0.054126 , 0.028556 , 0.056988 , 0.038363 , 0.046013 , 0.044024 , 0.039458 , 0.062364 , 0.028063 , 0.030904 , 0.034379 , 0.035012 , 0.032883 , 0.040601 , 0.037464 , 0.032099 , 0.031953 , 0.025663 , 0.040658 , 0.037921 , 0.046533 , 0.036301 , 0.025341 , 0.033122 , 0.019586 , 0.023279 , 0.035168 , 0.035864 , 0.046699 , 0.031507 , 0.037345 , 0.032421 , 0.039438 , 0.029341 , 0.028837 , 0.029481 , 0.023897 , 0.032384 , 0.030966 , 0.034742 , 0.048761 , 0.038825 , 0.046257 , 0.035615 , 0.036659 , 0.055399 , 0.024983 , 0.025554 , 0.017337 , 0.023456 , 0.032618 , 0.022718 , 0.049587 , 0.035262 , 0.043754 , 0.04217 , 0.033501 , 0.08449 , 0.026884 , 0.039453 , 0.03815 , 0.031652 
