JUL8MAT00090.spu,JUL8MAT00089.spu,JUL8MAT00088.spu,JUL8MAT00087.spu,JUL8MAT00086.spu,
Wavelength,JUL8MAT00091.spu,JUL8MAT00092.spu,JUL8MAT00093.spu,JUL8MAT00094.spu,JUL8MAT00095.spu,JUL8MAT00096.spu,JUL8MAT00097.spu,JUL8MAT00098.spu,JUL8MAT00099.spu,JUL8MAT00100.spu
  (nm),7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3,7/8/2016 3
  time  ,8:32 PM",8:41 PM",8:48 PM",8:54 PM",9:01 PM",0:08 PM",0:16 PM",0:22 PM",0:28 PM",0:35 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,
 839 , 0.525361 , 0.459322 , 0.484487 , 0.509725 , 0.384127 , 0.359927 , 0.367258 , 0.394846 , 0.427625 , 0.43541 
 840 , 0.525734 , 0.45982 , 0.484964 , 0.510152 , 0.384486 , 0.360444 , 0.367442 , 0.39516 , 0.428117 , 0.435994 
 841 , 0.525906 , 0.460193 , 0.485249 , 0.510456 , 0.384635 , 0.360952 , 0.36764 , 0.395354 , 0.428413 , 0.436379 
 842 , 0.526524 , 0.460674 , 0.485534 , 0.510783 , 0.384703 , 0.361517 , 0.36806 , 0.395632 , 0.428903 , 0.436817 
 843 , 0.527153 , 0.461153 , 0.485824 , 0.511114 , 0.384764 , 0.362082 , 0.368495 , 0.395918 , 0.4294 , 0.437261 
 844 , 0.528009 , 0.461612 , 0.486352 , 0.511641 , 0.385125 , 0.362444 , 0.369068 , 0.396335 , 0.429808 , 0.437696 
 845 , 0.528513 , 0.461925 , 0.486786 , 0.512175 , 0.385536 , 0.362789 , 0.369393 , 0.396679 , 0.429998 , 0.437937 
 846 , 0.529017 , 0.462244 , 0.487222 , 0.512719 , 0.385956 , 0.363155 , 0.369707 , 0.397021 , 0.430188 , 0.43816 
 847 , 0.529363 , 0.462467 , 0.487511 , 0.513111 , 0.386208 , 0.363383 , 0.369812 , 0.397271 , 0.430359 , 0.438395 
 848 , 0.529511 , 0.462629 , 0.487826 , 0.513419 , 0.386231 , 0.363526 , 0.369736 , 0.397447 , 0.430546 , 0.438714 
 849 , 0.529618 , 0.462818 , 0.488236 , 0.513769 , 0.386213 , 0.363695 , 0.369673 , 0.397638 , 0.430753 , 0.439077 
 850 , 0.529815 , 0.463029 , 0.488669 , 0.51418 , 0.386252 , 0.363988 , 0.369676 , 0.397887 , 0.430982 , 0.4394 
 851 , 0.530391 , 0.463346 , 0.48909 , 0.514763 , 0.386563 , 0.364724 , 0.369911 , 0.398371 , 0.431267 , 0.439543 
 852 , 0.531106 , 0.463742 , 0.489354 , 0.515309 , 0.387058 , 0.365373 , 0.370158 , 0.398936 , 0.43154 , 0.439657 
 853 , 0.531834 , 0.464145 , 0.48963 , 0.515861 , 0.387567 , 0.366043 , 0.370419 , 0.399507 , 0.431819 , 0.43977 
 854 , 0.53236 , 0.464773 , 0.489903 , 0.516233 , 0.387763 , 0.366463 , 0.370428 , 0.399716 , 0.432234 , 0.440151 
 855 , 0.532817 , 0.465486 , 0.490317 , 0.516556 , 0.387812 , 0.366934 , 0.370672 , 0.399842 , 0.432814 , 0.440776 
 856 , 0.533288 , 0.466211 , 0.490744 , 0.516892 , 0.387873 , 0.367416 , 0.37092 , 0.399964 , 0.433413 , 0.441414 
 857 , 0.533472 , 0.466783 , 0.491019 , 0.517302 , 0.387898 , 0.367778 , 0.371385 , 0.400317 , 0.433793 , 0.441867 
 858 , 0.533564 , 0.467085 , 0.491046 , 0.517851 , 0.387836 , 0.368046 , 0.371829 , 0.400899 , 0.433967 , 0.442092 
 859 , 0.533701 , 0.467315 , 0.491016 , 0.518447 , 0.387733 , 0.36832 , 0.372199 , 0.401516 , 0.434111 , 0.442279 
 860 , 0.533987 , 0.467524 , 0.491094 , 0.519038 , 0.387743 , 0.368649 , 0.372557 , 0.40211 , 0.434271 , 0.442525 
 861 , 0.534596 , 0.467755 , 0.491482 , 0.519595 , 0.388054 , 0.369134 , 0.372938 , 0.402493 , 0.43444 , 0.442913 
 862 , 0.535142 , 0.468068 , 0.491932 , 0.520176 , 0.388402 , 0.369669 , 0.373435 , 0.402704 , 0.43452 , 0.443252 
 863 , 0.535709 , 0.468398 , 0.492386 , 0.520776 , 0.388757 , 0.370211 , 0.373948 , 0.402923 , 0.434616 , 0.4436 
 864 , 0.536285 , 0.468704 , 0.492567 , 0.52114 , 0.388945 , 0.370646 , 0.374076 , 0.403026 , 0.434841 , 0.443878 
 865 , 0.536858 , 0.469016 , 0.49289 , 0.521418 , 0.389108 , 0.371029 , 0.373929 , 0.40335 , 0.435317 , 0.444324 
 866 , 0.537446 , 0.469339 , 0.493224 , 0.521702 , 0.389276 , 0.371424 , 0.373779 , 0.403682 , 0.435802 , 0.444778 
 867 , 0.538024 , 0.469776 , 0.493506 , 0.522105 , 0.389393 , 0.371902 , 0.373736 , 0.40401 , 0.436205 , 0.445136 
 868 , 0.538605 , 0.470347 , 0.493728 , 0.522575 , 0.389623 , 0.372389 , 0.37406 , 0.404426 , 0.436551 , 0.445507 
 869 , 0.539217 , 0.470955 , 0.493948 , 0.523065 , 0.389896 , 0.372858 , 0.374506 , 0.404869 , 0.436893 , 0.445896 
 870 , 0.539747 , 0.471586 , 0.494277 , 0.523495 , 0.390201 , 0.373317 , 0.374942 , 0.405351 , 0.437288 , 0.446322 
 871 , 0.540212 , 0.472183 , 0.494803 , 0.523787 , 0.390451 , 0.373761 , 0.375243 , 0.405821 , 0.437755 , 0.446761 
 872 , 0.540802 , 0.472688 , 0.495333 , 0.524032 , 0.390595 , 0.37427 , 0.37538 , 0.406239 , 0.438232 , 0.447142 
 873 , 0.541414 , 0.473187 , 0.495875 , 0.524281 , 0.390745 , 0.374778 , 0.375536 , 0.406668 , 0.438713 , 0.447521 
 874 , 0.54209 , 0.473297 , 0.496258 , 0.524685 , 0.390932 , 0.374996 , 0.37604 , 0.407166 , 0.43921 , 0.447659 
 875 , 0.542449 , 0.473455 , 0.496713 , 0.525283 , 0.391074 , 0.375292 , 0.376549 , 0.407604 , 0.439534 , 0.447781 
 876 , 0.542811 , 0.473617 , 0.497182 , 0.525899 , 0.391214 , 0.375587 , 0.377066 , 0.408058 , 0.439876 , 0.447904 
 877 , 0.543238 , 0.473874 , 0.497681 , 0.526666 , 0.391465 , 0.376159 , 0.377387 , 0.408444 , 0.440172 , 0.44816 
 878 , 0.543782 , 0.474271 , 0.498079 , 0.527111 , 0.391869 , 0.376627 , 0.377564 , 0.408857 , 0.440611 , 0.448459 
 879 , 0.544356 , 0.474699 , 0.498462 , 0.527473 , 0.392307 , 0.377055 , 0.37773 , 0.409305 , 0.441099 , 0.448752 
 880 , 0.544899 , 0.475105 , 0.498763 , 0.52758 , 0.392611 , 0.377422 , 0.377681 , 0.409603 , 0.44157 , 0.449042 
 881 , 0.545436 , 0.475416 , 0.499033 , 0.527642 , 0.392709 , 0.377809 , 0.377519 , 0.409785 , 0.44205 , 0.449409 
 882 , 0.546033 , 0.475668 , 0.499417 , 0.528027 , 0.392831 , 0.378323 , 0.377527 , 0.410065 , 0.442564 , 0.449898 
 883 , 0.546622 , 0.475938 , 0.499789 , 0.528448 , 0.392972 , 0.378838 , 0.377624 , 0.41037 , 0.443077 , 0.450351 
 884 , 0.54704 , 0.476275 , 0.500031 , 0.528959 , 0.393243 , 0.379293 , 0.378382 , 0.410876 , 0.443456 , 0.45042 
 885 , 0.547675 , 0.476653 , 0.499997 , 0.529155 , 0.393437 , 0.379663 , 0.379152 , 0.411306 , 0.443763 , 0.450329 
 886 , 0.548331 , 0.477036 , 0.499967 , 0.529352 , 0.393642 , 0.380044 , 0.379951 , 0.411751 , 0.444087 , 0.450237 
 887 , 0.549212 , 0.477421 , 0.500088 , 0.529686 , 0.393912 , 0.380276 , 0.380637 , 0.412248 , 0.444627 , 0.450478 
 888 , 0.54973 , 0.477589 , 0.500386 , 0.530063 , 0.394156 , 0.380521 , 0.381008 , 0.412589 , 0.445246 , 0.450837 
 889 , 0.550205 , 0.477741 , 0.50072 , 0.530468 , 0.394407 , 0.380784 , 0.381352 , 0.412914 , 0.445895 , 0.45122 
 890 , 0.550391 , 0.477544 , 0.500929 , 0.530635 , 0.394605 , 0.380932 , 0.381527 , 0.413123 , 0.446401 , 0.451317 
 891 , 0.550389 , 0.477224 , 0.501018 , 0.530492 , 0.394674 , 0.380928 , 0.381559 , 0.413333 , 0.446712 , 0.451017 
 892 , 0.550464 , 0.477067 , 0.501132 , 0.530275 , 0.394701 , 0.380911 , 0.381615 , 0.413641 , 0.446996 , 0.450616 
 893 , 0.550651 , 0.477016 , 0.501283 , 0.530045 , 0.394784 , 0.380985 , 0.381603 , 0.413897 , 0.447203 , 0.450285 
 894 , 0.551306 , 0.477413 , 0.501495 , 0.529821 , 0.395153 , 0.381489 , 0.381465 , 0.413906 , 0.44711 , 0.450414 
 895 , 0.552191 , 0.477781 , 0.501571 , 0.529837 , 0.395871 , 0.38213 , 0.381702 , 0.414065 , 0.447274 , 0.450894 
 896 , 0.553141 , 0.478177 , 0.501646 , 0.529858 , 0.396657 , 0.382818 , 0.38196 , 0.414235 , 0.44744 , 0.451414 
 897 , 0.553726 , 0.478888 , 0.501528 , 0.529892 , 0.396683 , 0.382762 , 0.382353 , 0.414539 , 0.44804 , 0.451638 
 898 , 0.554348 , 0.479518 , 0.501787 , 0.529718 , 0.396319 , 0.382699 , 0.382329 , 0.414532 , 0.448663 , 0.451715 
 899 , 0.555007 , 0.480157 , 0.502106 , 0.529519 , 0.395903 , 0.382631 , 0.382269 , 0.414492 , 0.449319 , 0.451785 
 900 , 0.555539 , 0.480298 , 0.502436 , 0.529666 , 0.395645 , 0.383079 , 0.382524 , 0.414773 , 0.4498 , 0.451727 
 901 , 0.55584 , 0.480156 , 0.502514 , 0.530359 , 0.395476 , 0.383724 , 0.382971 , 0.415278 , 0.449852 , 0.45135 
 902 , 0.55606 , 0.480055 , 0.502419 , 0.531281 , 0.395298 , 0.384277 , 0.383394 , 0.415802 , 0.449709 , 0.4508 
 903 , 0.556427 , 0.480061 , 0.502426 , 0.53223 , 0.395204 , 0.384849 , 0.383676 , 0.416219 , 0.449671 , 0.450578 
 904 , 0.557158 , 0.480305 , 0.502675 , 0.533106 , 0.395327 , 0.385457 , 0.383599 , 0.416314 , 0.449979 , 0.451266 
 905 , 0.557959 , 0.480474 , 0.502844 , 0.53381 , 0.395464 , 0.386102 , 0.383607 , 0.416304 , 0.450482 , 0.452156 
 906 , 0.558799 , 0.480648 , 0.503025 , 0.534545 , 0.395611 , 0.386766 , 0.383625 , 0.416296 , 0.451006 , 0.453076 
 907 , 0.559102 , 0.480869 , 0.502398 , 0.53428 , 0.395326 , 0.386748 , 0.383448 , 0.415806 , 0.451053 , 0.45307 
 908 , 0.558956 , 0.481171 , 0.502758 , 0.533903 , 0.395162 , 0.386929 , 0.383633 , 0.415892 , 0.451295 , 0.453331 
 909 , 0.558791 , 0.481484 , 0.503147 , 0.533505 , 0.394988 , 0.387125 , 0.383833 , 0.415987 , 0.451555 , 0.453601 
 910 , 0.558915 , 0.481778 , 0.503917 , 0.533825 , 0.395098 , 0.387603 , 0.384556 , 0.416617 , 0.451539 , 0.453932 
 911 , 0.559822 , 0.482419 , 0.504059 , 0.534389 , 0.395351 , 0.388361 , 0.385333 , 0.417281 , 0.451316 , 0.454046 
 912 , 0.561068 , 0.48326 , 0.503809 , 0.534935 , 0.395625 , 0.38921 , 0.38604 , 0.41786 , 0.45106 , 0.454045 
 913 , 0.562089 , 0.484161 , 0.503731 , 0.535415 , 0.395827 , 0.390052 , 0.386541 , 0.418402 , 0.45135 , 0.454257 
 914 , 0.562398 , 0.484829 , 0.504195 , 0.535951 , 0.395888 , 0.390772 , 0.386562 , 0.418831 , 0.452512 , 0.454773 
 915 , 0.562198 , 0.484954 , 0.505129 , 0.536812 , 0.395897 , 0.391351 , 0.386388 , 0.419195 , 0.453593 , 0.455207 
 916 , 0.562068 , 0.485047 , 0.506026 , 0.537695 , 0.395937 , 0.391939 , 0.386244 , 0.419578 , 0.454633 , 0.455607 
 917 , 0.562828 , 0.484741 , 0.506414 , 0.538793 , 0.396391 , 0.392465 , 0.38645 , 0.420192 , 0.455144 , 0.455619 
 918 , 0.563769 , 0.484481 , 0.506637 , 0.539475 , 0.396689 , 0.392575 , 0.387153 , 0.420749 , 0.455677 , 0.455701 
 919 , 0.564722 , 0.484215 , 0.506855 , 0.540161 , 0.39699 , 0.392686 , 0.387874 , 0.421317 , 0.456222 , 0.455794 
 920 , 0.565083 , 0.484264 , 0.507007 , 0.540335 , 0.396618 , 0.392811 , 0.388137 , 0.421203 , 0.456643 , 0.456094 
 921 , 0.564795 , 0.484434 , 0.506877 , 0.540006 , 0.39603 , 0.392886 , 0.387896 , 0.421099 , 0.456714 , 0.456295 
 922 , 0.564325 , 0.484625 , 0.506659 , 0.539545 , 0.395417 , 0.392951 , 0.387509 , 0.421071 , 0.456686 , 0.456447 
 923 , 0.563375 , 0.484467 , 0.505901 , 0.538453 , 0.394549 , 0.392449 , 0.387128 , 0.420969 , 0.456089 , 0.455989 
 924 , 0.562356 , 0.484058 , 0.504816 , 0.536963 , 0.393553 , 0.391619 , 0.386875 , 0.420794 , 0.455198 , 0.455045 
 925 , 0.561949 , 0.483822 , 0.504064 , 0.535858 , 0.392705 , 0.391157 , 0.386762 , 0.420592 , 0.454738 , 0.454345 
 926 , 0.561594 , 0.48352 , 0.503439 , 0.534722 , 0.391989 , 0.390645 , 0.38657 , 0.420256 , 0.454236 , 0.453555 
 927 , 0.561643 , 0.482924 , 0.503708 , 0.533819 , 0.39223 , 0.389977 , 0.386 , 0.419287 , 0.453631 , 0.452575 
 928 , 0.561543 , 0.482083 , 0.503424 , 0.532 , 0.392095 , 0.388749 , 0.385349 , 0.417928 , 0.452274 , 0.451466 
 929 , 0.561407 , 0.481061 , 0.503076 , 0.52981 , 0.391941 , 0.387267 , 0.384549 , 0.41628 , 0.45064 , 0.450101 
 930 , 0.560331 , 0.479146 , 0.501915 , 0.527362 , 0.391588 , 0.385704 , 0.382562 , 0.414365 , 0.450182 , 0.449497 
 931 , 0.558509 , 0.476091 , 0.50055 , 0.525619 , 0.391113 , 0.383935 , 0.379756 , 0.411796 , 0.450405 , 0.448391 
 932 , 0.55617 , 0.472234 , 0.49891 , 0.523732 , 0.390524 , 0.381794 , 0.376268 , 0.408588 , 0.450777 , 0.446906 
 933 , 0.554719 , 0.468035 , 0.496912 , 0.522581 , 0.389347 , 0.380431 , 0.373883 , 0.406313 , 0.450203 , 0.445131 
 934 , 0.553434 , 0.464043 , 0.494015 , 0.521305 , 0.38815 , 0.379249 , 0.372831 , 0.405348 , 0.448129 , 0.442851 
 935 , 0.551233 , 0.459983 , 0.490145 , 0.518913 , 0.387311 , 0.377312 , 0.371801 , 0.404615 , 0.445123 , 0.43995 
 936 , 0.549127 , 0.45701 , 0.486484 , 0.516345 , 0.386281 , 0.375497 , 0.370547 , 0.403845 , 0.44223 , 0.437392 
 937 , 0.547998 , 0.458295 , 0.484746 , 0.513959 , 0.384675 , 0.374697 , 0.368857 , 0.403179 , 0.440496 , 0.436581 
 938 , 0.547548 , 0.460731 , 0.484644 , 0.511824 , 0.381587 , 0.374711 , 0.366608 , 0.40224 , 0.438992 , 0.435965 
 939 , 0.547088 , 0.463275 , 0.484533 , 0.509606 , 0.3784 , 0.374734 , 0.364283 , 0.401267 , 0.43743 , 0.435331 
 940 , 0.543659 , 0.464714 , 0.483701 , 0.507835 , 0.375401 , 0.372692 , 0.364746 , 0.400635 , 0.437502 , 0.434587 
 941 , 0.54144 , 0.465129 , 0.483018 , 0.50708 , 0.373257 , 0.371806 , 0.365805 , 0.400165 , 0.437508 , 0.432721 
 942 , 0.539315 , 0.465448 , 0.482339 , 0.50641 , 0.371167 , 0.371011 , 0.366938 , 0.399696 , 0.437502 , 0.430724 
 943 , 0.53886 , 0.464186 , 0.483154 , 0.506822 , 0.370373 , 0.372117 , 0.367646 , 0.399389 , 0.437177 , 0.429642 
 944 , 0.538347 , 0.462364 , 0.483015 , 0.507788 , 0.370245 , 0.373245 , 0.367934 , 0.398051 , 0.436468 , 0.429462 
 945 , 0.537245 , 0.460644 , 0.481739 , 0.508795 , 0.370137 , 0.373773 , 0.368077 , 0.395977 , 0.435591 , 0.429607 
 946 , 0.536112 , 0.459043 , 0.480146 , 0.509423 , 0.369622 , 0.374078 , 0.366755 , 0.393124 , 0.434468 , 0.429258 
 947 , 0.535036 , 0.457548 , 0.478676 , 0.509084 , 0.368334 , 0.373736 , 0.363087 , 0.389764 , 0.433372 , 0.428459 
 948 , 0.534121 , 0.455712 , 0.478708 , 0.507993 , 0.366764 , 0.372817 , 0.359594 , 0.388112 , 0.433173 , 0.428515 
 949 , 0.533228 , 0.453974 , 0.478607 , 0.506856 , 0.365146 , 0.371978 , 0.35647 , 0.386825 , 0.432851 , 0.428459 
 950 , 0.532583 , 0.453459 , 0.477064 , 0.505326 , 0.362991 , 0.371966 , 0.3577 , 0.389858 , 0.431225 , 0.427128 
 951 , 0.530956 , 0.45328 , 0.47482 , 0.502523 , 0.360593 , 0.372918 , 0.358076 , 0.390869 , 0.427916 , 0.424912 
 952 , 0.52935 , 0.453089 , 0.472603 , 0.499762 , 0.358224 , 0.373871 , 0.358427 , 0.391841 , 0.424647 , 0.422721 
 953 , 0.528464 , 0.455206 , 0.472454 , 0.498816 , 0.357594 , 0.374834 , 0.357465 , 0.392374 , 0.423357 , 0.423203 
 954 , 0.529635 , 0.458322 , 0.473678 , 0.500992 , 0.358657 , 0.376575 , 0.357068 , 0.393122 , 0.423833 , 0.42389 
 955 , 0.531592 , 0.461544 , 0.475226 , 0.504268 , 0.360223 , 0.378621 , 0.357063 , 0.393997 , 0.42483 , 0.424334 
 956 , 0.532652 , 0.462663 , 0.475963 , 0.506615 , 0.361501 , 0.380498 , 0.357407 , 0.394131 , 0.426802 , 0.424694 
 957 , 0.532159 , 0.461262 , 0.475422 , 0.507312 , 0.36177 , 0.381821 , 0.357802 , 0.393928 , 0.42925 , 0.425282 
 958 , 0.530605 , 0.459242 , 0.474176 , 0.506839 , 0.360873 , 0.382494 , 0.357696 , 0.394364 , 0.430821 , 0.426393 
 959 , 0.529609 , 0.457482 , 0.473293 , 0.506725 , 0.360376 , 0.383503 , 0.357672 , 0.394962 , 0.431789 , 0.427452 
 960 , 0.530663 , 0.45658 , 0.473851 , 0.507957 , 0.361451 , 0.385971 , 0.358033 , 0.396236 , 0.43052 , 0.428472 
 961 , 0.53174 , 0.456793 , 0.475595 , 0.508145 , 0.363603 , 0.388329 , 0.358874 , 0.397091 , 0.430297 , 0.4294 
 962 , 0.532758 , 0.456996 , 0.477243 , 0.508322 , 0.365637 , 0.390559 , 0.359674 , 0.397892 , 0.430089 , 0.430284 
 963 , 0.534134 , 0.459027 , 0.478356 , 0.507589 , 0.36599 , 0.390916 , 0.360508 , 0.398924 , 0.430838 , 0.430862 
 964 , 0.534904 , 0.460805 , 0.47846 , 0.508198 , 0.365766 , 0.390453 , 0.361095 , 0.399446 , 0.431253 , 0.431358 
 965 , 0.535476 , 0.462382 , 0.478325 , 0.509156 , 0.365446 , 0.389857 , 0.361586 , 0.399811 , 0.431527 , 0.431828 
 966 , 0.535108 , 0.463625 , 0.477756 , 0.510186 , 0.36528 , 0.389457 , 0.36221 , 0.400977 , 0.432219 , 0.431941 
 967 , 0.534787 , 0.464417 , 0.477281 , 0.510888 , 0.365252 , 0.389736 , 0.362673 , 0.403169 , 0.433068 , 0.431675 
 968 , 0.535169 , 0.464933 , 0.477224 , 0.511166 , 0.365279 , 0.390636 , 0.36286 , 0.405882 , 0.433773 , 0.431231 
 969 , 0.535461 , 0.465226 , 0.477722 , 0.511623 , 0.365607 , 0.391786 , 0.362842 , 0.407819 , 0.434505 , 0.431425 
 970 , 0.535407 , 0.465067 , 0.479292 , 0.512594 , 0.366615 , 0.393474 , 0.362493 , 0.407976 , 0.43534 , 0.432993 
 971 , 0.534514 , 0.464913 , 0.479879 , 0.513931 , 0.367556 , 0.394588 , 0.362722 , 0.407385 , 0.436081 , 0.434064 
 972 , 0.533629 , 0.464761 , 0.480444 , 0.515256 , 0.368477 , 0.395691 , 0.362947 , 0.406794 , 0.436807 , 0.435109 
 973 , 0.532586 , 0.463742 , 0.479253 , 0.515048 , 0.36773 , 0.396056 , 0.362424 , 0.405205 , 0.436261 , 0.434284 
 974 , 0.532229 , 0.462756 , 0.478966 , 0.513639 , 0.367103 , 0.396137 , 0.361658 , 0.404081 , 0.436002 , 0.434449 
 975 , 0.531966 , 0.461766 , 0.47881 , 0.512047 , 0.36649 , 0.396169 , 0.360842 , 0.403022 , 0.435787 , 0.434759 
 976 , 0.533423 , 0.461553 , 0.479023 , 0.511327 , 0.366596 , 0.39587 , 0.360812 , 0.40309 , 0.43505 , 0.434487 
 977 , 0.535143 , 0.461968 , 0.479256 , 0.511011 , 0.366795 , 0.39532 , 0.36108 , 0.403211 , 0.433903 , 0.433728 
 978 , 0.536552 , 0.462631 , 0.479401 , 0.510737 , 0.366819 , 0.394681 , 0.361332 , 0.403041 , 0.432614 , 0.432773 
 979 , 0.536707 , 0.463578 , 0.479321 , 0.510009 , 0.36654 , 0.393788 , 0.361501 , 0.402876 , 0.432181 , 0.43239 
 980 , 0.535211 , 0.46474 , 0.479031 , 0.508791 , 0.365955 , 0.392915 , 0.36156 , 0.402744 , 0.433003 , 0.43287 
 981 , 0.53383 , 0.465431 , 0.479073 , 0.507942 , 0.365679 , 0.393003 , 0.361633 , 0.402698 , 0.434002 , 0.433562 
 982 , 0.532413 , 0.466012 , 0.479167 , 0.50729 , 0.365471 , 0.393295 , 0.361731 , 0.402752 , 0.434955 , 0.434241 
 983 , 0.530671 , 0.465835 , 0.479689 , 0.508122 , 0.365737 , 0.395013 , 0.362019 , 0.403524 , 0.435584 , 0.434833 
 984 , 0.52986 , 0.466193 , 0.479553 , 0.510454 , 0.365728 , 0.396238 , 0.362114 , 0.404775 , 0.436733 , 0.434943 
 985 , 0.52908 , 0.466571 , 0.479411 , 0.512854 , 0.36571 , 0.397447 , 0.362206 , 0.406043 , 0.437913 , 0.435034 
 986 , 0.532119 , 0.467106 , 0.480481 , 0.515889 , 0.366351 , 0.398378 , 0.362185 , 0.405933 , 0.438745 , 0.435856 
 987 , 0.535522 , 0.467797 , 0.481486 , 0.517766 , 0.368326 , 0.398827 , 0.362304 , 0.404924 , 0.438632 , 0.437079 
 988 , 0.538734 , 0.468547 , 0.482331 , 0.519013 , 0.37095 , 0.399068 , 0.36252 , 0.403613 , 0.438077 , 0.438436 
 989 , 0.540296 , 0.46887 , 0.481835 , 0.518437 , 0.372656 , 0.398437 , 0.362436 , 0.402692 , 0.436857 , 0.438568 
 990 , 0.54033 , 0.468698 , 0.480592 , 0.516325 , 0.372192 , 0.397258 , 0.361892 , 0.402474 , 0.435461 , 0.437439 
 991 , 0.540201 , 0.468326 , 0.480036 , 0.514234 , 0.369353 , 0.396435 , 0.360989 , 0.40286 , 0.434736 , 0.435968 
 992 , 0.540138 , 0.46816 , 0.479619 , 0.512459 , 0.36646 , 0.395934 , 0.360261 , 0.403454 , 0.43405 , 0.434656 
 993 , 0.540209 , 0.46862 , 0.479631 , 0.511765 , 0.36363 , 0.396455 , 0.360148 , 0.404659 , 0.433454 , 0.433912 
 994 , 0.539291 , 0.468825 , 0.478915 , 0.511659 , 0.36286 , 0.397094 , 0.360504 , 0.405427 , 0.432526 , 0.433126 
 995 , 0.538354 , 0.469029 , 0.478174 , 0.511542 , 0.362067 , 0.397757 , 0.360877 , 0.406212 , 0.431567 , 0.432316 
 996 , 0.536056 , 0.47016 , 0.478563 , 0.512458 , 0.361774 , 0.398406 , 0.360289 , 0.405574 , 0.432385 , 0.432602 
 997 , 0.535835 , 0.471894 , 0.479135 , 0.514242 , 0.361369 , 0.399357 , 0.35979 , 0.404887 , 0.433145 , 0.433855 
 998 , 0.536281 , 0.473843 , 0.479768 , 0.51636 , 0.3609 , 0.400433 , 0.359312 , 0.404177 , 0.433883 , 0.435446 
 999 , 0.538149 , 0.473791 , 0.480131 , 0.518467 , 0.361175 , 0.400891 , 0.358867 , 0.403091 , 0.433514 , 0.435689 
 1000 , 0.540486 , 0.472144 , 0.480586 , 0.520221 , 0.361799 , 0.400262 , 0.358595 , 0.402455 , 0.432978 , 0.434877 
 1001 , 0.542528 , 0.469866 , 0.481326 , 0.521615 , 0.362382 , 0.398742 , 0.358487 , 0.402596 , 0.432929 , 0.43364 
 1002 , 0.544834 , 0.468006 , 0.481954 , 0.522513 , 0.363097 , 0.397096 , 0.358915 , 0.403498 , 0.432914 , 0.43258 
 1003 , 0.547046 , 0.467168 , 0.482242 , 0.522264 , 0.364 , 0.395373 , 0.360142 , 0.405381 , 0.432854 , 0.431979 
 1004 , 0.546883 , 0.467344 , 0.482068 , 0.520858 , 0.36473 , 0.39406 , 0.360591 , 0.405394 , 0.432276 , 0.431885 
 1005 , 0.546501 , 0.467602 , 0.481704 , 0.519228 , 0.365224 , 0.392572 , 0.360956 , 0.405351 , 0.431701 , 0.431801 
 1006 , 0.543549 , 0.468626 , 0.479237 , 0.515659 , 0.362648 , 0.389693 , 0.360055 , 0.40467 , 0.431599 , 0.431988 
 1007 , 0.542402 , 0.468805 , 0.476978 , 0.513371 , 0.359965 , 0.388309 , 0.359501 , 0.404514 , 0.431161 , 0.43112 
 1008 , 0.541495 , 0.468861 , 0.474667 , 0.511204 , 0.357164 , 0.387099 , 0.358986 , 0.404444 , 0.430651 , 0.430055 
 1009 , 0.541628 , 0.468614 , 0.476151 , 0.512641 , 0.357185 , 0.38997 , 0.358288 , 0.403551 , 0.430523 , 0.429793 
 1010 , 0.542249 , 0.468357 , 0.478799 , 0.514271 , 0.358179 , 0.393086 , 0.357789 , 0.402631 , 0.430826 , 0.430568 
 1011 , 0.543032 , 0.468157 , 0.481607 , 0.515325 , 0.359348 , 0.395582 , 0.357449 , 0.401844 , 0.431382 , 0.431982 
 1012 , 0.543508 , 0.467528 , 0.483712 , 0.515672 , 0.35994 , 0.396557 , 0.356301 , 0.400413 , 0.432022 , 0.433491 
 1013 , 0.543747 , 0.46634 , 0.485123 , 0.516112 , 0.360052 , 0.39607 , 0.35458 , 0.398722 , 0.433041 , 0.435066 
 1014 , 0.544241 , 0.464864 , 0.486731 , 0.518848 , 0.36053 , 0.39603 , 0.353496 , 0.398103 , 0.434887 , 0.436667 
 1015 , 0.544649 , 0.46314 , 0.487559 , 0.521485 , 0.360646 , 0.395381 , 0.352857 , 0.398075 , 0.436447 , 0.437272 
 1016 , 0.544663 , 0.460635 , 0.48508 , 0.523306 , 0.359308 , 0.392338 , 0.354162 , 0.400529 , 0.436554 , 0.43372 
 1017 , 0.542716 , 0.459058 , 0.483034 , 0.52265 , 0.357901 , 0.388194 , 0.352344 , 0.400887 , 0.43471 , 0.428258 
 1018 , 0.540625 , 0.457393 , 0.480867 , 0.521904 , 0.356403 , 0.3838 , 0.350365 , 0.40122 , 0.432727 , 0.422461 
 1019 , 0.541017 , 0.458893 , 0.480467 , 0.52023 , 0.355228 , 0.381626 , 0.348719 , 0.40045 , 0.430708 , 0.421618 
 1020 , 0.541799 , 0.460099 , 0.479297 , 0.516212 , 0.353295 , 0.379957 , 0.347914 , 0.39869 , 0.428141 , 0.421202 
 1021 , 0.542678 , 0.461066 , 0.477631 , 0.510998 , 0.350903 , 0.378368 , 0.347468 , 0.396451 , 0.425213 , 0.42076 
