JUL8MAT00005.spu,JUL8MAT00003.spu,JUL8MAT00004.spu,
Wavelength,JUL8MAT00006.spu,JUL8MAT00007.spu,JUL8MAT00008.spu,JUL8MAT00009.spu,JUL8MAT00010.spu,JUL8MAT00011.spu,JUL8MAT00012.spu,JUL8MAT00013.spu,JUL8MAT00014.spu,JUL8MAT00015.spu,JUL8MAT00016.spu,JUL8MAT00017.spu,JUL8MAT00018.spu,JUL8MAT00019.spu,JUL8MAT00020.spu,JUL8MAT00021.spu,JUL8MAT00022.spu,JUL8MAT00023.spu,JUL8MAT00024.spu,JUL8MAT00025.spu
  (nm),7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2
  time  ,9:48 PM",9:57 PM",0:06 PM",0:49 PM",1:02 PM",2:28 PM",2:40 PM",2:49 PM",2:57 PM",3:08 PM",4:02 PM",4:09 PM",4:17 PM",4:25 PM",4:32 PM",5:02 PM",5:11 PM",5:24 PM",5:34 PM",6:02 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 478 , 0.023168 , 0.019418 , 0.019833 , 0.02532 , 0.019299 , 0.02667 , 0.021412 , 0.026184 , 0.012987 , 0.024728 , 0.027138 , 0.042706 , 0.028607 , 0.029328 , 0.025172 , 0.040659 , 0.032243 , 0.035382 , 0.032095 , 0.021904 
 479 , 0.023259 , 0.019434 , 0.019922 , 0.0254 , 0.019271 , 0.02671 , 0.021408 , 0.026256 , 0.013004 , 0.024784 , 0.027198 , 0.042774 , 0.028613 , 0.029459 , 0.025176 , 0.040732 , 0.032237 , 0.035397 , 0.032084 , 0.021896 
 480 , 0.0233 , 0.019432 , 0.019925 , 0.02544 , 0.019255 , 0.026752 , 0.0214 , 0.026269 , 0.012993 , 0.024808 , 0.027216 , 0.042776 , 0.0286 , 0.029505 , 0.025144 , 0.040722 , 0.03221 , 0.035365 , 0.032076 , 0.021869 
 481 , 0.023256 , 0.019402 , 0.019793 , 0.025401 , 0.019263 , 0.026795 , 0.021393 , 0.026193 , 0.012925 , 0.024784 , 0.027158 , 0.042667 , 0.028543 , 0.029418 , 0.025061 , 0.040575 , 0.03214 , 0.035254 , 0.032078 , 0.02179 
 482 , 0.023211 , 0.019375 , 0.019666 , 0.025365 , 0.019271 , 0.026838 , 0.021386 , 0.026118 , 0.012857 , 0.02476 , 0.0271 , 0.042558 , 0.028491 , 0.02933 , 0.024979 , 0.040428 , 0.03207 , 0.035139 , 0.032075 , 0.021715 
 483 , 0.023167 , 0.01935 , 0.019535 , 0.025326 , 0.019273 , 0.02688 , 0.02138 , 0.026048 , 0.012789 , 0.024736 , 0.027042 , 0.04245 , 0.028439 , 0.029243 , 0.024898 , 0.040282 , 0.032 , 0.035029 , 0.032076 , 0.021636 
 484 , 0.023113 , 0.019305 , 0.019546 , 0.025328 , 0.019305 , 0.026922 , 0.021477 , 0.02612 , 0.012825 , 0.02474 , 0.027102 , 0.042461 , 0.02844 , 0.029246 , 0.024897 , 0.040217 , 0.031964 , 0.035009 , 0.031992 , 0.021605 
 485 , 0.023061 , 0.019261 , 0.019555 , 0.025327 , 0.019328 , 0.026964 , 0.02158 , 0.026193 , 0.01286 , 0.02475 , 0.027163 , 0.042469 , 0.028436 , 0.029254 , 0.024892 , 0.040155 , 0.031927 , 0.034984 , 0.031908 , 0.02157 
 486 , 0.023003 , 0.019218 , 0.019567 , 0.025325 , 0.019355 , 0.027001 , 0.021677 , 0.026264 , 0.012894 , 0.024759 , 0.027223 , 0.042481 , 0.028436 , 0.029257 , 0.024891 , 0.040093 , 0.03189 , 0.034958 , 0.031824 , 0.02154 
 487 , 0.023076 , 0.01929 , 0.019672 , 0.025451 , 0.01945 , 0.02713 , 0.021779 , 0.026404 , 0.012983 , 0.024867 , 0.027328 , 0.042587 , 0.028525 , 0.029392 , 0.024956 , 0.040164 , 0.031985 , 0.035035 , 0.031905 , 0.021619 
 488 , 0.023208 , 0.019417 , 0.019833 , 0.025644 , 0.019587 , 0.027301 , 0.021881 , 0.026584 , 0.013096 , 0.02503 , 0.027457 , 0.042748 , 0.02867 , 0.029591 , 0.025054 , 0.040307 , 0.032145 , 0.035161 , 0.032065 , 0.021754 
 489 , 0.023341 , 0.019549 , 0.019994 , 0.025842 , 0.019719 , 0.027468 , 0.021989 , 0.026759 , 0.013214 , 0.025199 , 0.027586 , 0.042909 , 0.028811 , 0.029785 , 0.025156 , 0.040451 , 0.032305 , 0.035288 , 0.03222 , 0.021894 
 490 , 0.023506 , 0.019703 , 0.020172 , 0.026045 , 0.019883 , 0.027698 , 0.022138 , 0.026959 , 0.013319 , 0.025401 , 0.027779 , 0.043148 , 0.029015 , 0.030042 , 0.025316 , 0.040676 , 0.032524 , 0.03547 , 0.032439 , 0.022057 
 491 , 0.023754 , 0.019908 , 0.020394 , 0.026274 , 0.020113 , 0.028056 , 0.022396 , 0.027203 , 0.013394 , 0.025683 , 0.028123 , 0.043571 , 0.029357 , 0.030439 , 0.025612 , 0.041084 , 0.032869 , 0.03578 , 0.032788 , 0.022276 
 492 , 0.023997 , 0.020109 , 0.020618 , 0.026504 , 0.02034 , 0.028412 , 0.022655 , 0.027449 , 0.01347 , 0.025967 , 0.028465 , 0.043996 , 0.029702 , 0.030838 , 0.025905 , 0.041494 , 0.033211 , 0.036087 , 0.033134 , 0.022497 
 493 , 0.024242 , 0.020316 , 0.020837 , 0.026735 , 0.020567 , 0.02877 , 0.022911 , 0.027694 , 0.013546 , 0.026252 , 0.028808 , 0.044423 , 0.030043 , 0.031234 , 0.026199 , 0.041906 , 0.033558 , 0.036394 , 0.033481 , 0.022718 
 494 , 0.024611 , 0.020582 , 0.021174 , 0.027045 , 0.020795 , 0.029087 , 0.023162 , 0.028068 , 0.013741 , 0.02656 , 0.029135 , 0.044849 , 0.030386 , 0.031637 , 0.026522 , 0.042294 , 0.033925 , 0.036738 , 0.033848 , 0.022997 
 495 , 0.024993 , 0.020851 , 0.021513 , 0.027366 , 0.021026 , 0.029407 , 0.023409 , 0.028452 , 0.013946 , 0.026869 , 0.029461 , 0.045268 , 0.030728 , 0.032044 , 0.026849 , 0.042681 , 0.034295 , 0.037087 , 0.034207 , 0.023287 
 496 , 0.025372 , 0.021121 , 0.021856 , 0.027678 , 0.021258 , 0.02972 , 0.023658 , 0.028834 , 0.014152 , 0.027179 , 0.029784 , 0.045694 , 0.031072 , 0.032448 , 0.027174 , 0.043074 , 0.034666 , 0.037433 , 0.034568 , 0.023579 
 497 , 0.025737 , 0.021429 , 0.022162 , 0.028028 , 0.021533 , 0.030099 , 0.023923 , 0.029154 , 0.014324 , 0.027488 , 0.030113 , 0.04606 , 0.031402 , 0.032838 , 0.027492 , 0.043439 , 0.035006 , 0.03776 , 0.034878 , 0.023868 
 498 , 0.026091 , 0.021772 , 0.022443 , 0.028399 , 0.021846 , 0.030514 , 0.024203 , 0.029434 , 0.01448 , 0.027802 , 0.030445 , 0.046385 , 0.031717 , 0.033211 , 0.027802 , 0.043786 , 0.035331 , 0.038077 , 0.035148 , 0.024159 
 499 , 0.026452 , 0.022112 , 0.022725 , 0.028766 , 0.022156 , 0.030931 , 0.02448 , 0.02971 , 0.014633 , 0.028113 , 0.030773 , 0.046715 , 0.032028 , 0.033586 , 0.028113 , 0.044135 , 0.035652 , 0.038391 , 0.03542 , 0.024445 
 500 , 0.026825 , 0.022464 , 0.023073 , 0.02914 , 0.022483 , 0.031361 , 0.024788 , 0.030037 , 0.014815 , 0.028456 , 0.031133 , 0.047073 , 0.032372 , 0.034008 , 0.028451 , 0.044511 , 0.036005 , 0.038741 , 0.035728 , 0.024778 
 501 , 0.027264 , 0.022833 , 0.023664 , 0.029514 , 0.022868 , 0.031834 , 0.025188 , 0.03054 , 0.015081 , 0.028887 , 0.03157 , 0.047532 , 0.03281 , 0.034593 , 0.028902 , 0.044978 , 0.03646 , 0.039198 , 0.036166 , 0.025267 
 502 , 0.027706 , 0.023205 , 0.02425 , 0.029886 , 0.02326 , 0.032302 , 0.02559 , 0.031036 , 0.015348 , 0.029316 , 0.032011 , 0.04799 , 0.033247 , 0.035182 , 0.029346 , 0.045449 , 0.036912 , 0.039653 , 0.036602 , 0.025755 
 503 , 0.028145 , 0.023579 , 0.024835 , 0.03026 , 0.023644 , 0.032772 , 0.02599 , 0.031536 , 0.015612 , 0.029748 , 0.032455 , 0.048454 , 0.033686 , 0.03577 , 0.029798 , 0.045917 , 0.037368 , 0.040111 , 0.037041 , 0.026246 
 504 , 0.028918 , 0.024174 , 0.025614 , 0.030843 , 0.024103 , 0.033348 , 0.026407 , 0.032126 , 0.015944 , 0.030307 , 0.033035 , 0.049045 , 0.034374 , 0.036496 , 0.030398 , 0.046615 , 0.038062 , 0.040745 , 0.037653 , 0.026836 
 505 , 0.029742 , 0.024809 , 0.026421 , 0.031455 , 0.02457 , 0.033942 , 0.026833 , 0.032732 , 0.016277 , 0.030886 , 0.033637 , 0.049654 , 0.035101 , 0.037232 , 0.031023 , 0.047346 , 0.038788 , 0.041407 , 0.03829 , 0.027443 
 506 , 0.030564 , 0.025441 , 0.027227 , 0.032068 , 0.025042 , 0.03454 , 0.027258 , 0.033333 , 0.016618 , 0.031465 , 0.034238 , 0.050267 , 0.03583 , 0.037974 , 0.031654 , 0.048077 , 0.039515 , 0.042064 , 0.038926 , 0.028051 
 507 , 0.031451 , 0.026111 , 0.028109 , 0.032718 , 0.025611 , 0.035196 , 0.027733 , 0.033939 , 0.016949 , 0.032095 , 0.034845 , 0.050852 , 0.03656 , 0.03877 , 0.032337 , 0.048828 , 0.040238 , 0.04274 , 0.039553 , 0.028727 
 508 , 0.032395 , 0.026816 , 0.029059 , 0.0334 , 0.026277 , 0.035922 , 0.028256 , 0.034544 , 0.01728 , 0.032768 , 0.035461 , 0.05142 , 0.0373 , 0.03961 , 0.033073 , 0.049602 , 0.040962 , 0.043433 , 0.040164 , 0.029473 
 509 , 0.033336 , 0.027517 , 0.030007 , 0.034087 , 0.026944 , 0.036644 , 0.028778 , 0.035149 , 0.017609 , 0.033441 , 0.036071 , 0.051987 , 0.038041 , 0.040458 , 0.03381 , 0.050377 , 0.041687 , 0.04412 , 0.040781 , 0.030216 
 510 , 0.034296 , 0.02824 , 0.030996 , 0.034757 , 0.02759 , 0.037346 , 0.029298 , 0.035763 , 0.017955 , 0.034108 , 0.036685 , 0.052519 , 0.038786 , 0.041301 , 0.034548 , 0.05113 , 0.042428 , 0.044791 , 0.041396 , 0.030969 
 511 , 0.035349 , 0.029068 , 0.032185 , 0.035391 , 0.028145 , 0.037936 , 0.029813 , 0.036409 , 0.018401 , 0.034725 , 0.037296 , 0.052853 , 0.039547 , 0.042144 , 0.035302 , 0.051751 , 0.043246 , 0.045339 , 0.041971 , 0.031802 
 512 , 0.036406 , 0.029898 , 0.03337 , 0.036017 , 0.028695 , 0.038517 , 0.030328 , 0.037052 , 0.018841 , 0.035339 , 0.037908 , 0.053188 , 0.040308 , 0.042992 , 0.036054 , 0.052374 , 0.044064 , 0.045887 , 0.042551 , 0.032629 
 513 , 0.037454 , 0.030724 , 0.034557 , 0.036644 , 0.029246 , 0.039105 , 0.030839 , 0.037696 , 0.019282 , 0.035955 , 0.038516 , 0.053523 , 0.041066 , 0.043837 , 0.036802 , 0.052997 , 0.044884 , 0.046435 , 0.043133 , 0.033463 
 514 , 0.038738 , 0.031788 , 0.035958 , 0.037416 , 0.030019 , 0.039806 , 0.031456 , 0.038406 , 0.019727 , 0.036711 , 0.039159 , 0.053931 , 0.041938 , 0.044818 , 0.037695 , 0.053747 , 0.045782 , 0.047103 , 0.04376 , 0.034531 
 515 , 0.04007 , 0.032906 , 0.037413 , 0.038219 , 0.030844 , 0.040534 , 0.032099 , 0.039137 , 0.020175 , 0.037502 , 0.039811 , 0.054361 , 0.042843 , 0.045826 , 0.038615 , 0.054535 , 0.046707 , 0.047808 , 0.044392 , 0.035657 
 516 , 0.041405 , 0.034026 , 0.038866 , 0.039025 , 0.031666 , 0.041263 , 0.032743 , 0.039864 , 0.020623 , 0.038291 , 0.04046 , 0.054786 , 0.043744 , 0.046837 , 0.039542 , 0.055319 , 0.047629 , 0.04851 , 0.045026 , 0.036786 
 517 , 0.042935 , 0.035291 , 0.040624 , 0.039952 , 0.03262 , 0.042131 , 0.033514 , 0.040756 , 0.021171 , 0.039248 , 0.041269 , 0.055341 , 0.044835 , 0.048078 , 0.040661 , 0.056288 , 0.048755 , 0.049421 , 0.045808 , 0.038074 
 518 , 0.044697 , 0.036733 , 0.042732 , 0.041029 , 0.033715 , 0.043164 , 0.034434 , 0.041843 , 0.021845 , 0.04039 , 0.042264 , 0.05605 , 0.046144 , 0.049594 , 0.042014 , 0.057466 , 0.050131 , 0.050568 , 0.046762 , 0.039565 
 519 , 0.046454 , 0.038175 , 0.044842 , 0.0421 , 0.034811 , 0.0442 , 0.035352 , 0.04293 , 0.022515 , 0.041527 , 0.043257 , 0.056764 , 0.047461 , 0.051114 , 0.043364 , 0.058644 , 0.051505 , 0.051719 , 0.047718 , 0.041061 
 520 , 0.048263 , 0.039642 , 0.046992 , 0.043204 , 0.035924 , 0.045251 , 0.036274 , 0.044028 , 0.023197 , 0.042692 , 0.044276 , 0.057499 , 0.048808 , 0.052655 , 0.044739 , 0.059848 , 0.052908 , 0.052881 , 0.048705 , 0.042595 
 521 , 0.050458 , 0.04134 , 0.049511 , 0.044582 , 0.037178 , 0.046508 , 0.037249 , 0.045279 , 0.023926 , 0.044071 , 0.045485 , 0.058444 , 0.050479 , 0.054424 , 0.04635 , 0.061295 , 0.054603 , 0.054195 , 0.049963 , 0.044484 
 522 , 0.052655 , 0.043032 , 0.052028 , 0.045956 , 0.038432 , 0.047769 , 0.038223 , 0.046527 , 0.02466 , 0.04545 , 0.046692 , 0.059393 , 0.052155 , 0.056194 , 0.047956 , 0.062745 , 0.056299 , 0.055513 , 0.051226 , 0.046379 
 523 , 0.054853 , 0.044727 , 0.054542 , 0.047337 , 0.039681 , 0.049024 , 0.039198 , 0.047781 , 0.025392 , 0.046831 , 0.047897 , 0.060344 , 0.053826 , 0.057962 , 0.049563 , 0.064196 , 0.057995 , 0.056829 , 0.052483 , 0.048275 
 524 , 0.057051 , 0.046542 , 0.057147 , 0.048701 , 0.041035 , 0.050411 , 0.040317 , 0.049138 , 0.026134 , 0.048258 , 0.049166 , 0.061347 , 0.05556 , 0.059827 , 0.051208 , 0.065699 , 0.059743 , 0.05824 , 0.053787 , 0.050187 
 525 , 0.059255 , 0.048404 , 0.059782 , 0.050058 , 0.042425 , 0.051838 , 0.04149 , 0.050534 , 0.026876 , 0.049701 , 0.050455 , 0.062372 , 0.057317 , 0.06172 , 0.052869 , 0.067217 , 0.06151 , 0.059686 , 0.055113 , 0.05211 
 526 , 0.061457 , 0.050265 , 0.062419 , 0.051416 , 0.043819 , 0.053271 , 0.042662 , 0.051925 , 0.027623 , 0.051147 , 0.051748 , 0.063398 , 0.05907 , 0.063621 , 0.05453 , 0.068734 , 0.063278 , 0.061125 , 0.056437 , 0.054026 
 527 , 0.063664 , 0.05212 , 0.065028 , 0.052785 , 0.045203 , 0.05463 , 0.043803 , 0.053323 , 0.028408 , 0.0526 , 0.053022 , 0.064398 , 0.060801 , 0.065491 , 0.056168 , 0.070245 , 0.065028 , 0.062565 , 0.057741 , 0.055943 
 528 , 0.065867 , 0.053965 , 0.067596 , 0.054163 , 0.046577 , 0.05588 , 0.044895 , 0.054707 , 0.029248 , 0.054076 , 0.05428 , 0.065365 , 0.062486 , 0.067328 , 0.057773 , 0.071725 , 0.066761 , 0.06401 , 0.059023 , 0.057866 
 529 , 0.068073 , 0.055806 , 0.07016 , 0.055547 , 0.047957 , 0.057133 , 0.045987 , 0.056095 , 0.030094 , 0.055553 , 0.055541 , 0.066333 , 0.064169 , 0.069169 , 0.05938 , 0.073215 , 0.068497 , 0.065454 , 0.0603 , 0.059787 
 530 , 0.07026 , 0.057643 , 0.072713 , 0.056917 , 0.049325 , 0.058381 , 0.04708 , 0.05747 , 0.030932 , 0.057018 , 0.056792 , 0.067301 , 0.065848 , 0.070998 , 0.060983 , 0.074684 , 0.070218 , 0.066884 , 0.061573 , 0.061698 
 531 , 0.072202 , 0.05923 , 0.074977 , 0.058167 , 0.050515 , 0.059584 , 0.048065 , 0.058623 , 0.031597 , 0.058281 , 0.057926 , 0.068202 , 0.067338 , 0.072617 , 0.062443 , 0.07592 , 0.071758 , 0.06807 , 0.062683 , 0.06335 
 532 , 0.074142 , 0.060819 , 0.077243 , 0.059415 , 0.051705 , 0.060783 , 0.049047 , 0.059784 , 0.032266 , 0.059548 , 0.059069 , 0.069104 , 0.068825 , 0.074239 , 0.063902 , 0.077158 , 0.073295 , 0.069255 , 0.063799 , 0.065004 
 533 , 0.076086 , 0.062409 , 0.079505 , 0.060662 , 0.052902 , 0.061987 , 0.050032 , 0.060937 , 0.032935 , 0.060809 , 0.060205 , 0.070005 , 0.070316 , 0.07586 , 0.065364 , 0.0784 , 0.074828 , 0.070438 , 0.064912 , 0.066652 
 534 , 0.077647 , 0.063687 , 0.081386 , 0.061615 , 0.053866 , 0.062968 , 0.050883 , 0.061898 , 0.033443 , 0.061836 , 0.061141 , 0.070704 , 0.071534 , 0.077211 , 0.066529 , 0.079375 , 0.076079 , 0.071393 , 0.065803 , 0.068011 
 535 , 0.079037 , 0.064833 , 0.083093 , 0.062428 , 0.054729 , 0.063844 , 0.051663 , 0.062768 , 0.033885 , 0.062756 , 0.061983 , 0.071301 , 0.072631 , 0.078431 , 0.067548 , 0.08023 , 0.0772 , 0.072241 , 0.066589 , 0.069236 
 536 , 0.080424 , 0.065975 , 0.0848 , 0.06324 , 0.055599 , 0.064719 , 0.052441 , 0.063644 , 0.034324 , 0.063675 , 0.062823 , 0.0719 , 0.073728 , 0.079653 , 0.068568 , 0.081083 , 0.078322 , 0.073094 , 0.06738 , 0.070458 
 537 , 0.081741 , 0.067065 , 0.086422 , 0.064052 , 0.056421 , 0.065552 , 0.053164 , 0.064471 , 0.03477 , 0.064552 , 0.063634 , 0.072478 , 0.074778 , 0.080822 , 0.06954 , 0.081878 , 0.079359 , 0.073878 , 0.068121 , 0.071609 
 538 , 0.082926 , 0.068047 , 0.087892 , 0.064877 , 0.057155 , 0.066321 , 0.053752 , 0.065216 , 0.035232 , 0.065348 , 0.064381 , 0.073007 , 0.075725 , 0.081878 , 0.070421 , 0.082568 , 0.080239 , 0.074539 , 0.068782 , 0.072599 
 539 , 0.084113 , 0.069029 , 0.089365 , 0.0657 , 0.057893 , 0.067087 , 0.054343 , 0.065965 , 0.035697 , 0.066147 , 0.065132 , 0.073532 , 0.076672 , 0.082933 , 0.071293 , 0.083255 , 0.081117 , 0.075203 , 0.069439 , 0.073582 
 540 , 0.085294 , 0.070011 , 0.090835 , 0.066521 , 0.058629 , 0.067851 , 0.054931 , 0.066705 , 0.036152 , 0.066945 , 0.065881 , 0.074058 , 0.077617 , 0.083989 , 0.07217 , 0.083945 , 0.081987 , 0.075863 , 0.070093 , 0.074571 
 541 , 0.086362 , 0.070872 , 0.092057 , 0.067245 , 0.05936 , 0.06862 , 0.055574 , 0.067404 , 0.036483 , 0.067671 , 0.066564 , 0.074563 , 0.078502 , 0.084955 , 0.072947 , 0.084554 , 0.082823 , 0.07653 , 0.070681 , 0.075403 
 542 , 0.087421 , 0.071728 , 0.093272 , 0.067968 , 0.060084 , 0.069394 , 0.056221 , 0.068103 , 0.036814 , 0.068403 , 0.067239 , 0.075073 , 0.079389 , 0.085924 , 0.073723 , 0.085151 , 0.083661 , 0.077202 , 0.071274 , 0.076243 
 543 , 0.088486 , 0.072583 , 0.094488 , 0.068695 , 0.060818 , 0.070173 , 0.056866 , 0.068798 , 0.03714 , 0.069139 , 0.067918 , 0.075584 , 0.080274 , 0.086893 , 0.074491 , 0.085755 , 0.084496 , 0.077878 , 0.07187 , 0.077074 
 544 , 0.089523 , 0.073414 , 0.095657 , 0.069404 , 0.061501 , 0.070889 , 0.057465 , 0.069501 , 0.03752 , 0.06985 , 0.068584 , 0.076106 , 0.081136 , 0.087832 , 0.075247 , 0.086366 , 0.08532 , 0.078495 , 0.072439 , 0.077921 
 545 , 0.09055 , 0.074222 , 0.096806 , 0.070114 , 0.062158 , 0.071562 , 0.058031 , 0.070205 , 0.037939 , 0.070556 , 0.069238 , 0.07663 , 0.081997 , 0.088753 , 0.075988 , 0.087007 , 0.086124 , 0.079077 , 0.072996 , 0.078778 
 546 , 0.09157 , 0.075035 , 0.097949 , 0.070822 , 0.062812 , 0.072237 , 0.058605 , 0.070913 , 0.038353 , 0.071259 , 0.069902 , 0.077162 , 0.082856 , 0.089672 , 0.076725 , 0.087643 , 0.086933 , 0.079653 , 0.073548 , 0.079627 
 547 , 0.092506 , 0.075796 , 0.099003 , 0.071476 , 0.063419 , 0.072879 , 0.059106 , 0.071542 , 0.038704 , 0.071902 , 0.070512 , 0.077645 , 0.083637 , 0.09052 , 0.077409 , 0.088213 , 0.087649 , 0.080182 , 0.074059 , 0.080385 
 548 , 0.0932 , 0.076406 , 0.099816 , 0.071982 , 0.063891 , 0.073424 , 0.059421 , 0.071962 , 0.038888 , 0.072383 , 0.071001 , 0.077999 , 0.084233 , 0.091185 , 0.077953 , 0.088598 , 0.088137 , 0.080586 , 0.074477 , 0.080902 
 549 , 0.0939 , 0.077022 , 0.100623 , 0.072487 , 0.064356 , 0.073975 , 0.059735 , 0.072388 , 0.039076 , 0.072864 , 0.071496 , 0.078358 , 0.08483 , 0.091844 , 0.07849 , 0.088988 , 0.088631 , 0.080982 , 0.074894 , 0.081425 
 550 , 0.094595 , 0.077641 , 0.101433 , 0.072994 , 0.064829 , 0.074521 , 0.06005 , 0.072815 , 0.039265 , 0.073346 , 0.071985 , 0.078717 , 0.085428 , 0.092504 , 0.079035 , 0.089371 , 0.089125 , 0.081385 , 0.075311 , 0.081936 
 551 , 0.094866 , 0.077811 , 0.101789 , 0.073265 , 0.065104 , 0.074889 , 0.060304 , 0.073078 , 0.039402 , 0.073598 , 0.07226 , 0.07895 , 0.08578 , 0.092856 , 0.079243 , 0.089534 , 0.089354 , 0.081506 , 0.075508 , 0.082165 
 552 , 0.095114 , 0.077952 , 0.102124 , 0.07353 , 0.065359 , 0.075251 , 0.060557 , 0.07333 , 0.039526 , 0.073837 , 0.072516 , 0.07918 , 0.086103 , 0.093193 , 0.07944 , 0.089672 , 0.089571 , 0.081601 , 0.075698 , 0.082368 
 553 , 0.095363 , 0.078093 , 0.102454 , 0.073789 , 0.065622 , 0.075607 , 0.060811 , 0.073575 , 0.039651 , 0.074077 , 0.072773 , 0.07941 , 0.086434 , 0.093525 , 0.07963 , 0.089816 , 0.089782 , 0.081696 , 0.075881 , 0.082571 
 554 , 0.095366 , 0.078038 , 0.102413 , 0.073889 , 0.065683 , 0.075756 , 0.060885 , 0.073688 , 0.039695 , 0.074136 , 0.072871 , 0.07947 , 0.086505 , 0.093599 , 0.079591 , 0.089751 , 0.089737 , 0.081605 , 0.07587 , 0.082529 
 555 , 0.095199 , 0.077841 , 0.102091 , 0.073867 , 0.065603 , 0.075747 , 0.060832 , 0.073699 , 0.039673 , 0.074061 , 0.07285 , 0.079394 , 0.086373 , 0.093473 , 0.0794 , 0.089545 , 0.089498 , 0.081394 , 0.075727 , 0.082311 
 556 , 0.095025 , 0.077638 , 0.101775 , 0.073844 , 0.065515 , 0.075744 , 0.060772 , 0.073711 , 0.039652 , 0.073978 , 0.072821 , 0.079324 , 0.086248 , 0.093346 , 0.079203 , 0.089332 , 0.089258 , 0.081177 , 0.075584 , 0.082093 
 557 , 0.094756 , 0.077366 , 0.101331 , 0.073774 , 0.0654 , 0.075714 , 0.060691 , 0.073654 , 0.039589 , 0.073848 , 0.072737 , 0.079232 , 0.086068 , 0.093157 , 0.078958 , 0.089051 , 0.08895 , 0.080931 , 0.075399 , 0.081767 
 558 , 0.094152 , 0.076836 , 0.100476 , 0.073557 , 0.06517 , 0.07558 , 0.060508 , 0.073383 , 0.039406 , 0.073537 , 0.072469 , 0.079066 , 0.085697 , 0.092783 , 0.078539 , 0.088549 , 0.088422 , 0.080576 , 0.07508 , 0.081056 
 559 , 0.093542 , 0.07631 , 0.099622 , 0.073337 , 0.064944 , 0.075443 , 0.060324 , 0.073103 , 0.039225 , 0.073223 , 0.072203 , 0.078903 , 0.085329 , 0.092402 , 0.078116 , 0.088043 , 0.087889 , 0.080223 , 0.074763 , 0.08035 
 560 , 0.092935 , 0.075785 , 0.098764 , 0.073117 , 0.064718 , 0.075313 , 0.060146 , 0.07283 , 0.039044 , 0.07291 , 0.071932 , 0.07874 , 0.084962 , 0.092023 , 0.077702 , 0.087538 , 0.087364 , 0.079865 , 0.074441 , 0.079638 
 561 , 0.09217 , 0.07505 , 0.097669 , 0.072805 , 0.064311 , 0.07505 , 0.059795 , 0.072486 , 0.038783 , 0.072493 , 0.071576 , 0.078556 , 0.084467 , 0.091539 , 0.077148 , 0.08699 , 0.086731 , 0.079333 , 0.07404 , 0.078808 
 562 , 0.091389 , 0.074284 , 0.096543 , 0.072482 , 0.063883 , 0.074774 , 0.059431 , 0.072137 , 0.03851 , 0.072071 , 0.071217 , 0.078385 , 0.083963 , 0.091045 , 0.076583 , 0.08644 , 0.086089 , 0.078769 , 0.073635 , 0.077967 
 563 , 0.090611 , 0.073521 , 0.095409 , 0.072159 , 0.063456 , 0.074492 , 0.059061 , 0.071789 , 0.038237 , 0.071644 , 0.070858 , 0.078206 , 0.083454 , 0.090551 , 0.076012 , 0.085899 , 0.085449 , 0.078213 , 0.07323 , 0.077123 
 564 , 0.089663 , 0.072669 , 0.094117 , 0.071766 , 0.062962 , 0.074178 , 0.058653 , 0.071338 , 0.037929 , 0.071094 , 0.070441 , 0.077993 , 0.082836 , 0.08988 , 0.075324 , 0.085268 , 0.084681 , 0.077584 , 0.072781 , 0.076161 
 565 , 0.08857 , 0.071745 , 0.092676 , 0.071313 , 0.062418 , 0.073831 , 0.058207 , 0.070794 , 0.037591 , 0.07044 , 0.069981 , 0.077741 , 0.082142 , 0.089062 , 0.074527 , 0.084569 , 0.083821 , 0.076901 , 0.072296 , 0.075104 
 566 , 0.087484 , 0.070821 , 0.091231 , 0.070854 , 0.06187 , 0.073485 , 0.05777 , 0.070253 , 0.037255 , 0.069783 , 0.069522 , 0.077488 , 0.081444 , 0.088241 , 0.073727 , 0.083867 , 0.082952 , 0.076221 , 0.071814 , 0.074047 
 567 , 0.086354 , 0.069859 , 0.089753 , 0.070366 , 0.061313 , 0.073128 , 0.057309 , 0.069703 , 0.036902 , 0.069131 , 0.06904 , 0.077223 , 0.080719 , 0.087426 , 0.07292 , 0.083143 , 0.082058 , 0.075513 , 0.071308 , 0.072959 
 568 , 0.085049 , 0.068716 , 0.088118 , 0.06977 , 0.060725 , 0.07269 , 0.05679 , 0.069149 , 0.036471 , 0.068477 , 0.068439 , 0.076883 , 0.0799 , 0.086606 , 0.072044 , 0.082316 , 0.081037 , 0.074718 , 0.070681 , 0.071747 
 569 , 0.083744 , 0.067577 , 0.086486 , 0.069169 , 0.060135 , 0.072251 , 0.05627 , 0.068585 , 0.036039 , 0.067827 , 0.067834 , 0.076534 , 0.079076 , 0.085786 , 0.071166 , 0.081497 , 0.08002 , 0.073921 , 0.070055 , 0.07053 
