JUL8MAT00029.spu,JUL8MAT00028.spu,JUL8MAT00027.spu,JUL8MAT00026.spu,
Wavelength,JUL8MAT00031.spu,JUL8MAT00032.spu,JUL8MAT00033.spu,JUL8MAT00034.spu,JUL8MAT00035.spu,JUL8MAT00036.spu,JUL8MAT00037.spu,JUL8MAT00038.spu,JUL8MAT00039.spu,JUL8MAT00040.spu,JUL8MAT00041.spu,JUL8MAT00042.spu,JUL8MAT00043.spu,JUL8MAT00044.spu,JUL8MAT00045.spu
  (nm),7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2,7/8/2016 2
  time  ,3:09 PM",3:18 PM",3:27 PM",3:37 PM",3:44 PM",5:02 PM",5:14 PM",6:48 PM",6:56 PM",8:53 PM",9:33 PM",9:41 PM",9:50 PM",9:59 PM",0:07 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,
 669 , 0.051257 , 0.048667 , 0.078077 , 0.050739 , 0.033657 , 0.087668 , 0.037152 , 0.03796 , 0.038996 , 0.037653 , 0.040886 , 0.047471 , 0.039884 , 0.046373 , 0.05667 
 670 , 0.051191 , 0.048518 , 0.077928 , 0.050581 , 0.033485 , 0.087776 , 0.037092 , 0.03785 , 0.038836 , 0.037537 , 0.040779 , 0.047469 , 0.039668 , 0.04617 , 0.056542 
 671 , 0.051185 , 0.048502 , 0.077982 , 0.050551 , 0.033469 , 0.087833 , 0.037133 , 0.037829 , 0.03876 , 0.037527 , 0.040712 , 0.047429 , 0.03961 , 0.046157 , 0.05651 
 672 , 0.051205 , 0.048569 , 0.078162 , 0.050604 , 0.033532 , 0.087858 , 0.037226 , 0.037866 , 0.038735 , 0.037574 , 0.040667 , 0.047374 , 0.039644 , 0.046253 , 0.056539 
 673 , 0.05123 , 0.04863 , 0.078342 , 0.050663 , 0.03359 , 0.087884 , 0.037318 , 0.037903 , 0.03871 , 0.037622 , 0.040623 , 0.047312 , 0.039684 , 0.046356 , 0.056562 
 674 , 0.051296 , 0.04873 , 0.078551 , 0.050745 , 0.033671 , 0.087986 , 0.037424 , 0.037993 , 0.038739 , 0.037694 , 0.040627 , 0.047313 , 0.03976 , 0.046475 , 0.056633 
 675 , 0.051481 , 0.048932 , 0.078818 , 0.050882 , 0.033805 , 0.088295 , 0.037562 , 0.038201 , 0.038908 , 0.037838 , 0.040755 , 0.047465 , 0.039944 , 0.046607 , 0.056832 
 676 , 0.051666 , 0.04914 , 0.079094 , 0.05102 , 0.03394 , 0.088606 , 0.037696 , 0.038417 , 0.03908 , 0.037984 , 0.040885 , 0.047617 , 0.04013 , 0.04674 , 0.057025 
 677 , 0.051853 , 0.049349 , 0.079366 , 0.051153 , 0.034077 , 0.088919 , 0.03783 , 0.038639 , 0.039247 , 0.038131 , 0.041016 , 0.047776 , 0.040316 , 0.046874 , 0.057225 
 678 , 0.052172 , 0.049698 , 0.079781 , 0.051522 , 0.034358 , 0.089429 , 0.038162 , 0.038906 , 0.039643 , 0.038389 , 0.041316 , 0.048095 , 0.040596 , 0.047218 , 0.057638 
 679 , 0.052498 , 0.050053 , 0.0802 , 0.051904 , 0.034642 , 0.08994 , 0.038502 , 0.039171 , 0.040045 , 0.038659 , 0.041634 , 0.048429 , 0.040889 , 0.047584 , 0.058064 
 680 , 0.052827 , 0.050416 , 0.080617 , 0.052295 , 0.034934 , 0.090462 , 0.03885 , 0.039439 , 0.040449 , 0.038931 , 0.04196 , 0.048759 , 0.041184 , 0.047954 , 0.058499 
 681 , 0.05333 , 0.051019 , 0.081262 , 0.053025 , 0.035456 , 0.091172 , 0.03942 , 0.039901 , 0.041027 , 0.039566 , 0.042551 , 0.049372 , 0.041748 , 0.048545 , 0.059171 
 682 , 0.053951 , 0.051794 , 0.082088 , 0.053975 , 0.036124 , 0.092015 , 0.040139 , 0.040491 , 0.041731 , 0.040438 , 0.043318 , 0.050172 , 0.042496 , 0.049284 , 0.060005 
 683 , 0.054589 , 0.05258 , 0.082938 , 0.054942 , 0.036809 , 0.09287 , 0.040868 , 0.041092 , 0.042453 , 0.041322 , 0.044108 , 0.050983 , 0.043254 , 0.050035 , 0.060851 
 684 , 0.055452 , 0.05351 , 0.083905 , 0.056084 , 0.037661 , 0.09391 , 0.041846 , 0.041846 , 0.043416 , 0.042407 , 0.045069 , 0.05197 , 0.044184 , 0.05099 , 0.061869 
 685 , 0.056857 , 0.054759 , 0.085156 , 0.057632 , 0.038898 , 0.095359 , 0.043414 , 0.042953 , 0.044975 , 0.043952 , 0.046453 , 0.053352 , 0.045525 , 0.052418 , 0.063271 
 686 , 0.058289 , 0.056027 , 0.08642 , 0.059206 , 0.040158 , 0.09683 , 0.045013 , 0.044078 , 0.046565 , 0.045534 , 0.047861 , 0.05476 , 0.046896 , 0.053877 , 0.064701 
 687 , 0.059744 , 0.057324 , 0.087715 , 0.060817 , 0.04144 , 0.098325 , 0.046642 , 0.045224 , 0.048184 , 0.047146 , 0.049305 , 0.056197 , 0.048297 , 0.055367 , 0.066155 
 688 , 0.062055 , 0.05953 , 0.089874 , 0.063261 , 0.043418 , 0.10063 , 0.049129 , 0.046906 , 0.050749 , 0.049691 , 0.051293 , 0.058276 , 0.050531 , 0.057726 , 0.068541 
 689 , 0.064408 , 0.061769 , 0.092064 , 0.065746 , 0.045434 , 0.102989 , 0.051672 , 0.048618 , 0.053371 , 0.052276 , 0.0533 , 0.06039 , 0.052791 , 0.060135 , 0.070978 
 690 , 0.066773 , 0.064018 , 0.094271 , 0.068242 , 0.047461 , 0.105366 , 0.054226 , 0.050334 , 0.055998 , 0.054872 , 0.055316 , 0.062508 , 0.055062 , 0.062549 , 0.073425 
 691 , 0.069786 , 0.066915 , 0.096787 , 0.071523 , 0.049997 , 0.108401 , 0.05744 , 0.052461 , 0.059289 , 0.058185 , 0.058061 , 0.065303 , 0.057783 , 0.065403 , 0.076449 
 692 , 0.073161 , 0.070176 , 0.099428 , 0.075226 , 0.052824 , 0.111807 , 0.061019 , 0.054818 , 0.062966 , 0.061916 , 0.061208 , 0.068488 , 0.060759 , 0.0685 , 0.079775 
 693 , 0.076505 , 0.0734 , 0.102052 , 0.078898 , 0.055626 , 0.115188 , 0.064554 , 0.057146 , 0.066611 , 0.065615 , 0.064336 , 0.071644 , 0.063705 , 0.071567 , 0.083076 
 694 , 0.08016 , 0.076806 , 0.104814 , 0.082802 , 0.058624 , 0.118783 , 0.068456 , 0.059589 , 0.07058 , 0.069615 , 0.067615 , 0.074964 , 0.066856 , 0.074899 , 0.086573 
 695 , 0.084597 , 0.080688 , 0.107959 , 0.087326 , 0.062121 , 0.122939 , 0.073268 , 0.062315 , 0.075375 , 0.074383 , 0.071308 , 0.078715 , 0.070521 , 0.078897 , 0.090596 
 696 , 0.088986 , 0.08453 , 0.111069 , 0.091797 , 0.06558 , 0.127038 , 0.078036 , 0.065018 , 0.080109 , 0.079095 , 0.07495 , 0.08241 , 0.074147 , 0.082849 , 0.094573 
 697 , 0.093321 , 0.08832 , 0.114148 , 0.096218 , 0.068995 , 0.131095 , 0.082747 , 0.067686 , 0.084791 , 0.083746 , 0.07854 , 0.086065 , 0.077728 , 0.08676 , 0.098503 
 698 , 0.098669 , 0.093071 , 0.117838 , 0.101674 , 0.073272 , 0.135878 , 0.088481 , 0.070959 , 0.09038 , 0.089558 , 0.082761 , 0.090304 , 0.082073 , 0.091446 , 0.103171 
 699 , 0.103989 , 0.097809 , 0.121484 , 0.107087 , 0.077529 , 0.14065 , 0.094194 , 0.074227 , 0.095946 , 0.095366 , 0.086964 , 0.094507 , 0.086395 , 0.096109 , 0.107813 
 700 , 0.109241 , 0.102489 , 0.125091 , 0.112438 , 0.081743 , 0.145369 , 0.099842 , 0.077465 , 0.101455 , 0.101113 , 0.091119 , 0.098663 , 0.090662 , 0.100715 , 0.112403 
 701 , 0.11508 , 0.107493 , 0.128845 , 0.118149 , 0.086198 , 0.150474 , 0.105927 , 0.080821 , 0.107418 , 0.107268 , 0.095634 , 0.103169 , 0.095156 , 0.10557 , 0.117291 
 702 , 0.121231 , 0.112665 , 0.132691 , 0.124062 , 0.090793 , 0.155778 , 0.112235 , 0.084226 , 0.113627 , 0.113662 , 0.100333 , 0.107857 , 0.099789 , 0.110533 , 0.122343 
 703 , 0.127303 , 0.117767 , 0.136497 , 0.129904 , 0.095335 , 0.161023 , 0.118463 , 0.087584 , 0.119769 , 0.11998 , 0.104968 , 0.112491 , 0.104358 , 0.115429 , 0.127326 
 704 , 0.133466 , 0.123014 , 0.140357 , 0.135835 , 0.09995 , 0.166289 , 0.124763 , 0.090935 , 0.125951 , 0.126348 , 0.109625 , 0.117157 , 0.10896 , 0.120395 , 0.132358 
 705 , 0.139922 , 0.128678 , 0.144395 , 0.142082 , 0.104828 , 0.171695 , 0.131342 , 0.094309 , 0.13232 , 0.132858 , 0.114392 , 0.121982 , 0.113674 , 0.125618 , 0.137558 
 706 , 0.146319 , 0.134289 , 0.148395 , 0.148266 , 0.10966 , 0.177058 , 0.137862 , 0.097659 , 0.138633 , 0.139286 , 0.119108 , 0.126772 , 0.118343 , 0.130806 , 0.142707 
 707 , 0.152655 , 0.139853 , 0.152353 , 0.154391 , 0.114459 , 0.18237 , 0.144331 , 0.100974 , 0.144891 , 0.145658 , 0.123786 , 0.131517 , 0.122969 , 0.135956 , 0.147802 
 708 , 0.159203 , 0.145511 , 0.156195 , 0.160718 , 0.119236 , 0.187731 , 0.1508 , 0.104258 , 0.151124 , 0.152214 , 0.128516 , 0.13627 , 0.127599 , 0.141084 , 0.152734 
 709 , 0.165807 , 0.151203 , 0.16009 , 0.167091 , 0.12402 , 0.193123 , 0.157287 , 0.107564 , 0.157376 , 0.158839 , 0.133296 , 0.141037 , 0.132278 , 0.146243 , 0.157715 
 710 , 0.172444 , 0.156922 , 0.164008 , 0.173495 , 0.128833 , 0.198543 , 0.163804 , 0.110888 , 0.163654 , 0.165496 , 0.138104 , 0.145826 , 0.136975 , 0.151435 , 0.16272 
 711 , 0.179141 , 0.162596 , 0.167797 , 0.179457 , 0.133727 , 0.203783 , 0.170321 , 0.114154 , 0.169812 , 0.171981 , 0.142785 , 0.150433 , 0.141601 , 0.156636 , 0.167593 
 712 , 0.186035 , 0.168419 , 0.171612 , 0.185314 , 0.138731 , 0.208958 , 0.176913 , 0.117432 , 0.175967 , 0.178488 , 0.147544 , 0.15507 , 0.146289 , 0.161929 , 0.172449 
 713 , 0.193102 , 0.174381 , 0.17552 , 0.191312 , 0.143855 , 0.214255 , 0.183657 , 0.120786 , 0.182266 , 0.185157 , 0.152419 , 0.159816 , 0.151094 , 0.167351 , 0.177426 
 714 , 0.200303 , 0.180544 , 0.179503 , 0.197452 , 0.149089 , 0.219603 , 0.190459 , 0.124213 , 0.188649 , 0.191936 , 0.157418 , 0.164678 , 0.155995 , 0.172843 , 0.182506 
 715 , 0.207607 , 0.186993 , 0.183571 , 0.2038 , 0.154452 , 0.225012 , 0.197202 , 0.127728 , 0.195057 , 0.198858 , 0.162571 , 0.169718 , 0.161018 , 0.178385 , 0.187704 
 716 , 0.215142 , 0.193657 , 0.18779 , 0.210378 , 0.159973 , 0.230618 , 0.204154 , 0.131351 , 0.201671 , 0.206025 , 0.16789 , 0.174947 , 0.166214 , 0.184118 , 0.193073 
 717 , 0.222914 , 0.200544 , 0.192145 , 0.217169 , 0.165662 , 0.2364 , 0.211317 , 0.135092 , 0.208485 , 0.213433 , 0.173382 , 0.180343 , 0.171573 , 0.190034 , 0.198616 
 718 , 0.230917 , 0.207643 , 0.19627 , 0.223927 , 0.171194 , 0.242124 , 0.218438 , 0.138642 , 0.215248 , 0.220688 , 0.178778 , 0.185694 , 0.176667 , 0.195789 , 0.203902 
 719 , 0.239108 , 0.214841 , 0.200397 , 0.230749 , 0.17686 , 0.247893 , 0.225719 , 0.142252 , 0.22215 , 0.228016 , 0.184228 , 0.191069 , 0.181809 , 0.201633 , 0.209279 
 720 , 0.247485 , 0.222202 , 0.204619 , 0.237719 , 0.182649 , 0.253783 , 0.233152 , 0.145938 , 0.229196 , 0.235499 , 0.189803 , 0.196563 , 0.187068 , 0.207609 , 0.214772 
 721 , 0.255699 , 0.229403 , 0.208789 , 0.244492 , 0.188229 , 0.259354 , 0.240289 , 0.149366 , 0.235912 , 0.242654 , 0.195181 , 0.201843 , 0.192221 , 0.213471 , 0.220049 
 722 , 0.263718 , 0.236478 , 0.212942 , 0.251133 , 0.193705 , 0.264843 , 0.247297 , 0.152692 , 0.242484 , 0.249667 , 0.200425 , 0.206999 , 0.197315 , 0.219269 , 0.225175 
 723 , 0.271779 , 0.243594 , 0.217123 , 0.257812 , 0.199214 , 0.270364 , 0.254352 , 0.156035 , 0.249099 , 0.256722 , 0.205705 , 0.21219 , 0.202438 , 0.225098 , 0.23034 
 724 , 0.27979 , 0.250685 , 0.221266 , 0.26441 , 0.204639 , 0.275785 , 0.261251 , 0.159323 , 0.255592 , 0.263679 , 0.210924 , 0.217283 , 0.207494 , 0.23083 , 0.23543 
 725 , 0.287575 , 0.257618 , 0.225225 , 0.270715 , 0.209812 , 0.280886 , 0.267732 , 0.162454 , 0.261788 , 0.270309 , 0.215934 , 0.222087 , 0.212327 , 0.236224 , 0.240316 
 726 , 0.295303 , 0.2645 , 0.229135 , 0.27696 , 0.214943 , 0.285929 , 0.274182 , 0.165568 , 0.267976 , 0.276887 , 0.220895 , 0.226836 , 0.217118 , 0.241553 , 0.245179 
 727 , 0.302987 , 0.271344 , 0.233015 , 0.283167 , 0.220048 , 0.29095 , 0.280599 , 0.168669 , 0.274131 , 0.283432 , 0.22583 , 0.231554 , 0.221878 , 0.24685 , 0.250017 
 728 , 0.310274 , 0.277561 , 0.236488 , 0.288816 , 0.224632 , 0.295518 , 0.286516 , 0.171414 , 0.279804 , 0.289246 , 0.230428 , 0.235996 , 0.226015 , 0.251752 , 0.254456 
 729 , 0.317356 , 0.283533 , 0.239848 , 0.294368 , 0.229205 , 0.300053 , 0.292404 , 0.174105 , 0.285424 , 0.294985 , 0.2349 , 0.240351 , 0.230044 , 0.256571 , 0.258763 
 730 , 0.324306 , 0.289399 , 0.243148 , 0.299825 , 0.233702 , 0.304517 , 0.298202 , 0.176755 , 0.290949 , 0.300633 , 0.239296 , 0.244625 , 0.234002 , 0.261309 , 0.262994 
 731 , 0.330701 , 0.295072 , 0.24623 , 0.304946 , 0.237807 , 0.3086 , 0.303422 , 0.179138 , 0.295916 , 0.305889 , 0.243327 , 0.248542 , 0.237667 , 0.265631 , 0.266911 
 732 , 0.336811 , 0.300634 , 0.249136 , 0.309795 , 0.241708 , 0.312551 , 0.308337 , 0.181366 , 0.300598 , 0.31087 , 0.247106 , 0.252198 , 0.241101 , 0.269705 , 0.27065 
 733 , 0.342808 , 0.306089 , 0.251991 , 0.314545 , 0.245541 , 0.316432 , 0.313163 , 0.183553 , 0.305195 , 0.315761 , 0.250816 , 0.255779 , 0.24447 , 0.273705 , 0.274318 
 734 , 0.348477 , 0.311174 , 0.254607 , 0.318972 , 0.249095 , 0.320071 , 0.317664 , 0.185589 , 0.309502 , 0.320326 , 0.254278 , 0.259133 , 0.247605 , 0.277433 , 0.277684 
 735 , 0.353656 , 0.315699 , 0.256859 , 0.322876 , 0.252182 , 0.323194 , 0.321608 , 0.187408 , 0.313329 , 0.324379 , 0.257376 , 0.26212 , 0.250455 , 0.280712 , 0.280545 
 736 , 0.35876 , 0.320164 , 0.25909 , 0.32671 , 0.255213 , 0.326219 , 0.325493 , 0.189213 , 0.317107 , 0.328382 , 0.260433 , 0.265068 , 0.253291 , 0.283934 , 0.283365 
 737 , 0.363773 , 0.324553 , 0.261288 , 0.33048 , 0.258202 , 0.329193 , 0.329308 , 0.190988 , 0.320829 , 0.332316 , 0.263433 , 0.267962 , 0.256078 , 0.287102 , 0.286139 
 738 , 0.368072 , 0.328347 , 0.263322 , 0.333596 , 0.260903 , 0.331691 , 0.332599 , 0.192529 , 0.324038 , 0.335633 , 0.2659 , 0.27034 , 0.258446 , 0.289909 , 0.288565 
 739 , 0.372356 , 0.332131 , 0.265335 , 0.336763 , 0.263584 , 0.33425 , 0.335885 , 0.194049 , 0.327231 , 0.338929 , 0.268389 , 0.272753 , 0.260766 , 0.292747 , 0.291002 
 740 , 0.376617 , 0.335891 , 0.267334 , 0.339914 , 0.266255 , 0.336797 , 0.339161 , 0.195565 , 0.330409 , 0.342199 , 0.270857 , 0.275149 , 0.263074 , 0.29557 , 0.293421 
 741 , 0.380279 , 0.33917 , 0.269 , 0.342637 , 0.268556 , 0.339138 , 0.341939 , 0.196875 , 0.333161 , 0.344999 , 0.273069 , 0.277244 , 0.265058 , 0.297897 , 0.295582 
 742 , 0.383705 , 0.342343 , 0.270613 , 0.345211 , 0.270735 , 0.341428 , 0.344512 , 0.198111 , 0.33573 , 0.347703 , 0.275163 , 0.279242 , 0.266947 , 0.300066 , 0.297691 
 743 , 0.387138 , 0.345518 , 0.272225 , 0.347785 , 0.272914 , 0.343712 , 0.347091 , 0.19935 , 0.338305 , 0.350402 , 0.277257 , 0.281245 , 0.268835 , 0.302235 , 0.299804 
 744 , 0.390277 , 0.348408 , 0.27369 , 0.350171 , 0.274901 , 0.345859 , 0.349533 , 0.200438 , 0.340692 , 0.352884 , 0.279159 , 0.283089 , 0.270557 , 0.304255 , 0.301732 
 745 , 0.393002 , 0.350846 , 0.274939 , 0.352267 , 0.276498 , 0.347712 , 0.351676 , 0.201251 , 0.342741 , 0.354886 , 0.28082 , 0.284662 , 0.271996 , 0.305987 , 0.303294 
 746 , 0.395779 , 0.353307 , 0.276215 , 0.354388 , 0.278074 , 0.349562 , 0.353792 , 0.202069 , 0.344793 , 0.356855 , 0.282523 , 0.286242 , 0.273445 , 0.307718 , 0.304846 
 747 , 0.398535 , 0.355762 , 0.277488 , 0.356509 , 0.279643 , 0.351403 , 0.355906 , 0.202879 , 0.346836 , 0.358824 , 0.28421 , 0.287806 , 0.274884 , 0.309436 , 0.306395 
 748 , 0.400523 , 0.3577 , 0.278489 , 0.358264 , 0.280801 , 0.352813 , 0.357582 , 0.203456 , 0.34843 , 0.360522 , 0.28535 , 0.28887 , 0.275919 , 0.310726 , 0.307695 
 749 , 0.40261 , 0.359721 , 0.279527 , 0.360087 , 0.282042 , 0.354294 , 0.35935 , 0.204046 , 0.350043 , 0.362376 , 0.28654 , 0.290033 , 0.277044 , 0.312093 , 0.309083 
 750 , 0.40475 , 0.361792 , 0.280594 , 0.361949 , 0.283318 , 0.355812 , 0.361157 , 0.204649 , 0.351694 , 0.364269 , 0.287753 , 0.291225 , 0.278193 , 0.313495 , 0.310508 
 751 , 0.406395 , 0.36317 , 0.281386 , 0.36323 , 0.284374 , 0.356954 , 0.362544 , 0.205176 , 0.352981 , 0.36556 , 0.288702 , 0.292202 , 0.279056 , 0.314524 , 0.311552 
 752 , 0.407884 , 0.364538 , 0.282196 , 0.364358 , 0.285243 , 0.357921 , 0.363715 , 0.205714 , 0.354132 , 0.366642 , 0.289615 , 0.293158 , 0.279885 , 0.31548 , 0.312503 
 753 , 0.409456 , 0.36598 , 0.28305 , 0.365554 , 0.286151 , 0.358938 , 0.364943 , 0.206279 , 0.355351 , 0.367781 , 0.290573 , 0.29416 , 0.280763 , 0.316482 , 0.313507 
 754 , 0.410597 , 0.367169 , 0.283802 , 0.366223 , 0.287054 , 0.359752 , 0.365821 , 0.206933 , 0.356209 , 0.368649 , 0.291301 , 0.294938 , 0.281469 , 0.317343 , 0.314146 
 755 , 0.411172 , 0.367912 , 0.284438 , 0.366174 , 0.287948 , 0.360222 , 0.366035 , 0.207701 , 0.356351 , 0.368987 , 0.291735 , 0.295329 , 0.281891 , 0.317991 , 0.314154 
 756 , 0.411871 , 0.368709 , 0.285155 , 0.366174 , 0.288932 , 0.360733 , 0.366241 , 0.20854 , 0.356445 , 0.369336 , 0.292244 , 0.295766 , 0.282342 , 0.31872 , 0.314166 
 757 , 0.412619 , 0.369595 , 0.285939 , 0.366174 , 0.289987 , 0.361299 , 0.366446 , 0.209469 , 0.356523 , 0.369728 , 0.292786 , 0.296257 , 0.282863 , 0.319512 , 0.314176 
 758 , 0.413135 , 0.370548 , 0.286729 , 0.3661 , 0.290812 , 0.361928 , 0.366387 , 0.210524 , 0.356253 , 0.370233 , 0.293183 , 0.296885 , 0.283645 , 0.320375 , 0.314131 
 759 , 0.413595 , 0.371556 , 0.287595 , 0.365903 , 0.291685 , 0.362578 , 0.36633 , 0.211631 , 0.35601 , 0.370814 , 0.293558 , 0.297549 , 0.284513 , 0.321281 , 0.314032 
 760 , 0.414099 , 0.372656 , 0.288536 , 0.365694 , 0.292634 , 0.363287 , 0.366267 , 0.212835 , 0.355746 , 0.371449 , 0.293969 , 0.298278 , 0.28545 , 0.322272 , 0.313926 
 761 , 0.415352 , 0.374022 , 0.289557 , 0.366653 , 0.293244 , 0.364248 , 0.366853 , 0.213314 , 0.356322 , 0.372433 , 0.294812 , 0.299137 , 0.286232 , 0.323269 , 0.31456 
 762 , 0.416508 , 0.375187 , 0.290275 , 0.367711 , 0.293924 , 0.365382 , 0.367928 , 0.213621 , 0.357428 , 0.373396 , 0.295596 , 0.299782 , 0.286806 , 0.324088 , 0.31545 
 763 , 0.417668 , 0.376346 , 0.290998 , 0.368762 , 0.294602 , 0.366511 , 0.368997 , 0.213932 , 0.358529 , 0.374362 , 0.296379 , 0.30043 , 0.287378 , 0.3249 , 0.31634 
 764 , 0.419181 , 0.377707 , 0.291868 , 0.370391 , 0.295165 , 0.36764 , 0.370261 , 0.213984 , 0.359875 , 0.375492 , 0.29738 , 0.301206 , 0.288059 , 0.325723 , 0.317644 
 765 , 0.420978 , 0.379056 , 0.292723 , 0.372589 , 0.295594 , 0.368831 , 0.371885 , 0.213744 , 0.361627 , 0.376814 , 0.298497 , 0.302099 , 0.28868 , 0.326549 , 0.319393 
 766 , 0.422641 , 0.380246 , 0.293456 , 0.374634 , 0.296017 , 0.369987 , 0.37348 , 0.213539 , 0.363329 , 0.378068 , 0.299505 , 0.302922 , 0.289202 , 0.327333 , 0.321031 
 767 , 0.424174 , 0.381349 , 0.294126 , 0.376493 , 0.296403 , 0.371069 , 0.374935 , 0.213349 , 0.364898 , 0.379218 , 0.300437 , 0.303703 , 0.28967 , 0.328039 , 0.322517 
 768 , 0.425346 , 0.382202 , 0.294598 , 0.377669 , 0.29669 , 0.372039 , 0.375936 , 0.213254 , 0.366061 , 0.380017 , 0.30113 , 0.304385 , 0.289951 , 0.32833 , 0.323417 
 769 , 0.426431 , 0.38299 , 0.295029 , 0.378803 , 0.297 , 0.372954 , 0.376908 , 0.213167 , 0.36715 , 0.380752 , 0.30177 , 0.30501 , 0.290297 , 0.328544 , 0.324275 
 770 , 0.427463 , 0.383738 , 0.295438 , 0.379881 , 0.297293 , 0.373831 , 0.377836 , 0.213079 , 0.368191 , 0.381452 , 0.302378 , 0.305607 , 0.290621 , 0.328743 , 0.325088 
 771 , 0.42805 , 0.38418 , 0.295772 , 0.380437 , 0.297715 , 0.374464 , 0.378466 , 0.213238 , 0.368839 , 0.381972 , 0.3027 , 0.305968 , 0.290959 , 0.32906 , 0.325499 
 772 , 0.428647 , 0.384589 , 0.296226 , 0.380921 , 0.298163 , 0.375055 , 0.378945 , 0.213402 , 0.369345 , 0.382509 , 0.303038 , 0.306292 , 0.291301 , 0.329499 , 0.325819 
 773 , 0.429231 , 0.384988 , 0.296674 , 0.3814 , 0.298604 , 0.375637 , 0.379414 , 0.213562 , 0.369847 , 0.383042 , 0.303368 , 0.306613 , 0.291632 , 0.32993 , 0.32613 
 774 , 0.42969 , 0.385344 , 0.297116 , 0.381844 , 0.298975 , 0.37621 , 0.379822 , 0.213784 , 0.370236 , 0.383546 , 0.303626 , 0.306875 , 0.291985 , 0.330357 , 0.326449 
 775 , 0.430024 , 0.385747 , 0.297573 , 0.382259 , 0.29921 , 0.376735 , 0.380094 , 0.214104 , 0.370449 , 0.384076 , 0.303876 , 0.307156 , 0.292403 , 0.330753 , 0.326811 
 776 , 0.430353 , 0.386181 , 0.298032 , 0.382675 , 0.29942 , 0.377247 , 0.380338 , 0.214429 , 0.370646 , 0.384613 , 0.304151 , 0.307471 , 0.292835 , 0.331142 , 0.327187 
 777 , 0.430704 , 0.386599 , 0.298485 , 0.383061 , 0.299646 , 0.377766 , 0.380611 , 0.214749 , 0.370893 , 0.385123 , 0.304451 , 0.307809 , 0.293235 , 0.331526 , 0.327566 
 778 , 0.431229 , 0.386966 , 0.298865 , 0.383322 , 0.299963 , 0.378279 , 0.381024 , 0.215015 , 0.371403 , 0.385438 , 0.304853 , 0.308277 , 0.293472 , 0.331934 , 0.327955 
 779 , 0.431838 , 0.387399 , 0.299262 , 0.383658 , 0.30027 , 0.378778 , 0.381419 , 0.21529 , 0.371915 , 0.385687 , 0.305247 , 0.308738 , 0.293707 , 0.332366 , 0.328308 
 780 , 0.432461 , 0.387832 , 0.299663 , 0.384 , 0.300582 , 0.379284 , 0.381826 , 0.215563 , 0.372427 , 0.385936 , 0.305645 , 0.309204 , 0.293941 , 0.33281 , 0.328666 
 781 , 0.432973 , 0.38837 , 0.300174 , 0.384394 , 0.300989 , 0.379792 , 0.382127 , 0.215806 , 0.372814 , 0.386234 , 0.305996 , 0.309579 , 0.29421 , 0.333122 , 0.328929 
 782 , 0.433377 , 0.388947 , 0.300809 , 0.384793 , 0.30143 , 0.380405 , 0.382376 , 0.216045 , 0.373094 , 0.386582 , 0.306331 , 0.309978 , 0.294461 , 0.333495 , 0.329313 
 783 , 0.433785 , 0.389531 , 0.301463 , 0.385193 , 0.301885 , 0.381032 , 0.382634 , 0.216285 , 0.37337 , 0.386926 , 0.306668 , 0.310379 , 0.29472 , 0.333877 , 0.32971 
 784 , 0.434102 , 0.390035 , 0.301986 , 0.385593 , 0.302254 , 0.381694 , 0.382939 , 0.216506 , 0.373616 , 0.38726 , 0.306993 , 0.310715 , 0.294947 , 0.334236 , 0.330051 
 785 , 0.434505 , 0.390446 , 0.302392 , 0.386024 , 0.302564 , 0.382282 , 0.383299 , 0.216704 , 0.373896 , 0.387607 , 0.307403 , 0.310996 , 0.295303 , 0.334528 , 0.330243 
 786 , 0.434977 , 0.390862 , 0.302814 , 0.386474 , 0.302894 , 0.382857 , 0.383674 , 0.216897 , 0.374207 , 0.387982 , 0.307859 , 0.311288 , 0.295718 , 0.334822 , 0.330406 
 787 , 0.435471 , 0.391275 , 0.303261 , 0.386944 , 0.303244 , 0.383412 , 0.384052 , 0.21711 , 0.374555 , 0.388361 , 0.308301 , 0.311581 , 0.296164 , 0.335148 , 0.330599 
 788 , 0.435961 , 0.391669 , 0.303766 , 0.387445 , 0.303623 , 0.383821 , 0.384427 , 0.217337 , 0.375002 , 0.38876 , 0.308573 , 0.311848 , 0.296627 , 0.335609 , 0.330967 
 789 , 0.436382 , 0.39207 , 0.304252 , 0.387948 , 0.303966 , 0.384243 , 0.384814 , 0.217577 , 0.37542 , 0.389177 , 0.308786 , 0.312119 , 0.297013 , 0.336082 , 0.331376 
 790 , 0.436814 , 0.392481 , 0.304752 , 0.38846 , 0.304323 , 0.384679 , 0.385211 , 0.217818 , 0.375854 , 0.389598 , 0.309007 , 0.312399 , 0.297414 , 0.336571 , 0.3318 
 791 , 0.437203 , 0.392906 , 0.305356 , 0.389036 , 0.304608 , 0.385195 , 0.385584 , 0.218007 , 0.376187 , 0.390065 , 0.309375 , 0.312821 , 0.297714 , 0.336856 , 0.332346 
