
Wavelength,MNAT_00220.spu,MNAT_00221.spu,MNAT_00222.spu,MNAT_00223.spu,MNAT_00228.spu,MNAT_00229.spu,MNAT_00230.spu,MNAT_00231.spu,MNAT_00236.spu,MNAT_00237.spu,MNAT_00238.spu,MNAT_00239.spu,MNAT_00244.spu,MNAT_00245.spu,MNAT_00246.spu,MNAT_00247.spu
  (nm),8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 
  time  ,41:41 PM,42:27 PM,42:36 PM,42:46 PM,45:53 PM,46:02 PM,46:12 PM,46:24 PM,07:12 PM,07:23 PM,07:34 PM,07:43 PM,09:28 PM,09:38 PM,09:49 PM,09:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 519 , 0.03261 , 0.03627 , 0.04521 , 0.04522 , 0.01487 , 0.02859 , 0.03859 , 0.05205 , 0.02176 , 0.0219 , 0.04126 , 0.04527 , 0.05067 , 0.0616 , 0.04458 , 0.03323 
 520 , 0.03355 , 0.03702 , 0.04651 , 0.0461 , 0.01533 , 0.02973 , 0.04021 , 0.05383 , 0.0222 , 0.02232 , 0.04256 , 0.04624 , 0.05168 , 0.06261 , 0.04562 , 0.03404 
 521 , 0.03465 , 0.03778 , 0.04784 , 0.04715 , 0.01582 , 0.03095 , 0.04211 , 0.05585 , 0.0227 , 0.02282 , 0.04398 , 0.04733 , 0.0528 , 0.06378 , 0.04674 , 0.03492 
 522 , 0.0357 , 0.03851 , 0.04912 , 0.04816 , 0.01628 , 0.03213 , 0.04395 , 0.05781 , 0.02318 , 0.02329 , 0.04535 , 0.04838 , 0.05387 , 0.0649 , 0.04781 , 0.03576 
 523 , 0.03674 , 0.03922 , 0.05038 , 0.04916 , 0.01674 , 0.0333 , 0.04576 , 0.05974 , 0.02365 , 0.02375 , 0.0467 , 0.04941 , 0.05492 , 0.066 , 0.04887 , 0.03659 
 524 , 0.0377 , 0.03993 , 0.05165 , 0.05011 , 0.01722 , 0.03445 , 0.04769 , 0.06175 , 0.02414 , 0.02424 , 0.04805 , 0.05042 , 0.05601 , 0.06709 , 0.04996 , 0.03743 
 525 , 0.03861 , 0.04062 , 0.05289 , 0.05103 , 0.01771 , 0.03559 , 0.04963 , 0.06375 , 0.02461 , 0.02473 , 0.04939 , 0.05142 , 0.05708 , 0.06816 , 0.05105 , 0.03827 
 526 , 0.03952 , 0.0413 , 0.05412 , 0.05193 , 0.01819 , 0.03671 , 0.05153 , 0.06572 , 0.02509 , 0.02522 , 0.05071 , 0.05241 , 0.05815 , 0.06922 , 0.05212 , 0.03909 
 527 , 0.0404 , 0.04198 , 0.05531 , 0.05281 , 0.01864 , 0.0378 , 0.05338 , 0.06762 , 0.02553 , 0.02566 , 0.05198 , 0.05335 , 0.05914 , 0.07023 , 0.05314 , 0.03988 
 528 , 0.04128 , 0.04267 , 0.05647 , 0.05365 , 0.01905 , 0.03885 , 0.05517 , 0.06944 , 0.02593 , 0.02606 , 0.0532 , 0.05425 , 0.06007 , 0.07122 , 0.0541 , 0.04064 
 529 , 0.04213 , 0.04335 , 0.05762 , 0.05447 , 0.01946 , 0.03988 , 0.05693 , 0.07123 , 0.02633 , 0.02645 , 0.0544 , 0.05514 , 0.06097 , 0.07219 , 0.05506 , 0.0414 
 530 , 0.04298 , 0.04401 , 0.05874 , 0.05528 , 0.01986 , 0.0409 , 0.05866 , 0.07299 , 0.02672 , 0.02684 , 0.05559 , 0.05602 , 0.06187 , 0.07314 , 0.056 , 0.04213 
 531 , 0.04378 , 0.04463 , 0.05974 , 0.05615 , 0.02028 , 0.04183 , 0.06032 , 0.07462 , 0.02714 , 0.02725 , 0.05672 , 0.05686 , 0.06279 , 0.07412 , 0.05694 , 0.04281 
 532 , 0.04458 , 0.04525 , 0.06075 , 0.05702 , 0.02071 , 0.04276 , 0.06198 , 0.07625 , 0.02755 , 0.02766 , 0.05785 , 0.05771 , 0.06372 , 0.07511 , 0.05788 , 0.0435 
 533 , 0.04537 , 0.04587 , 0.06174 , 0.05787 , 0.02113 , 0.04368 , 0.06362 , 0.07786 , 0.02796 , 0.02806 , 0.05897 , 0.05854 , 0.06463 , 0.07608 , 0.05882 , 0.04417 
 534 , 0.04592 , 0.04632 , 0.06253 , 0.05847 , 0.02143 , 0.04442 , 0.06491 , 0.0791 , 0.02824 , 0.02834 , 0.05985 , 0.05919 , 0.06536 , 0.07689 , 0.05954 , 0.04472 
 535 , 0.04639 , 0.04673 , 0.06327 , 0.05901 , 0.02169 , 0.04512 , 0.06611 , 0.08023 , 0.02851 , 0.02859 , 0.06069 , 0.05982 , 0.06609 , 0.0777 , 0.06024 , 0.04526 
 536 , 0.04686 , 0.04714 , 0.06401 , 0.05954 , 0.02195 , 0.04581 , 0.06729 , 0.08136 , 0.02876 , 0.02884 , 0.06152 , 0.06044 , 0.06681 , 0.07851 , 0.06094 , 0.0458 
 537 , 0.04732 , 0.04755 , 0.0647 , 0.06006 , 0.02218 , 0.04645 , 0.06839 , 0.08239 , 0.029 , 0.02906 , 0.06231 , 0.06103 , 0.06748 , 0.07927 , 0.06159 , 0.04629 
 538 , 0.04778 , 0.04797 , 0.06533 , 0.0606 , 0.02237 , 0.04699 , 0.06934 , 0.08325 , 0.0292 , 0.02923 , 0.06304 , 0.06157 , 0.06807 , 0.07996 , 0.06218 , 0.04672 
 539 , 0.04823 , 0.04839 , 0.06595 , 0.06114 , 0.02255 , 0.04754 , 0.07028 , 0.08411 , 0.02939 , 0.0294 , 0.06377 , 0.06212 , 0.06865 , 0.08064 , 0.06277 , 0.04714 
 540 , 0.04868 , 0.0488 , 0.06657 , 0.06168 , 0.02274 , 0.04807 , 0.07122 , 0.08497 , 0.02959 , 0.02957 , 0.06449 , 0.06266 , 0.06923 , 0.08132 , 0.06336 , 0.04756 
 541 , 0.04901 , 0.04909 , 0.06704 , 0.06213 , 0.02288 , 0.04856 , 0.07198 , 0.08566 , 0.02975 , 0.02974 , 0.06508 , 0.0631 , 0.06978 , 0.08201 , 0.0639 , 0.04791 
 542 , 0.04934 , 0.04936 , 0.0675 , 0.06258 , 0.02302 , 0.04903 , 0.07273 , 0.08633 , 0.02992 , 0.02991 , 0.06566 , 0.06353 , 0.07031 , 0.08268 , 0.06442 , 0.04824 
 543 , 0.04966 , 0.04964 , 0.06795 , 0.06302 , 0.02316 , 0.0495 , 0.07347 , 0.087 , 0.03008 , 0.03008 , 0.06624 , 0.06396 , 0.07084 , 0.08335 , 0.06494 , 0.04858 
 544 , 0.04993 , 0.04993 , 0.06842 , 0.0634 , 0.0233 , 0.04992 , 0.07413 , 0.08761 , 0.03022 , 0.03021 , 0.06678 , 0.06439 , 0.07136 , 0.084 , 0.06545 , 0.04891 
 545 , 0.05016 , 0.05021 , 0.06887 , 0.06372 , 0.02342 , 0.0503 , 0.07473 , 0.08815 , 0.03034 , 0.03032 , 0.06729 , 0.06478 , 0.07184 , 0.08461 , 0.06592 , 0.04921 
 546 , 0.05039 , 0.05049 , 0.06931 , 0.06404 , 0.02354 , 0.05068 , 0.07533 , 0.08868 , 0.03046 , 0.03043 , 0.0678 , 0.06518 , 0.07233 , 0.08522 , 0.06639 , 0.04951 
 547 , 0.0506 , 0.05073 , 0.0697 , 0.06434 , 0.02364 , 0.05101 , 0.07585 , 0.08913 , 0.03056 , 0.03052 , 0.06824 , 0.06553 , 0.07277 , 0.08578 , 0.06681 , 0.04979 
 548 , 0.05079 , 0.05092 , 0.06997 , 0.06463 , 0.02367 , 0.05127 , 0.07624 , 0.08943 , 0.03063 , 0.03057 , 0.06858 , 0.06582 , 0.07315 , 0.08624 , 0.06716 , 0.05001 
 549 , 0.05098 , 0.0511 , 0.07025 , 0.06491 , 0.0237 , 0.05153 , 0.07663 , 0.08973 , 0.0307 , 0.03063 , 0.06891 , 0.06612 , 0.07353 , 0.08671 , 0.0675 , 0.05023 
 550 , 0.05118 , 0.05129 , 0.07052 , 0.0652 , 0.02373 , 0.05178 , 0.07701 , 0.09002 , 0.03077 , 0.03068 , 0.06925 , 0.06641 , 0.07391 , 0.08717 , 0.06784 , 0.05045 
 551 , 0.05115 , 0.05128 , 0.07059 , 0.06527 , 0.0237 , 0.05184 , 0.07706 , 0.08999 , 0.03072 , 0.03066 , 0.0694 , 0.06653 , 0.0741 , 0.08745 , 0.06798 , 0.05053 
 552 , 0.05113 , 0.05128 , 0.07069 , 0.06536 , 0.02367 , 0.05191 , 0.07712 , 0.08998 , 0.03068 , 0.03065 , 0.06959 , 0.06669 , 0.07433 , 0.08778 , 0.06815 , 0.05062 
 553 , 0.05112 , 0.05128 , 0.07079 , 0.06545 , 0.02364 , 0.05198 , 0.07719 , 0.08998 , 0.03064 , 0.03063 , 0.06977 , 0.06684 , 0.07455 , 0.08811 , 0.06832 , 0.05071 
 554 , 0.05103 , 0.05126 , 0.07077 , 0.06543 , 0.02355 , 0.05191 , 0.07698 , 0.0897 , 0.03056 , 0.03057 , 0.06978 , 0.06687 , 0.07462 , 0.08828 , 0.06834 , 0.05069 
 555 , 0.05094 , 0.05129 , 0.07073 , 0.06539 , 0.02346 , 0.0518 , 0.07665 , 0.08933 , 0.03049 , 0.03051 , 0.06973 , 0.06687 , 0.07466 , 0.08843 , 0.06833 , 0.05065 
 556 , 0.05085 , 0.05132 , 0.07069 , 0.06535 , 0.02336 , 0.05169 , 0.07632 , 0.08895 , 0.03041 , 0.03045 , 0.06969 , 0.06687 , 0.0747 , 0.08858 , 0.06833 , 0.05061 
 557 , 0.05071 , 0.05129 , 0.07058 , 0.06528 , 0.02323 , 0.05153 , 0.0759 , 0.08848 , 0.0303 , 0.03035 , 0.06958 , 0.06683 , 0.07469 , 0.08868 , 0.06827 , 0.05053 
 558 , 0.05046 , 0.05115 , 0.0703 , 0.06517 , 0.02302 , 0.05124 , 0.07524 , 0.08776 , 0.03013 , 0.03017 , 0.06933 , 0.06671 , 0.07461 , 0.08868 , 0.06812 , 0.0504 
 559 , 0.05021 , 0.05101 , 0.07003 , 0.06507 , 0.02282 , 0.05096 , 0.07458 , 0.08705 , 0.02997 , 0.02998 , 0.06909 , 0.0666 , 0.07453 , 0.08869 , 0.06797 , 0.05026 
 560 , 0.04997 , 0.05088 , 0.06976 , 0.06496 , 0.02261 , 0.05068 , 0.07393 , 0.08634 , 0.0298 , 0.0298 , 0.06885 , 0.06649 , 0.07445 , 0.0887 , 0.06783 , 0.05013 
 561 , 0.04962 , 0.0507 , 0.06945 , 0.06475 , 0.02238 , 0.05031 , 0.07307 , 0.08545 , 0.02961 , 0.02961 , 0.06848 , 0.0663 , 0.07431 , 0.0887 , 0.06761 , 0.04996 
 562 , 0.04928 , 0.05052 , 0.06915 , 0.06454 , 0.02214 , 0.04994 , 0.0722 , 0.08455 , 0.02943 , 0.02943 , 0.0681 , 0.06612 , 0.07418 , 0.08871 , 0.06739 , 0.0498 
 563 , 0.04893 , 0.05035 , 0.06884 , 0.06432 , 0.0219 , 0.04957 , 0.07132 , 0.08365 , 0.02924 , 0.02925 , 0.06772 , 0.06593 , 0.07405 , 0.08873 , 0.06718 , 0.04963 
 564 , 0.04856 , 0.05016 , 0.06848 , 0.06409 , 0.02164 , 0.04911 , 0.07033 , 0.08263 , 0.02902 , 0.02903 , 0.06728 , 0.06571 , 0.07387 , 0.08868 , 0.06689 , 0.04938 
 565 , 0.04822 , 0.05003 , 0.06816 , 0.06393 , 0.02137 , 0.04864 , 0.06932 , 0.08158 , 0.0288 , 0.0288 , 0.06685 , 0.06552 , 0.07374 , 0.08868 , 0.06663 , 0.04911 
 566 , 0.04787 , 0.0499 , 0.06784 , 0.06376 , 0.0211 , 0.04817 , 0.0683 , 0.08053 , 0.02858 , 0.02858 , 0.06641 , 0.06534 , 0.07361 , 0.08867 , 0.06637 , 0.04884 
 567 , 0.04751 , 0.04975 , 0.06748 , 0.06357 , 0.02083 , 0.04768 , 0.06725 , 0.07946 , 0.02836 , 0.02835 , 0.06595 , 0.06513 , 0.07347 , 0.08866 , 0.06609 , 0.04856 
 568 , 0.04713 , 0.04955 , 0.06706 , 0.06343 , 0.02057 , 0.04719 , 0.06615 , 0.07839 , 0.02818 , 0.02814 , 0.06547 , 0.06492 , 0.07337 , 0.08868 , 0.06581 , 0.04833 
 569 , 0.04676 , 0.04937 , 0.06667 , 0.0633 , 0.02031 , 0.04671 , 0.06505 , 0.07734 , 0.02799 , 0.02794 , 0.06499 , 0.06472 , 0.07328 , 0.08873 , 0.06554 , 0.04811 
 570 , 0.04639 , 0.04919 , 0.06627 , 0.06317 , 0.02005 , 0.04622 , 0.06395 , 0.07628 , 0.02781 , 0.02774 , 0.06451 , 0.06452 , 0.07319 , 0.08878 , 0.06527 , 0.04788 
 571 , 0.04601 , 0.04905 , 0.0659 , 0.06295 , 0.01977 , 0.04572 , 0.06283 , 0.07524 , 0.0276 , 0.02753 , 0.064 , 0.06432 , 0.07304 , 0.0888 , 0.06496 , 0.04761 
 572 , 0.04564 , 0.04894 , 0.06556 , 0.06274 , 0.0195 , 0.04522 , 0.06173 , 0.07422 , 0.0274 , 0.02733 , 0.06349 , 0.06414 , 0.07291 , 0.08884 , 0.06467 , 0.04734 
 573 , 0.04528 , 0.04882 , 0.06521 , 0.06253 , 0.01922 , 0.04472 , 0.06062 , 0.07319 , 0.02719 , 0.02713 , 0.06297 , 0.06396 , 0.07277 , 0.08889 , 0.06437 , 0.04707 
 574 , 0.04496 , 0.04875 , 0.06489 , 0.0624 , 0.01899 , 0.04426 , 0.05959 , 0.07226 , 0.02705 , 0.02699 , 0.0625 , 0.06382 , 0.07269 , 0.08898 , 0.06413 , 0.04685 
 575 , 0.04471 , 0.04873 , 0.0646 , 0.06235 , 0.01881 , 0.04384 , 0.05868 , 0.07144 , 0.02698 , 0.0269 , 0.06207 , 0.06372 , 0.07267 , 0.08912 , 0.06392 , 0.04666 
 576 , 0.04446 , 0.0487 , 0.06431 , 0.0623 , 0.01862 , 0.04342 , 0.05775 , 0.07061 , 0.0269 , 0.02681 , 0.06164 , 0.06362 , 0.07264 , 0.08925 , 0.06371 , 0.04648 
 577 , 0.04419 , 0.04866 , 0.06402 , 0.06225 , 0.01844 , 0.04301 , 0.05684 , 0.06979 , 0.02682 , 0.02672 , 0.0612 , 0.06351 , 0.07261 , 0.08939 , 0.0635 , 0.0463 
 578 , 0.04384 , 0.04848 , 0.06369 , 0.0621 , 0.01827 , 0.04259 , 0.05604 , 0.06905 , 0.02673 , 0.02663 , 0.06076 , 0.06331 , 0.07253 , 0.08943 , 0.06327 , 0.04611 
 579 , 0.04348 , 0.04829 , 0.06334 , 0.06195 , 0.01809 , 0.04217 , 0.05522 , 0.06829 , 0.02664 , 0.02653 , 0.0603 , 0.0631 , 0.07243 , 0.08945 , 0.06301 , 0.04592 
 580 , 0.04311 , 0.04809 , 0.063 , 0.06179 , 0.0179 , 0.04174 , 0.05439 , 0.06753 , 0.02654 , 0.02643 , 0.05983 , 0.06289 , 0.07233 , 0.08947 , 0.06276 , 0.04571 
 581 , 0.04279 , 0.04791 , 0.06263 , 0.06156 , 0.01771 , 0.0413 , 0.0536 , 0.06685 , 0.02645 , 0.02634 , 0.05931 , 0.06261 , 0.07211 , 0.08934 , 0.06242 , 0.04545 
 582 , 0.04253 , 0.04778 , 0.06232 , 0.06137 , 0.01754 , 0.04089 , 0.05286 , 0.06626 , 0.02639 , 0.02627 , 0.05884 , 0.06238 , 0.07193 , 0.08926 , 0.06212 , 0.0452 
 583 , 0.04227 , 0.04765 , 0.06201 , 0.06119 , 0.01737 , 0.04047 , 0.05212 , 0.06567 , 0.02634 , 0.02621 , 0.05836 , 0.06214 , 0.07175 , 0.08919 , 0.0618 , 0.04496 
 584 , 0.04194 , 0.04741 , 0.06159 , 0.06092 , 0.01718 , 0.04002 , 0.05136 , 0.06504 , 0.02624 , 0.02611 , 0.05782 , 0.06181 , 0.07145 , 0.08894 , 0.0614 , 0.04464 
 585 , 0.04164 , 0.04717 , 0.06122 , 0.0607 , 0.01702 , 0.03962 , 0.05071 , 0.06453 , 0.02616 , 0.02602 , 0.05735 , 0.06149 , 0.07118 , 0.08867 , 0.06104 , 0.04436 
 586 , 0.04134 , 0.04692 , 0.06083 , 0.06048 , 0.01685 , 0.03921 , 0.05005 , 0.06402 , 0.02609 , 0.02594 , 0.05686 , 0.06116 , 0.0709 , 0.08841 , 0.06067 , 0.04407 
 587 , 0.04103 , 0.04667 , 0.06044 , 0.06025 , 0.01669 , 0.03881 , 0.0494 , 0.06351 , 0.02601 , 0.02586 , 0.05638 , 0.06083 , 0.07062 , 0.08814 , 0.0603 , 0.04378 
 588 , 0.04066 , 0.04648 , 0.06006 , 0.05989 , 0.01656 , 0.03845 , 0.0488 , 0.0631 , 0.02595 , 0.02584 , 0.05591 , 0.06049 , 0.07025 , 0.08779 , 0.0599 , 0.04348 
 589 , 0.04026 , 0.04626 , 0.05965 , 0.0595 , 0.01641 , 0.03807 , 0.04816 , 0.06265 , 0.02588 , 0.0258 , 0.05541 , 0.06012 , 0.06983 , 0.08739 , 0.05945 , 0.04315 
 590 , 0.03986 , 0.04604 , 0.05922 , 0.05909 , 0.01626 , 0.03768 , 0.04752 , 0.06219 , 0.02581 , 0.02576 , 0.0549 , 0.05975 , 0.0694 , 0.08698 , 0.059 , 0.04281 
 591 , 0.03961 , 0.0459 , 0.05894 , 0.05889 , 0.01618 , 0.03738 , 0.04705 , 0.06194 , 0.02583 , 0.02579 , 0.0545 , 0.05947 , 0.06911 , 0.08671 , 0.05868 , 0.04257 
 592 , 0.03932 , 0.04568 , 0.05855 , 0.05859 , 0.01607 , 0.03701 , 0.0465 , 0.0616 , 0.0258 , 0.02579 , 0.054 , 0.05908 , 0.06868 , 0.08625 , 0.05824 , 0.04225 
 593 , 0.03902 , 0.04545 , 0.05816 , 0.0583 , 0.01597 , 0.03663 , 0.04596 , 0.06125 , 0.02578 , 0.02578 , 0.05349 , 0.05867 , 0.06824 , 0.08578 , 0.0578 , 0.04193 
 594 , 0.03875 , 0.04523 , 0.05781 , 0.05806 , 0.01587 , 0.03631 , 0.04547 , 0.061 , 0.02579 , 0.0258 , 0.05306 , 0.05834 , 0.0679 , 0.0854 , 0.05744 , 0.04166 
 595 , 0.03847 , 0.045 , 0.05747 , 0.05786 , 0.01579 , 0.03604 , 0.04503 , 0.06082 , 0.02582 , 0.02585 , 0.05267 , 0.05803 , 0.06759 , 0.08502 , 0.05709 , 0.04139 
 596 , 0.03818 , 0.04476 , 0.05713 , 0.05766 , 0.0157 , 0.03576 , 0.04458 , 0.06065 , 0.02585 , 0.02589 , 0.05228 , 0.05772 , 0.06729 , 0.08463 , 0.05675 , 0.04113 
 597 , 0.0379 , 0.04454 , 0.0568 , 0.05745 , 0.01562 , 0.03549 , 0.04414 , 0.06048 , 0.02589 , 0.02594 , 0.0519 , 0.05741 , 0.06698 , 0.08425 , 0.05641 , 0.04087 
 598 , 0.03769 , 0.04446 , 0.05661 , 0.05722 , 0.0156 , 0.03527 , 0.04379 , 0.06046 , 0.02598 , 0.02606 , 0.05159 , 0.05717 , 0.06667 , 0.08389 , 0.05608 , 0.04068 
 599 , 0.03747 , 0.04437 , 0.05641 , 0.05699 , 0.01557 , 0.03506 , 0.04344 , 0.06044 , 0.02607 , 0.02619 , 0.05128 , 0.05692 , 0.06636 , 0.08352 , 0.05575 , 0.04049 
 600 , 0.03725 , 0.04429 , 0.05622 , 0.05675 , 0.01555 , 0.03484 , 0.04308 , 0.06041 , 0.02616 , 0.02631 , 0.05096 , 0.05667 , 0.06604 , 0.08315 , 0.05542 , 0.0403 
 601 , 0.03705 , 0.04418 , 0.05596 , 0.0566 , 0.01551 , 0.03461 , 0.04269 , 0.06037 , 0.02625 , 0.02644 , 0.05065 , 0.05641 , 0.06569 , 0.08279 , 0.05505 , 0.04009 
 602 , 0.03685 , 0.04406 , 0.05567 , 0.05647 , 0.01545 , 0.03436 , 0.04227 , 0.06031 , 0.02634 , 0.02656 , 0.05032 , 0.05612 , 0.06532 , 0.08243 , 0.05466 , 0.03985 
 603 , 0.03664 , 0.04393 , 0.05538 , 0.05635 , 0.0154 , 0.0341 , 0.04185 , 0.06025 , 0.02643 , 0.02667 , 0.04999 , 0.05583 , 0.06494 , 0.08206 , 0.05426 , 0.03962 
 604 , 0.03642 , 0.0438 , 0.05507 , 0.0562 , 0.01534 , 0.03383 , 0.04141 , 0.06018 , 0.02651 , 0.0268 , 0.04963 , 0.05554 , 0.06457 , 0.08168 , 0.05388 , 0.03938 
 605 , 0.03619 , 0.04367 , 0.05478 , 0.05604 , 0.01531 , 0.03356 , 0.04096 , 0.06011 , 0.02661 , 0.02696 , 0.04925 , 0.05529 , 0.06427 , 0.08134 , 0.05355 , 0.03915 
 606 , 0.03595 , 0.04354 , 0.05449 , 0.05589 , 0.01527 , 0.03329 , 0.04052 , 0.06004 , 0.02671 , 0.02711 , 0.04886 , 0.05505 , 0.06397 , 0.081 , 0.05322 , 0.03893 
 607 , 0.03572 , 0.04341 , 0.0542 , 0.05574 , 0.01523 , 0.03301 , 0.04007 , 0.05997 , 0.02681 , 0.02727 , 0.04847 , 0.0548 , 0.06367 , 0.08066 , 0.05288 , 0.0387 
 608 , 0.0355 , 0.04336 , 0.05394 , 0.05553 , 0.0152 , 0.03269 , 0.0396 , 0.05986 , 0.02693 , 0.02738 , 0.04809 , 0.05455 , 0.06341 , 0.08037 , 0.05254 , 0.03845 
 609 , 0.03528 , 0.04331 , 0.05368 , 0.05534 , 0.01518 , 0.03238 , 0.03914 , 0.05977 , 0.02705 , 0.0275 , 0.04772 , 0.05432 , 0.06316 , 0.08009 , 0.05221 , 0.03821 
 610 , 0.03505 , 0.04327 , 0.05343 , 0.05514 , 0.01515 , 0.03207 , 0.03867 , 0.05968 , 0.02718 , 0.02763 , 0.04735 , 0.05408 , 0.06291 , 0.07982 , 0.05188 , 0.03797 
 611 , 0.03484 , 0.04315 , 0.05313 , 0.055 , 0.01508 , 0.03174 , 0.03821 , 0.05957 , 0.02728 , 0.02776 , 0.04697 , 0.05385 , 0.06268 , 0.0796 , 0.05154 , 0.03773 
 612 , 0.03464 , 0.043 , 0.05283 , 0.05489 , 0.015 , 0.03141 , 0.03774 , 0.05947 , 0.02738 , 0.0279 , 0.04659 , 0.05363 , 0.06248 , 0.07942 , 0.05121 , 0.03749 
 613 , 0.03443 , 0.04286 , 0.05252 , 0.05477 , 0.01492 , 0.03107 , 0.03727 , 0.05936 , 0.02748 , 0.02804 , 0.04621 , 0.05341 , 0.06227 , 0.07924 , 0.05088 , 0.03726 
 614 , 0.03424 , 0.04275 , 0.05228 , 0.05468 , 0.01486 , 0.03078 , 0.03685 , 0.05931 , 0.02762 , 0.02822 , 0.04585 , 0.05324 , 0.06213 , 0.07916 , 0.05062 , 0.03706 
 615 , 0.03405 , 0.04268 , 0.05212 , 0.05458 , 0.01483 , 0.03052 , 0.0365 , 0.0593 , 0.02779 , 0.02845 , 0.04552 , 0.05312 , 0.06205 , 0.0792 , 0.05044 , 0.03689 
 616 , 0.03385 , 0.04262 , 0.05194 , 0.05447 , 0.0148 , 0.03026 , 0.03614 , 0.05929 , 0.02796 , 0.02868 , 0.04519 , 0.053 , 0.06196 , 0.07924 , 0.05025 , 0.03673 
 617 , 0.03366 , 0.04255 , 0.05177 , 0.05437 , 0.01476 , 0.02999 , 0.03579 , 0.05928 , 0.02813 , 0.02891 , 0.04485 , 0.05288 , 0.06187 , 0.07928 , 0.05007 , 0.03656 
 618 , 0.03356 , 0.04258 , 0.05169 , 0.05442 , 0.01476 , 0.02977 , 0.03552 , 0.05933 , 0.0283 , 0.02914 , 0.04462 , 0.05282 , 0.06194 , 0.07943 , 0.04999 , 0.03648 
 619 , 0.03345 , 0.0426 , 0.0516 , 0.05446 , 0.01475 , 0.02954 , 0.03525 , 0.05936 , 0.02846 , 0.02938 , 0.04437 , 0.05273 , 0.06201 , 0.07955 , 0.0499 , 0.03639 
 620 , 0.03334 , 0.04261 , 0.0515 , 0.0545 , 0.01475 , 0.02931 , 0.03497 , 0.05939 , 0.02862 , 0.02961 , 0.04412 , 0.05265 , 0.06207 , 0.07968 , 0.04981 , 0.03631 
 621 , 0.03325 , 0.04258 , 0.0514 , 0.05455 , 0.01472 , 0.0291 , 0.03475 , 0.05947 , 0.02878 , 0.02986 , 0.04392 , 0.0526 , 0.06212 , 0.0798 , 0.04975 , 0.03621 
 622 , 0.03317 , 0.04253 , 0.0513 , 0.05461 , 0.01469 , 0.02891 , 0.03457 , 0.05959 , 0.02894 , 0.03014 , 0.04377 , 0.05259 , 0.06218 , 0.07996 , 0.04973 , 0.03612 
 623 , 0.03309 , 0.04247 , 0.05121 , 0.05468 , 0.01467 , 0.02871 , 0.03438 , 0.05971 , 0.0291 , 0.03042 , 0.04362 , 0.05259 , 0.06225 , 0.08012 , 0.04971 , 0.03602 
 624 , 0.03301 , 0.04246 , 0.05115 , 0.05473 , 0.01465 , 0.02854 , 0.03422 , 0.05983 , 0.02926 , 0.03068 , 0.04347 , 0.05259 , 0.06233 , 0.08029 , 0.04968 , 0.03595 
 625 , 0.03293 , 0.04253 , 0.05117 , 0.05473 , 0.01465 , 0.02842 , 0.0341 , 0.05997 , 0.02943 , 0.03091 , 0.04334 , 0.0526 , 0.06243 , 0.08049 , 0.04964 , 0.03591 
 626 , 0.03284 , 0.0426 , 0.0512 , 0.05474 , 0.01465 , 0.02831 , 0.03399 , 0.06011 , 0.02959 , 0.03114 , 0.0432 , 0.05261 , 0.06254 , 0.08069 , 0.04961 , 0.03588 
 627 , 0.03275 , 0.04268 , 0.05122 , 0.05474 , 0.01466 , 0.02819 , 0.03387 , 0.06025 , 0.02976 , 0.03137 , 0.04306 , 0.05262 , 0.06264 , 0.08089 , 0.04958 , 0.03584 
 628 , 0.03281 , 0.04276 , 0.05128 , 0.05492 , 0.01466 , 0.02813 , 0.03384 , 0.06048 , 0.02998 , 0.03166 , 0.043 , 0.05269 , 0.0628 , 0.08115 , 0.04965 , 0.03583 
 629 , 0.03285 , 0.04282 , 0.05131 , 0.05505 , 0.01466 , 0.02805 , 0.03379 , 0.06067 , 0.03018 , 0.03193 , 0.04292 , 0.05274 , 0.06291 , 0.08135 , 0.04969 , 0.03579 
 630 , 0.0329 , 0.04288 , 0.05133 , 0.05519 , 0.01466 , 0.02797 , 0.03374 , 0.06086 , 0.03038 , 0.0322 , 0.04283 , 0.05279 , 0.06302 , 0.08156 , 0.04973 , 0.03575 
 631 , 0.03291 , 0.04293 , 0.05138 , 0.05534 , 0.01467 , 0.02794 , 0.03368 , 0.06105 , 0.03058 , 0.03245 , 0.04277 , 0.05284 , 0.06317 , 0.08182 , 0.04977 , 0.03575 
 632 , 0.03284 , 0.04291 , 0.05135 , 0.0554 , 0.01466 , 0.02789 , 0.03356 , 0.06114 , 0.03073 , 0.03265 , 0.04266 , 0.05282 , 0.06323 , 0.08197 , 0.04973 , 0.03571 
 633 , 0.03277 , 0.0429 , 0.05131 , 0.05545 , 0.01466 , 0.02784 , 0.03344 , 0.06122 , 0.03088 , 0.03284 , 0.04254 , 0.05279 , 0.06329 , 0.08212 , 0.0497 , 0.03566 
 634 , 0.03271 , 0.04293 , 0.05128 , 0.0555 , 0.01465 , 0.02777 , 0.0333 , 0.06127 , 0.03103 , 0.03301 , 0.04243 , 0.05278 , 0.06336 , 0.08225 , 0.04966 , 0.03563 
