
Wavelength,MNAT_00089.spu,MNAT_00088.spu,MNAT_00087.spu,MNAT_00086.spu,MNAT_00085.spu,MNAT_00084.spu,MNAT_00083.spu,MNAT_00082.spu,MNAT_00081.spu,MNAT_00080.spu,MNAT_00079.spu,MNAT_00078.spu,MNAT_00077.spu,MNAT_00076.spu,MNAT_00075.spu,MNAT_00074.spu,MNAT_00073.spu,MNAT_00072.spu,MNAT_00071.spu,MNAT_00070.spu,MNAT_00069.spu,MNAT_00068.spu,MNAT_00067.spu,MNAT_00066.spu,MNAT_00065.spu,MNAT_00064.spu,MNAT_00063.spu,MNAT_00062.spu,MNAT_00061.spu,MNAT_00060.spu
 528 , 0.10561 , 0.10285 , 0.07798 , 0.13857 , 0.09815 , 0.10796 , 0.10754 , 0.13036 , 0.12823 , 0.12369 , 0.09479 , 0.09491 , 0.07549 , 0.09117 , 0.07995 , 0.09555 , 0.13551 , 0.09427 , 0.09649 , 0.08795 , 0.21508 , 0.19379 , 0.21607 , 0.23621 , 0.21429 , 0.10511 , 0.09516 , 0.08182 , 0.12771 , 0.10849 
 529 , 0.10613 , 0.10339 , 0.07832 , 0.13941 , 0.09874 , 0.10821 , 0.10791 , 0.13099 , 0.12906 , 0.12428 , 0.09519 , 0.09574 , 0.07647 , 0.09197 , 0.08067 , 0.09612 , 0.1363 , 0.09489 , 0.0968 , 0.08853 , 0.21625 , 0.19454 , 0.21676 , 0.23724 , 0.21506 , 0.10552 , 0.09556 , 0.08222 , 0.12822 , 0.10902 
 530 , 0.10663 , 0.10391 , 0.07865 , 0.14022 , 0.09931 , 0.10846 , 0.10827 , 0.13159 , 0.12987 , 0.12485 , 0.09559 , 0.09654 , 0.07743 , 0.09277 , 0.08137 , 0.09668 , 0.13707 , 0.0955 , 0.0971 , 0.08909 , 0.21738 , 0.19528 , 0.21743 , 0.23824 , 0.21581 , 0.10592 , 0.09595 , 0.0826 , 0.12872 , 0.10955 
 531 , 0.10709 , 0.10439 , 0.07895 , 0.14099 , 0.09984 , 0.10869 , 0.10857 , 0.13215 , 0.13061 , 0.12541 , 0.09596 , 0.0973 , 0.0783 , 0.09353 , 0.08205 , 0.09716 , 0.13781 , 0.09607 , 0.09736 , 0.08959 , 0.21842 , 0.19592 , 0.21806 , 0.23918 , 0.21651 , 0.10628 , 0.09632 , 0.08296 , 0.1292 , 0.11003 
 532 , 0.10756 , 0.10488 , 0.07926 , 0.14177 , 0.10038 , 0.10893 , 0.10888 , 0.13273 , 0.13135 , 0.12599 , 0.09634 , 0.09806 , 0.07917 , 0.09431 , 0.08274 , 0.09765 , 0.13856 , 0.09665 , 0.09762 , 0.0901 , 0.21947 , 0.19658 , 0.21872 , 0.24013 , 0.21723 , 0.10664 , 0.0967 , 0.08333 , 0.12969 , 0.11052 
 533 , 0.10801 , 0.10536 , 0.07957 , 0.14254 , 0.10091 , 0.10918 , 0.10919 , 0.13329 , 0.13208 , 0.12656 , 0.09671 , 0.09881 , 0.08002 , 0.09507 , 0.08341 , 0.09813 , 0.1393 , 0.09721 , 0.09788 , 0.0906 , 0.2205 , 0.19723 , 0.21936 , 0.24106 , 0.21793 , 0.107 , 0.09707 , 0.08368 , 0.13017 , 0.11101 
 534 , 0.10833 , 0.10568 , 0.07976 , 0.14305 , 0.10131 , 0.10929 , 0.10938 , 0.13365 , 0.13264 , 0.12691 , 0.09695 , 0.09937 , 0.08073 , 0.09568 , 0.08397 , 0.09849 , 0.13982 , 0.09763 , 0.09802 , 0.09098 , 0.2212 , 0.19762 , 0.2197 , 0.24165 , 0.21836 , 0.10723 , 0.09731 , 0.08393 , 0.13048 , 0.11135 
 535 , 0.10871 , 0.10602 , 0.07997 , 0.14356 , 0.10175 , 0.10943 , 0.10963 , 0.13407 , 0.13327 , 0.12727 , 0.09724 , 0.09993 , 0.08147 , 0.09631 , 0.08456 , 0.09889 , 0.1404 , 0.09809 , 0.0982 , 0.09137 , 0.22198 , 0.19811 , 0.22015 , 0.24233 , 0.21889 , 0.10751 , 0.09759 , 0.08421 , 0.13085 , 0.11174 
 536 , 0.10908 , 0.10636 , 0.08017 , 0.14407 , 0.10219 , 0.10958 , 0.10988 , 0.13448 , 0.13388 , 0.12763 , 0.09753 , 0.10047 , 0.0822 , 0.09693 , 0.08514 , 0.09929 , 0.14096 , 0.09855 , 0.09837 , 0.09176 , 0.22275 , 0.19859 , 0.22058 , 0.243 , 0.21941 , 0.10778 , 0.09787 , 0.08449 , 0.13121 , 0.11214 
 537 , 0.10941 , 0.10667 , 0.08035 , 0.14454 , 0.1026 , 0.10969 , 0.11009 , 0.13484 , 0.13444 , 0.12795 , 0.09778 , 0.101 , 0.08288 , 0.09752 , 0.0857 , 0.09966 , 0.1415 , 0.09898 , 0.09854 , 0.09213 , 0.22345 , 0.19901 , 0.22096 , 0.2436 , 0.21987 , 0.10803 , 0.09812 , 0.08475 , 0.13153 , 0.11249 
 538 , 0.1097 , 0.10695 , 0.08051 , 0.14501 , 0.10295 , 0.10979 , 0.11024 , 0.13515 , 0.13494 , 0.12824 , 0.09799 , 0.10152 , 0.08352 , 0.09809 , 0.08623 , 0.09999 , 0.14202 , 0.0994 , 0.09869 , 0.09247 , 0.22406 , 0.19937 , 0.22126 , 0.24411 , 0.22022 , 0.10824 , 0.09833 , 0.08496 , 0.13179 , 0.11278 
 539 , 0.10999 , 0.10723 , 0.08067 , 0.14547 , 0.10331 , 0.10988 , 0.1104 , 0.13546 , 0.13542 , 0.12854 , 0.0982 , 0.10204 , 0.08414 , 0.09866 , 0.08675 , 0.10033 , 0.14253 , 0.0998 , 0.09885 , 0.09281 , 0.22466 , 0.19972 , 0.22155 , 0.24462 , 0.22058 , 0.10844 , 0.09854 , 0.08518 , 0.13204 , 0.11307 
 540 , 0.11027 , 0.1075 , 0.08082 , 0.14593 , 0.10366 , 0.10997 , 0.11056 , 0.13577 , 0.1359 , 0.12883 , 0.09841 , 0.10256 , 0.08476 , 0.09922 , 0.08727 , 0.10065 , 0.14303 , 0.10021 , 0.099 , 0.09314 , 0.22525 , 0.20007 , 0.22185 , 0.24512 , 0.22093 , 0.10864 , 0.09875 , 0.08539 , 0.13229 , 0.11336 
 541 , 0.11056 , 0.10778 , 0.081 , 0.14637 , 0.10398 , 0.11007 , 0.11071 , 0.13609 , 0.13631 , 0.12908 , 0.09861 , 0.10301 , 0.08537 , 0.09976 , 0.08781 , 0.10096 , 0.14354 , 0.10059 , 0.09914 , 0.09346 , 0.22581 , 0.2004 , 0.2221 , 0.24564 , 0.22127 , 0.10883 , 0.09894 , 0.08564 , 0.13251 , 0.11366 
 542 , 0.11083 , 0.10804 , 0.08116 , 0.14677 , 0.10428 , 0.11015 , 0.11085 , 0.13638 , 0.13669 , 0.1293 , 0.09878 , 0.10343 , 0.08595 , 0.10029 , 0.08832 , 0.10124 , 0.14403 , 0.10094 , 0.09926 , 0.09376 , 0.22631 , 0.2007 , 0.22232 , 0.24612 , 0.22157 , 0.10899 , 0.09912 , 0.08587 , 0.1327 , 0.11393 
 543 , 0.1111 , 0.1083 , 0.08132 , 0.14717 , 0.10458 , 0.11023 , 0.11099 , 0.13668 , 0.13707 , 0.12952 , 0.09896 , 0.10385 , 0.08653 , 0.1008 , 0.08883 , 0.10151 , 0.14451 , 0.10129 , 0.09937 , 0.09405 , 0.22681 , 0.20099 , 0.22253 , 0.24659 , 0.22186 , 0.10916 , 0.09929 , 0.0861 , 0.13288 , 0.1142 
 544 , 0.11137 , 0.10859 , 0.08149 , 0.14761 , 0.10491 , 0.11035 , 0.11115 , 0.13701 , 0.13753 , 0.12982 , 0.09917 , 0.10432 , 0.08709 , 0.10135 , 0.08939 , 0.10183 , 0.14505 , 0.10168 , 0.09954 , 0.09436 , 0.22739 , 0.20133 , 0.22283 , 0.2471 , 0.22224 , 0.10938 , 0.09951 , 0.08635 , 0.13316 , 0.11451 
 545 , 0.11164 , 0.10887 , 0.08163 , 0.14804 , 0.10523 , 0.11045 , 0.11131 , 0.13734 , 0.138 , 0.13014 , 0.09939 , 0.10478 , 0.08763 , 0.1019 , 0.08994 , 0.10215 , 0.14559 , 0.10206 , 0.09972 , 0.09466 , 0.22797 , 0.20165 , 0.22314 , 0.24759 , 0.22262 , 0.1096 , 0.09973 , 0.08658 , 0.13344 , 0.1148 
 546 , 0.1119 , 0.10916 , 0.08178 , 0.14846 , 0.10554 , 0.11056 , 0.11146 , 0.13767 , 0.13846 , 0.13045 , 0.0996 , 0.10523 , 0.08817 , 0.10244 , 0.0905 , 0.10246 , 0.14612 , 0.10244 , 0.0999 , 0.09495 , 0.22854 , 0.20196 , 0.22344 , 0.24807 , 0.22299 , 0.10982 , 0.09995 , 0.08681 , 0.13372 , 0.1151 
 547 , 0.11211 , 0.10938 , 0.0819 , 0.14879 , 0.1058 , 0.11061 , 0.11157 , 0.13793 , 0.13885 , 0.13068 , 0.09975 , 0.10563 , 0.08865 , 0.10292 , 0.09098 , 0.10271 , 0.14656 , 0.10276 , 0.10003 , 0.0952 , 0.22899 , 0.20217 , 0.22363 , 0.24843 , 0.22324 , 0.10998 , 0.10012 , 0.087 , 0.13394 , 0.11534 
 548 , 0.11227 , 0.10953 , 0.08199 , 0.14902 , 0.10602 , 0.11065 , 0.11166 , 0.13812 , 0.13915 , 0.13085 , 0.09984 , 0.10599 , 0.08905 , 0.10336 , 0.09139 , 0.10289 , 0.14692 , 0.10304 , 0.10012 , 0.09545 , 0.2293 , 0.20233 , 0.22373 , 0.24869 , 0.22338 , 0.11008 , 0.10025 , 0.08716 , 0.13409 , 0.11551 
 549 , 0.11244 , 0.10968 , 0.08209 , 0.14926 , 0.10624 , 0.11068 , 0.11176 , 0.13831 , 0.13945 , 0.13101 , 0.09993 , 0.10635 , 0.08946 , 0.10379 , 0.0918 , 0.10308 , 0.14727 , 0.10332 , 0.1002 , 0.09569 , 0.22961 , 0.20248 , 0.22383 , 0.24896 , 0.22352 , 0.11018 , 0.10037 , 0.08732 , 0.13425 , 0.11569 
 550 , 0.1126 , 0.10983 , 0.08219 , 0.14949 , 0.10646 , 0.11072 , 0.11185 , 0.1385 , 0.13975 , 0.13118 , 0.10001 , 0.1067 , 0.08986 , 0.10422 , 0.0922 , 0.10326 , 0.14762 , 0.1036 , 0.10029 , 0.09594 , 0.22992 , 0.20263 , 0.22393 , 0.24923 , 0.22366 , 0.11028 , 0.10049 , 0.08747 , 0.1344 , 0.11587 
 551 , 0.11273 , 0.10998 , 0.08225 , 0.14965 , 0.10661 , 0.11071 , 0.11188 , 0.13868 , 0.13992 , 0.13131 , 0.10008 , 0.10694 , 0.0902 , 0.10458 , 0.0926 , 0.1034 , 0.14792 , 0.10381 , 0.10035 , 0.09608 , 0.23016 , 0.20273 , 0.22394 , 0.24938 , 0.22377 , 0.11036 , 0.10059 , 0.08759 , 0.13449 , 0.11599 
 552 , 0.11296 , 0.11022 , 0.08239 , 0.14993 , 0.10686 , 0.11079 , 0.112 , 0.13897 , 0.1402 , 0.13156 , 0.10024 , 0.10725 , 0.0906 , 0.10501 , 0.09308 , 0.10362 , 0.14834 , 0.10409 , 0.1005 , 0.09629 , 0.2306 , 0.20299 , 0.22412 , 0.24971 , 0.22407 , 0.11053 , 0.10076 , 0.08778 , 0.13468 , 0.11621 
 553 , 0.11318 , 0.11046 , 0.08252 , 0.15022 , 0.1071 , 0.11086 , 0.11211 , 0.13927 , 0.14047 , 0.13181 , 0.10039 , 0.10756 , 0.091 , 0.10544 , 0.09356 , 0.10383 , 0.14876 , 0.10438 , 0.10064 , 0.0965 , 0.23103 , 0.20326 , 0.22429 , 0.25004 , 0.22436 , 0.1107 , 0.10093 , 0.08797 , 0.13487 , 0.11642 
 554 , 0.11324 , 0.11055 , 0.08254 , 0.15026 , 0.10718 , 0.11082 , 0.11212 , 0.13936 , 0.14053 , 0.13188 , 0.10041 , 0.10769 , 0.09123 , 0.1057 , 0.0939 , 0.10391 , 0.14896 , 0.10453 , 0.10066 , 0.09658 , 0.23117 , 0.20329 , 0.22428 , 0.25007 , 0.22439 , 0.11073 , 0.10095 , 0.08804 , 0.13488 , 0.1165 
 555 , 0.11331 , 0.11065 , 0.08257 , 0.15029 , 0.10726 , 0.11084 , 0.11217 , 0.13946 , 0.14063 , 0.13196 , 0.10045 , 0.10782 , 0.09143 , 0.10598 , 0.09423 , 0.10403 , 0.14918 , 0.10469 , 0.10072 , 0.09668 , 0.23135 , 0.20339 , 0.22442 , 0.25021 , 0.22446 , 0.11078 , 0.10097 , 0.08812 , 0.13493 , 0.11659 
 556 , 0.11338 , 0.11075 , 0.08259 , 0.15031 , 0.10734 , 0.11085 , 0.11222 , 0.13956 , 0.14072 , 0.13203 , 0.10049 , 0.10794 , 0.09163 , 0.10625 , 0.09456 , 0.10414 , 0.14939 , 0.10486 , 0.10077 , 0.09677 , 0.23153 , 0.20348 , 0.22457 , 0.25035 , 0.22454 , 0.11083 , 0.10099 , 0.0882 , 0.13498 , 0.11668 
 557 , 0.11344 , 0.11084 , 0.08261 , 0.15031 , 0.1074 , 0.11086 , 0.11227 , 0.13965 , 0.14079 , 0.13209 , 0.10052 , 0.10804 , 0.0918 , 0.1065 , 0.09488 , 0.10424 , 0.14958 , 0.10501 , 0.10082 , 0.09685 , 0.23168 , 0.20355 , 0.22469 , 0.25049 , 0.22459 , 0.11086 , 0.101 , 0.08827 , 0.13503 , 0.11676 
 558 , 0.11363 , 0.11104 , 0.08272 , 0.15044 , 0.10755 , 0.11098 , 0.11247 , 0.13992 , 0.14094 , 0.1323 , 0.10067 , 0.10823 , 0.09201 , 0.10686 , 0.09528 , 0.10443 , 0.14993 , 0.10526 , 0.10099 , 0.09702 , 0.23208 , 0.20387 , 0.22499 , 0.25094 , 0.22493 , 0.11102 , 0.10115 , 0.08844 , 0.13521 , 0.11695 
 559 , 0.11385 , 0.11127 , 0.08285 , 0.1506 , 0.10772 , 0.11112 , 0.11268 , 0.14021 , 0.14112 , 0.13253 , 0.10083 , 0.10844 , 0.09224 , 0.10724 , 0.09571 , 0.10464 , 0.15031 , 0.10552 , 0.10117 , 0.09721 , 0.23251 , 0.20422 , 0.22533 , 0.25142 , 0.2253 , 0.11119 , 0.10131 , 0.08862 , 0.13541 , 0.11717 
 560 , 0.11407 , 0.11149 , 0.08298 , 0.15077 , 0.10789 , 0.11126 , 0.1129 , 0.14051 , 0.1413 , 0.13276 , 0.10099 , 0.10864 , 0.09246 , 0.10763 , 0.09613 , 0.10485 , 0.15068 , 0.10579 , 0.10136 , 0.09739 , 0.23294 , 0.20458 , 0.22566 , 0.2519 , 0.22566 , 0.11136 , 0.10148 , 0.08881 , 0.13561 , 0.11738 
 561 , 0.11438 , 0.11183 , 0.08318 , 0.15101 , 0.10814 , 0.11155 , 0.11321 , 0.14091 , 0.14156 , 0.13312 , 0.10124 , 0.10887 , 0.09271 , 0.10806 , 0.09663 , 0.10514 , 0.15119 , 0.10612 , 0.10166 , 0.09764 , 0.23358 , 0.20511 , 0.22626 , 0.25261 , 0.22625 , 0.11165 , 0.10174 , 0.08909 , 0.13592 , 0.11766 
 562 , 0.11474 , 0.11222 , 0.08343 , 0.15132 , 0.10844 , 0.11188 , 0.11357 , 0.14138 , 0.1419 , 0.13354 , 0.10153 , 0.10913 , 0.09299 , 0.10853 , 0.09718 , 0.10547 , 0.15177 , 0.10649 , 0.10202 , 0.09792 , 0.23432 , 0.20574 , 0.22697 , 0.25343 , 0.22695 , 0.11199 , 0.10204 , 0.08941 , 0.13629 , 0.11799 
 563 , 0.1151 , 0.11262 , 0.08368 , 0.15163 , 0.10873 , 0.11222 , 0.11393 , 0.14185 , 0.14223 , 0.13396 , 0.10183 , 0.1094 , 0.09327 , 0.10901 , 0.09772 , 0.1058 , 0.15235 , 0.10687 , 0.10237 , 0.09821 , 0.23507 , 0.20638 , 0.22769 , 0.25426 , 0.22765 , 0.11234 , 0.10234 , 0.08973 , 0.13667 , 0.11832 
 564 , 0.11545 , 0.113 , 0.08393 , 0.15193 , 0.10902 , 0.11255 , 0.1143 , 0.14233 , 0.14256 , 0.13438 , 0.10212 , 0.10963 , 0.09351 , 0.10945 , 0.09825 , 0.10613 , 0.15293 , 0.10725 , 0.10274 , 0.09848 , 0.23582 , 0.20703 , 0.22844 , 0.2551 , 0.22837 , 0.11268 , 0.10265 , 0.09004 , 0.13704 , 0.11865 
 565 , 0.11598 , 0.11354 , 0.08432 , 0.15244 , 0.10947 , 0.11305 , 0.11486 , 0.14304 , 0.14309 , 0.13501 , 0.10258 , 0.11001 , 0.09385 , 0.11004 , 0.0989 , 0.1066 , 0.15375 , 0.1078 , 0.10329 , 0.09889 , 0.23692 , 0.20802 , 0.22957 , 0.25634 , 0.22947 , 0.1132 , 0.1031 , 0.09047 , 0.13761 , 0.11918 
 566 , 0.11652 , 0.11409 , 0.08471 , 0.15296 , 0.10992 , 0.11356 , 0.11542 , 0.14375 , 0.14363 , 0.13565 , 0.10304 , 0.11039 , 0.0942 , 0.11064 , 0.09957 , 0.10707 , 0.15457 , 0.10835 , 0.10383 , 0.0993 , 0.23803 , 0.20902 , 0.23072 , 0.25758 , 0.23057 , 0.11372 , 0.10356 , 0.0909 , 0.13818 , 0.11971 
 567 , 0.11704 , 0.11464 , 0.08509 , 0.15346 , 0.11036 , 0.11406 , 0.11597 , 0.14445 , 0.14414 , 0.13629 , 0.10349 , 0.11075 , 0.09452 , 0.11122 , 0.10021 , 0.10754 , 0.15538 , 0.10889 , 0.10438 , 0.0997 , 0.23913 , 0.21001 , 0.23184 , 0.25883 , 0.23166 , 0.11423 , 0.10401 , 0.09133 , 0.13875 , 0.12023 
 568 , 0.11768 , 0.11536 , 0.08557 , 0.15415 , 0.11092 , 0.11471 , 0.11667 , 0.14533 , 0.14481 , 0.13711 , 0.10407 , 0.11121 , 0.09489 , 0.11191 , 0.10095 , 0.10812 , 0.15635 , 0.10956 , 0.10506 , 0.10023 , 0.24054 , 0.21126 , 0.23325 , 0.26044 , 0.23308 , 0.11488 , 0.10458 , 0.09187 , 0.13949 , 0.12091 
 569 , 0.11836 , 0.11613 , 0.08607 , 0.1549 , 0.11152 , 0.1154 , 0.11741 , 0.14627 , 0.14553 , 0.13799 , 0.10469 , 0.11171 , 0.09529 , 0.11263 , 0.10172 , 0.10874 , 0.15738 , 0.11027 , 0.10579 , 0.1008 , 0.24205 , 0.21259 , 0.23475 , 0.26216 , 0.23458 , 0.11558 , 0.10518 , 0.09245 , 0.14029 , 0.12162 
 570 , 0.11905 , 0.11691 , 0.08658 , 0.15566 , 0.11214 , 0.1161 , 0.11815 , 0.14722 , 0.14626 , 0.13888 , 0.10532 , 0.11221 , 0.09569 , 0.11337 , 0.1025 , 0.10936 , 0.15843 , 0.11099 , 0.10653 , 0.10137 , 0.24357 , 0.21394 , 0.23627 , 0.26389 , 0.23611 , 0.11628 , 0.10579 , 0.09304 , 0.14109 , 0.12235 
 571 , 0.11982 , 0.11773 , 0.08713 , 0.15646 , 0.11277 , 0.11687 , 0.11893 , 0.14823 , 0.14703 , 0.13982 , 0.10596 , 0.11272 , 0.09611 , 0.11412 , 0.10328 , 0.11001 , 0.15953 , 0.11172 , 0.10728 , 0.10195 , 0.24516 , 0.21534 , 0.23788 , 0.26569 , 0.23767 , 0.117 , 0.10644 , 0.09363 , 0.14194 , 0.12311 
 572 , 0.12069 , 0.11865 , 0.08774 , 0.15739 , 0.1135 , 0.11773 , 0.11981 , 0.14935 , 0.14791 , 0.14089 , 0.10669 , 0.11332 , 0.0966 , 0.11495 , 0.10414 , 0.11073 , 0.16076 , 0.11254 , 0.10811 , 0.10261 , 0.24693 , 0.21692 , 0.23967 , 0.2677 , 0.23942 , 0.1178 , 0.10717 , 0.09429 , 0.14289 , 0.12397 
 573 , 0.12158 , 0.11958 , 0.08836 , 0.15833 , 0.11423 , 0.1186 , 0.12069 , 0.15049 , 0.14881 , 0.14196 , 0.10742 , 0.11392 , 0.09709 , 0.1158 , 0.10502 , 0.11147 , 0.162 , 0.11337 , 0.10896 , 0.10328 , 0.24873 , 0.21851 , 0.2415 , 0.26974 , 0.24119 , 0.11862 , 0.10791 , 0.09496 , 0.14385 , 0.12484 
 574 , 0.12245 , 0.12051 , 0.08899 , 0.15927 , 0.11497 , 0.11945 , 0.12157 , 0.15161 , 0.1497 , 0.14303 , 0.10814 , 0.1145 , 0.09759 , 0.11662 , 0.10588 , 0.11218 , 0.16324 , 0.11419 , 0.10981 , 0.10395 , 0.25049 , 0.22009 , 0.24329 , 0.27175 , 0.24296 , 0.11944 , 0.10864 , 0.09564 , 0.14479 , 0.1257 
 575 , 0.12336 , 0.12151 , 0.08967 , 0.16029 , 0.11575 , 0.12033 , 0.1225 , 0.15277 , 0.15067 , 0.14416 , 0.1089 , 0.11511 , 0.09812 , 0.11747 , 0.10677 , 0.11291 , 0.16453 , 0.11507 , 0.11072 , 0.10469 , 0.25232 , 0.22174 , 0.24512 , 0.27379 , 0.24482 , 0.12032 , 0.1094 , 0.09636 , 0.14575 , 0.12662 
 576 , 0.12428 , 0.12253 , 0.09036 , 0.16132 , 0.11655 , 0.12122 , 0.12345 , 0.15395 , 0.15166 , 0.1453 , 0.10967 , 0.11573 , 0.09865 , 0.11834 , 0.10769 , 0.11365 , 0.16584 , 0.11596 , 0.11164 , 0.10543 , 0.25417 , 0.22343 , 0.24698 , 0.27587 , 0.24671 , 0.12121 , 0.11017 , 0.0971 , 0.14672 , 0.12755 
 577 , 0.1252 , 0.12353 , 0.09105 , 0.16234 , 0.11734 , 0.1221 , 0.12437 , 0.15511 , 0.15263 , 0.14643 , 0.11043 , 0.11634 , 0.09919 , 0.11919 , 0.10859 , 0.11438 , 0.16715 , 0.11684 , 0.11255 , 0.10616 , 0.25601 , 0.22509 , 0.24883 , 0.27792 , 0.24859 , 0.12208 , 0.11094 , 0.09782 , 0.14768 , 0.12847 
 578 , 0.12596 , 0.1244 , 0.09161 , 0.16318 , 0.11796 , 0.12286 , 0.12509 , 0.15606 , 0.15342 , 0.14738 , 0.11105 , 0.11684 , 0.09962 , 0.1199 , 0.10934 , 0.11497 , 0.16823 , 0.11758 , 0.11328 , 0.10676 , 0.25755 , 0.2264 , 0.25041 , 0.27965 , 0.25011 , 0.12276 , 0.11156 , 0.09839 , 0.14851 , 0.12921 
 579 , 0.12673 , 0.12527 , 0.09217 , 0.16401 , 0.11858 , 0.12362 , 0.12581 , 0.15701 , 0.15421 , 0.14834 , 0.11166 , 0.11734 , 0.10004 , 0.12061 , 0.11008 , 0.11555 , 0.16932 , 0.11832 , 0.11402 , 0.10736 , 0.25907 , 0.22771 , 0.25202 , 0.28141 , 0.25163 , 0.12343 , 0.11218 , 0.09896 , 0.14936 , 0.12995 
 580 , 0.1275 , 0.12615 , 0.09274 , 0.16486 , 0.11921 , 0.12439 , 0.12654 , 0.15798 , 0.15502 , 0.14931 , 0.11229 , 0.11785 , 0.10048 , 0.12133 , 0.11084 , 0.11615 , 0.17042 , 0.11908 , 0.11478 , 0.10797 , 0.26062 , 0.22904 , 0.25365 , 0.28319 , 0.25317 , 0.12412 , 0.11281 , 0.09954 , 0.15022 , 0.1307 
 581 , 0.12803 , 0.12677 , 0.0931 , 0.16541 , 0.11962 , 0.12486 , 0.12698 , 0.15862 , 0.15555 , 0.14997 , 0.11268 , 0.11812 , 0.10073 , 0.12179 , 0.11136 , 0.11651 , 0.17118 , 0.11958 , 0.1153 , 0.10837 , 0.26169 , 0.22992 , 0.25472 , 0.2844 , 0.2542 , 0.12456 , 0.11324 , 0.09993 , 0.15076 , 0.13119 
 582 , 0.12866 , 0.12749 , 0.09354 , 0.1661 , 0.12014 , 0.12537 , 0.12752 , 0.15939 , 0.15622 , 0.15076 , 0.11315 , 0.11846 , 0.10107 , 0.12232 , 0.11195 , 0.11697 , 0.17208 , 0.12017 , 0.11593 , 0.10883 , 0.26298 , 0.23098 , 0.25594 , 0.28581 , 0.25542 , 0.12509 , 0.11376 , 0.10041 , 0.15141 , 0.13179 
 583 , 0.12931 , 0.12823 , 0.09398 , 0.1668 , 0.12066 , 0.1259 , 0.12806 , 0.16018 , 0.1569 , 0.15156 , 0.11364 , 0.11881 , 0.10141 , 0.12286 , 0.11256 , 0.11743 , 0.173 , 0.12077 , 0.11656 , 0.1093 , 0.26429 , 0.23207 , 0.25719 , 0.28726 , 0.25667 , 0.12564 , 0.11429 , 0.1009 , 0.15207 , 0.1324 
 584 , 0.12975 , 0.12876 , 0.09429 , 0.16721 , 0.121 , 0.12625 , 0.12841 , 0.1607 , 0.15731 , 0.15209 , 0.11395 , 0.11897 , 0.10163 , 0.12321 , 0.11299 , 0.11771 , 0.1736 , 0.12119 , 0.117 , 0.10959 , 0.26517 , 0.23276 , 0.25799 , 0.2882 , 0.25745 , 0.12598 , 0.11462 , 0.10121 , 0.15247 , 0.1328 
 585 , 0.13026 , 0.12932 , 0.09466 , 0.16767 , 0.1214 , 0.12669 , 0.12884 , 0.16125 , 0.15777 , 0.15266 , 0.11432 , 0.1192 , 0.10194 , 0.12362 , 0.11345 , 0.11804 , 0.17421 , 0.12167 , 0.11747 , 0.10995 , 0.26615 , 0.23352 , 0.25883 , 0.28922 , 0.25826 , 0.12637 , 0.11497 , 0.10157 , 0.15292 , 0.13324 
 586 , 0.13077 , 0.12991 , 0.09503 , 0.16815 , 0.12181 , 0.12714 , 0.12928 , 0.16182 , 0.15824 , 0.15324 , 0.1147 , 0.11944 , 0.10226 , 0.12405 , 0.11393 , 0.11839 , 0.17484 , 0.12215 , 0.11795 , 0.11033 , 0.26716 , 0.23431 , 0.2597 , 0.29026 , 0.25909 , 0.12676 , 0.11533 , 0.10193 , 0.15338 , 0.13369 
 587 , 0.1313 , 0.13051 , 0.09542 , 0.16864 , 0.12223 , 0.1276 , 0.12973 , 0.16241 , 0.15873 , 0.15383 , 0.1151 , 0.11969 , 0.10259 , 0.12449 , 0.11442 , 0.11874 , 0.17549 , 0.12266 , 0.11844 , 0.11071 , 0.26818 , 0.23511 , 0.2606 , 0.29133 , 0.25995 , 0.12717 , 0.1157 , 0.1023 , 0.15385 , 0.13416 
 588 , 0.13161 , 0.13098 , 0.09571 , 0.16892 , 0.1225 , 0.12787 , 0.13001 , 0.16278 , 0.159 , 0.15421 , 0.11534 , 0.11982 , 0.10279 , 0.12476 , 0.11477 , 0.11892 , 0.17591 , 0.12301 , 0.11875 , 0.11096 , 0.2687 , 0.23558 , 0.26112 , 0.29196 , 0.26044 , 0.1274 , 0.11595 , 0.10257 , 0.15409 , 0.1345 
 589 , 0.13184 , 0.13138 , 0.09594 , 0.16911 , 0.12271 , 0.12808 , 0.13022 , 0.16306 , 0.15919 , 0.1545 , 0.11552 , 0.11988 , 0.10293 , 0.12497 , 0.11507 , 0.11904 , 0.17623 , 0.1233 , 0.11899 , 0.11115 , 0.26907 , 0.23592 , 0.26151 , 0.29242 , 0.26078 , 0.12756 , 0.11613 , 0.10278 , 0.15425 , 0.13476 
 590 , 0.13208 , 0.13178 , 0.09618 , 0.1693 , 0.12293 , 0.12829 , 0.13044 , 0.16335 , 0.15939 , 0.15479 , 0.11571 , 0.11995 , 0.10309 , 0.12519 , 0.11537 , 0.11916 , 0.17657 , 0.1236 , 0.11924 , 0.11135 , 0.26946 , 0.23627 , 0.2619 , 0.29289 , 0.26114 , 0.12773 , 0.11632 , 0.103 , 0.15441 , 0.13503 
