  time  ,00:20 AM,00:10 AM,00:01 AM,59:48 AM,59:36 AM,58:57 AM,58:46 AM,58:27 AM,58:15 AM,58:02 AM,57:14 AM,57:04 AM,56:54 AM,56:45 AM,56:36 AM,56:17 AM,56:04 AM,55:52 AM,55:41 AM,55:17 AM,54:28 AM,54:17 AM,54:05 AM,53:51 AM,53:39 AM,52:58 AM,52:44 AM,52:31 AM,52:16 AM,52:05 AM,49:46 AM,49:35 AM,49:23 AM,49:08 AM,48:55 AM,47:49 AM,47:36 AM,47:15 AM,46:52 AM,46:40 AM,46:11 AM,46:00 AM,45:45 AM,45:28 AM,45:13 AM,44:12 AM,44:02 AM,43:51 AM,43:28 AM,43:11 AM,42:28 AM,42:12 AM,41:59 AM,41:43 AM,41:27 AM,40:39 AM,40:26 AM,40:15 AM,39:57 AM,39:40 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 797 , 0.33482 , 0.33006 , 0.35708 , 0.38369 , 0.41667 , 0.53519 , 0.57924 , 0.51102 , 0.51657 , 0.44255 , 0.43303 , 0.39042 , 0.43445 , 0.39132 , 0.38244 , 0.24636 , 0.27115 , 0.27684 , 0.28201 , 0.31458 , 0.28485 , 0.32534 , 0.37573 , 0.3645 , 0.37917 , 0.39885 , 0.50306 , 0.52602 , 0.40876 , 0.35768 , 0.43488 , 0.47945 , 0.45312 , 0.42496 , 0.41953 , 0.40358 , 0.42234 , 0.3881 , 0.31231 , 0.40345 , 0.30918 , 0.29711 , 0.32513 , 0.40671 , 0.33318 , 0.35282 , 0.39034 , 0.43949 , 0.4577 , 0.41723 , 0.4649 , 0.54791 , 0.51542 , 0.52368 , 0.56973 , 0.36412 , 0.30447 , 0.37104 , 0.37133 , 0.336 
 798 , 0.33556 , 0.33071 , 0.35771 , 0.38448 , 0.41752 , 0.53604 , 0.58017 , 0.51171 , 0.51732 , 0.44323 , 0.43381 , 0.39109 , 0.43514 , 0.39214 , 0.38319 , 0.24697 , 0.27174 , 0.27742 , 0.28264 , 0.31513 , 0.28533 , 0.32596 , 0.37629 , 0.365 , 0.37976 , 0.39938 , 0.50383 , 0.52689 , 0.40946 , 0.35827 , 0.43561 , 0.48017 , 0.45383 , 0.42566 , 0.42012 , 0.40417 , 0.42292 , 0.38866 , 0.31292 , 0.40427 , 0.3098 , 0.29771 , 0.32572 , 0.40762 , 0.33387 , 0.35332 , 0.391 , 0.4401 , 0.45832 , 0.41782 , 0.46556 , 0.54862 , 0.51616 , 0.52439 , 0.57045 , 0.36455 , 0.30484 , 0.37148 , 0.37184 , 0.33637 
 799 , 0.33622 , 0.33128 , 0.35827 , 0.38524 , 0.41835 , 0.53686 , 0.58107 , 0.51234 , 0.51802 , 0.44378 , 0.43445 , 0.39162 , 0.43569 , 0.39283 , 0.38383 , 0.2475 , 0.27226 , 0.27792 , 0.28319 , 0.31559 , 0.28573 , 0.32649 , 0.37674 , 0.36538 , 0.38032 , 0.39986 , 0.50449 , 0.52766 , 0.41007 , 0.3588 , 0.43628 , 0.4808 , 0.45444 , 0.42633 , 0.42064 , 0.40473 , 0.42343 , 0.38914 , 0.31344 , 0.40502 , 0.31032 , 0.29822 , 0.32625 , 0.40844 , 0.33448 , 0.35373 , 0.39164 , 0.44067 , 0.45875 , 0.41827 , 0.46606 , 0.54917 , 0.51677 , 0.52498 , 0.57101 , 0.36488 , 0.30514 , 0.37185 , 0.37224 , 0.33661 
 800 , 0.33689 , 0.33186 , 0.35885 , 0.38602 , 0.4192 , 0.53769 , 0.58199 , 0.51297 , 0.51872 , 0.44434 , 0.43511 , 0.39216 , 0.43625 , 0.39354 , 0.38448 , 0.24805 , 0.27279 , 0.27844 , 0.28376 , 0.31606 , 0.28614 , 0.32704 , 0.3772 , 0.36576 , 0.38089 , 0.40035 , 0.50517 , 0.52844 , 0.41071 , 0.35934 , 0.43695 , 0.48145 , 0.45506 , 0.427 , 0.42117 , 0.4053 , 0.42395 , 0.38963 , 0.31398 , 0.40577 , 0.31085 , 0.29874 , 0.32678 , 0.40927 , 0.3351 , 0.35416 , 0.39228 , 0.44126 , 0.45919 , 0.41872 , 0.46658 , 0.54973 , 0.5174 , 0.52558 , 0.57158 , 0.36521 , 0.30544 , 0.37222 , 0.37265 , 0.33687 
 801 , 0.33713 , 0.33201 , 0.35896 , 0.38634 , 0.41948 , 0.53791 , 0.58218 , 0.51284 , 0.51889 , 0.44433 , 0.4352 , 0.39223 , 0.43632 , 0.39377 , 0.38463 , 0.24837 , 0.27293 , 0.27858 , 0.28391 , 0.31612 , 0.28615 , 0.32715 , 0.37719 , 0.36574 , 0.38099 , 0.40035 , 0.50523 , 0.52844 , 0.41079 , 0.3594 , 0.43704 , 0.48146 , 0.45514 , 0.42711 , 0.4212 , 0.4053 , 0.42391 , 0.38962 , 0.31404 , 0.40599 , 0.31086 , 0.2989 , 0.32691 , 0.40957 , 0.33527 , 0.35413 , 0.39245 , 0.44124 , 0.45906 , 0.41862 , 0.46645 , 0.5496 , 0.51731 , 0.52545 , 0.57142 , 0.3651 , 0.30538 , 0.3721 , 0.37255 , 0.33672 
 802 , 0.33746 , 0.33223 , 0.35915 , 0.38676 , 0.41981 , 0.53822 , 0.58249 , 0.51283 , 0.51919 , 0.44445 , 0.43545 , 0.39248 , 0.43658 , 0.39417 , 0.38495 , 0.24881 , 0.27317 , 0.27883 , 0.28418 , 0.31631 , 0.28625 , 0.32735 , 0.37733 , 0.36588 , 0.38118 , 0.40044 , 0.50542 , 0.52852 , 0.41096 , 0.35955 , 0.4372 , 0.48155 , 0.45529 , 0.42716 , 0.42124 , 0.40539 , 0.42398 , 0.3897 , 0.3142 , 0.40631 , 0.31095 , 0.29916 , 0.32712 , 0.40998 , 0.33555 , 0.35418 , 0.39268 , 0.44132 , 0.45914 , 0.41867 , 0.46651 , 0.54957 , 0.51725 , 0.52534 , 0.57131 , 0.36505 , 0.30535 , 0.37202 , 0.37259 , 0.33674 
 803 , 0.33779 , 0.33246 , 0.35934 , 0.38719 , 0.42015 , 0.53855 , 0.58279 , 0.51281 , 0.51949 , 0.44459 , 0.4357 , 0.39274 , 0.43684 , 0.39457 , 0.38527 , 0.24925 , 0.2734 , 0.27909 , 0.28446 , 0.31652 , 0.28635 , 0.32755 , 0.37748 , 0.36603 , 0.38137 , 0.40054 , 0.50562 , 0.5286 , 0.41113 , 0.3597 , 0.43736 , 0.48164 , 0.45545 , 0.42722 , 0.42127 , 0.40548 , 0.42406 , 0.38978 , 0.31436 , 0.40664 , 0.31105 , 0.29942 , 0.32734 , 0.4104 , 0.33583 , 0.35424 , 0.39291 , 0.4414 , 0.45923 , 0.41872 , 0.46657 , 0.54954 , 0.51719 , 0.52524 , 0.57119 , 0.365 , 0.30533 , 0.37193 , 0.37263 , 0.33677 
 804 , 0.33705 , 0.33164 , 0.3584 , 0.3864 , 0.41921 , 0.5372 , 0.58133 , 0.51123 , 0.51809 , 0.44343 , 0.43464 , 0.39181 , 0.43576 , 0.3938 , 0.38445 , 0.2489 , 0.27285 , 0.27853 , 0.28391 , 0.31576 , 0.28566 , 0.32683 , 0.37654 , 0.36508 , 0.38047 , 0.39948 , 0.50431 , 0.52712 , 0.41008 , 0.3588 , 0.43622 , 0.48024 , 0.45421 , 0.42602 , 0.42001 , 0.40434 , 0.42279 , 0.38859 , 0.31355 , 0.40565 , 0.31012 , 0.29869 , 0.32651 , 0.40947 , 0.33506 , 0.35321 , 0.39194 , 0.44009 , 0.45789 , 0.41744 , 0.46524 , 0.54778 , 0.51555 , 0.52351 , 0.5693 , 0.36379 , 0.30433 , 0.37069 , 0.37151 , 0.33582 
 805 , 0.33682 , 0.33134 , 0.358 , 0.38615 , 0.41891 , 0.53662 , 0.5807 , 0.51037 , 0.51738 , 0.44297 , 0.43419 , 0.39139 , 0.43524 , 0.39361 , 0.38415 , 0.24883 , 0.27268 , 0.27836 , 0.28376 , 0.31542 , 0.28539 , 0.32658 , 0.37612 , 0.3646 , 0.38011 , 0.39895 , 0.50367 , 0.52636 , 0.40961 , 0.35838 , 0.43566 , 0.47943 , 0.45353 , 0.42556 , 0.41941 , 0.40376 , 0.42211 , 0.38791 , 0.3132 , 0.40525 , 0.30969 , 0.29839 , 0.32619 , 0.40917 , 0.3348 , 0.35274 , 0.39161 , 0.43944 , 0.45724 , 0.41678 , 0.46465 , 0.54683 , 0.51481 , 0.52263 , 0.56833 , 0.36315 , 0.30382 , 0.37005 , 0.37095 , 0.33538 
 806 , 0.3369 , 0.33133 , 0.35789 , 0.38623 , 0.41898 , 0.53648 , 0.58055 , 0.50992 , 0.51708 , 0.44287 , 0.4341 , 0.39128 , 0.43506 , 0.39374 , 0.38417 , 0.24897 , 0.27274 , 0.27841 , 0.28384 , 0.31533 , 0.28534 , 0.3266 , 0.37599 , 0.3644 , 0.38004 , 0.39873 , 0.50341 , 0.52601 , 0.40945 , 0.35823 , 0.43544 , 0.47897 , 0.45319 , 0.42547 , 0.41917 , 0.4035 , 0.42176 , 0.38754 , 0.31313 , 0.4052 , 0.30954 , 0.29836 , 0.32615 , 0.40923 , 0.33483 , 0.35258 , 0.39162 , 0.43917 , 0.45697 , 0.41646 , 0.46446 , 0.54634 , 0.51454 , 0.52221 , 0.56786 , 0.36281 , 0.30358 , 0.36972 , 0.37069 , 0.3352 
 807 , 0.33615 , 0.33057 , 0.35696 , 0.38539 , 0.41807 , 0.53509 , 0.57908 , 0.50832 , 0.5156 , 0.4418 , 0.43302 , 0.39029 , 0.43386 , 0.393 , 0.38333 , 0.24858 , 0.2722 , 0.27782 , 0.28329 , 0.31455 , 0.28466 , 0.32589 , 0.37503 , 0.36339 , 0.37916 , 0.39766 , 0.50202 , 0.52447 , 0.40839 , 0.35727 , 0.43421 , 0.47739 , 0.45182 , 0.42441 , 0.41793 , 0.4023 , 0.42043 , 0.38622 , 0.3123 , 0.40418 , 0.30865 , 0.29761 , 0.32527 , 0.4083 , 0.33405 , 0.3516 , 0.39071 , 0.43788 , 0.45562 , 0.4152 , 0.46323 , 0.5446 , 0.51308 , 0.52062 , 0.56607 , 0.36161 , 0.30268 , 0.36855 , 0.36961 , 0.33422 
 808 , 0.33451 , 0.32902 , 0.35512 , 0.38357 , 0.41611 , 0.53232 , 0.57617 , 0.50553 , 0.51282 , 0.43969 , 0.43088 , 0.38834 , 0.43148 , 0.39135 , 0.3816 , 0.24763 , 0.27102 , 0.27651 , 0.28204 , 0.31299 , 0.28333 , 0.32438 , 0.37316 , 0.36148 , 0.37738 , 0.39574 , 0.49936 , 0.52159 , 0.40632 , 0.35539 , 0.4319 , 0.47458 , 0.44941 , 0.42231 , 0.41558 , 0.40008 , 0.41814 , 0.38384 , 0.31065 , 0.40209 , 0.30699 , 0.29613 , 0.32341 , 0.4063 , 0.3324 , 0.34971 , 0.38879 , 0.43545 , 0.4531 , 0.41291 , 0.46091 , 0.54156 , 0.51032 , 0.51783 , 0.56284 , 0.35948 , 0.30112 , 0.3665 , 0.36769 , 0.33234 
 809 , 0.33402 , 0.32861 , 0.35448 , 0.38307 , 0.41556 , 0.53134 , 0.57519 , 0.50442 , 0.5117 , 0.43902 , 0.43014 , 0.38764 , 0.4305 , 0.39098 , 0.38112 , 0.2475 , 0.27072 , 0.27612 , 0.2817 , 0.31242 , 0.2829 , 0.32389 , 0.37248 , 0.36069 , 0.37681 , 0.39512 , 0.49829 , 0.52036 , 0.40555 , 0.35466 , 0.43104 , 0.47338 , 0.44855 , 0.42161 , 0.4146 , 0.39924 , 0.4173 , 0.38278 , 0.31007 , 0.4014 , 0.30638 , 0.2957 , 0.32268 , 0.40574 , 0.33192 , 0.34901 , 0.38821 , 0.43447 , 0.4521 , 0.41199 , 0.46012 , 0.54035 , 0.5092 , 0.51677 , 0.56146 , 0.35853 , 0.30055 , 0.36568 , 0.367 , 0.33159 
 810 , 0.3335 , 0.32818 , 0.35382 , 0.38255 , 0.41498 , 0.53031 , 0.57416 , 0.50325 , 0.51052 , 0.43831 , 0.42937 , 0.3869 , 0.42948 , 0.3906 , 0.38061 , 0.24736 , 0.2704 , 0.2757 , 0.28135 , 0.31181 , 0.28245 , 0.32338 , 0.37176 , 0.35987 , 0.3762 , 0.39447 , 0.49716 , 0.51907 , 0.40473 , 0.35389 , 0.43015 , 0.47211 , 0.44764 , 0.42088 , 0.41357 , 0.39835 , 0.41641 , 0.38167 , 0.30946 , 0.40067 , 0.30575 , 0.29524 , 0.32192 , 0.40516 , 0.33143 , 0.34828 , 0.3876 , 0.43343 , 0.45105 , 0.41103 , 0.45928 , 0.53908 , 0.50803 , 0.51566 , 0.56002 , 0.35754 , 0.29996 , 0.36483 , 0.36626 , 0.3308 
 811 , 0.33254 , 0.32732 , 0.35273 , 0.38152 , 0.41384 , 0.52849 , 0.5724 , 0.50147 , 0.50866 , 0.43701 , 0.42797 , 0.38562 , 0.42778 , 0.3896 , 0.37956 , 0.24692 , 0.26974 , 0.27487 , 0.28067 , 0.31078 , 0.28168 , 0.32239 , 0.37053 , 0.35856 , 0.37504 , 0.39333 , 0.49539 , 0.51695 , 0.40335 , 0.35256 , 0.42861 , 0.47021 , 0.44614 , 0.41961 , 0.41198 , 0.39698 , 0.41497 , 0.38011 , 0.30843 , 0.39948 , 0.30463 , 0.2944 , 0.32075 , 0.40401 , 0.33046 , 0.34715 , 0.38654 , 0.43184 , 0.44931 , 0.40954 , 0.45786 , 0.537 , 0.5061 , 0.5139 , 0.55775 , 0.3561 , 0.29898 , 0.36347 , 0.36498 , 0.3296 
 812 , 0.33173 , 0.32664 , 0.35178 , 0.38063 , 0.41287 , 0.52688 , 0.57088 , 0.49991 , 0.50702 , 0.43592 , 0.42677 , 0.38453 , 0.42626 , 0.38879 , 0.37871 , 0.24662 , 0.26922 , 0.27415 , 0.28013 , 0.30991 , 0.28103 , 0.32155 , 0.36946 , 0.35744 , 0.3741 , 0.39238 , 0.49385 , 0.5151 , 0.40218 , 0.35139 , 0.42726 , 0.46854 , 0.44483 , 0.41854 , 0.41058 , 0.39578 , 0.41368 , 0.37868 , 0.30755 , 0.39846 , 0.30365 , 0.29369 , 0.31967 , 0.40301 , 0.32963 , 0.34618 , 0.38563 , 0.43051 , 0.44775 , 0.40828 , 0.45668 , 0.5351 , 0.5044 , 0.51244 , 0.55571 , 0.35479 , 0.29815 , 0.36227 , 0.36387 , 0.32854 
 813 , 0.33087 , 0.32591 , 0.35078 , 0.37969 , 0.41185 , 0.52518 , 0.56928 , 0.49826 , 0.50529 , 0.43477 , 0.42551 , 0.38338 , 0.42466 , 0.38793 , 0.37782 , 0.24631 , 0.26867 , 0.2734 , 0.27956 , 0.30899 , 0.28035 , 0.32066 , 0.36834 , 0.35625 , 0.3731 , 0.39137 , 0.49224 , 0.51315 , 0.40095 , 0.35017 , 0.42584 , 0.46677 , 0.44344 , 0.41741 , 0.4091 , 0.39451 , 0.41232 , 0.37718 , 0.30663 , 0.39738 , 0.30262 , 0.29294 , 0.31853 , 0.40196 , 0.32876 , 0.34516 , 0.38467 , 0.42911 , 0.44611 , 0.40694 , 0.45543 , 0.53309 , 0.50261 , 0.5109 , 0.55356 , 0.35341 , 0.29727 , 0.361 , 0.36269 , 0.32742 
 814 , 0.33229 , 0.32735 , 0.35215 , 0.38126 , 0.41354 , 0.527 , 0.57135 , 0.49984 , 0.5069 , 0.43641 , 0.42702 , 0.38473 , 0.4259 , 0.38951 , 0.37928 , 0.24748 , 0.26974 , 0.27442 , 0.2807 , 0.31002 , 0.2814 , 0.32177 , 0.36947 , 0.3573 , 0.37441 , 0.3927 , 0.49375 , 0.51454 , 0.40223 , 0.35126 , 0.42723 , 0.46809 , 0.44489 , 0.41897 , 0.41038 , 0.39591 , 0.41379 , 0.37822 , 0.30779 , 0.39895 , 0.30369 , 0.29409 , 0.31963 , 0.40363 , 0.33011 , 0.34636 , 0.38622 , 0.43052 , 0.44748 , 0.40828 , 0.45706 , 0.53456 , 0.50414 , 0.51261 , 0.55505 , 0.3544 , 0.29822 , 0.36212 , 0.36388 , 0.32847 
 815 , 0.33209 , 0.32717 , 0.35182 , 0.38099 , 0.41325 , 0.52636 , 0.57068 , 0.4991 , 0.5062 , 0.43606 , 0.42663 , 0.38437 , 0.42529 , 0.38932 , 0.37902 , 0.2475 , 0.26957 , 0.2743 , 0.2806 , 0.30971 , 0.28123 , 0.32148 , 0.36898 , 0.3568 , 0.37408 , 0.3922 , 0.49305 , 0.51363 , 0.40162 , 0.35079 , 0.4267 , 0.46733 , 0.44426 , 0.41857 , 0.40982 , 0.39546 , 0.41336 , 0.37747 , 0.30746 , 0.39861 , 0.3033 , 0.29374 , 0.31924 , 0.40332 , 0.3298 , 0.3459 , 0.38596 , 0.42982 , 0.44682 , 0.40769 , 0.45654 , 0.53358 , 0.5034 , 0.51175 , 0.55401 , 0.35379 , 0.29774 , 0.36157 , 0.36341 , 0.328 
 816 , 0.3313 , 0.32641 , 0.35087 , 0.38005 , 0.41226 , 0.5248 , 0.56903 , 0.49752 , 0.50465 , 0.43498 , 0.42554 , 0.38338 , 0.42398 , 0.38849 , 0.37814 , 0.24713 , 0.26898 , 0.27375 , 0.28006 , 0.3089 , 0.28062 , 0.32067 , 0.36791 , 0.35572 , 0.37315 , 0.39105 , 0.49154 , 0.51184 , 0.40034 , 0.34974 , 0.42546 , 0.46578 , 0.44289 , 0.41746 , 0.40855 , 0.39432 , 0.41223 , 0.37605 , 0.30659 , 0.39757 , 0.30236 , 0.29287 , 0.3183 , 0.40231 , 0.3289 , 0.34484 , 0.38506 , 0.42837 , 0.4454 , 0.40641 , 0.45526 , 0.53169 , 0.50182 , 0.50999 , 0.55203 , 0.35258 , 0.29676 , 0.3604 , 0.36234 , 0.32697 
 817 , 0.33218 , 0.32724 , 0.35162 , 0.38095 , 0.41322 , 0.52574 , 0.57006 , 0.49826 , 0.50549 , 0.43588 , 0.42642 , 0.38418 , 0.42471 , 0.38946 , 0.37901 , 0.24788 , 0.26964 , 0.27443 , 0.2808 , 0.30952 , 0.28124 , 0.32135 , 0.36851 , 0.3563 , 0.37389 , 0.39165 , 0.49227 , 0.51243 , 0.40091 , 0.35032 , 0.42622 , 0.46646 , 0.44361 , 0.41826 , 0.40924 , 0.39505 , 0.413 , 0.37654 , 0.30723 , 0.3985 , 0.30297 , 0.2935 , 0.31895 , 0.40328 , 0.32963 , 0.34543 , 0.38594 , 0.42904 , 0.44612 , 0.40707 , 0.45607 , 0.53232 , 0.50258 , 0.51059 , 0.55268 , 0.35306 , 0.2972 , 0.36092 , 0.36295 , 0.32747 
 818 , 0.33425 , 0.32915 , 0.35353 , 0.38312 , 0.41551 , 0.52841 , 0.57295 , 0.50051 , 0.50793 , 0.43796 , 0.42857 , 0.38619 , 0.42688 , 0.39158 , 0.38101 , 0.24932 , 0.27113 , 0.2759 , 0.28236 , 0.31112 , 0.28258 , 0.32305 , 0.37023 , 0.358 , 0.37571 , 0.3934 , 0.49458 , 0.51474 , 0.40282 , 0.35209 , 0.42836 , 0.4687 , 0.44579 , 0.42031 , 0.41134 , 0.39699 , 0.41499 , 0.37841 , 0.30886 , 0.40071 , 0.30465 , 0.29519 , 0.32064 , 0.40553 , 0.33146 , 0.34712 , 0.38791 , 0.43128 , 0.4483 , 0.40909 , 0.4582 , 0.53471 , 0.50489 , 0.5128 , 0.55522 , 0.35472 , 0.29866 , 0.36257 , 0.36465 , 0.32897 
 819 , 0.33435 , 0.32911 , 0.35338 , 0.38308 , 0.41537 , 0.52806 , 0.57258 , 0.4998 , 0.50739 , 0.43746 , 0.42821 , 0.38596 , 0.42659 , 0.39142 , 0.38081 , 0.24934 , 0.27105 , 0.27578 , 0.28231 , 0.31095 , 0.28231 , 0.32293 , 0.36987 , 0.35766 , 0.37538 , 0.39298 , 0.49415 , 0.51423 , 0.40252 , 0.35192 , 0.42807 , 0.46822 , 0.44542 , 0.41997 , 0.4111 , 0.39661 , 0.41455 , 0.378 , 0.3086 , 0.40046 , 0.30445 , 0.29506 , 0.32033 , 0.40528 , 0.33129 , 0.34674 , 0.38758 , 0.43098 , 0.44782 , 0.40873 , 0.45765 , 0.53401 , 0.50426 , 0.51209 , 0.55455 , 0.35431 , 0.29837 , 0.36212 , 0.3642 , 0.32855 
 820 , 0.3345 , 0.32911 , 0.35327 , 0.38309 , 0.4153 , 0.52778 , 0.57227 , 0.49915 , 0.50691 , 0.437 , 0.42792 , 0.38579 , 0.42636 , 0.39132 , 0.38067 , 0.24939 , 0.27102 , 0.27569 , 0.28229 , 0.31082 , 0.28208 , 0.32286 , 0.36955 , 0.35737 , 0.37511 , 0.39261 , 0.49379 , 0.51379 , 0.40227 , 0.35179 , 0.42783 , 0.46781 , 0.44512 , 0.41968 , 0.41092 , 0.39628 , 0.41418 , 0.37765 , 0.30839 , 0.40028 , 0.30428 , 0.29497 , 0.32006 , 0.40509 , 0.33117 , 0.3464 , 0.38731 , 0.43074 , 0.44739 , 0.40843 , 0.45716 , 0.53338 , 0.50371 , 0.51144 , 0.55396 , 0.35395 , 0.29812 , 0.36172 , 0.3638 , 0.32816 
 821 , 0.3365 , 0.33096 , 0.35519 , 0.38545 , 0.41777 , 0.53068 , 0.57536 , 0.50156 , 0.50948 , 0.4391 , 0.43021 , 0.38789 , 0.42875 , 0.39347 , 0.38269 , 0.25086 , 0.27249 , 0.27726 , 0.2839 , 0.31247 , 0.28346 , 0.3246 , 0.37142 , 0.3592 , 0.37696 , 0.39452 , 0.49626 , 0.51641 , 0.40437 , 0.35365 , 0.43026 , 0.4703 , 0.44755 , 0.42185 , 0.41313 , 0.3983 , 0.41623 , 0.37963 , 0.31003 , 0.40257 , 0.30579 , 0.29665 , 0.3219 , 0.40741 , 0.33307 , 0.34801 , 0.38939 , 0.43285 , 0.44965 , 0.41047 , 0.4594 , 0.53603 , 0.50621 , 0.51389 , 0.55664 , 0.35563 , 0.29946 , 0.36343 , 0.36555 , 0.32965 
 822 , 0.33676 , 0.33109 , 0.35527 , 0.38579 , 0.41814 , 0.53089 , 0.57556 , 0.50149 , 0.50954 , 0.43909 , 0.43043 , 0.38813 , 0.42904 , 0.39374 , 0.38286 , 0.2511 , 0.27266 , 0.27751 , 0.28417 , 0.3126 , 0.28353 , 0.32477 , 0.37153 , 0.35933 , 0.37702 , 0.39447 , 0.49629 , 0.51648 , 0.40446 , 0.35378 , 0.43049 , 0.47048 , 0.44773 , 0.42194 , 0.41327 , 0.39828 , 0.41603 , 0.37973 , 0.31017 , 0.40281 , 0.30579 , 0.29687 , 0.3221 , 0.40769 , 0.33326 , 0.3478 , 0.38946 , 0.43271 , 0.44963 , 0.41048 , 0.45935 , 0.53607 , 0.50618 , 0.51378 , 0.55657 , 0.35556 , 0.29931 , 0.36334 , 0.36547 , 0.32949 
 823 , 0.33702 , 0.33122 , 0.35534 , 0.38613 , 0.4185 , 0.53111 , 0.57576 , 0.50142 , 0.50959 , 0.43907 , 0.43065 , 0.38837 , 0.42934 , 0.39401 , 0.38304 , 0.25135 , 0.27283 , 0.27777 , 0.28443 , 0.31274 , 0.2836 , 0.32495 , 0.37163 , 0.35945 , 0.37708 , 0.39442 , 0.49632 , 0.51654 , 0.40455 , 0.3539 , 0.43073 , 0.47066 , 0.44791 , 0.42202 , 0.4134 , 0.39827 , 0.41582 , 0.37984 , 0.31032 , 0.40306 , 0.30579 , 0.29709 , 0.32231 , 0.40797 , 0.33346 , 0.34758 , 0.38953 , 0.43256 , 0.44961 , 0.41049 , 0.4593 , 0.53612 , 0.50615 , 0.51366 , 0.55649 , 0.3555 , 0.29916 , 0.36326 , 0.36538 , 0.32932 
 824 , 0.33781 , 0.33189 , 0.35599 , 0.38707 , 0.41943 , 0.53205 , 0.57679 , 0.50211 , 0.51043 , 0.4397 , 0.43142 , 0.38921 , 0.43023 , 0.3948 , 0.38376 , 0.25195 , 0.27342 , 0.2784 , 0.28509 , 0.31335 , 0.28409 , 0.32556 , 0.37229 , 0.36002 , 0.37774 , 0.39495 , 0.49707 , 0.51731 , 0.4053 , 0.35459 , 0.43151 , 0.47152 , 0.4486 , 0.42269 , 0.41414 , 0.39887 , 0.41632 , 0.38046 , 0.31095 , 0.40388 , 0.30632 , 0.29776 , 0.3229 , 0.40883 , 0.33412 , 0.34792 , 0.39012 , 0.43303 , 0.45021 , 0.41112 , 0.45982 , 0.5369 , 0.5068 , 0.51426 , 0.55722 , 0.35596 , 0.29944 , 0.36365 , 0.36581 , 0.32973 
 825 , 0.33823 , 0.3323 , 0.35628 , 0.38768 , 0.41986 , 0.53243 , 0.57719 , 0.50235 , 0.51081 , 0.43986 , 0.43174 , 0.38965 , 0.43073 , 0.39516 , 0.38413 , 0.25234 , 0.27375 , 0.27875 , 0.2855 , 0.31369 , 0.2843 , 0.32585 , 0.37262 , 0.36026 , 0.3781 , 0.39517 , 0.49732 , 0.5176 , 0.40572 , 0.35498 , 0.43192 , 0.47193 , 0.44884 , 0.42288 , 0.41447 , 0.39911 , 0.41659 , 0.38069 , 0.31126 , 0.40431 , 0.3066 , 0.29811 , 0.32316 , 0.40929 , 0.33443 , 0.348 , 0.39033 , 0.43319 , 0.45043 , 0.41126 , 0.45977 , 0.53708 , 0.50696 , 0.51438 , 0.55743 , 0.35606 , 0.29946 , 0.36365 , 0.36581 , 0.32983 
 826 , 0.33858 , 0.33263 , 0.35649 , 0.38822 , 0.4202 , 0.53269 , 0.57747 , 0.50249 , 0.51108 , 0.43992 , 0.43197 , 0.39 , 0.43114 , 0.39544 , 0.38441 , 0.25268 , 0.27403 , 0.27905 , 0.28584 , 0.31397 , 0.28446 , 0.32609 , 0.37287 , 0.36043 , 0.37838 , 0.39531 , 0.49746 , 0.51779 , 0.40604 , 0.35529 , 0.43224 , 0.47224 , 0.44897 , 0.42298 , 0.41471 , 0.39928 , 0.41679 , 0.38082 , 0.31149 , 0.40465 , 0.30681 , 0.29839 , 0.32337 , 0.40967 , 0.33466 , 0.34803 , 0.39047 , 0.43327 , 0.45056 , 0.41128 , 0.45961 , 0.53714 , 0.50702 , 0.51441 , 0.55751 , 0.35609 , 0.29942 , 0.36357 , 0.36573 , 0.32984 
 827 , 0.3392 , 0.33322 , 0.35698 , 0.38901 , 0.42087 , 0.53338 , 0.57817 , 0.503 , 0.51176 , 0.44032 , 0.43253 , 0.39064 , 0.43186 , 0.39601 , 0.38497 , 0.25321 , 0.2745 , 0.27955 , 0.2864 , 0.31449 , 0.28481 , 0.32656 , 0.37334 , 0.36085 , 0.37888 , 0.39575 , 0.49797 , 0.51834 , 0.40662 , 0.35583 , 0.43285 , 0.47291 , 0.44945 , 0.42338 , 0.41524 , 0.39973 , 0.4173 , 0.38133 , 0.31196 , 0.40533 , 0.30725 , 0.29887 , 0.32383 , 0.41033 , 0.33516 , 0.34836 , 0.39091 , 0.43367 , 0.451 , 0.41161 , 0.45981 , 0.53761 , 0.50751 , 0.51484 , 0.55799 , 0.35639 , 0.29964 , 0.36382 , 0.36592 , 0.33009 
