
Wavelength,LMAT_00155.spu,LMAT_00156.spu,LMAT_00157.spu,LMAT_00158.spu,LMAT_00159.spu,LMAT_00160.spu,LMAT_00161.spu,LMAT_00162.spu,LMAT_00163.spu,LMAT_00164.spu,LMAT_00165.spu,LMAT_00166.spu,LMAT_00167.spu,LMAT_00168.spu,LMAT_00169.spu,LMAT_00170.spu,LMAT_00171.spu,LMAT_00172.spu,LMAT_00173.spu,LMAT_00174.spu,LMAT_00175.spu,LMAT_00176.spu,LMAT_00177.spu,LMAT_00178.spu,LMAT_00179.spu
 518 , 0.0658 , 0.05673 , 0.07949 , 0.09695 , 0.07498 , 0.08605 , 0.06549 , 0.09114 , 0.08419 , 0.0568 , 0.083 , 0.07689 , 0.0694 , 0.0952 , 0.09037 , 0.08125 , 0.09962 , 0.13425 , 0.08621 , 0.06974 , 0.13361 , 0.12099 , 0.09659 , 0.12553 , 0.14104 
 519 , 0.06651 , 0.05746 , 0.08022 , 0.0979 , 0.07584 , 0.08687 , 0.06612 , 0.09224 , 0.0851 , 0.05751 , 0.08383 , 0.07776 , 0.07013 , 0.09634 , 0.09133 , 0.0829 , 0.1007 , 0.1353 , 0.08771 , 0.07087 , 0.13502 , 0.12216 , 0.09761 , 0.12672 , 0.14242 
 520 , 0.06725 , 0.05822 , 0.08097 , 0.09889 , 0.07672 , 0.08773 , 0.06677 , 0.09338 , 0.08604 , 0.05824 , 0.08469 , 0.07866 , 0.07089 , 0.09753 , 0.09232 , 0.08458 , 0.10182 , 0.13641 , 0.08924 , 0.07202 , 0.13648 , 0.12338 , 0.09867 , 0.12796 , 0.14385 
 521 , 0.06804 , 0.05901 , 0.08175 , 0.09997 , 0.07765 , 0.08863 , 0.06743 , 0.09465 , 0.08704 , 0.05899 , 0.08562 , 0.07959 , 0.07169 , 0.0988 , 0.0934 , 0.08633 , 0.10303 , 0.13761 , 0.09091 , 0.07331 , 0.13802 , 0.12468 , 0.09984 , 0.1293 , 0.14542 
 522 , 0.06876 , 0.05975 , 0.08245 , 0.10096 , 0.0785 , 0.08945 , 0.06804 , 0.09583 , 0.08796 , 0.05969 , 0.08647 , 0.08044 , 0.07242 , 0.09998 , 0.09439 , 0.08798 , 0.10413 , 0.13868 , 0.09247 , 0.07451 , 0.13943 , 0.12586 , 0.10092 , 0.13052 , 0.14685 
 523 , 0.06946 , 0.06047 , 0.08314 , 0.10192 , 0.07934 , 0.09025 , 0.06863 , 0.09699 , 0.08886 , 0.06037 , 0.0873 , 0.08127 , 0.07314 , 0.10113 , 0.09536 , 0.08959 , 0.10521 , 0.13974 , 0.094 , 0.07569 , 0.1408 , 0.12701 , 0.10198 , 0.13171 , 0.14826 
 524 , 0.07013 , 0.06115 , 0.0838 , 0.10283 , 0.08014 , 0.091 , 0.06918 , 0.09809 , 0.08974 , 0.06102 , 0.08807 , 0.08205 , 0.07383 , 0.10218 , 0.09625 , 0.09117 , 0.10622 , 0.14071 , 0.09546 , 0.07682 , 0.14212 , 0.12812 , 0.10296 , 0.13281 , 0.14953 
 525 , 0.07076 , 0.06179 , 0.08441 , 0.10367 , 0.0809 , 0.09168 , 0.06968 , 0.09913 , 0.09057 , 0.06163 , 0.08877 , 0.08279 , 0.07448 , 0.10315 , 0.09707 , 0.0927 , 0.10716 , 0.1416 , 0.09687 , 0.07788 , 0.14337 , 0.12917 , 0.10386 , 0.13382 , 0.15068 
 526 , 0.07137 , 0.06242 , 0.08501 , 0.10449 , 0.08164 , 0.09235 , 0.07018 , 0.10015 , 0.09138 , 0.06222 , 0.08945 , 0.08351 , 0.07511 , 0.1041 , 0.09787 , 0.09419 , 0.10808 , 0.14247 , 0.09824 , 0.07893 , 0.14458 , 0.13019 , 0.10475 , 0.1348 , 0.15179 
 527 , 0.07198 , 0.06304 , 0.0856 , 0.10529 , 0.08236 , 0.09301 , 0.07067 , 0.10113 , 0.09216 , 0.06281 , 0.09011 , 0.08419 , 0.07574 , 0.10501 , 0.09866 , 0.09563 , 0.10896 , 0.1433 , 0.09956 , 0.07995 , 0.14573 , 0.13119 , 0.10561 , 0.13576 , 0.15287 
 528 , 0.07258 , 0.06365 , 0.08617 , 0.10608 , 0.08306 , 0.09368 , 0.07116 , 0.10206 , 0.09291 , 0.06339 , 0.09075 , 0.08484 , 0.07636 , 0.10588 , 0.09944 , 0.09702 , 0.10982 , 0.14409 , 0.10083 , 0.08092 , 0.14675 , 0.13213 , 0.10646 , 0.13671 , 0.1539 
 529 , 0.07316 , 0.06426 , 0.08674 , 0.10685 , 0.08374 , 0.09432 , 0.07164 , 0.10297 , 0.09364 , 0.06396 , 0.09137 , 0.08547 , 0.07696 , 0.10673 , 0.10019 , 0.09837 , 0.11065 , 0.14486 , 0.10207 , 0.08188 , 0.14776 , 0.13305 , 0.10729 , 0.13763 , 0.15491 
 530 , 0.07373 , 0.06484 , 0.08728 , 0.1076 , 0.0844 , 0.09495 , 0.0721 , 0.10386 , 0.09435 , 0.06451 , 0.09197 , 0.08608 , 0.07755 , 0.10755 , 0.10092 , 0.09969 , 0.11145 , 0.14561 , 0.10326 , 0.0828 , 0.14874 , 0.13394 , 0.1081 , 0.13852 , 0.15588 
 531 , 0.07419 , 0.06534 , 0.08774 , 0.10825 , 0.08496 , 0.09549 , 0.07248 , 0.10462 , 0.09497 , 0.06499 , 0.09247 , 0.08659 , 0.07799 , 0.10826 , 0.1015 , 0.10076 , 0.11214 , 0.14623 , 0.10425 , 0.08359 , 0.14964 , 0.13467 , 0.10878 , 0.13927 , 0.15668 
 532 , 0.07466 , 0.06585 , 0.08822 , 0.10892 , 0.08553 , 0.09603 , 0.07287 , 0.1054 , 0.09561 , 0.06547 , 0.09297 , 0.08711 , 0.07844 , 0.10897 , 0.10208 , 0.10184 , 0.11284 , 0.14687 , 0.10523 , 0.08437 , 0.15055 , 0.13541 , 0.10947 , 0.14002 , 0.1575 
 533 , 0.07512 , 0.06636 , 0.08869 , 0.10958 , 0.08609 , 0.09657 , 0.07324 , 0.10615 , 0.09623 , 0.06594 , 0.09346 , 0.08761 , 0.07888 , 0.10966 , 0.10265 , 0.10289 , 0.11353 , 0.1475 , 0.1062 , 0.08514 , 0.15144 , 0.13614 , 0.11015 , 0.14076 , 0.1583 
 534 , 0.07544 , 0.06674 , 0.089 , 0.11001 , 0.08648 , 0.09693 , 0.07353 , 0.1067 , 0.09665 , 0.06626 , 0.0938 , 0.08795 , 0.0792 , 0.11011 , 0.10304 , 0.1037 , 0.11399 , 0.14785 , 0.10689 , 0.08572 , 0.15198 , 0.13664 , 0.11061 , 0.14126 , 0.15884 
 535 , 0.07577 , 0.06714 , 0.08932 , 0.11045 , 0.08688 , 0.0973 , 0.07384 , 0.10726 , 0.09708 , 0.06658 , 0.09418 , 0.08832 , 0.07954 , 0.11057 , 0.10347 , 0.10451 , 0.11449 , 0.14822 , 0.10757 , 0.0863 , 0.15253 , 0.13719 , 0.1111 , 0.14181 , 0.15943 
 536 , 0.07609 , 0.06753 , 0.08964 , 0.11089 , 0.08727 , 0.09767 , 0.07415 , 0.10781 , 0.0975 , 0.06689 , 0.09455 , 0.08869 , 0.07989 , 0.11103 , 0.1039 , 0.10531 , 0.11499 , 0.14858 , 0.10823 , 0.08687 , 0.15307 , 0.13773 , 0.11158 , 0.14235 , 0.16001 
 537 , 0.07639 , 0.06789 , 0.08995 , 0.11129 , 0.08763 , 0.098 , 0.07442 , 0.1083 , 0.09789 , 0.06718 , 0.09488 , 0.08903 , 0.0802 , 0.11144 , 0.10429 , 0.10604 , 0.11544 , 0.14892 , 0.10884 , 0.08739 , 0.15357 , 0.1382 , 0.11202 , 0.14283 , 0.16055 
 538 , 0.07668 , 0.06823 , 0.09027 , 0.1117 , 0.08798 , 0.09834 , 0.07469 , 0.10876 , 0.09827 , 0.06749 , 0.09517 , 0.08939 , 0.08053 , 0.11186 , 0.10466 , 0.10673 , 0.11586 , 0.14932 , 0.10941 , 0.08788 , 0.15412 , 0.13865 , 0.11249 , 0.1433 , 0.1611 
 539 , 0.07698 , 0.06856 , 0.0906 , 0.1121 , 0.08832 , 0.09867 , 0.07495 , 0.1092 , 0.09864 , 0.0678 , 0.09547 , 0.08973 , 0.08086 , 0.11226 , 0.10502 , 0.1074 , 0.11628 , 0.14972 , 0.10997 , 0.08836 , 0.15467 , 0.13909 , 0.11295 , 0.14377 , 0.16164 
 540 , 0.07726 , 0.06889 , 0.09091 , 0.1125 , 0.08866 , 0.09899 , 0.0752 , 0.10964 , 0.09901 , 0.0681 , 0.09576 , 0.09008 , 0.08117 , 0.11267 , 0.10539 , 0.10806 , 0.1167 , 0.15011 , 0.11053 , 0.08883 , 0.15521 , 0.13953 , 0.11341 , 0.14423 , 0.16218 
 541 , 0.0775 , 0.06922 , 0.09116 , 0.11285 , 0.08895 , 0.09927 , 0.07543 , 0.11005 , 0.09935 , 0.06837 , 0.09604 , 0.09035 , 0.08145 , 0.11298 , 0.10567 , 0.10857 , 0.11703 , 0.1504 , 0.11097 , 0.08921 , 0.15565 , 0.13987 , 0.11378 , 0.14466 , 0.16261 
 542 , 0.07773 , 0.06954 , 0.09138 , 0.11318 , 0.08922 , 0.09952 , 0.07565 , 0.11045 , 0.09968 , 0.06862 , 0.09631 , 0.09061 , 0.08171 , 0.11326 , 0.10595 , 0.10905 , 0.11733 , 0.15067 , 0.11139 , 0.08957 , 0.15605 , 0.14017 , 0.11412 , 0.14504 , 0.163 
 543 , 0.07795 , 0.06985 , 0.09161 , 0.1135 , 0.08949 , 0.09978 , 0.07586 , 0.11084 , 0.1 , 0.06887 , 0.09657 , 0.09086 , 0.08196 , 0.11354 , 0.10621 , 0.10951 , 0.11764 , 0.15092 , 0.1118 , 0.08991 , 0.15645 , 0.14048 , 0.11446 , 0.14543 , 0.16339 
 544 , 0.0782 , 0.07017 , 0.0919 , 0.11389 , 0.0898 , 0.10009 , 0.07611 , 0.11127 , 0.10035 , 0.06913 , 0.09687 , 0.09116 , 0.08225 , 0.11388 , 0.10654 , 0.11001 , 0.118 , 0.15125 , 0.11223 , 0.09029 , 0.1569 , 0.14086 , 0.11485 , 0.14586 , 0.16385 
 545 , 0.07846 , 0.07048 , 0.09222 , 0.1143 , 0.09011 , 0.10042 , 0.07636 , 0.11171 , 0.1007 , 0.06938 , 0.09717 , 0.09146 , 0.08253 , 0.11424 , 0.10687 , 0.11051 , 0.11837 , 0.1516 , 0.11265 , 0.09067 , 0.15736 , 0.14127 , 0.11524 , 0.14631 , 0.16431 
 546 , 0.07872 , 0.0708 , 0.09254 , 0.1147 , 0.09041 , 0.10075 , 0.07661 , 0.11214 , 0.10104 , 0.06962 , 0.09746 , 0.09176 , 0.08282 , 0.1146 , 0.1072 , 0.111 , 0.11874 , 0.15194 , 0.11306 , 0.09104 , 0.15781 , 0.14167 , 0.11563 , 0.14675 , 0.16476 
 547 , 0.07893 , 0.07106 , 0.0928 , 0.11503 , 0.09065 , 0.101 , 0.07681 , 0.11249 , 0.10131 , 0.06983 , 0.09769 , 0.09201 , 0.08304 , 0.11488 , 0.10746 , 0.11139 , 0.11904 , 0.15219 , 0.11338 , 0.09135 , 0.15817 , 0.14198 , 0.11594 , 0.1471 , 0.16512 
 548 , 0.07911 , 0.07131 , 0.09299 , 0.11532 , 0.09085 , 0.10122 , 0.07696 , 0.11279 , 0.10156 , 0.07002 , 0.09789 , 0.09223 , 0.08324 , 0.11512 , 0.10766 , 0.11168 , 0.11927 , 0.15239 , 0.11363 , 0.09159 , 0.15845 , 0.14223 , 0.1162 , 0.1474 , 0.1654 
 549 , 0.07929 , 0.07156 , 0.09318 , 0.11561 , 0.09105 , 0.10145 , 0.07712 , 0.11308 , 0.1018 , 0.07022 , 0.09809 , 0.09246 , 0.08344 , 0.11536 , 0.10787 , 0.11197 , 0.1195 , 0.15258 , 0.11388 , 0.09183 , 0.15874 , 0.14249 , 0.11647 , 0.14769 , 0.16569 
 550 , 0.07947 , 0.07181 , 0.09338 , 0.1159 , 0.09125 , 0.10167 , 0.07728 , 0.11338 , 0.10205 , 0.07042 , 0.09828 , 0.09268 , 0.08364 , 0.1156 , 0.10807 , 0.11226 , 0.11973 , 0.15278 , 0.11412 , 0.09207 , 0.15903 , 0.14273 , 0.11673 , 0.14799 , 0.16598 
 551 , 0.07958 , 0.07197 , 0.09349 , 0.1161 , 0.09139 , 0.10182 , 0.07741 , 0.11354 , 0.10219 , 0.07052 , 0.09842 , 0.09282 , 0.08377 , 0.11571 , 0.10821 , 0.11237 , 0.11984 , 0.15291 , 0.11422 , 0.09217 , 0.15919 , 0.14285 , 0.11687 , 0.14816 , 0.16613 
 552 , 0.07975 , 0.07218 , 0.09368 , 0.11638 , 0.0916 , 0.10204 , 0.07759 , 0.11378 , 0.1024 , 0.07068 , 0.09864 , 0.09303 , 0.08395 , 0.1159 , 0.10845 , 0.11256 , 0.12004 , 0.15315 , 0.11439 , 0.09233 , 0.15946 , 0.14308 , 0.1171 , 0.14844 , 0.16641 
 553 , 0.07991 , 0.07239 , 0.09387 , 0.11665 , 0.0918 , 0.10226 , 0.07777 , 0.11402 , 0.10262 , 0.07083 , 0.09885 , 0.09325 , 0.08413 , 0.11609 , 0.10868 , 0.11274 , 0.12024 , 0.15339 , 0.11456 , 0.0925 , 0.15973 , 0.1433 , 0.11732 , 0.14871 , 0.16669 
 554 , 0.07996 , 0.0725 , 0.09395 , 0.11673 , 0.09186 , 0.10233 , 0.07785 , 0.11406 , 0.10267 , 0.07088 , 0.09894 , 0.09334 , 0.08422 , 0.11613 , 0.10875 , 0.1127 , 0.12029 , 0.15345 , 0.11454 , 0.0925 , 0.15979 , 0.14333 , 0.1174 , 0.1488 , 0.16675 
 555 , 0.08003 , 0.07263 , 0.09407 , 0.1168 , 0.09194 , 0.10241 , 0.07795 , 0.1141 , 0.10273 , 0.07093 , 0.09905 , 0.09349 , 0.08436 , 0.11625 , 0.10883 , 0.11267 , 0.12039 , 0.15359 , 0.11452 , 0.09252 , 0.15991 , 0.14342 , 0.11753 , 0.14895 , 0.16689 
 556 , 0.0801 , 0.07277 , 0.09418 , 0.11687 , 0.09202 , 0.10249 , 0.07804 , 0.11414 , 0.10279 , 0.07098 , 0.09916 , 0.09364 , 0.0845 , 0.11637 , 0.10891 , 0.11264 , 0.1205 , 0.15374 , 0.1145 , 0.09254 , 0.16004 , 0.1435 , 0.11767 , 0.1491 , 0.16703 
 557 , 0.08013 , 0.07287 , 0.09427 , 0.11692 , 0.09206 , 0.10255 , 0.07812 , 0.11412 , 0.10281 , 0.071 , 0.09925 , 0.09377 , 0.08462 , 0.11645 , 0.10896 , 0.11256 , 0.12057 , 0.15385 , 0.11443 , 0.09252 , 0.16012 , 0.14354 , 0.11776 , 0.14922 , 0.16714 
 558 , 0.08019 , 0.073 , 0.09441 , 0.11709 , 0.09213 , 0.10271 , 0.07823 , 0.11413 , 0.10289 , 0.07106 , 0.09938 , 0.09396 , 0.08476 , 0.11657 , 0.1091 , 0.11244 , 0.12071 , 0.15409 , 0.11438 , 0.09249 , 0.16034 , 0.14368 , 0.11792 , 0.14945 , 0.16741 
 559 , 0.08027 , 0.07314 , 0.09457 , 0.11727 , 0.09223 , 0.10288 , 0.07835 , 0.11416 , 0.103 , 0.07113 , 0.09953 , 0.09416 , 0.08491 , 0.1167 , 0.10925 , 0.11234 , 0.12087 , 0.15435 , 0.11435 , 0.09247 , 0.16058 , 0.14385 , 0.1181 , 0.14972 , 0.16772 
 560 , 0.08035 , 0.07329 , 0.09472 , 0.11746 , 0.09232 , 0.10306 , 0.07848 , 0.11418 , 0.1031 , 0.07119 , 0.09968 , 0.09437 , 0.08506 , 0.11684 , 0.10941 , 0.11224 , 0.12104 , 0.15461 , 0.11431 , 0.09246 , 0.16083 , 0.14402 , 0.11828 , 0.14999 , 0.16803 
 561 , 0.08046 , 0.07345 , 0.09492 , 0.11771 , 0.09245 , 0.10328 , 0.07864 , 0.11425 , 0.10324 , 0.07128 , 0.09992 , 0.09463 , 0.08528 , 0.11705 , 0.10961 , 0.1121 , 0.12125 , 0.15496 , 0.11426 , 0.09245 , 0.16116 , 0.14425 , 0.11851 , 0.15033 , 0.16842 
 562 , 0.0806 , 0.07363 , 0.09516 , 0.11801 , 0.09262 , 0.10353 , 0.07884 , 0.11436 , 0.10342 , 0.07139 , 0.10021 , 0.09494 , 0.08554 , 0.11731 , 0.10987 , 0.112 , 0.12152 , 0.1554 , 0.11424 , 0.09248 , 0.16156 , 0.14453 , 0.11879 , 0.15074 , 0.16889 
 563 , 0.08075 , 0.07382 , 0.09539 , 0.11831 , 0.09279 , 0.10379 , 0.07905 , 0.11448 , 0.1036 , 0.0715 , 0.10051 , 0.09525 , 0.08581 , 0.11758 , 0.11012 , 0.11189 , 0.12179 , 0.15584 , 0.11422 , 0.09251 , 0.16196 , 0.14482 , 0.11907 , 0.15115 , 0.16936 
 564 , 0.08086 , 0.07398 , 0.0956 , 0.11858 , 0.09291 , 0.104 , 0.07922 , 0.11455 , 0.10373 , 0.07157 , 0.10076 , 0.09554 , 0.08604 , 0.11781 , 0.11035 , 0.11171 , 0.12205 , 0.15625 , 0.11412 , 0.09248 , 0.16231 , 0.14505 , 0.11931 , 0.1515 , 0.16979 
 565 , 0.08107 , 0.07424 , 0.09595 , 0.11902 , 0.09315 , 0.10435 , 0.0795 , 0.11479 , 0.10398 , 0.07172 , 0.10115 , 0.09594 , 0.08638 , 0.11819 , 0.11072 , 0.11164 , 0.12249 , 0.15688 , 0.11413 , 0.09254 , 0.16288 , 0.14546 , 0.11972 , 0.15204 , 0.17044 
 566 , 0.08128 , 0.07449 , 0.09629 , 0.11946 , 0.09339 , 0.10471 , 0.07979 , 0.11502 , 0.10423 , 0.07187 , 0.10153 , 0.09636 , 0.08672 , 0.11857 , 0.1111 , 0.11157 , 0.12293 , 0.15751 , 0.11414 , 0.09261 , 0.16346 , 0.14587 , 0.12014 , 0.15258 , 0.17111 
 567 , 0.08148 , 0.07474 , 0.09663 , 0.11988 , 0.09362 , 0.10505 , 0.08006 , 0.11523 , 0.10447 , 0.07201 , 0.10191 , 0.09676 , 0.08705 , 0.11894 , 0.11146 , 0.11146 , 0.12336 , 0.15813 , 0.11413 , 0.09265 , 0.16402 , 0.14625 , 0.12053 , 0.15312 , 0.17175 
 568 , 0.08176 , 0.07505 , 0.09706 , 0.12042 , 0.09395 , 0.10552 , 0.08042 , 0.11551 , 0.10482 , 0.07223 , 0.10239 , 0.09725 , 0.08746 , 0.11944 , 0.11195 , 0.11141 , 0.12389 , 0.15897 , 0.11424 , 0.09275 , 0.16469 , 0.14681 , 0.121 , 0.1538 , 0.17254 
 569 , 0.08207 , 0.07539 , 0.09753 , 0.12101 , 0.09433 , 0.10602 , 0.08081 , 0.11583 , 0.1052 , 0.07248 , 0.10291 , 0.09777 , 0.0879 , 0.11998 , 0.11248 , 0.11139 , 0.12446 , 0.15986 , 0.11439 , 0.09287 , 0.16541 , 0.14743 , 0.12151 , 0.15452 , 0.1734 
 570 , 0.08238 , 0.07573 , 0.09801 , 0.1216 , 0.09471 , 0.10653 , 0.0812 , 0.11615 , 0.10559 , 0.07274 , 0.10344 , 0.09831 , 0.08835 , 0.12053 , 0.11302 , 0.11137 , 0.12504 , 0.16077 , 0.11454 , 0.093 , 0.16615 , 0.14806 , 0.12203 , 0.15526 , 0.17426 
 571 , 0.08272 , 0.07612 , 0.09853 , 0.12225 , 0.09511 , 0.10708 , 0.08161 , 0.11654 , 0.10604 , 0.07299 , 0.10401 , 0.0989 , 0.08884 , 0.12112 , 0.11361 , 0.11137 , 0.12568 , 0.16173 , 0.11472 , 0.0932 , 0.16701 , 0.14877 , 0.12262 , 0.15606 , 0.17521 
 572 , 0.08314 , 0.07657 , 0.09913 , 0.123 , 0.09559 , 0.10771 , 0.08209 , 0.11703 , 0.10658 , 0.0733 , 0.10467 , 0.09958 , 0.08939 , 0.12179 , 0.11428 , 0.11143 , 0.12641 , 0.16279 , 0.11499 , 0.09346 , 0.16802 , 0.1496 , 0.12333 , 0.15701 , 0.17632 
 573 , 0.08356 , 0.07703 , 0.09974 , 0.12376 , 0.09607 , 0.10836 , 0.08257 , 0.11753 , 0.10713 , 0.07361 , 0.10534 , 0.10027 , 0.08995 , 0.12248 , 0.11496 , 0.11149 , 0.12715 , 0.16387 , 0.11525 , 0.09374 , 0.16906 , 0.15044 , 0.12406 , 0.15798 , 0.17744 
 574 , 0.08399 , 0.07749 , 0.10035 , 0.12453 , 0.09656 , 0.10902 , 0.08305 , 0.11805 , 0.10768 , 0.07395 , 0.10601 , 0.10096 , 0.09051 , 0.12317 , 0.11565 , 0.11158 , 0.12792 , 0.16496 , 0.11554 , 0.09402 , 0.17008 , 0.15128 , 0.12478 , 0.15894 , 0.17857 
 575 , 0.08445 , 0.07798 , 0.10099 , 0.12534 , 0.09708 , 0.10975 , 0.08356 , 0.11863 , 0.10826 , 0.07433 , 0.10671 , 0.10168 , 0.09113 , 0.12395 , 0.11636 , 0.11175 , 0.12872 , 0.16614 , 0.11588 , 0.09435 , 0.17115 , 0.15218 , 0.12553 , 0.15996 , 0.17976 
 576 , 0.08493 , 0.07847 , 0.10164 , 0.12617 , 0.09762 , 0.11048 , 0.08408 , 0.11922 , 0.10886 , 0.07473 , 0.10742 , 0.10241 , 0.09175 , 0.12474 , 0.11709 , 0.11193 , 0.12954 , 0.16734 , 0.11623 , 0.09469 , 0.17223 , 0.15309 , 0.1263 , 0.16099 , 0.18097 
 577 , 0.08539 , 0.07896 , 0.10229 , 0.12699 , 0.09815 , 0.11121 , 0.08459 , 0.1198 , 0.10945 , 0.07512 , 0.10812 , 0.10313 , 0.09237 , 0.12553 , 0.11781 , 0.1121 , 0.13035 , 0.16853 , 0.11658 , 0.09502 , 0.1733 , 0.15399 , 0.12706 , 0.16201 , 0.18217 
 578 , 0.08577 , 0.07938 , 0.10284 , 0.12767 , 0.09857 , 0.11182 , 0.08501 , 0.12026 , 0.10993 , 0.07544 , 0.10874 , 0.10375 , 0.09288 , 0.1262 , 0.11845 , 0.11223 , 0.131 , 0.16956 , 0.11689 , 0.09529 , 0.1742 , 0.15471 , 0.12767 , 0.16286 , 0.18317 
 579 , 0.08614 , 0.0798 , 0.10339 , 0.12834 , 0.099 , 0.11243 , 0.08543 , 0.12073 , 0.11041 , 0.07576 , 0.10937 , 0.10437 , 0.09339 , 0.12687 , 0.11911 , 0.11235 , 0.13167 , 0.17059 , 0.1172 , 0.09556 , 0.17511 , 0.15544 , 0.12829 , 0.16371 , 0.18417 
 580 , 0.08652 , 0.08024 , 0.10395 , 0.12903 , 0.09942 , 0.11305 , 0.08586 , 0.1212 , 0.11089 , 0.07609 , 0.11001 , 0.10501 , 0.09391 , 0.12756 , 0.11977 , 0.11248 , 0.13234 , 0.17164 , 0.11751 , 0.09584 , 0.17603 , 0.15618 , 0.12892 , 0.16458 , 0.18519 
 581 , 0.08676 , 0.08054 , 0.1043 , 0.12951 , 0.09969 , 0.11346 , 0.0861 , 0.12146 , 0.11118 , 0.07629 , 0.11043 , 0.10548 , 0.09429 , 0.12804 , 0.12022 , 0.11246 , 0.13279 , 0.17234 , 0.11766 , 0.09598 , 0.17663 , 0.15664 , 0.12932 , 0.16514 , 0.18584 
 582 , 0.08707 , 0.08092 , 0.10472 , 0.13011 , 0.10005 , 0.11395 , 0.08638 , 0.12181 , 0.11157 , 0.07657 , 0.11093 , 0.10603 , 0.09475 , 0.12861 , 0.12075 , 0.11253 , 0.13335 , 0.17316 , 0.11791 , 0.0962 , 0.17735 , 0.15723 , 0.12983 , 0.16583 , 0.18661 
 583 , 0.08738 , 0.08131 , 0.10514 , 0.13072 , 0.10041 , 0.11445 , 0.08667 , 0.12216 , 0.11197 , 0.07685 , 0.11144 , 0.1066 , 0.09522 , 0.1292 , 0.1213 , 0.1126 , 0.13392 , 0.174 , 0.11816 , 0.09643 , 0.17809 , 0.15782 , 0.13034 , 0.16652 , 0.18739 
 584 , 0.08753 , 0.08156 , 0.10539 , 0.13107 , 0.10061 , 0.11474 , 0.08684 , 0.12231 , 0.11218 , 0.07699 , 0.11175 , 0.10696 , 0.09552 , 0.12957 , 0.12164 , 0.11253 , 0.13428 , 0.17452 , 0.11825 , 0.09652 , 0.1785 , 0.15814 , 0.13063 , 0.16692 , 0.18785 
 585 , 0.08771 , 0.08182 , 0.1057 , 0.13142 , 0.10084 , 0.11508 , 0.08707 , 0.12253 , 0.11245 , 0.07714 , 0.11209 , 0.10734 , 0.09583 , 0.12998 , 0.12201 , 0.11254 , 0.13472 , 0.17508 , 0.1184 , 0.09666 , 0.17895 , 0.15852 , 0.13095 , 0.16735 , 0.18837 
 586 , 0.08791 , 0.0821 , 0.10602 , 0.13177 , 0.10108 , 0.11543 , 0.0873 , 0.12276 , 0.11272 , 0.0773 , 0.11243 , 0.10772 , 0.09616 , 0.1304 , 0.12239 , 0.11256 , 0.13518 , 0.17566 , 0.11857 , 0.0968 , 0.17941 , 0.1589 , 0.13128 , 0.16779 , 0.1889 
 587 , 0.08812 , 0.08239 , 0.10635 , 0.13215 , 0.10133 , 0.1158 , 0.08756 , 0.12299 , 0.113 , 0.07747 , 0.1128 , 0.10812 , 0.0965 , 0.13084 , 0.12279 , 0.11259 , 0.13564 , 0.17626 , 0.11875 , 0.09696 , 0.17989 , 0.1593 , 0.13163 , 0.16826 , 0.18946 
 588 , 0.08826 , 0.08261 , 0.10655 , 0.13243 , 0.10148 , 0.11606 , 0.08772 , 0.12308 , 0.11316 , 0.07759 , 0.113 , 0.1084 , 0.09672 , 0.13113 , 0.12303 , 0.11252 , 0.1359 , 0.17661 , 0.11881 , 0.09705 , 0.18012 , 0.1595 , 0.13183 , 0.16849 , 0.18976 
 589 , 0.08834 , 0.08278 , 0.10669 , 0.13263 , 0.10156 , 0.11625 , 0.08783 , 0.12309 , 0.11324 , 0.07765 , 0.11313 , 0.10861 , 0.09687 , 0.13133 , 0.12319 , 0.11238 , 0.13606 , 0.17684 , 0.11878 , 0.09709 , 0.18021 , 0.15958 , 0.13194 , 0.1686 , 0.18992 
 590 , 0.08842 , 0.08295 , 0.10683 , 0.13283 , 0.10165 , 0.11644 , 0.08794 , 0.1231 , 0.11332 , 0.07771 , 0.11325 , 0.10882 , 0.09703 , 0.13153 , 0.12335 , 0.11223 , 0.13622 , 0.17708 , 0.11875 , 0.09712 , 0.1803 , 0.15966 , 0.13205 , 0.16871 , 0.19009 
 591 , 0.08862 , 0.08325 , 0.1071 , 0.13316 , 0.10188 , 0.11679 , 0.08818 , 0.12328 , 0.11357 , 0.0779 , 0.11356 , 0.10919 , 0.09732 , 0.13193 , 0.12371 , 0.11229 , 0.13657 , 0.17758 , 0.11895 , 0.09731 , 0.18064 , 0.15997 , 0.13234 , 0.16907 , 0.19052 
 592 , 0.0886 , 0.08336 , 0.1071 , 0.13314 , 0.10187 , 0.11685 , 0.0882 , 0.12317 , 0.11355 , 0.07791 , 0.11362 , 0.10931 , 0.09739 , 0.13205 , 0.12381 , 0.11213 , 0.13661 , 0.17769 , 0.11889 , 0.09726 , 0.18057 , 0.15994 , 0.13234 , 0.16905 , 0.19051 
 593 , 0.08858 , 0.08347 , 0.10711 , 0.13313 , 0.10185 , 0.11692 , 0.08823 , 0.12304 , 0.11354 , 0.07791 , 0.11367 , 0.10944 , 0.09746 , 0.13216 , 0.12391 , 0.11196 , 0.13665 , 0.17781 , 0.11883 , 0.09721 , 0.18049 , 0.1599 , 0.13234 , 0.16903 , 0.1905 
